1999,3,0.137494604050873,0.0331454403393835,0.0964113890728524
1999,4,0.432522740267361,0.278697041908002,0.198075735551527
2000,2,0.160571814866392,0.103989563604344,0.118542272233435
1999,2,0.213138,0.086033,0.11934
2002,1,0.221476, 0.116482, 0.114167
2000,3,0.113106461712741,0.0739841633520766,0.111258843870769
2001,1,0.442483186591909,0.254874487269997,0.175143632457256
2000,1,0.0592605331879786,0.0323459425036694,0.107782458756893
2003,1,1.09256747269382,0.60041416209482,0.245748186873824
2003,2,0.597897489097491,0.339121692682432,0.208681285280822
1999,1,0.119392003557089,0.0441087112150233,0.122946429959551
2001,3,0.351640952245685,0.202616018628929,0.170037497100157
2002,2,0.5967568498552,0.325697879836432,0.19560623983878
2001,2,0.273786106768247,0.154049735911746,0.196874102847962
2000,4,0.14368715125807,0.102181541269864,0.139164978468199
2002,3,0.768562, 0.420918, 0.190466
2003,3,0.413647147164704,0.240607846147081,0.211268105569424
2003,4,0.444652183300037,0.250290272827674,0.196130036705422
2001,4,1.38088204266497,0.722517849310533,0.477571416838504
2002,4,0.57407222698252,0.309070964217725,0.183422192323752
2008,1,0.427200546566794,0.226412721696002,0.140972661954066
2007,1,0.701956226259572,0.363605918492679,0.122729464845973
2008,2,0.336179504279806,0.182145505625571,0.180648870511011
2007,2,0.313685213332014,0.163227284466328,0.0774239740190599
2008,3,0.322736044333524,0.170197828054752,0.183569811158381
2007,3,0.788052, 0.418472,0.133262
2006,1,0.492549419016457,0.258735704054983,0.11625192079723
2008,4,0.538597972930367,0.281354577714797,0.228828715274989
2004,1,0.514862914678888,0.287754552366755,0.17236563282037
2007,4,1.09908835297701,0.563719659507753,0.117775482564798
2005,1,0.885363491903435,0.484841744008406,0.168338738606056
2005,2,0.660030514178238,0.363999565859182,0.160296072337327
2005,3,0.299997487046079,0.160465402503493,0.13600663145362
2004,2,0.132776387991633,0.0670751583922903,0.0912598798145821
2006,3,0.342537299100919,0.181772092481007,0.0967005381000662
2006,2,0.240412256548225,0.125966351123062,0.0883791140447447
2004,3,0.63141980441786,0.343985601704248,0.163094901102183
2005,4,1.10324275074018,0.593814787194144,0.200449300822278
2004,4,0.298816737697802,0.161881139410522,0.101851065901749
2006,4,0.420084,0.221399,0.112723
2009,1,0.5036, 0.256473,0.239517
2013,2,0.156891051325705,0.0794838456979948,0.114912233158197
2009,2,0.179565457073293,0.0847244316268077,0.32005531582248
2010,2,0.285101194770301,0.165966655300504,0.200624590513544
2010,1,0.185278304557598,0.0875038709508108,0.132961181274915
2011,2,0.407170052147282,0.212391473138902,0.202443912481444
2012,2,0.488921012132244,0.262541740707747,0.24872401716073
2012,4,0.410276246347282,0.22179918847513,0.181021539551729
2011,4,0.905559669776754,0.481237551277764,0.2654613427513
2010,3,0.086786950691931,0.0385549231684602,0.111712174480154
2010,4,0.089051,0.040888,0.108289
2009,3,0.321958258291559,0.154545556543953,0.182838420139266
2009,4,0.459079378929809,0.243194097309804,0.197559151783572
2012,1,0.969424424138138,0.525522158843938,0.281776202908971
2011,1,0.618136673714624,0.330522416502625,0.201061519829874
2012,3,0.523518321763854,0.27024695674223,0.202025632421597
2011,3,0.43474671780084,0.222947823886072,0.19054304083506
2015,3,0.263681882978729,0.133044023317732,0.213551838951293
2013,3,0.109816338560158,0.0540557675322476,0.113685916863091
2013,1,0.364584155936985,0.195719909380315,0.153130831937527
2014,2,0.190620487315595,0.0881855712130066,0.0933658284924737
2014,3,0.202187747489798,0.0978025793485766,0.108912671454481
2014,1,0.179310587020632,0.0835254808902461,0.0782069619411792
2013,4,0.607344816935636,0.340278588484373,0.241505193055794
2015,2,0.227172822859163,0.107060061468253,0.218651673479617 
2015,4,0.301283277427441,0.151277772904521,0.1255986681254
2015,1,0.194272943274517,0.0892876368200739,0.19552165376331
2014,4,0.207666080925122,0.104388634955876,0.100475728609721
