"","horizon","economist","forecast"
"1",3,1,1
"2",3,2,0.9
"3",3,3,1
"4",3,4,1.1
"5",3,5,1.2
"6",3,7,1.2
"7",3,9,1.1
"8",3,11,1
"9",3,14,1
"10",3,16,1.2
"11",3,17,1.2
"12",3,19,1.1
"13",3,20,1.2
"14",3,23,1.1
"15",3,24,1.2
"16",3,26,1
"17",3,28,1.1
"18",3,29,1.2
"19",3,31,1.3
"20",3,32,1
"21",3,33,1.3
"22",3,34,1.3
"23",3,36,1.1
"24",3,37,1.4
"25",3,38,1.2
"26",3,39,1.2
"27",3,40,1
"28",3,41,1
"29",3,42,1.2
"30",3,43,1.1
"31",3,45,1.2
"32",3,46,0.88
"33",3,47,0.9
"34",3,48,1.1
"35",3,50,0.8
"36",3,53,1
"37",3,54,1.4
"38",3,55,1.2
"39",3,56,0.9
"40",3,57,1.1
"41",3,59,1
"42",3,60,1.4
"43",3,61,1.3
"44",3,63,1
"45",3,64,1.1
"46",3,65,0.7
"47",3,67,1.2
"48",3,70,1.3
"49",3,71,1.4
"50",3,72,1
"51",3,73,1.3
"52",3,85,0.9
"53",3,87,1.1
"54",3,88,1.2
"55",3,89,1.2
"56",3,90,1
"57",3,91,1.3
"58",3,92,1.13
"59",3,93,1.2
"60",3,94,1.1
"61",3,95,0.9
"62",7,1,1.5
"63",7,2,1.2
"64",7,3,1.4
"65",7,4,1.6
"66",7,5,1.6
"67",7,7,1.5
"68",7,9,1.2
"69",7,11,1.4
"70",7,14,1.5
"71",7,16,1.8
"72",7,17,1.7
"73",7,19,1.2
"74",7,20,1.4
"75",7,23,1.9
"76",7,24,1.7
"77",7,26,1.54
"78",7,28,1.3
"79",7,29,1.7
"80",7,31,1.9
"81",7,32,1.6
"82",7,33,1.8
"83",7,34,1.6
"84",7,36,1.5
"85",7,37,1.9
"86",7,38,2.2
"87",7,39,1.7
"88",7,40,1.4
"89",7,41,1.5
"90",7,42,1.7
"91",7,43,1.3
"92",7,45,1.5
"93",7,46,0.76
"94",7,47,1.3
"95",7,48,1.4
"96",7,50,1.4
"97",7,53,1.5
"98",7,54,1.3
"99",7,55,1.7
"100",7,56,1.4
"101",7,57,1.6
"102",7,59,1.6
"103",7,60,1.6
"104",7,61,1.8
"105",7,63,1.5
"106",7,64,1.2
"107",7,65,1.4
"108",7,67,1.7
"109",7,70,1.7
"110",7,71,1.2
"111",7,72,1.5
"112",7,73,1.5
"113",7,85,1.2
"114",7,87,1.6
"115",7,88,1.7
"116",7,89,1.4
"117",7,90,1.3
"118",7,91,1.6
"119",7,92,1.68
"120",7,93,1.3
"121",7,94,1.5
"122",7,95,1.2
