"","horizon","economist","forecast"
"1",3,1,1.9
"2",3,2,2.2
"3",3,3,2
"4",3,4,1.8
"5",3,5,1.8
"6",3,7,2.25
"7",3,9,1.8
"8",3,10,1.8
"9",3,14,1.9
"10",3,15,1.9
"11",3,16,1.2
"12",3,17,2
"13",3,18,1.8
"14",3,19,2.3
"15",3,20,1.9
"16",3,22,1.7
"17",3,23,1.8
"18",3,24,1.9
"19",3,26,1.8
"20",3,28,1.7
"21",3,31,1.9
"22",3,32,1.9
"23",3,33,2.1
"24",3,34,1.8
"25",3,35,2.2
"26",3,36,1.8
"27",3,37,1.8
"28",3,38,2
"29",3,39,1.8
"30",3,40,2
"31",3,41,1.9
"32",3,42,2.1
"33",3,44,2.1
"34",3,45,1.9
"35",3,46,2.3
"36",3,48,1.8
"37",3,53,1.7
"38",3,55,2
"39",3,56,1.9
"40",3,57,1.9
"41",3,59,1.7
"42",3,61,1.8
"43",3,62,1.4
"44",3,63,1.7
"45",3,64,1.8
"46",3,67,2
"47",3,70,1.9
"48",3,71,1.9
"49",3,72,1.9
"50",3,73,1.9
"51",3,76,1.9
"52",3,82,1.7
"53",3,85,1.9
"54",3,87,1.7
"55",3,89,1.8
"56",3,90,1.8
"57",3,91,NA
"58",3,92,1.87
"59",3,93,1.9
"60",3,94,1.7
"61",3,95,1.7
"62",3,96,2
"63",7,1,1.9
"64",7,2,2
"65",7,3,1.9
"66",7,4,1.7
"67",7,5,1.8
"68",7,7,1.8
"69",7,9,1.7
"70",7,10,1.7
"71",7,14,1.6
"72",7,15,1.9
"73",7,16,1.3
"74",7,17,1.8
"75",7,18,1.8
"76",7,19,2
"77",7,20,1.8
"78",7,22,1.5
"79",7,23,1.8
"80",7,24,1.9
"81",7,26,1.8
"82",7,28,1.6
"83",7,31,1.8
"84",7,32,1.8
"85",7,33,2
"86",7,34,1.9
"87",7,35,NA
"88",7,36,1.9
"89",7,37,1.8
"90",7,38,1.8
"91",7,39,1.9
"92",7,40,1.8
"93",7,41,1.6
"94",7,42,1.4
"95",7,44,2.2
"96",7,45,1.9
"97",7,46,2.28
"98",7,48,1.6
"99",7,53,1.6
"100",7,55,2.3
"101",7,56,1.8
"102",7,57,1.7
"103",7,59,1.8
"104",7,61,1.4
"105",7,62,1.6
"106",7,63,1.5
"107",7,64,2
"108",7,67,2
"109",7,70,2
"110",7,71,1.3
"111",7,72,1.8
"112",7,73,2.2
"113",7,76,1.9
"114",7,82,1.3
"115",7,85,1.6
"116",7,87,1.6
"117",7,89,1.7
"118",7,90,1.7
"119",7,91,NA
"120",7,92,1.44
"121",7,93,2.1
"122",7,94,1.3
"123",7,95,1.7
"124",7,96,1.7
