"","horizon","economist","forecast"
"1",2,1,2.1
"2",2,3,2.2
"3",2,4,2.2
"4",2,5,1.9
"5",2,7,2.1
"6",2,9,2.1
"7",2,10,2.1
"8",2,11,1.8
"9",2,14,2
"10",2,15,2.1
"11",2,17,2
"12",2,19,2.3
"13",2,20,2
"14",2,22,2
"15",2,26,2.1
"16",2,28,2.1
"17",2,29,1.8
"18",2,30,2.1
"19",2,31,2.2
"20",2,32,2.1
"21",2,33,2.5
"22",2,35,2.2
"23",2,36,2
"24",2,37,2
"25",2,39,2.1
"26",2,41,2.1
"27",2,43,2.1
"28",2,45,1.92
"29",2,46,2.3
"30",2,48,2.1
"31",2,53,2.1
"32",2,54,2.1
"33",2,55,2.1
"34",2,56,2.2
"35",2,57,1.9
"36",2,59,2.1
"37",2,64,2
"38",2,67,2
"39",2,70,2.2
"40",2,71,2
"41",2,72,2.1
"42",2,73,1.9
"43",2,76,2.1
"44",2,85,2.1
"45",2,87,2.2
"46",2,89,2.2
"47",2,90,2
"48",2,91,1.9
"49",2,93,1.9
"50",2,94,1.8
"51",2,95,2
"52",2,96,2.1
"53",6,1,2
"54",6,3,1.9
"55",6,4,1.9
"56",6,5,1.8
"57",6,7,1.8
"58",6,9,1.9
"59",6,10,1.8
"60",6,11,1.5
"61",6,14,1.8
"62",6,15,1.9
"63",6,17,1.7
"64",6,19,1.9
"65",6,20,1.8
"66",6,22,1.4
"67",6,26,2.25
"68",6,28,1.5
"69",6,29,1.7
"70",6,30,1.9
"71",6,31,1.9
"72",6,32,1.9
"73",6,33,2.1
"74",6,35,2
"75",6,36,2.1
"76",6,37,2
"77",6,39,2.1
"78",6,41,1.9
"79",6,43,1.7
"80",6,45,1.9
"81",6,46,1.97
"82",6,48,1.4
"83",6,53,1.8
"84",6,54,1.7
"85",6,55,2.1
"86",6,56,1.7
"87",6,57,1.7
"88",6,59,1.7
"89",6,64,2
"90",6,67,1.8
"91",6,70,2.1
"92",6,71,1.6
"93",6,72,1.9
"94",6,73,2
"95",6,76,1.9
"96",6,85,1.6
"97",6,87,2.1
"98",6,89,1.8
"99",6,90,1.6
"100",6,91,1.5
"101",6,93,1.6
"102",6,94,1.3
"103",6,95,1.8
"104",6,96,2
"105",10,1,1.9
"106",10,3,1.8
"107",10,4,1.9
"108",10,5,1.8
"109",10,7,NA
"110",10,9,1.7
"111",10,10,1.8
"112",10,11,NA
"113",10,14,1.5
"114",10,15,1.7
"115",10,17,1.5
"116",10,19,1.8
"117",10,20,1.8
"118",10,22,1.8
"119",10,26,2
"120",10,28,NA
"121",10,29,NA
"122",10,30,1.7
"123",10,31,1.9
"124",10,32,NA
"125",10,33,2
"126",10,35,NA
"127",10,36,2.1
"128",10,37,2
"129",10,39,2
"130",10,41,1.9
"131",10,43,NA
"132",10,45,1.8
"133",10,46,2.28
"134",10,48,1.5
"135",10,53,2
"136",10,54,1.5
"137",10,55,2.2
"138",10,56,NA
"139",10,57,NA
"140",10,59,1.8
"141",10,64,2.2
"142",10,67,1.8
"143",10,70,2.1
"144",10,71,1.3
"145",10,72,1.5
"146",10,73,2.3
"147",10,76,2
"148",10,85,1.9
"149",10,87,1.9
"150",10,89,1.9
"151",10,90,1.7
"152",10,91,1.1
"153",10,93,1.5
"154",10,94,1.4
"155",10,95,1.6
"156",10,96,1.7
