"","horizon","economist","forecast"
"1",3,1,1
"2",3,3,0.7
"3",3,4,0.5
"4",3,5,0.2
"5",3,7,0.5
"6",3,8,0.4
"7",3,10,0.3575
"8",3,14,0.2
"9",3,15,0.7
"10",3,16,0.3
"11",3,19,0
"12",3,20,0.6
"13",3,22,0.4
"14",3,23,0.4
"15",3,24,0.5
"16",3,26,0.2
"17",3,29,0.5
"18",3,31,0.5
"19",3,32,0.4
"20",3,33,0
"21",3,35,0.5
"22",3,36,NA
"23",3,37,0.5
"24",3,38,0.5
"25",3,39,0.2
"26",3,41,0.4
"27",3,42,0.6
"28",3,47,0.4
"29",3,52,0
"30",3,54,0.6
"31",3,56,0.5
"32",3,57,0.6
"33",3,58,0.6
"34",3,60,0.8
"35",3,61,0.3
"36",3,65,0.4
"37",3,70,0.7
"38",3,72,0.5
"39",3,82,0.5
"40",3,85,0.3
"41",3,88,0.5
"42",3,90,0.4
"43",3,93,0.7
"44",3,94,0.5
"45",3,95,0.4
"46",3,96,0.5
"47",3,98,0.4
"48",3,101,0.8
"49",3,102,0.6
"50",3,103,0.5
"51",3,107,NA
"52",3,108,0.8732
"53",7,1,1.5
"54",7,3,1
"55",7,4,1
"56",7,5,1
"57",7,7,0.8
"58",7,8,1.3
"59",7,10,0.86
"60",7,14,0.8
"61",7,15,1.3
"62",7,16,1.2
"63",7,19,1.2
"64",7,20,0.7
"65",7,22,1.3
"66",7,23,1.5
"67",7,24,1.8
"68",7,26,1
"69",7,29,1
"70",7,31,1.5
"71",7,32,-0.1
"72",7,33,3
"73",7,35,1
"74",7,36,NA
"75",7,37,1.3
"76",7,38,1.4
"77",7,39,1.3
"78",7,41,1
"79",7,42,1.3
"80",7,47,1.1
"81",7,52,0.5
"82",7,54,1.5
"83",7,56,1.6
"84",7,57,1.3
"85",7,58,-0.1
"86",7,60,1.6
"87",7,61,NA
"88",7,65,1
"89",7,70,0.9
"90",7,72,1.5
"91",7,82,1.2
"92",7,85,1
"93",7,88,1.5
"94",7,90,1.3
"95",7,93,2
"96",7,94,0.9
"97",7,95,1.2
"98",7,96,1.7
"99",7,98,0.9
"100",7,101,2.2
"101",7,102,1.4
"102",7,103,1.7
"103",7,107,NA
"104",7,108,2.4474
"105",19,1,2
"106",19,3,2
"107",19,4,2.2
"108",19,5,1.8
"109",19,7,2
"110",19,8,2.1
"111",19,10,2
"112",19,14,1.6
"113",19,15,1.8
"114",19,16,2.2
"115",19,19,2.5
"116",19,20,2.2
"117",19,22,1.7
"118",19,23,2
"119",19,24,1.9
"120",19,26,1.8
"121",19,29,2
"122",19,31,1.8
"123",19,32,2
"124",19,33,2
"125",19,35,NA
"126",19,36,NA
"127",19,37,2
"128",19,38,1.8
"129",19,39,2
"130",19,41,2
"131",19,42,1.8
"132",19,47,NA
"133",19,52,3.5
"134",19,54,2
"135",19,56,2
"136",19,57,NA
"137",19,58,-1
"138",19,60,1.9
"139",19,61,NA
"140",19,65,2
"141",19,70,1.8
"142",19,72,2
"143",19,82,NA
"144",19,85,NA
"145",19,88,1.9
"146",19,90,1.9
"147",19,93,2
"148",19,94,1.6
"149",19,95,1.8
"150",19,96,NA
"151",19,98,2.1
"152",19,101,NA
"153",19,102,NA
"154",19,103,2.1
"155",19,107,NA
"156",19,108,2.4714
