"","horizon","economist","forecast"
"1",1,3,2.4
"2",1,4,2.2
"3",1,5,2.3
"4",1,7,2.2
"5",1,9,2
"6",1,11,2.2
"7",1,14,2.2
"8",1,15,2.2
"9",1,16,2.1
"10",1,17,2.5
"11",1,19,2.2
"12",1,20,2.2
"13",1,22,2.2
"14",1,24,2.2
"15",1,26,2.2
"16",1,28,2.2
"17",1,30,2.3
"18",1,31,2.2
"19",1,33,2.5
"20",1,35,2.2
"21",1,36,2.5
"22",1,37,2.2
"23",1,38,2.2
"24",1,39,2.2
"25",1,40,2.2
"26",1,41,2.3
"27",1,42,2.1
"28",1,45,2.3
"29",1,47,2.2
"30",1,48,2
"31",1,49,2.2
"32",1,50,2.2
"33",1,52,2.2
"34",1,54,2.2
"35",1,56,2.2
"36",1,57,2.2
"37",1,59,2.2
"38",1,60,2.1
"39",1,61,2.2
"40",1,63,2.1
"41",1,67,2.3
"42",1,68,2.1
"43",1,70,2.2
"44",1,73,2.2
"45",1,80,2.1
"46",1,82,2.1
"47",1,84,2.1
"48",1,85,2.2
"49",1,88,2.2
"50",1,89,2.2
"51",1,90,2.3
"52",1,92,2.2
"53",1,93,2.5
"54",1,94,2.2
"55",1,95,2.5
"56",1,96,2.2
"57",1,97,2.2
"58",1,99,2.1
"59",5,3,2.2
"60",5,4,2
"61",5,5,2.1
"62",5,7,1.9
"63",5,9,1.8
"64",5,11,1.5
"65",5,14,1.9
"66",5,15,1.9
"67",5,16,1.9
"68",5,17,2.3
"69",5,19,1.8
"70",5,20,2.1
"71",5,22,1.9
"72",5,24,2.1
"73",5,26,2.2
"74",5,28,1.5
"75",5,30,2.1
"76",5,31,2
"77",5,33,2.5
"78",5,35,2.1
"79",5,36,2.2
"80",5,37,2.1
"81",5,38,2.2
"82",5,39,2
"83",5,40,2.2
"84",5,41,2.2
"85",5,42,1.9
"86",5,45,2.3
"87",5,47,2.4
"88",5,48,1.6
"89",5,49,1.5
"90",5,50,2.1
"91",5,52,2
"92",5,54,2
"93",5,56,2.1
"94",5,57,2
"95",5,59,1.9
"96",5,60,1.7
"97",5,61,2.1
"98",5,63,1.6
"99",5,67,2.5
"100",5,68,1.7
"101",5,70,1.8
"102",5,73,2.4
"103",5,80,2.1
"104",5,82,1.5
"105",5,84,2.2
"106",5,85,1.9
"107",5,88,1.8
"108",5,89,2.2
"109",5,90,1.6
"110",5,92,2.2
"111",5,93,2.2
"112",5,94,1.9
"113",5,95,2
"114",5,96,2.2
"115",5,97,1.8
"116",5,99,1.8
"117",9,3,2
"118",9,4,1.9
"119",9,5,1.8
"120",9,7,1.7
"121",9,9,1.8
"122",9,11,1.2
"123",9,14,1.7
"124",9,15,1.7
"125",9,16,1.9
"126",9,17,2
"127",9,19,2
"128",9,20,1.9
"129",9,22,1.8
"130",9,24,1.7
"131",9,26,2
"132",9,28,NA
"133",9,30,NA
"134",9,31,1.7
"135",9,33,2
"136",9,35,NA
"137",9,36,2.2
"138",9,37,2
"139",9,38,1.7
"140",9,39,1.9
"141",9,40,NA
"142",9,41,1.9
"143",9,42,1.7
"144",9,45,NA
"145",9,47,NA
"146",9,48,NA
"147",9,49,1.4
"148",9,50,NA
"149",9,52,1.4
"150",9,54,1.8
"151",9,56,1.8
"152",9,57,1.7
"153",9,59,1.9
"154",9,60,1.7
"155",9,61,1.9
"156",9,63,1.5
"157",9,67,2.3
"158",9,68,1.8
"159",9,70,1.6
"160",9,73,2.2
"161",9,80,2
"162",9,82,1.5
"163",9,84,1.9
"164",9,85,1.7
"165",9,88,1.8
"166",9,89,2.1
"167",9,90,1.5
"168",9,92,1.8
"169",9,93,2
"170",9,94,1.8
"171",9,95,1.8
"172",9,96,2.1
"173",9,97,1.7
"174",9,99,1.7
"175",21,3,2
"176",21,4,2.1
"177",21,5,1.8
"178",21,7,1.9
"179",21,9,1.9
"180",21,11,2
"181",21,14,1.8
"182",21,15,1.6
"183",21,16,2
"184",21,17,2
"185",21,19,2
"186",21,20,2
"187",21,22,1.7
"188",21,24,1.9
"189",21,26,2
"190",21,28,1.9
"191",21,30,NA
"192",21,31,1.8
"193",21,33,2
"194",21,35,NA
"195",21,36,2
"196",21,37,2
"197",21,38,NA
"198",21,39,1.9
"199",21,40,NA
"200",21,41,1.8
"201",21,42,1.6
"202",21,45,NA
"203",21,47,NA
"204",21,48,NA
"205",21,49,1.7
"206",21,50,NA
"207",21,52,1.8
"208",21,54,1.7
"209",21,56,2
"210",21,57,NA
"211",21,59,2
"212",21,60,2.1
"213",21,61,NA
"214",21,63,2
"215",21,67,NA
"216",21,68,1.8
"217",21,70,1.9
"218",21,73,NA
"219",21,80,1.95
"220",21,82,NA
"221",21,84,1.8
"222",21,85,NA
"223",21,88,1.8
"224",21,89,1.8
"225",21,90,1.5
"226",21,92,1.8
"227",21,93,2
"228",21,94,2.2
"229",21,95,1.8
"230",21,96,NA
"231",21,97,1.8
"232",21,99,1.8
