"","horizon","economist","forecast"
"1",3,1,2.1
"2",3,2,1.9
"3",3,3,2.2
"4",3,4,2
"5",3,5,1.9
"6",3,7,2
"7",3,9,1.9
"8",3,11,1.8
"9",3,14,2
"10",3,15,2.1
"11",3,16,1.8
"12",3,17,2
"13",3,19,2
"14",3,20,1.9
"15",3,22,2.1
"16",3,23,1.8
"17",3,24,1.9
"18",3,26,2
"19",3,28,1.8
"20",3,30,2
"21",3,31,2
"22",3,32,2
"23",3,33,2.2
"24",3,35,2
"25",3,36,2.2
"26",3,37,2.1
"27",3,38,2.1
"28",3,39,2.2
"29",3,40,2
"30",3,41,2.1
"31",3,42,2
"32",3,45,2.1
"33",3,47,2
"34",3,48,1.9
"35",3,50,2.1
"36",3,52,1.8
"37",3,54,1.8
"38",3,56,1.8
"39",3,57,1.9
"40",3,59,1.7
"41",3,60,1.8
"42",3,63,1.8
"43",3,67,2
"44",3,68,1.9
"45",3,70,1.8
"46",3,73,2
"47",3,76,1.7
"48",3,80,1.5855
"49",3,82,1.8
"50",3,84,1.9
"51",3,85,1.7
"52",3,88,1.8
"53",3,89,1.9
"54",3,90,1.7
"55",3,91,NA
"56",3,92,2
"57",3,93,1.9
"58",3,95,1.8
"59",3,96,2.1
"60",3,97,1.9
"61",3,98,1.9
"62",3,99,1.9
"63",7,1,1.8
"64",7,2,1.7
"65",7,3,2
"66",7,4,2
"67",7,5,1.9
"68",7,7,1.4
"69",7,9,1.6
"70",7,11,1.6
"71",7,14,1.7
"72",7,15,1.75
"73",7,16,1.7
"74",7,17,1.8
"75",7,19,1.8
"76",7,20,1.7
"77",7,22,1.8
"78",7,23,1.7
"79",7,24,1.9
"80",7,26,2
"81",7,28,1.2
"82",7,30,1.6
"83",7,31,1.6
"84",7,32,1.7
"85",7,33,2.5
"86",7,35,NA
"87",7,36,2
"88",7,37,2
"89",7,38,1.7
"90",7,39,1.8
"91",7,40,1.8
"92",7,41,1.9
"93",7,42,1.9
"94",7,45,1.8
"95",7,47,1.9
"96",7,48,1.9
"97",7,50,1.9
"98",7,52,1.8
"99",7,54,1.8
"100",7,56,1.7
"101",7,57,1.7
"102",7,59,1.6
"103",7,60,1.6
"104",7,63,1.6
"105",7,67,2
"106",7,68,1.7
"107",7,70,1.4
"108",7,73,2.1
"109",7,76,1.3
"110",7,80,1.8034
"111",7,82,1.4
"112",7,84,1.8
"113",7,85,1.5
"114",7,88,1.6
"115",7,89,1.9
"116",7,90,1.6
"117",7,91,NA
"118",7,92,1.8
"119",7,93,1.9
"120",7,95,1.8
"121",7,96,2
"122",7,97,1.6
"123",7,98,1.9
"124",7,99,1.8
"125",19,1,2.3
"126",19,2,1.9
"127",19,3,2
"128",19,4,2.1
"129",19,5,1.8
"130",19,7,1.9
"131",19,9,1.9
"132",19,11,NA
"133",19,14,1.5
"134",19,15,1.6
"135",19,16,2
"136",19,17,1.8
"137",19,19,2
"138",19,20,1.8
"139",19,22,1.8
"140",19,23,2
"141",19,24,1.9
"142",19,26,2
"143",19,28,1.9
"144",19,30,NA
"145",19,31,1.9
"146",19,32,1.9
"147",19,33,2.5
"148",19,35,NA
"149",19,36,1.8
"150",19,37,2
"151",19,38,NA
"152",19,39,1.9
"153",19,40,NA
"154",19,41,1.8
"155",19,42,1.6
"156",19,45,NA
"157",19,47,NA
"158",19,48,NA
"159",19,50,1.75
"160",19,52,2
"161",19,54,1.8
"162",19,56,1.9
"163",19,57,NA
"164",19,59,2
"165",19,60,2.1
"166",19,63,1.8
"167",19,67,NA
"168",19,68,NA
"169",19,70,1.9
"170",19,73,NA
"171",19,76,2
"172",19,80,1.6461
"173",19,82,NA
"174",19,84,1.8
"175",19,85,NA
"176",19,88,1.8
"177",19,89,1.8
"178",19,90,1.6
"179",19,91,NA
"180",19,92,1.8
"181",19,93,2
"182",19,95,1.8
"183",19,96,NA
"184",19,97,1.8
"185",19,98,2.1
"186",19,99,1.8
