"","horizon","economist","forecast"
"1",1,1,1.2
"2",1,2,1.2
"3",1,3,1.1
"4",1,4,1.1
"5",1,5,1.1
"6",1,7,0.9
"7",1,9,1.1
"8",1,11,1
"9",1,14,1
"10",1,16,1.1
"11",1,19,1.1
"12",1,23,1.1
"13",1,24,1.1
"14",1,26,1.1
"15",1,28,1.1
"16",1,30,1.1
"17",1,31,1.1
"18",1,32,1.1
"19",1,33,1.2
"20",1,35,1.1
"21",1,36,1.2
"22",1,37,1.1
"23",1,38,1.1
"24",1,39,1.2
"25",1,40,1.1
"26",1,41,1.1
"27",1,42,1.2
"28",1,45,1.2
"29",1,46,1.05
"30",1,47,1.1
"31",1,49,1.5
"32",1,52,1.3
"33",1,53,1.1
"34",1,54,1
"35",1,55,1.1
"36",1,57,1.2
"37",1,59,1.2
"38",1,61,1.1
"39",1,62,1.2
"40",1,63,1.1
"41",1,64,1.2
"42",1,65,0.7
"43",1,67,1.1
"44",1,70,1.1
"45",1,72,1.1
"46",1,73,1.2
"47",1,76,1.1
"48",1,85,1
"49",1,87,1.5
"50",1,88,1.1
"51",1,89,1.1
"52",1,90,1
"53",1,91,1.35
"54",1,92,1.11
"55",1,93,1.2
"56",1,94,1.2
"57",1,95,1.2
"58",5,1,1.8
"59",5,2,1.4
"60",5,3,1.5
"61",5,4,1.8
"62",5,5,1.5
"63",5,7,1.2
"64",5,9,1.3
"65",5,11,1.3
"66",5,14,1.5
"67",5,16,1.5
"68",5,19,1.6
"69",5,23,1.7
"70",5,24,1.5
"71",5,26,1.7
"72",5,28,1.4
"73",5,30,1.6
"74",5,31,1.6
"75",5,32,1.7
"76",5,33,1.7
"77",5,35,1.6
"78",5,36,1.5
"79",5,37,1.9
"80",5,38,1.7
"81",5,39,1.6
"82",5,40,1.5
"83",5,41,1.5
"84",5,42,1.6
"85",5,45,1.5
"86",5,46,1.07
"87",5,47,1.4
"88",5,49,1.2
"89",5,52,1.8
"90",5,53,1.6
"91",5,54,1.5
"92",5,55,1.7
"93",5,57,1.7
"94",5,59,1.7
"95",5,61,1.6
"96",5,62,1.6
"97",5,63,1.5
"98",5,64,1.6
"99",5,65,1.6
"100",5,67,1.6
"101",5,70,1.5
"102",5,72,1.5
"103",5,73,1.6
"104",5,76,1.5
"105",5,85,1.5
"106",5,87,1.5
"107",5,88,1.3
"108",5,89,1.6
"109",5,90,1.3
"110",5,91,1
"111",5,92,1.65
"112",5,93,1.4
"113",5,94,1.6
"114",5,95,1.5
