"","horizon","economist","forecast"
"1",4,1,2
"2",4,3,1.6
"3",4,4,1.7
"4",4,5,1.7
"5",4,7,1.7
"6",4,10,1.76295612
"7",4,11,1.7
"8",4,14,1.8
"9",4,15,1.7
"10",4,16,1.8
"11",4,17,2.1
"12",4,19,1.7
"13",4,20,1.8
"14",4,22,1.7
"15",4,23,1.6
"16",4,24,1.6
"17",4,26,1.7
"18",4,30,1.9
"19",4,31,1.8
"20",4,32,1.9
"21",4,33,2
"22",4,35,2.1
"23",4,36,2.1
"24",4,37,1.8
"25",4,39,1.9
"26",4,41,1.7
"27",4,42,1.8
"28",4,47,1.9
"29",4,52,1.5
"30",4,53,1.8
"31",4,54,1.7
"32",4,56,1.8
"33",4,57,1.7
"34",4,59,1.6
"35",4,60,1.8
"36",4,61,1.8
"37",4,63,1.7
"38",4,67,2.3
"39",4,68,1.8
"40",4,70,1.9
"41",4,71,1.7
"42",4,72,2
"43",4,73,1.8
"44",4,76,1.7
"45",4,80,1.8
"46",4,84,2.1
"47",4,85,2.2
"48",4,87,1.6
"49",4,89,2
"50",4,90,2.1
"51",4,91,2.3
"52",4,92,2
"53",4,93,1.7
"54",4,94,2
"55",4,95,1.8
"56",4,96,2.1
"57",8,1,2
"58",8,3,1.7
"59",8,4,1.8
"60",8,5,1.9
"61",8,7,1.5
"62",8,10,1.73614548
"63",8,11,1.7
"64",8,14,1.4
"65",8,15,1.7
"66",8,16,1.8
"67",8,17,1.5
"68",8,19,1.7
"69",8,20,1.8
"70",8,22,1.7
"71",8,23,1.8
"72",8,24,1.4
"73",8,26,1.7
"74",8,30,1.9
"75",8,31,1.7
"76",8,32,1.9
"77",8,33,2
"78",8,35,NA
"79",8,36,1.8
"80",8,37,2
"81",8,39,1.7
"82",8,41,1.8
"83",8,42,1.6
"84",8,47,NA
"85",8,52,1.7
"86",8,53,1.9
"87",8,54,1.4
"88",8,56,2
"89",8,57,2.2
"90",8,59,1.7
"91",8,60,1.7
"92",8,61,2.1
"93",8,63,1.7
"94",8,67,2.5
"95",8,68,1.5
"96",8,70,1.9
"97",8,71,1.4
"98",8,72,1.6
"99",8,73,1.5
"100",8,76,1.5
"101",8,80,1.3
"102",8,84,2
"103",8,85,2
"104",8,87,1.8
"105",8,89,1.8
"106",8,90,1.8
"107",8,91,2.1
"108",8,92,1.8
"109",8,93,1.8
"110",8,94,2.2
"111",8,95,1.6
"112",8,96,2
"113",20,1,2
"114",20,3,1.9
"115",20,4,1.8
"116",20,5,2
"117",20,7,NA
"118",20,10,2
"119",20,11,1.8
"120",20,14,1.5
"121",20,15,1.8
"122",20,16,2.3
"123",20,17,1.5
"124",20,19,2
"125",20,20,2
"126",20,22,1.7
"127",20,23,2
"128",20,24,1.8
"129",20,26,1.8
"130",20,30,NA
"131",20,31,2
"132",20,32,NA
"133",20,33,2
"134",20,35,NA
"135",20,36,2.4
"136",20,37,2
"137",20,39,1.7
"138",20,41,1.8
"139",20,42,1.5
"140",20,47,NA
"141",20,52,2
"142",20,53,1.6
"143",20,54,1.7
"144",20,56,2
"145",20,57,2.3
"146",20,59,1.9
"147",20,60,2.2
"148",20,61,NA
"149",20,63,1.8
"150",20,67,2
"151",20,68,NA
"152",20,70,1.8
"153",20,71,1.9
"154",20,72,1.6
"155",20,73,NA
"156",20,76,2
"157",20,80,1.6
"158",20,84,1.8
"159",20,85,2
"160",20,87,1.8
"161",20,89,1.8
"162",20,90,1.8
"163",20,91,2
"164",20,92,NA
"165",20,93,2.4
"166",20,94,2.5
"167",20,95,1.6
"168",20,96,NA
