"","horizon","economist","forecast"
"1",1,1,0.4
"2",1,3,0.4
"3",1,4,0.3
"4",1,5,0
"5",1,7,0.1
"6",1,8,0.3
"7",1,10,0.255
"8",1,14,0.2
"9",1,15,0.3
"10",1,16,0.2
"11",1,20,0.3
"12",1,22,0.2
"13",1,23,0.3
"14",1,29,0.2
"15",1,31,0.2
"16",1,33,0.2
"17",1,35,0.4
"18",1,37,0.2
"19",1,38,0.3
"20",1,39,0.3
"21",1,40,0.3
"22",1,41,0.2
"23",1,42,0.3
"24",1,48,0.3
"25",1,49,0.2
"26",1,50,0.4
"27",1,52,0.3
"28",1,54,0.3
"29",1,57,0.2
"30",1,58,0.6
"31",1,59,0.2
"32",1,61,0.2
"33",1,63,0.3
"34",1,65,0.4
"35",1,68,0.3
"36",1,70,0.4
"37",1,73,0.3
"38",1,82,0.4
"39",1,84,0.2
"40",1,88,0.3
"41",1,89,0.3
"42",1,90,0.3
"43",1,91,0.2
"44",1,93,0.3
"45",1,94,0.3
"46",1,95,0.4306952
"47",1,96,0.3
"48",1,97,0.3
"49",1,98,0.3
"50",1,99,0.3
"51",1,101,0.3
"52",1,102,0.3
"53",1,103,0.3
"54",1,104,0.3
"55",1,106,0.2
"56",1,107,0.3
"57",1,108,0.265
"58",5,1,0.8
"59",5,3,0.8
"60",5,4,1.2
"61",5,5,1.2
"62",5,7,0.6
"63",5,8,1.3
"64",5,10,1.30175
"65",5,14,0.5
"66",5,15,1.25
"67",5,16,1.2
"68",5,20,1.1
"69",5,22,1.2
"70",5,23,1
"71",5,29,1.3
"72",5,31,0.8
"73",5,33,0.8
"74",5,35,0.8
"75",5,37,1.1
"76",5,38,1.3
"77",5,39,1.5
"78",5,40,1.2
"79",5,41,0.9
"80",5,42,1.2
"81",5,48,1.2
"82",5,49,1
"83",5,50,1.7
"84",5,52,1.1
"85",5,54,1.5
"86",5,57,1.1
"87",5,58,1.4
"88",5,59,1
"89",5,61,1.4
"90",5,63,1.2
"91",5,65,1.2
"92",5,68,0.8
"93",5,70,0.7
"94",5,73,1
"95",5,82,1.3
"96",5,84,1.3
"97",5,88,1.3
"98",5,89,1.2
"99",5,90,1.4
"100",5,91,1.8
"101",5,93,1.7
"102",5,94,0.9
"103",5,95,1.6717851
"104",5,96,1.6
"105",5,97,0.9
"106",5,98,0.9
"107",5,99,1
"108",5,101,1.2
"109",5,102,1.3
"110",5,103,1.5
"111",5,104,1
"112",5,106,1
"113",5,107,1.4
"114",5,108,0.971
"115",9,1,1.5
"116",9,3,1.3
"117",9,4,1.5
"118",9,5,1.7
"119",9,7,1
"120",9,8,1.8
"121",9,10,2
"122",9,14,1.1
"123",9,15,1.6
"124",9,16,1.2
"125",9,20,1.4
"126",9,22,1.7
"127",9,23,1.8
"128",9,29,1.9
"129",9,31,2
"130",9,33,2
"131",9,35,NA
"132",9,37,2
"133",9,38,2
"134",9,39,1.5
"135",9,40,NA
"136",9,41,1.7
"137",9,42,1.9
"138",9,48,NA
"139",9,49,NA
"140",9,50,NA
"141",9,52,0.8
"142",9,54,1.9
"143",9,57,1.7
"144",9,58,1
"145",9,59,1.6
"146",9,61,NA
"147",9,63,1.7
"148",9,65,1.6
"149",9,68,1.3
"150",9,70,0.8
"151",9,73,1
"152",9,82,1.7
"153",9,84,1.8
"154",9,88,1.7
"155",9,89,1.6
"156",9,90,1.6
"157",9,91,2
"158",9,93,2
"159",9,94,1.1
"160",9,95,1.803287431
"161",9,96,NA
"162",9,97,1.3
"163",9,98,1.1
"164",9,99,1.5
"165",9,101,2
"166",9,102,NA
"167",9,103,2.1
"168",9,104,1.6
"169",9,106,1.8
"170",9,107,1.6
"171",9,108,0.8327
"172",21,1,1.8
"173",21,3,2
"174",21,4,1.8
"175",21,5,1.8
"176",21,7,2
"177",21,8,2
"178",21,10,2
"179",21,14,1.6
"180",21,15,1.8
"181",21,16,2.1
"182",21,20,2
"183",21,22,1.7
"184",21,23,2.2
"185",21,29,2.2
"186",21,31,2.5
"187",21,33,2
"188",21,35,NA
"189",21,37,2.2
"190",21,38,NA
"191",21,39,1.5
"192",21,40,NA
"193",21,41,2.2
"194",21,42,1.8
"195",21,48,1
"196",21,49,2
"197",21,50,1.5
"198",21,52,2
"199",21,54,2
"200",21,57,NA
"201",21,58,1.7
"202",21,59,2
"203",21,61,NA
"204",21,63,1.9
"205",21,65,2
"206",21,68,1.9
"207",21,70,1.8
"208",21,73,NA
"209",21,82,1.9
"210",21,84,2
"211",21,88,1.9
"212",21,89,2
"213",21,90,1.8
"214",21,91,2
"215",21,93,2
"216",21,94,1.6
"217",21,95,1.8
"218",21,96,NA
"219",21,97,1.9
"220",21,98,2.1
"221",21,99,2.2
"222",21,101,NA
"223",21,102,2
"224",21,103,2.1
"225",21,104,2
"226",21,106,1.9
"227",21,107,1.8
"228",21,108,2.021
