"","horizon","economist","forecast"
"1",3,1,2
"2",3,2,1.8
"3",3,3,1.8
"4",3,4,1.8
"5",3,5,2
"6",3,7,1.9
"7",3,8,1.8
"8",3,10,1.925
"9",3,11,1.8
"10",3,14,1.8
"11",3,15,1.9
"12",3,16,1.8
"13",3,19,1.9
"14",3,20,1.8
"15",3,22,1.8
"16",3,23,1.8
"17",3,24,1.7
"18",3,26,1.7
"19",3,29,1.9
"20",3,30,1.9
"21",3,31,1.9
"22",3,32,NA
"23",3,33,2.2
"24",3,36,2.1
"25",3,37,1.9
"26",3,38,1.9
"27",3,39,1.9
"28",3,40,2.3
"29",3,41,1.9
"30",3,42,2
"31",3,45,2.2
"32",3,47,1.8
"33",3,48,1.8
"34",3,52,1.8
"35",3,54,1.9
"36",3,56,1.8
"37",3,57,1.9
"38",3,58,1.92
"39",3,59,1.95
"40",3,60,1.9
"41",3,61,1.9
"42",3,62,2
"43",3,67,2
"44",3,68,1.9
"45",3,70,1.9
"46",3,72,1.8
"47",3,73,NA
"48",3,76,1.9
"49",3,80,1.8
"50",3,82,1.8
"51",3,84,1.9
"52",3,85,1.8
"53",3,88,1.8
"54",3,90,1.7
"55",3,92,1.9
"56",3,93,2.1
"57",3,94,2.1
"58",3,95,2
"59",3,96,1.9
"60",3,97,1.8
"61",3,98,2
"62",3,99,1.8
"63",3,100,1.9
"64",7,1,2
"65",7,2,1.9
"66",7,3,1.9
"67",7,4,2.3
"68",7,5,1.8
"69",7,7,2
"70",7,8,1.9
"71",7,10,2
"72",7,11,1.8
"73",7,14,1.8
"74",7,15,1.7
"75",7,16,1.9
"76",7,19,2
"77",7,20,2
"78",7,22,1.8
"79",7,23,1.7
"80",7,24,1.7
"81",7,26,1.8
"82",7,29,2
"83",7,30,2
"84",7,31,2
"85",7,32,NA
"86",7,33,2
"87",7,36,2.3
"88",7,37,1.9
"89",7,38,1.9
"90",7,39,2
"91",7,40,2.2
"92",7,41,1.8
"93",7,42,1.9
"94",7,45,2
"95",7,47,2
"96",7,48,1.9
"97",7,52,2.1
"98",7,54,2.1
"99",7,56,2
"100",7,57,2
"101",7,58,1.8
"102",7,59,2.04
"103",7,60,1.9
"104",7,61,2.2
"105",7,62,1.9
"106",7,67,2
"107",7,68,1.9
"108",7,70,1.9
"109",7,72,2
"110",7,73,NA
"111",7,76,2.1
"112",7,80,2
"113",7,82,1.7
"114",7,84,1.9
"115",7,85,1.8
"116",7,88,1.8
"117",7,90,1.7
"118",7,92,2.1
"119",7,93,2
"120",7,94,1.9
"121",7,95,1.9
"122",7,96,2
"123",7,97,1.9
"124",7,98,2
"125",7,99,1.8
"126",7,100,2.2
"127",19,1,2
"128",19,2,1.7
"129",19,3,1.9
"130",19,4,2
"131",19,5,1.5
"132",19,7,1.9
"133",19,8,2
"134",19,10,1.9
"135",19,11,2
"136",19,14,1.7
"137",19,15,1.6
"138",19,16,2.1
"139",19,19,2
"140",19,20,2
"141",19,22,1.9
"142",19,23,1.9
"143",19,24,1.925
"144",19,26,1.8
"145",19,29,NA
"146",19,30,1.9
"147",19,31,1.9
"148",19,32,NA
"149",19,33,2
"150",19,36,2
"151",19,37,2.1
"152",19,38,2
"153",19,39,2
"154",19,40,NA
"155",19,41,1.8
"156",19,42,1.7
"157",19,45,NA
"158",19,47,1.9
"159",19,48,2
"160",19,52,NA
"161",19,54,1.9
"162",19,56,2.1
"163",19,57,NA
"164",19,58,2.1
"165",19,59,2
"166",19,60,1.9
"167",19,61,NA
"168",19,62,1.7
"169",19,67,2
"170",19,68,1.9
"171",19,70,1.9
"172",19,72,2
"173",19,73,NA
"174",19,76,1.9
"175",19,80,NA
"176",19,82,1.9
"177",19,84,2
"178",19,85,NA
"179",19,88,1.9
"180",19,90,2
"181",19,92,NA
"182",19,93,2
"183",19,94,1.9
"184",19,95,1.9
"185",19,96,NA
"186",19,97,2
"187",19,98,2.1
"188",19,99,1.8
"189",19,100,2
