"","horizon","economist","forecast"
"1",4,1,1.9
"2",4,2,2.4
"3",4,3,2
"4",4,4,2.1
"5",4,5,2
"6",4,7,2
"7",4,9,2.2
"8",4,10,2.1
"9",4,11,1.9
"10",4,14,2
"11",4,15,2.1
"12",4,16,1.7
"13",4,17,1.8
"14",4,18,1.9
"15",4,19,2
"16",4,20,2.1
"17",4,22,1.9
"18",4,23,2.3
"19",4,24,2
"20",4,26,2.25
"21",4,29,1.8
"22",4,30,2.1
"23",4,31,2.1
"24",4,32,2.3
"25",4,33,2.5
"26",4,34,2.1
"27",4,35,2
"28",4,36,2.2
"29",4,37,1.9
"30",4,38,2.2
"31",4,39,2
"32",4,41,2.1
"33",4,42,1.8
"34",4,45,2.1
"35",4,48,2.1
"36",4,49,1.4
"37",4,50,1.6
"38",4,53,1.7
"39",4,54,1.9
"40",4,55,2.1
"41",4,56,1.7
"42",4,57,2
"43",4,59,2
"44",4,61,1.9
"45",4,63,2
"46",4,64,1.8
"47",4,67,2.4
"48",4,68,2.1
"49",4,70,2.1
"50",4,73,1.9
"51",4,82,2.1
"52",4,85,2.1
"53",4,87,1.8
"54",4,89,2.2
"55",4,90,2
"56",4,91,1.8
"57",4,92,1.87
"58",4,93,1.8
"59",4,94,1.2
"60",4,95,2
"61",4,96,2.3
"62",8,1,1.8
"63",8,2,2.3
"64",8,3,1.8
"65",8,4,1.7
"66",8,5,1.8
"67",8,7,1.6
"68",8,9,1.8
"69",8,10,1.6
"70",8,11,1.6
"71",8,14,1.6
"72",8,15,1.7
"73",8,16,1.5
"74",8,17,1.5
"75",8,18,1.6
"76",8,19,2
"77",8,20,1.8
"78",8,22,1.7
"79",8,23,2.1
"80",8,24,1.7
"81",8,26,1.8
"82",8,29,1.6
"83",8,30,1.7
"84",8,31,1.5
"85",8,32,1.8
"86",8,33,2
"87",8,34,2
"88",8,35,NA
"89",8,36,2.2
"90",8,37,2
"91",8,38,1.8
"92",8,39,1.9
"93",8,41,1.4
"94",8,42,1.5
"95",8,45,1.8
"96",8,48,1.6
"97",8,49,1.3
"98",8,50,1.25
"99",8,53,1.8
"100",8,54,1.6
"101",8,55,1.6
"102",8,56,1.3
"103",8,57,1.8
"104",8,59,1.8
"105",8,61,1.4
"106",8,63,NA
"107",8,64,2.2
"108",8,67,2
"109",8,68,1.8
"110",8,70,1.9
"111",8,73,2
"112",8,82,1.7
"113",8,85,1.7
"114",8,87,1.6
"115",8,89,1.8
"116",8,90,1.8
"117",8,91,1.4
"118",8,92,1.71
"119",8,93,1.6
"120",8,94,1.3
"121",8,95,1.6
"122",8,96,1.7
"123",20,1,1.8
"124",20,2,2
"125",20,3,1.8
"126",20,4,1.8
"127",20,5,1.8
"128",20,7,NA
"129",20,9,1.8
"130",20,10,1.4
"131",20,11,1.8
"132",20,14,1.5
"133",20,15,1.5
"134",20,16,1.9
"135",20,17,1.8
"136",20,18,1.7
"137",20,19,2
"138",20,20,2
"139",20,22,1.5
"140",20,23,2.5
"141",20,24,2
"142",20,26,1.8
"143",20,29,NA
"144",20,30,1.8
"145",20,31,1.75
"146",20,32,NA
"147",20,33,2.3
"148",20,34,NA
"149",20,35,NA
"150",20,36,2.3
"151",20,37,2
"152",20,38,1.5
"153",20,39,2.1
"154",20,41,1.1
"155",20,42,1.5
"156",20,45,NA
"157",20,48,1.6
"158",20,49,NA
"159",20,50,1.75
"160",20,53,1.9
"161",20,54,1.5
"162",20,55,1.9
"163",20,56,NA
"164",20,57,NA
"165",20,59,1.75
"166",20,61,NA
"167",20,63,1.7
"168",20,64,2.1
"169",20,67,1.86
"170",20,68,1.8
"171",20,70,1.8
"172",20,73,NA
"173",20,82,1.5
"174",20,85,2
"175",20,87,1.5
"176",20,89,1.8
"177",20,90,NA
"178",20,91,NA
"179",20,92,NA
"180",20,93,1.8
"181",20,94,2.25
"182",20,95,1.6
"183",20,96,2
