"","horizon","economist","forecast"
"1",1,1,0.2
"2",1,2,0
"3",1,4,0.1
"4",1,6,0
"5",1,7,NA
"6",1,8,0.1
"7",1,14,0.3
"8",1,15,0.1
"9",1,16,0.2
"10",1,20,0
"11",1,22,0
"12",1,23,0.1
"13",1,24,0.1
"14",1,29,0.3
"15",1,31,0.1
"16",1,32,0
"17",1,35,0.1
"18",1,36,0.3
"19",1,37,0
"20",1,38,0.1
"21",1,39,0.1
"22",1,41,0.2
"23",1,42,0.2
"24",1,45,0.15
"25",1,47,0.1
"26",1,48,0.1
"27",1,49,0.1
"28",1,52,0.1
"29",1,54,0.2
"30",1,57,0.1
"31",1,61,0.1
"32",1,65,0.4
"33",1,67,NA
"34",1,68,0.1
"35",1,70,0
"36",1,73,0.3
"37",1,80,0.1
"38",1,82,0
"39",1,84,0
"40",1,85,0.139
"41",1,89,0.2
"42",1,91,0
"43",1,92,0.0686
"44",1,93,0.2
"45",1,94,0.1
"46",1,95,0.0965
"47",1,96,0
"48",1,97,0.1
"49",1,99,0.1
"50",1,101,0.1
"51",1,102,0.1
"52",1,103,0.1
"53",1,105,0.1
"54",1,107,0.0686
"55",1,110,0.1
"56",1,111,0
"57",1,112,0.2
"58",1,114,0.1
"59",1,115,0.1
"60",1,116,0.1
"61",5,1,1.3
"62",5,2,0.5
"63",5,4,1.1
"64",5,6,0.8
"65",5,7,NA
"66",5,8,1.1
"67",5,14,1.4
"68",5,15,1.2
"69",5,16,0.9
"70",5,20,0.8
"71",5,22,0.9
"72",5,23,1.2
"73",5,24,1
"74",5,29,0.5
"75",5,31,1.2
"76",5,32,0.9
"77",5,35,1
"78",5,36,1
"79",5,37,0.9
"80",5,38,1.1
"81",5,39,1.2
"82",5,41,1.2
"83",5,42,0.6
"84",5,45,1.2
"85",5,47,1.1
"86",5,48,0.9
"87",5,49,1
"88",5,52,1
"89",5,54,1
"90",5,57,1.3
"91",5,61,1.3
"92",5,65,1.5
"93",5,67,NA
"94",5,68,1.1
"95",5,70,0.7
"96",5,73,1.2
"97",5,80,0.9
"98",5,82,0.6
"99",5,84,1.1
"100",5,85,1.1435
"101",5,89,1.3
"102",5,91,1
"103",5,92,1.3291
"104",5,93,1.5
"105",5,94,1.3
"106",5,95,1.117
"107",5,96,0.7
"108",5,97,0.8
"109",5,99,1
"110",5,101,1.1
"111",5,102,1
"112",5,103,1.2
"113",5,105,1
"114",5,107,1.3291
"115",5,110,1
"116",5,111,NA
"117",5,112,1.2
"118",5,114,1
"119",5,115,1.1
"120",5,116,1
"121",9,1,1.7
"122",9,2,1.1
"123",9,4,1.6
"124",9,6,1.5
"125",9,7,NA
"126",9,8,1.4
"127",9,14,1.7
"128",9,15,1.7
"129",9,16,1
"130",9,20,1.4
"131",9,22,1.4
"132",9,23,1.6
"133",9,24,1.6
"134",9,29,1
"135",9,31,1.7
"136",9,32,1.8
"137",9,35,NA
"138",9,36,2
"139",9,37,1.7
"140",9,38,1.7
"141",9,39,1.5
"142",9,41,1.5
"143",9,42,NA
"144",9,45,1.28
"145",9,47,1.6
"146",9,48,1.3
"147",9,49,1.7
"148",9,52,1.4
"149",9,54,1.7
"150",9,57,1.5
"151",9,61,NA
"152",9,65,2.3
"153",9,67,NA
"154",9,68,1.6
"155",9,70,1.1
"156",9,73,1.6
"157",9,80,1.8
"158",9,82,1.1
"159",9,84,1.6
"160",9,85,1.7482
"161",9,89,1.5
"162",9,91,1.5
"163",9,92,1.196235
"164",9,93,2
"165",9,94,2
"166",9,95,1.5525
"167",9,96,1.2
"168",9,97,NA
"169",9,99,1.5
"170",9,101,1.3
"171",9,102,1.5
"172",9,103,1.7
"173",9,105,1.8
"174",9,107,1.196235
"175",9,110,NA
"176",9,111,NA
"177",9,112,1.6
"178",9,114,1.2
"179",9,115,1.7
"180",9,116,1.4
"181",21,1,1.9
"182",21,2,1.6
"183",21,4,1.7
"184",21,6,2
"185",21,7,NA
"186",21,8,1.9
"187",21,14,2
"188",21,15,1.9
"189",21,16,1.7
"190",21,20,1.9
"191",21,22,1.7
"192",21,23,2
"193",21,24,1.85
"194",21,29,2
"195",21,31,1.8
"196",21,32,NA
"197",21,35,NA
"198",21,36,2.5
"199",21,37,2.2
"200",21,38,NA
"201",21,39,1.85
"202",21,41,NA
"203",21,42,1.8
"204",21,45,1.53
"205",21,47,2
"206",21,48,1.5
"207",21,49,NA
"208",21,52,2
"209",21,54,2
"210",21,57,2
"211",21,61,NA
"212",21,65,NA
"213",21,67,NA
"214",21,68,1.8
"215",21,70,1.8
"216",21,73,1.8
"217",21,80,1.9
"218",21,82,NA
"219",21,84,1.9
"220",21,85,1.95
"221",21,89,2
"222",21,91,1.7
"223",21,92,NA
"224",21,93,2
"225",21,94,1.7
"226",21,95,1.7715
"227",21,96,1.5
"228",21,97,NA
"229",21,99,1.7
"230",21,101,1.7
"231",21,102,NA
"232",21,103,1.9
"233",21,105,2.2
"234",21,107,NA
"235",21,110,NA
"236",21,111,NA
"237",21,112,2
"238",21,114,1.5
"239",21,115,1.9
"240",21,116,1.9
