"","horizon","economist","forecast"
"1",4,1,1
"2",4,2,1.4
"3",4,4,1.4
"4",4,7,1
"5",4,8,1.3
"6",4,10,1.325
"7",4,11,1.4
"8",4,14,1
"9",4,15,1.3
"10",4,16,1.2
"11",4,18,1.3
"12",4,20,1.3
"13",4,22,1.3
"14",4,23,1.1
"15",4,24,1.2
"16",4,26,1.2
"17",4,29,1.6
"18",4,30,0.9
"19",4,31,1.2
"20",4,32,0.8
"21",4,33,1
"22",4,35,1.1
"23",4,36,1.4
"24",4,37,1.07
"25",4,38,1.4
"26",4,39,1.4
"27",4,41,1.2
"28",4,42,1.3
"29",4,47,1.1
"30",4,48,1.2
"31",4,52,1.3
"32",4,54,1.4
"33",4,56,1.2
"34",4,57,1.3
"35",4,58,0.8
"36",4,59,1.4
"37",4,61,1.6
"38",4,65,1.4
"39",4,67,1.8
"40",4,68,0.9
"41",4,70,0.7
"42",4,73,1.25
"43",4,80,1.2
"44",4,82,1.3
"45",4,84,1.3
"46",4,85,1.4
"47",4,88,1.3
"48",4,89,1.2
"49",4,90,1.3
"50",4,93,1.7
"51",4,94,1.3
"52",4,95,1.35738578
"53",4,96,1.5
"54",4,97,1
"55",4,98,1.2
"56",4,99,1.2
"57",4,101,1.5
"58",4,102,1.2
"59",4,105,1.2
"60",4,107,1.5
"61",4,108,1.4495875
"62",8,1,1.7
"63",8,2,1.8
"64",8,4,1.5
"65",8,7,0.8
"66",8,8,1.8
"67",8,10,1.6
"68",8,11,1.8
"69",8,14,1.2
"70",8,15,1.4
"71",8,16,2
"72",8,18,1.75
"73",8,20,1.4
"74",8,22,1.6
"75",8,23,1.7
"76",8,24,1.3
"77",8,26,1.2
"78",8,29,1.6
"79",8,30,1.2
"80",8,31,1.8
"81",8,32,1.3
"82",8,33,1.5
"83",8,35,NA
"84",8,36,2
"85",8,37,2.01
"86",8,38,1.5
"87",8,39,1.5
"88",8,41,1.5
"89",8,42,1.9
"90",8,47,1.1
"91",8,48,NA
"92",8,52,0.7
"93",8,54,2.1
"94",8,56,1.8
"95",8,57,1.8
"96",8,58,0.6
"97",8,59,1.6
"98",8,61,NA
"99",8,65,1.8
"100",8,67,3
"101",8,68,0.9
"102",8,70,0.8
"103",8,73,0.75
"104",8,80,1.1
"105",8,82,1.4
"106",8,84,1.7
"107",8,85,1.6
"108",8,88,1.7
"109",8,89,1.6
"110",8,90,1.7
"111",8,93,2
"112",8,94,1.2
"113",8,95,1.77041928
"114",8,96,1.7
"115",8,97,1.4
"116",8,98,1.3
"117",8,99,1.5
"118",8,101,1.6
"119",8,102,0.8
"120",8,105,1.43
"121",8,107,1.8
"122",8,108,1.8088825
"123",20,1,1.9
"124",20,2,1.8
"125",20,4,1.8
"126",20,7,2
"127",20,8,2
"128",20,10,2
"129",20,11,1.9
"130",20,14,1.6
"131",20,15,1.8
"132",20,16,1.9
"133",20,18,2
"134",20,20,2
"135",20,22,1.7
"136",20,23,2.5
"137",20,24,2
"138",20,26,1.8
"139",20,29,2.2
"140",20,30,1.9
"141",20,31,1.9
"142",20,32,NA
"143",20,33,2
"144",20,35,NA
"145",20,36,2.2
"146",20,37,2.3
"147",20,38,NA
"148",20,39,1.6
"149",20,41,2.1
"150",20,42,1.8
"151",20,47,1.9
"152",20,48,1.5
"153",20,52,1.5
"154",20,54,1.9
"155",20,56,2
"156",20,57,NA
"157",20,58,1.1
"158",20,59,2.2
"159",20,61,NA
"160",20,65,2
"161",20,67,NA
"162",20,68,1.9
"163",20,70,1.8
"164",20,73,NA
"165",20,80,1.7
"166",20,82,1.9
"167",20,84,2
"168",20,85,NA
"169",20,88,1.9
"170",20,89,2
"171",20,90,1.8
"172",20,93,2
"173",20,94,1.6
"174",20,95,1.8
"175",20,96,NA
"176",20,97,1.9
"177",20,98,2.1
"178",20,99,2.2
"179",20,101,NA
"180",20,102,2
"181",20,105,1.9
"182",20,107,2
"183",20,108,1.9994
