"","horizon","economist","forecast"
"1",2,4,2.3
"2",2,5,2.2
"3",2,7,2.2
"4",2,9,2.2
"5",2,10,2.3
"6",2,11,2.2
"7",2,15,2.2
"8",2,16,2.3
"9",2,20,2.3
"10",2,22,2.3
"11",2,23,2.3
"12",2,24,2.26541280767687
"13",2,26,2.4
"14",2,28,2.2
"15",2,29,2.2
"16",2,30,2.3
"17",2,31,2.3
"18",2,33,2.5
"19",2,35,2.5
"20",2,37,2.4
"21",2,38,2.4
"22",2,39,2.4
"23",2,40,2.3
"24",2,41,2.4
"25",2,42,2.2
"26",2,45,2.4
"27",2,47,2.3
"28",2,48,2.3
"29",2,54,2.3
"30",2,56,2.3
"31",2,57,2.2
"32",2,59,2.1
"33",2,60,2.2
"34",2,61,2.3
"35",2,63,2.2
"36",2,65,2.3
"37",2,70,2.3
"38",2,73,2.375
"39",2,76,2.1
"40",2,80,2.6328
"41",2,82,2.1
"42",2,84,2.2
"43",2,85,2.2
"44",2,89,2.3
"45",2,90,2.2
"46",2,91,2.3
"47",2,92,2.3
"48",2,93,2.2
"49",2,94,2.3
"50",2,95,2.3
"51",2,96,2.3
"52",2,97,2.3
"53",2,99,2.1
"54",2,100,2.2
"55",6,4,2.1
"56",6,5,2
"57",6,7,2.2
"58",6,9,2.2
"59",6,10,2.2
"60",6,11,1.9
"61",6,15,1.9
"62",6,16,1.9
"63",6,20,2
"64",6,22,2.2
"65",6,23,1.9
"66",6,24,2.2048914944319
"67",6,26,2.3
"68",6,28,2
"69",6,29,2.1
"70",6,30,2.2
"71",6,31,2.2
"72",6,33,2.5
"73",6,35,2.3
"74",6,37,2.2
"75",6,38,2.1
"76",6,39,2.3
"77",6,40,2.3
"78",6,41,2.2
"79",6,42,2.2
"80",6,45,2.3
"81",6,47,2.4
"82",6,48,2.4
"83",6,54,2.2
"84",6,56,2.2
"85",6,57,2.4
"86",6,59,1.8
"87",6,60,2.1
"88",6,61,1.9
"89",6,63,1.7
"90",6,65,2.2
"91",6,70,2.3
"92",6,73,2.125
"93",6,76,2
"94",6,80,2.5484
"95",6,82,1.9
"96",6,84,2.2
"97",6,85,2.1
"98",6,89,2.2
"99",6,90,2.1
"100",6,91,2.2
"101",6,92,2
"102",6,93,2
"103",6,94,2.2
"104",6,95,2.2
"105",6,96,2.1
"106",6,97,2.1
"107",6,99,2
"108",6,100,2.3
"109",10,4,2
"110",10,5,1.8
"111",10,7,NA
"112",10,9,2.2
"113",10,10,2
"114",10,11,1.5
"115",10,15,1.7
"116",10,16,1.8
"117",10,20,1.9
"118",10,22,1.9
"119",10,23,2
"120",10,24,1.59544997892049
"121",10,26,2.1
"122",10,28,1.8
"123",10,29,2
"124",10,30,1.9
"125",10,31,1.9
"126",10,33,2.5
"127",10,35,2.2
"128",10,37,2.1
"129",10,38,1.7
"130",10,39,1.9
"131",10,40,NA
"132",10,41,2
"133",10,42,2.1
"134",10,45,NA
"135",10,47,NA
"136",10,48,NA
"137",10,54,1.9
"138",10,56,2
"139",10,57,1.8
"140",10,59,2
"141",10,60,1.9
"142",10,61,1.8
"143",10,63,1.5
"144",10,65,2
"145",10,70,2.1
"146",10,73,2
"147",10,76,NA
"148",10,80,1.9881
"149",10,82,NA
"150",10,84,1.9
"151",10,85,NA
"152",10,89,1.8
"153",10,90,NA
"154",10,91,2
"155",10,92,1.8
"156",10,93,2
"157",10,94,1.9
"158",10,95,2
"159",10,96,NA
"160",10,97,1.8
"161",10,99,1.9
"162",10,100,1.9
"163",22,4,2.1
"164",22,5,1.8
"165",22,7,NA
"166",22,9,2
"167",22,10,2
"168",22,11,2
"169",22,15,1.6
"170",22,16,2
"171",22,20,2
"172",22,22,1.9
"173",22,23,2
"174",22,24,1.9
"175",22,26,2
"176",22,28,1.9
"177",22,29,NA
"178",22,30,1.9
"179",22,31,1.8
"180",22,33,2
"181",22,35,2.2
"182",22,37,2
"183",22,38,NA
"184",22,39,1.9
"185",22,40,NA
"186",22,41,1.8
"187",22,42,1.7
"188",22,45,NA
"189",22,47,1.9
"190",22,48,NA
"191",22,54,1.8
"192",22,56,2
"193",22,57,NA
"194",22,59,2
"195",22,60,1.9
"196",22,61,NA
"197",22,63,2
"198",22,65,1.9
"199",22,70,1.8
"200",22,73,NA
"201",22,76,1.9
"202",22,80,1.74
"203",22,82,NA
"204",22,84,1.9
"205",22,85,NA
"206",22,89,2
"207",22,90,NA
"208",22,91,NA
"209",22,92,NA
"210",22,93,2
"211",22,94,1.9
"212",22,95,1.9
"213",22,96,NA
"214",22,97,1.9
"215",22,99,1.8
"216",22,100,NA
