"","horizon","economist","forecast"
"1",1,1,0.4
"2",1,2,0.5
"3",1,3,0.5
"4",1,6,0.5
"5",1,7,0.8
"6",1,14,0.4
"7",1,15,0.5
"8",1,16,0.6
"9",1,20,0.5
"10",1,23,0.5
"11",1,24,0.5
"12",1,26,0.5
"13",1,29,0.5
"14",1,30,0.5
"15",1,31,0.5
"16",1,32,0.6
"17",1,35,0.5
"18",1,36,0.3
"19",1,37,0.5
"20",1,38,0.6
"21",1,39,0.6
"22",1,41,0.5
"23",1,45,0.55
"24",1,47,0.5
"25",1,48,0.5
"26",1,49,0.5
"27",1,52,0.5
"28",1,54,0.7
"29",1,57,0.7
"30",1,58,0.5
"31",1,59,0.5
"32",1,61,0.5
"33",1,63,0.5
"34",1,67,0.5
"35",1,68,0.6
"36",1,70,0.5
"37",1,80,0.547436893
"38",1,82,0.5
"39",1,84,0.6
"40",1,85,0.5498982501
"41",1,88,0.5000317608
"42",1,89,0.6
"43",1,90,0.5
"44",1,91,0.5
"45",1,92,0.5180047839
"46",1,93,0.5
"47",1,94,0.6
"48",1,95,0.46
"49",1,96,0.5
"50",1,98,0.5
"51",1,99,0.7
"52",1,101,0.5
"53",1,102,0.5
"54",1,104,0.5
"55",1,107,0.5180047839
"56",1,108,0.58826
"57",1,110,0.5
"58",1,111,0.5
"59",1,112,0.5
"60",1,114,0.5
"61",1,115,0.6
"62",5,1,0.9
"63",5,2,0.75
"64",5,3,0.5
"65",5,6,1
"66",5,7,1.2
"67",5,14,1.1
"68",5,15,1.2
"69",5,16,0.7
"70",5,20,0.8
"71",5,23,1
"72",5,24,1.1
"73",5,26,0.8
"74",5,29,0.7
"75",5,30,0.8
"76",5,31,1
"77",5,32,1.1
"78",5,35,1.2
"79",5,36,0.2
"80",5,37,1.1
"81",5,38,1.2
"82",5,39,0.9
"83",5,41,1
"84",5,45,0.875
"85",5,47,0.9
"86",5,48,0.6
"87",5,49,0.9
"88",5,52,0.9
"89",5,54,1.1
"90",5,57,1.1
"91",5,58,0.85
"92",5,59,1
"93",5,61,1.1
"94",5,63,1
"95",5,67,1
"96",5,68,1
"97",5,70,0.6
"98",5,80,0.862219751
"99",5,82,0.9
"100",5,84,1
"101",5,85,0.9844536129
"102",5,88,1.1001167724
"103",5,89,1.2
"104",5,90,0.9
"105",5,91,0.8
"106",5,92,0.9397203943
"107",5,93,1.5
"108",5,94,1.4
"109",5,95,1.046
"110",5,96,0.8
"111",5,98,1
"112",5,99,1.2
"113",5,101,1
"114",5,102,0.7
"115",5,104,0.9
"116",5,107,0.9397203943
"117",5,108,1.0895275
"118",5,110,0.7
"119",5,111,NA
"120",5,112,1.1
"121",5,114,1.1
"122",5,115,1.1
"123",9,1,1.3
"124",9,2,1.3
"125",9,3,1
"126",9,6,1.3
"127",9,7,NA
"128",9,14,2
"129",9,15,1.7
"130",9,16,0.8
"131",9,20,1.4
"132",9,23,1.5
"133",9,24,1.54
"134",9,26,1.5
"135",9,29,1
"136",9,30,NA
"137",9,31,1.5
"138",9,32,NA
"139",9,35,NA
"140",9,36,0.5
"141",9,37,1.6
"142",9,38,1.7
"143",9,39,1.3
"144",9,41,1.2
"145",9,45,1.3
"146",9,47,1.2
"147",9,48,NA
"148",9,49,1.3
"149",9,52,1.1
"150",9,54,1.5
"151",9,57,1.4
"152",9,58,1.15
"153",9,59,1.6
"154",9,61,NA
"155",9,63,1.6
"156",9,67,NA
"157",9,68,1.2
"158",9,70,0.9
"159",9,80,1.472213745
"160",9,82,1.1
"161",9,84,1.5
"162",9,85,1.5542410182
"163",9,88,1.5004273564
"164",9,89,1.6
"165",9,90,1.1
"166",9,91,1.2
"167",9,92,1.142317396
"168",9,93,1.8
"169",9,94,1.8
"170",9,95,1.387
"171",9,96,1.2
"172",9,98,1.4
"173",9,99,1.6
"174",9,101,1.2
"175",9,102,1.2
"176",9,104,1.5
"177",9,107,1.142317396
"178",9,108,1.1820475
"179",9,110,NA
"180",9,111,NA
"181",9,112,1.5
"182",9,114,1.2
"183",9,115,1.6
"184",21,1,1.7
"185",21,2,1.6
"186",21,3,1.9
"187",21,6,2
"188",21,7,2
"189",21,14,NA
"190",21,15,1.9
"191",21,16,1.7
"192",21,20,2
"193",21,23,2
"194",21,24,1.9
"195",21,26,1.7
"196",21,29,1.5
"197",21,30,1.9
"198",21,31,1.7
"199",21,32,NA
"200",21,35,NA
"201",21,36,1.4
"202",21,37,2
"203",21,38,NA
"204",21,39,1.8
"205",21,41,NA
"206",21,45,1.7
"207",21,47,1.9
"208",21,48,1.4
"209",21,49,NA
"210",21,52,2
"211",21,54,2
"212",21,57,2
"213",21,58,1.7
"214",21,59,1.8
"215",21,61,NA
"216",21,63,1.8
"217",21,67,NA
"218",21,68,1.7
"219",21,70,1.8
"220",21,80,1.916421413
"221",21,82,1.5
"222",21,84,1.9
"223",21,85,2
"224",21,88,1.85
"225",21,89,2
"226",21,90,1.5
"227",21,91,1.7
"228",21,92,NA
"229",21,93,2
"230",21,94,1.7
"231",21,95,1.7755
"232",21,96,1.6
"233",21,98,2
"234",21,99,NA
"235",21,101,1.8
"236",21,102,1.4
"237",21,104,1.8
"238",21,107,NA
"239",21,108,1.7149525
"240",21,110,2
"241",21,111,NA
"242",21,112,2
"243",21,114,1.7
"244",21,115,1.9
