"","horizon","economist","forecast"
"1",2,1,0.5
"2",2,7,0.3
"3",2,8,0.3
"4",2,14,0.5
"5",2,15,0.5
"6",2,16,0.3
"7",2,19,0.2
"8",2,20,0.6
"9",2,22,0.2
"10",2,23,0.5
"11",2,24,0.5
"12",2,29,NA
"13",2,30,0.1
"14",2,31,0.5
"15",2,32,-0.2
"16",2,33,0
"17",2,35,0.4
"18",2,36,NA
"19",2,37,0.5
"20",2,38,0.3
"21",2,39,0.4
"22",2,40,0.3
"23",2,41,0.5
"24",2,42,0.4
"25",2,47,0.3
"26",2,48,0.4
"27",2,52,0.3
"28",2,54,0.6
"29",2,57,0.5
"30",2,63,0.4
"31",2,70,0.5
"32",2,72,0.2
"33",2,73,-0.5
"34",2,80,0.261
"35",2,82,0.5
"36",2,84,0.3
"37",2,85,0.3
"38",2,88,0.4
"39",2,89,0.4
"40",2,90,0.5
"41",2,93,0.7
"42",2,94,0.4
"43",2,95,0.5
"44",2,96,0.5
"45",2,97,0.5
"46",2,98,0.4
"47",2,99,0.6
"48",2,101,0.3
"49",2,103,0.5
"50",2,104,0.5
"51",2,105,0.4
"52",2,106,0.3
"53",2,107,0.4
"54",2,108,0.8
"55",6,1,1.5
"56",6,7,0.8
"57",6,8,1.3
"58",6,14,1.1
"59",6,15,1.25
"60",6,16,1.1
"61",6,19,0.9
"62",6,20,1.2
"63",6,22,1
"64",6,23,1.6
"65",6,24,0.7
"66",6,29,NA
"67",6,30,0.5
"68",6,31,1.5
"69",6,32,-0.2
"70",6,33,0.5
"71",6,35,0.8
"72",6,36,NA
"73",6,37,1.1
"74",6,38,1.2
"75",6,39,1.4
"76",6,40,1.2
"77",6,41,0.9
"78",6,42,1.3
"79",6,47,1
"80",6,48,1.1
"81",6,52,1.3
"82",6,54,1.7
"83",6,57,1.2
"84",6,63,1.5
"85",6,70,0.7
"86",6,72,1.2
"87",6,73,-1
"88",6,80,0.495
"89",6,82,1.4
"90",6,84,1.3
"91",6,85,0.6
"92",6,88,1.5
"93",6,89,1.3
"94",6,90,1.3
"95",6,93,2
"96",6,94,0.9
"97",6,95,1.7
"98",6,96,1.8
"99",6,97,1.2
"100",6,98,0.9
"101",6,99,1
"102",6,101,1.2
"103",6,103,1.7
"104",6,104,1.1
"105",6,105,1.56
"106",6,106,1
"107",6,107,1.5
"108",6,108,2.3
"109",10,1,1.5
"110",10,7,1
"111",10,8,1.6
"112",10,14,2
"113",10,15,1.6
"114",10,16,1.2
"115",10,19,1.7
"116",10,20,1.5
"117",10,22,1.7
"118",10,23,1.8
"119",10,24,1.6
"120",10,29,NA
"121",10,30,NA
"122",10,31,2.5
"123",10,32,NA
"124",10,33,2
"125",10,35,NA
"126",10,36,NA
"127",10,37,1.8
"128",10,38,2
"129",10,39,1.7
"130",10,40,NA
"131",10,41,1.8
"132",10,42,1.9
"133",10,47,1.5
"134",10,48,NA
"135",10,52,0.4
"136",10,54,2.5
"137",10,57,1.7
"138",10,63,1.7
"139",10,70,1.3
"140",10,72,1.8
"141",10,73,NA
"142",10,80,0.574
"143",10,82,NA
"144",10,84,1.8
"145",10,85,0.1
"146",10,88,1.9
"147",10,89,1.6
"148",10,90,1.8
"149",10,93,2
"150",10,94,1.2
"151",10,95,2
"152",10,96,NA
"153",10,97,1.5
"154",10,98,0.6
"155",10,99,1.5
"156",10,101,1.8
"157",10,103,2.1
"158",10,104,1.6
"159",10,105,1.7
"160",10,106,1.8
"161",10,107,1.7
"162",10,108,2.4
"163",22,1,2
"164",22,7,2
"165",22,8,2
"166",22,14,NA
"167",22,15,1.8
"168",22,16,2.2
"169",22,19,2.5
"170",22,20,2
"171",22,22,1.7
"172",22,23,2.2
"173",22,24,2
"174",22,29,NA
"175",22,30,1.9
"176",22,31,1.9
"177",22,32,NA
"178",22,33,2.5
"179",22,35,NA
"180",22,36,NA
"181",22,37,2.2
"182",22,38,NA
"183",22,39,1.8
"184",22,40,NA
"185",22,41,2.2
"186",22,42,1.8
"187",22,47,1.9
"188",22,48,NA
"189",22,52,2
"190",22,54,2
"191",22,57,NA
"192",22,63,1.9
"193",22,70,1.8
"194",22,72,1.9
"195",22,73,NA
"196",22,80,NA
"197",22,82,1.9
"198",22,84,2
"199",22,85,NA
"200",22,88,1.9
"201",22,89,2
"202",22,90,1.8
"203",22,93,2
"204",22,94,1.6
"205",22,95,1.8
"206",22,96,NA
"207",22,97,1.9
"208",22,98,2.1
"209",22,99,1.8
"210",22,101,NA
"211",22,103,2.1
"212",22,104,2
"213",22,105,1.9
"214",22,106,2
"215",22,107,1.9
"216",22,108,2.3
