"","horizon","economist","forecast"
"1",1,1,2.1
"2",1,2,2.2
"3",1,3,2.1
"4",1,4,2.2
"5",1,5,NA
"6",1,7,2.2
"7",1,10,2.21900257
"8",1,11,2.3
"9",1,14,2.1
"10",1,15,2.2
"11",1,16,2.1
"12",1,17,2.2
"13",1,19,2
"14",1,20,2.2
"15",1,22,2.2
"16",1,24,2.2
"17",1,26,2.3
"18",1,28,2.2
"19",1,29,2.2
"20",1,30,2.2
"21",1,31,2.2
"22",1,32,2.2
"23",1,33,2.2
"24",1,35,2.2
"25",1,36,2.2
"26",1,37,2.3
"27",1,41,2.2
"28",1,42,2.2
"29",1,45,2
"30",1,47,2.2
"31",1,48,2.2
"32",1,49,2.2
"33",1,52,2.2
"34",1,53,2.3
"35",1,54,2.4
"36",1,56,2.2
"37",1,59,2.3
"38",1,60,2.2
"39",1,61,2.2
"40",1,63,2.3
"41",1,64,2.1
"42",1,66,2.2
"43",1,67,2.2
"44",1,68,2.1
"45",1,70,2.2
"46",1,71,2.2
"47",1,72,2.2
"48",1,73,2
"49",1,76,2.3
"50",1,80,2.3
"51",1,84,2.2
"52",1,85,2.3
"53",1,87,2.3
"54",1,89,2.2
"55",1,90,2.3
"56",1,91,2.1
"57",1,92,2.3
"58",1,93,2.2
"59",1,94,2.2
"60",1,95,2.1
"61",1,96,2.3
"62",5,1,1.8
"63",5,2,2
"64",5,3,2
"65",5,4,1.7
"66",5,5,NA
"67",5,7,1.8
"68",5,10,1.92902084
"69",5,11,1.7
"70",5,14,1.7
"71",5,15,1.7
"72",5,16,1.6
"73",5,17,1.8
"74",5,19,1.8
"75",5,20,1.7
"76",5,22,1.7
"77",5,24,1.6
"78",5,26,1.7
"79",5,28,1.5
"80",5,29,1.6
"81",5,30,1.8
"82",5,31,1.8
"83",5,32,1.7
"84",5,33,1.8
"85",5,35,NA
"86",5,36,2
"87",5,37,1.8
"88",5,41,1.7
"89",5,42,1.8
"90",5,45,1.6
"91",5,47,2
"92",5,48,1.8
"93",5,49,1.5
"94",5,52,1.7
"95",5,53,1.8
"96",5,54,1.6
"97",5,56,1.8
"98",5,59,1.6
"99",5,60,1.9
"100",5,61,1.9
"101",5,63,1.7
"102",5,64,1.8
"103",5,66,2.1
"104",5,67,2.5
"105",5,68,1.7
"106",5,70,1.8
"107",5,71,1.8
"108",5,72,1.8
"109",5,73,1.7
"110",5,76,1.8
"111",5,80,1.7
"112",5,84,2.1
"113",5,85,2.2
"114",5,87,2
"115",5,89,2
"116",5,90,2.1
"117",5,91,2.2
"118",5,92,2.1
"119",5,93,1.8
"120",5,94,1.9
"121",5,95,1.8
"122",5,96,2.1
"123",9,1,2
"124",9,2,2
"125",9,3,NA
"126",9,4,1.8
"127",9,5,NA
"128",9,7,NA
"129",9,10,2
"130",9,11,1.8
"131",9,14,1.7
"132",9,15,1.7
"133",9,16,1.8
"134",9,17,1.5
"135",9,19,2
"136",9,20,2
"137",9,22,1.9
"138",9,24,1.7
"139",9,26,1.8
"140",9,28,NA
"141",9,29,NA
"142",9,30,2
"143",9,31,1.8
"144",9,32,NA
"145",9,33,1.8
"146",9,35,NA
"147",9,36,1.8
"148",9,37,2
"149",9,41,1.9
"150",9,42,1.6
"151",9,45,NA
"152",9,47,NA
"153",9,48,NA
"154",9,49,1.8
"155",9,52,1.7
"156",9,53,2
"157",9,54,1.5
"158",9,56,NA
"159",9,59,1.9
"160",9,60,1.9
"161",9,61,1.7
"162",9,63,1.7
"163",9,64,2
"164",9,66,2
"165",9,67,2.8
"166",9,68,NA
"167",9,70,1.9
"168",9,71,1.8
"169",9,72,1.6
"170",9,73,1.5
"171",9,76,1.7
"172",9,80,1.6
"173",9,84,2
"174",9,85,NA
"175",9,87,1.75
"176",9,89,2
"177",9,90,1.9
"178",9,91,2
"179",9,92,2
"180",9,93,2
"181",9,94,2.2
"182",9,95,1.6
"183",9,96,2
"184",21,1,2.1
"185",21,2,2
"186",21,3,2
"187",21,4,1.8
"188",21,5,NA
"189",21,7,NA
"190",21,10,2
"191",21,11,1.8
"192",21,14,1.5
"193",21,15,1.8
"194",21,16,2.3
"195",21,17,1.5
"196",21,19,2
"197",21,20,2
"198",21,22,1.7
"199",21,24,1.8
"200",21,26,1.8
"201",21,28,1.5
"202",21,29,NA
"203",21,30,NA
"204",21,31,1.8
"205",21,32,NA
"206",21,33,1.8
"207",21,35,NA
"208",21,36,2
"209",21,37,2
"210",21,41,1.8
"211",21,42,1.5
"212",21,45,NA
"213",21,47,NA
"214",21,48,NA
"215",21,49,1.9
"216",21,52,1.7
"217",21,53,1.9
"218",21,54,1.5
"219",21,56,1.8
"220",21,59,2
"221",21,60,2.2
"222",21,61,NA
"223",21,63,1.7
"224",21,64,NA
"225",21,66,NA
"226",21,67,2
"227",21,68,1.6
"228",21,70,2
"229",21,71,1.8
"230",21,72,1.6
"231",21,73,NA
"232",21,76,2
"233",21,80,1.8
"234",21,84,1.8
"235",21,85,2
"236",21,87,1.75
"237",21,89,1.8
"238",21,90,2
"239",21,91,2
"240",21,92,NA
"241",21,93,2
"242",21,94,2.3
"243",21,95,1.6
"244",21,96,NA
