INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5,
2000Mar,11,1.5,0,0,0,40,50,10,0,0,0,
2000Mar,14,1.3,0,0,10,80,10,0,0,0,0,
2000Mar,16,1.9,0,0,10,15,40,30,5,0,0,
2000Mar,17,1.5,0,0,10,40,40,10,0,0,0,
2000Mar,19,1,0,0,50,50,0,0,0,0,0,
2000Mar,20,1.8,0,0,0,50,50,0,0,0,0,
2000Mar,23,1.8,0,0,0,30,50,20,0,0,0,
2000Mar,24,1.8,0,0,5,10,40,30,10,5,0,
2000Mar,26,1.3,0,0,10,60,30,0,0,0,0,
2000Mar,28,1.2,0,0,10,70,20,0,0,0,0,
2000Mar,29,1.6,0,0,10,50,40,0,0,0,0,
2000Mar,31,2.1,,,,,,,,,,
2000Mar,32,1.4,0,0,15,50,30,5,0,0,0,
2000Mar,33,1.8,0,0,0,5,80,15,0,0,0,
2000Mar,34,1.5,0,0,0,50,50,0,0,0,0,
2000Mar,36,1.4,0,0,30,30,40,0,0,0,0,
2000Mar,37,2,0,0,0,0,70,30,0,0,0,
2000Mar,38,2,0,0,0,0,40,60,0,0,0,
2000Mar,39,1.7,0,0,0,20,60,20,0,0,0,
2000Mar,40,1.3,0,0,10,45,35,10,0,0,0,
2000Mar,41,1.7,0,0,0,10,90,0,0,0,0,
2000Mar,42,1.6,0,0,0,15,50,20,15,0,0,
2000Mar,43,1.3,0,0,31,38,31,0,0,0,0,
2000Mar,45,,,,,,,,,,,
2000Mar,46,.78,0,15,65,20,0,0,0,0,0,
2000Mar,47,1.3,0,0,20,60,20,0,0,0,0,
2000Mar,48,1.2,0,0,10,70,20,0,0,0,0,
2000Mar,50,1,0,0,75,25,0,0,0,0,0,
2000Mar,53,1.7,0,0,0,10,80,10,0,0,0,
2000Mar,54,1.5,0,5,10,45,30,10,0,0,0,
2000Mar,55,1.8,.2,1.8,8.1,18.5,27.1,23.8,13.5,5.3,1.7,
2000Mar,56,1.4,0,0,0,75,25,0,0,0,0,
2000Mar,57,1.3,0,0,0,70,30,0,0,0,0,
2000Mar,59,1.7,0,0,0,15,80,5,0,0,0,
2000Mar,60,1.5,0,0,0,50,50,0,0,0,0,
2000Mar,61,1.6,0,0,0,30,50,20,0,0,0,
2000Mar,63,,,,,,,,,,,
2000Mar,64,1.2,4,4,18,35,21,10,5,2,1,
2000Mar,65,1.4,0,0,0,70,30,0,0,0,0,
2000Mar,67,1.4,0,0,0,40,40,20,0,0,0,
2000Mar,70,1.6,0,0,0,50,40,10,0,0,0,
2000Mar,71,1.4,0,10,20,30,25,10,5,0,0,
2000Mar,72,1.3,5,10,15,30,20,15,5,0,0,
2000Mar,73,,,,,,,,,,,
2000Mar,85,1,0,5,35,45,15,0,0,0,0,
2000Mar,87,1.5,0,0,15,35,40,10,0,0,0,
2000Mar,88,1.5,0,0,10,30,40,15,5,0,0,
2000Mar,89,1.5,0,0,0,50,50,0,0,0,0,
2000Mar,90,1.2,0,0,5,95,0,0,0,0,0,
2000Mar,91,,,,,,,,,,,
2000Mar,92,1.69,0,2.5177664975,9.8375634518,21.2994923858,28.2842639594,23.0355329949,11.5025380711,3.5228426396,0,
2000Mar,93,,,,,,,,,,,
2000Mar,94,1.5,0,0,0,60,40,0,0,0,0,
2000Mar,95,1,6,12,31,27,18,6,0,0,0,
2001Mar,1,1.7,0,0,5,20,50,20,5,0,0,
2001Mar,2,1.4,2.5,7.5,35,40,12.5,2.5,0,0,0,
2001Mar,3,1.4,0,0,20,30,40,10,0,0,0,
2001Mar,4,2,0,0,0,0,60,40,0,0,0,
2001Mar,5,1.8,0,0,20,30,35,15,0,0,0,
2001Mar,7,1.6,,,,,,,,,,
2001Mar,9,1.3,0,0,20,80,0,0,0,0,0,
2001Mar,11,1.5,0,0,0,30,60,10,0,0,0,
2001Mar,14,1.6,0,0,0,30,70,0,0,0,0,
2001Mar,16,2.1,0,5,10,15,20,25,15,5,5,
2001Mar,17,2,0,0,5,10,35,35,15,0,0,
2001Mar,19,1.3,0,0,25,75,0,0,0,0,0,
2001Mar,20,2.1,0,0,0,30,70,0,0,0,0,
2001Mar,23,2.2,0,0,0,10,40,40,10,0,0,
2001Mar,24,2.2,0,0,0,5,15,50,20,10,0,
2001Mar,26,1.7,0,0,0,20,60,20,0,0,0,
2001Mar,28,1.5,0,0,5,35,55,5,0,0,0,
2001Mar,29,1.7,0,0,10,30,60,0,0,0,0,
2001Mar,31,2,,,,,,,,,,
2001Mar,32,2,0,0,10,20,40,25,5,0,0,
2001Mar,33,2.2,0,0,0,0,10,80,10,0,0,
2001Mar,34,1.7,0,0,0,15,70,15,0,0,0,
2001Mar,36,1.7,0,0,20,30,35,15,0,0,0,
2001Mar,37,2.2,0,0,0,0,30,70,0,0,0,
2001Mar,38,2.2,0,0,0,0,40,60,0,0,0,
2001Mar,39,1.5,0,0,5,45,40,10,0,0,0,
2001Mar,40,1.5,0,5,10,30,40,10,5,0,0,
2001Mar,41,1.4,0,0,0,90,10,0,0,0,0,
2001Mar,42,1.4,,,,,,,,,,
2001Mar,43,1.4,0,15.1515151515,15.1515151515,23.2323232323,23.2323232323,23.2323232323,0,0,0,
2001Mar,45,,,,,,,,,,,
2001Mar,46,.67,1,27,59,13,0,0,0,0,0,
2001Mar,47,1.5,0,0,0,30,50,20,0,0,0,
2001Mar,48,1.5,0,0,0,60,40,0,0,0,0,
2001Mar,50,1.5,0,0,25,75,0,0,0,0,0,
2001Mar,53,1.8,0,0,0,10,80,10,0,0,0,
2001Mar,54,1.3,0,5,20,45,25,5,0,0,0,
2001Mar,55,1.5,.5,3.5,12.3,23.8,25.4,19,10,4,1.5,
2001Mar,56,1.5,0,0,0,50,50,0,0,0,0,
2001Mar,57,1.4,0,0,0,50,50,0,0,0,0,
2001Mar,59,1.4,0,0,0,60,40,0,0,0,0,
2001Mar,60,1.7,0,0,0,30,50,20,0,0,0,
2001Mar,61,2,0,0,0,10,50,40,0,0,0,
2001Mar,63,,,,,,,,,,,
2001Mar,64,1.5,2,3,11,30,26,14,9,3,2,
2001Mar,65,1.7,0,0,0,50,50,0,0,0,0,
2001Mar,67,1.8,0,0,0,10,60,30,0,0,0,
2001Mar,70,2,0,0,0,25,30,25,10,10,0,
2001Mar,71,1.1,5,10,20,30,20,10,5,0,0,
2001Mar,72,2,3,5,8,10,17,20,15,10,12,
2001Mar,73,,,,,,,,,,,
2001Mar,85,1.1,0,10,20,30,20,20,0,0,0,
2001Mar,87,1.8,0,0,5,20,50,25,0,0,0,
2001Mar,88,1.9,0,0,5,15,45,25,10,0,0,
2001Mar,89,1.3,0,0,0,60,40,0,0,0,0,
2001Mar,90,1.8,0,0,0,10,90,0,0,0,0,
2001Mar,91,,,,,,,,,,,
2001Mar,92,1.82,0,3.8027268854,10.225820196,17.7886663826,22.9122283767,21.8257349808,15.4026416702,8.0421815083,0,
2001Mar,93,,,,,,,,,,,
2001Mar,94,1.7,0,0,0,30,70,0,0,0,0,
2001Mar,95,1.2,6,9,21,25,22,12,5,0,0,
,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0
1999,1,2,0,0,0,3,49,45,3,0,0,0
1999,2,2,0,1,2.5,9,35,40,10,2.5,0,0
1999,3,1.9,0,0,0,0,70,30,0,0,0,0
1999,4,2.3,0,0,0,0,30,70,0,0,0,0
1999,5,1.9,0,0,0,5,50,30,15,0,0,0
1999,7,1.9,,,,,,,,,,
1999,9,1.6,0,0,0,20,80,0,0,0,0,0
1999,11,2.1,0,0,0,0,20,70,10,0,0,0
1999,14,2.2,0,0,0,0,30,70,0,0,0,0
1999,16,2,0,0,0,5,30,40,20,5,0,0
1999,17,2.3,0,0,0,15,20,40,20,5,0,0
1999,19,1.7,0,0,0,50,50,0,0,0,0,0
1999,20,1.8,0,0,0,0,80,20,0,0,0,0
1999,23,2.1,0,0,0,5.5555555556,44.4444444444,44.4444444444,5.5555555556,0,0,0
1999,24,2,0,0,0,10,30,50,10,0,0,0
1999,26,1.9,0,0,5,15,30,30,15,5,0,0
1999,28,1.9,0,0,0,10,60,30,0,0,0,0
1999,29,2.1,0,0,0,0,30,50,20,0,0,0
1999,31,2,,,,,,,,,,
1999,32,2.1,0,0,0,5,30,45,20,0,0,0
1999,33,1.7,0,0,0,10,80,10,0,0,0,0
1999,34,2.1,0,0,0,0,15,75,10,0,0,0
1999,36,1.9,0,0,0,10,50,40,0,0,0,0
1999,37,2,0,0,0,0,30,70,0,0,0,0
1999,38,1.6,0,0,0,40,60,0,0,0,0,0
1999,39,1.9,0,0,0,0,55,45,0,0,0,0
1999,40,2,0,5,10,20,25,35,5,0,0,0
1999,41,1.9,0,0,0,0,75,25,0,0,0,0
1999,42,1.8,0,0,5,10,70,10,5,0,0,0
1999,43,1.8,0,0,0,23,46,23,8,0,0,0
1999,45,2,0,0,0,0,50,50,0,0,0,0
1999,46,1.15,7.0707070707,17.6767676768,17.6767676768,21.7171717172,21.7171717172,6.5656565657,6.5656565657,.5050505051,.5050505051,0
1999,47,2,0,0,0,0,50,50,0,0,0,0
1999,48,2.2,0,0,0,0,20,70,10,0,0,0
1999,50,2.3,0,0,0,0,25,75,0,0,0,0
1999,53,2,0,0,0,0,50,50,0,0,0,0
1999,54,2,0,0,5,15,35,35,10,0,0,0
1999,55,1.9,.2002002002,1.4014014014,6.6066066066,16.9169169169,26.6266266266,25.3253253253,15.015015015,6.006006006,1.6016016016,.3003003003
1999,56,1.9,0,0,0,0,60,40,0,0,0,0
1999,57,2.2,0,0,0,0,50,50,0,0,0,0
1999,59,2.1,0,0,0,0,20,70,10,0,0,0
1999,60,2,0,0,0,10,40,50,0,0,0,0
1999,61,2,0,0,0,0,40,60,0,0,0,0
1999,63,1.9,0,0,0,10,60,30,0,0,0,0
1999,64,2,10,7,8,10,17,28,11,6,2,1
1999,65,2,0,0,0,0,50,50,0,0,0,0
1999,67,1.9,0,0,0,10,60,30,0,0,0,0
1999,70,2.3,0,0,0,0,25,50,15,10,0,0
1999,71,1.4,0,5,10,40,30,10,5,0,0,0
1999,72,1.7,0,5,10,25,40,15,5,0,0,0
1999,73,1.5,0,0,0,25,75,0,0,0,0,0
1999,85,2.1,,,,,,,,,,
1999,87,2.2,0,0,0,5,25,55,15,0,0,0
1999,88,2.1,0,0,0,5,25,60,10,0,0,0
1999,89,1.8,0,0,0,0,60,40,0,0,0,0
1999,90,2,0,0,0,0,15,80,5,0,0,0
1999,91,2.1,0,.1001001001,1.3013013013,10.1101101101,30.6306306306,36.7367367367,17.6176176176,3.3033033033,.2002002002,0
1999,92,2,0,0,6.3816604709,14.6736885584,23.0896323833,24.907063197,18.4014869888,9.3143329203,3.2321354812,0
1999,93,2.1,0,0,10,10,20,30,20,10,0,0
1999,94,1.9,0,0,0,10,40,40,10,0,0,0
1999,95,2,0,5.5,5.5,19,19,20,20,5.5,5.5,0
1999Q4,1,2.3,0,0,0,0,30,50,20,0,0,0
1999Q4,2,2.5,0,0,4,10,20,40,20,5,1,0
1999Q4,3,2,0,0,0,10,40,40,10,0,0,0
1999Q4,4,3.1,0,0,0,0,0,10,20,60,10,0
1999Q4,5,2,0,0,0,0,5,50,40,5,0,0
1999Q4,7,1.9,,,,,,,,,,
1999Q4,9,1.8,0,0,0,10,70,20,0,0,0,0
1999Q4,11,2.8,0,0,0,0,0,20,60,20,0,0
1999Q4,14,2.5,0,0,0,0,0,40,60,0,0,0
1999Q4,16,2.7,0,0,0,10,15,25,35,10,5,0
1999Q4,17,2.4,0,0,0,10,10,40,30,10,0,0
1999Q4,19,1.9,0,0,0,50,50,0,0,0,0,0
1999Q4,20,1.8,0,0,0,10,70,20,0,0,0,0
1999Q4,23,2.4,0,0,0,0,20,60,20,0,0,0
1999Q4,24,2.6,0,0,0,0,5,25,40,25,5,0
1999Q4,26,2.4,0,0,0,5,15,30,30,15,5,0
1999Q4,28,2.4,0,0,0,0,30,60,10,0,0,0
1999Q4,29,2.5,0,0,0,0,0,15,70,15,0,0
1999Q4,31,2.2,,,,,,,,,,
1999Q4,32,2.4,0,0,0,0,20,45,30,5,0,0
1999Q4,33,1.7,0,0,0,10,80,10,0,0,0,0
1999Q4,34,2.3,0,0,0,0,10,60,30,0,0,0
1999Q4,36,1.9,0,0,0,0,60,40,0,0,0,0
1999Q4,37,2.5,0,0,0,0,20,80,0,0,0,0
1999Q4,38,1.8,0,0,0,40,60,0,0,0,0,0
1999Q4,39,2.4,0,0,0,0,20,30,50,0,0,0
1999Q4,40,2.5,0,0,5,15,20,30,20,10,0,0
1999Q4,41,2.3,0,0,0,0,25,75,0,0,0,0
1999Q4,42,2,0,0,0,10,40,40,10,0,0,0
1999Q4,43,2.1,0,0,8,15,23,31,15,8,0,0
1999Q4,45,,,,,,,,,,,
1999Q4,46,.84,20,18.5,18.5,16,16,5,5,.5,.5,0
1999Q4,47,2,0,0,0,0,50,50,0,0,0,0
1999Q4,48,2.5,0,0,0,0,0,40,60,0,0,0
1999Q4,50,2,0,0,0,0,50,50,0,0,0,0
1999Q4,53,2.8,0,0,0,0,0,20,80,0,0,0
1999Q4,54,2.5,0,0,0,10,15,40,20,15,0,0
1999Q4,55,2.4,0,.2,1.4,6.4,17.2,26.6,25.3,15,6,1.9
1999Q4,56,2.2,0,0,0,0,0,70,30,0,0,0
1999Q4,57,,,,,,,,,,,
1999Q4,59,2.3,0,0,0,0,15,70,15,0,0,0
1999Q4,60,2.5,0,0,0,0,10,40,50,0,0,0
1999Q4,61,2.4,0,0,0,0,20,50,30,0,0,0
1999Q4,63,,,,,,,,,,,
1999Q4,64,2.5,8,6,6,11,14,20,22,9,3,1
1999Q4,65,1.9,0,0,0,0,50,50,0,0,0,0
1999Q4,67,2,0,0,0,10,30,60,0,0,0,0
1999Q4,70,2.9,0,0,0,0,25,40,20,15,0,0
1999Q4,71,1.9,0,0,5,10,40,30,10,5,0,0
1999Q4,72,1.8,0,2,8,20,35,25,8,2,0,0
1999Q4,73,,,,,,,,,,,
1999Q4,85,1.9,0,.9900990099,2.9702970297,7.9207920792,16.8316831683,23.7623762376,23.7623762376,15.8415841584,7.9207920792,0
1999Q4,87,2.5,0,0,0,0,20,55,20,5,0,0
1999Q4,88,2.4,0,0,0,3,25,45,25,2,0,0
1999Q4,89,1.9,0,0,0,0,50,50,0,0,0,0
1999Q4,90,2,0,0,0,0,15,85,0,0,0,0
1999Q4,91,,,,,,,,,,,
1999Q4,92,1.96,0,0,8.2626219771,15.6448875689,21.9028425965,22.7089520577,17.4268137463,9.8960543063,4.1578277471,0
1999Q4,93,,,,,,,,,,,
1999Q4,94,2.4,0,0,0,0,20,50,30,0,0,0
1999Q4,95,2.1,0,6.9306930693,6.9306930693,16.3366336634,16.3366336634,17.3267326733,17.3267326733,7.9207920792,7.9207920792,2.9702970297
2000,1,2.5,0,0,0,0,25,35,40,0,0,0
2000,2,2.7,0,0,1,2.5,9,35,40,10,2.5,0
2000,3,2.4,0,0,0,0,10,50,40,0,0,0
2000,4,2.9,0,0,0,0,0,20,60,20,0,0
2000,5,2.5,0,0,0,0,5,45,40,10,0,0
2000,7,2.2,,,,,,,,,,
2000,9,2,0,0,0,10,50,40,0,0,0,0
2000,11,2.5,0,0,0,0,10,20,60,10,0,0
2000,14,2.7,0,0,0,0,0,40,60,0,0,0
2000,16,2.9,0,0,0,5,5,25,35,25,5,0
2000,17,2.8,0,0,0,0,10,20,40,20,10,0
2000,19,2,0,0,0,40,60,0,0,0,0,0
2000,20,2.1,0,0,0,0,20,80,0,0,0,0
2000,23,2.8,0,0,0,0,10,30,50,10,0,0
2000,24,2.8,0,0,0,0,10,25,40,25,0,0
2000,26,2.3,0,0,0,10,20,40,20,10,0,0
2000,28,2.3,0,0,0,0,20,60,20,0,0,0
2000,29,2.8,0,0,0,0,10,30,60,0,0,0
2000,31,2.7,,,,,,,,,,
2000,32,2.7,0,0,0,0,10,35,45,10,0,0
2000,33,1.7,0,0,0,10,80,10,0,0,0,0
2000,34,2.6,0,0,0,0,0,35,65,0,0,0
2000,36,2.1,0,0,0,0,50,50,0,0,0,0
2000,37,2.6,0,0,0,0,0,60,40,0,0,0
2000,38,2.2,0,0,0,0,40,60,0,0,0,0
2000,39,2.6,0,0,0,0,5,20,70,5,0,0
2000,40,2.6,0,0,5,10,15,30,30,10,0,0
2000,41,2.8,0,0,0,0,0,25,75,0,0,0
2000,42,2.3,0,0,0,5,20,50,20,5,0,0
2000,43,2.4,0,0,0,15,15,31,23,8,8,0
2000,45,2.5,0,0,0,0,20,50,30,0,0,0
2000,46,1.41,8,13,13,19,19,11,11,2.5,2.5,1
2000,47,2.3,0,0,0,0,20,60,20,0,0,0
2000,48,2.7,0,0,0,0,0,30,60,10,0,0
2000,50,2.7,0,0,0,0,0,50,50,0,0,0
2000,53,2.6,0,0,0,0,0,20,80,0,0,0
2000,54,3,0,0,0,5,10,20,35,25,5,0
2000,55,2.8,0,0,.1002004008,1.3026052104,6.7134268537,18.1362725451,26.5531062124,23.8476953908,14.4288577154,8.9178356713
2000,56,2.2,0,0,0,0,0,70,30,0,0,0
2000,57,2.5,0,0,0,0,0,50,50,0,0,0
2000,59,2.6,0,0,0,0,10,30,60,0,0,0
2000,60,2.7,0,0,0,0,10,30,50,10,0,0
2000,61,2.6,0,0,0,0,10,50,40,0,0,0
2000,63,2.2,0,0,0,5,20,50,20,5,0,0
2000,64,3,5,5,5,11,12,15,13,28,4,2
2000,65,2.3,0,0,0,10,20,70,0,0,0,0
2000,67,2,0,0,0,10,50,40,0,0,0,0
2000,70,2.6,0,0,0,0,20,35,25,20,0,0
2000,71,2,0,0,5,10,30,40,10,5,0,0
2000,72,2.3,0,2,6,12,15,35,20,8,2,0
2000,73,1.9,0,0,0,25,60,15,0,0,0,0
2000,85,2,0,1,4,12,26,21,21,11,4,0
2000,87,2.6,0,0,0,0,5,25,50,20,0,0
2000,88,2.6,0,0,0,5,15,25,45,10,0,0
2000,89,2.5,0,0,0,0,0,50,50,0,0,0
2000,90,2.5,0,0,0,0,0,5,90,5,0,0
2000,91,2.5,.1001001001,.6006006006,2.4024024024,7.5075075075,16.016016016,23.4234234234,23.4234234234,16.016016016,7.5075075075,3.003003003
2000,92,2.4,,,,,,,,,,
2000,93,1.6,0,0,10,20,30,20,20,0,0,0
2000,94,2.9,0,0,0,0,0,25,75,0,0,0
2000,95,2.4,0,3.5353535354,3.5353535354,12.6262626263,12.6262626263,23.7373737374,23.7373737374,7.5757575758,7.5757575758,5.0505050505
2000Q4,1,2.5,0,0,0,0,30,30,40,0,0,0
2000Q4,2,3,0,0,1,2,8,35,40,11,3,0
2000Q4,3,2.4,0,0,0,0,10,50,40,0,0,0
2000Q4,4,2.5,0,0,0,0,0,20,60,20,0,0
2000Q4,5,2.9,0,0,0,0,3,30,50,15,2,0
2000Q4,7,2.4,,,,,,,,,,
2000Q4,9,2.2,0,0,0,0,40,60,0,0,0,0
2000Q4,11,2.3,0,0,0,0,20,50,30,0,0,0
2000Q4,14,2.5,0,0,0,0,0,50,50,0,0,0
2000Q4,16,2.8,0,0,5,5,5,10,30,30,10,5
2000Q4,17,3,0,0,0,0,5,10,35,35,10,5
2000Q4,19,2.2,0,0,0,40,60,0,0,0,0,0
2000Q4,20,2.3,0,0,0,0,11.1111111111,77.7777777778,11.1111111111,0,0,0
2000Q4,23,2.7,0,0,0,0,10,30,40,20,0,0
