INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2014,26,1.9,,,,,5,20,30,30,15,,,,,,,,,,
2014,29,1.8,,,,,,10,60,30,,,,,,,,,,,
2014,30,1.6,,,,,,25,65,10,,,,,,,,,,,
2014,31,1.5,,,,,10,40,45,5,,,,,,,,,,,
2014,32,1.7,,,,5,11,21,25,21,13,4,,,,,,,,,
2014,37,2,,,,,,7,40,45,8,,,,,,,,,,
2014,38,1.8,,,,,,20,60,20,,,,,,,,,,,
2014,39,1.8,,,,,5,20,55,20,,,,,,,,,,,
2014,41,1.7,,,,,,20,70,10,,,,,,,,,,,
2014,47,1.7,0,2,4,11,15,17,19,14,12,4,2,0,,,,,,,
2014,48,1.1,,,,,,,,,,,,,,,,,,,
2014,49,1.9,,,,5,10,25,30,20,5,5,,,,,,,,,
2014,52,1.3,0,0,0,0,8,49,37,5,1,0,0,0,,,,,,,
2014,54,1.5,,,,,15,20,30,20,15,,,,,,,,,,
2014,57,1.6,,,,,,,,,,,,,,,,,,,
2014,58,1.5,,,,,,20,40,30,10,,,,,,,,,,
2014,67,2,,,,,5,10,20,30,20,10,5,,,,,,,,
2014,68,1.4,,,,,25,30,30,10,5,,,,,,,,,,
2014,70,1.3,,,,,,65,35,,,,,,,,,,,,
2014,82,1.5,,,,,,,,,,,,,,,,,,,
2014,84,1.7,0,0,0,0,5,22,33,26,12,2,0,0,,,,,,,
2014,85,1.5,.5948673377,1.4777135645,3.8324767424,7.9555548202,13.2188125415,17.5819201883,18.7199180137,15.9554107345,10.8860857926,5.9453767935,2.5989997918,1.2328636793,,,,,,,
2014,88,1.7,,,2.5,5,9,18,25,22,11,5,2.5,,,,,,,,
2014,89,1.9,,,,2.5,7.5,15,30,25,15,5,,,,,,,,,
2014,92,1.4106107756,.0938018854,.5926233106,2.7561416896,8.5672099252,17.8096061818,22.2065275885,23.6432445978,16.3310467677,5.6453067242,1.9280530266,.3736602274,.0527780752,,,,,,,
2014,93,2,,,,,,5,30,60,5,,,,,,,,,,
2014,94,2.4,,,,1,4,10,14,25,20,15,8,3,,,,,,,
2014,95,1.515,0,1,3,6,9,20,38,13,7,3,0,0,,,,,,,
2014,96,1.45,,,,5,10,25,30,18,9,3,,,,,,,,,
2014,98,1.4,,,,5,17,35,25,15,3,,,,,,,,,,
2014,101,1.4,,,,,10,80,5,5,,,,,,,,,,,
2014,103,1.6,,,,2.5,10,25,35,17.5,7.5,2.5,,,,,,,,,
2014,104,1.6,0,0,0,0,5,20,40,25,10,0,0,0,,,,,,,
2014,105,1.7,,,,,5,30,50,15,,,,,,,,,,,
2014,106,1.2,,,,,30,35,25,10,,,,,,,,,,,
2014,107,1.4106107756,.0938018854,.5926233106,2.7561416896,8.5672099252,17.8096061818,22.2065275885,23.6432445978,16.3310467677,5.6453067242,1.9280530266,.3736602274,.0527780752,,,,,,,
2014,108,1.6604113062,,,,.71,10.34,22.65,32.11,22.98,10.49,.72,,,,,,,,,
2014,110,1.4,,,,,7,43,43,7,,,,,,,,,,,
2014,111,,,,,,,,,,,,,,,,,,,,
2014,112,1.7,,,,,10,20,40,20,10,,,,,,,,,,
2014Mar,1,1.9,,,,,5,10,40,30,10,5,,,,,,,,,
2014Mar,2,1.8,,,,,1,13,38,35,12,1,,,,,,,,,
2014Mar,3,,,,,,,,,,,,,,,,,,,,
2014Mar,4,1.4,,,5,10,15,25,25,15,5,,,,,,,,,,
2014Mar,6,1.4,,,,,5,50,40,5,,,,,,,,,,,
2014Mar,7,1.4,,,,,,,,,,,,,,,,,,,
2014Mar,8,1.7,,1,2,5,12,23,33,18,5,1,,,,,,,,,
2014Mar,15,1.8,,,,,,25,45,25,5,,,,,,,,,,
2014Mar,16,1.1,1,2,2,8,16,21,16,13,10,7,3,1,,,,,,,
2014Mar,20,1.3,,,5,15,25,35,20,,,,,,,,,,,,
2014Mar,22,1.3,,,0,10,20,40,20,10,,,,,,,,,,,
2014Mar,23,1.5,,,,1,10,20,25,30,13,1,,,,,,,,,
2014Mar,24,1.6,,,,7.5,12.5,25,27.5,17.5,7.5,2.5,,,,,,,,,
2014Mar,26,2,,,,,,20,30,30,20,,,,,,,,,,
2014Mar,29,1.8,,,,,,10,60,30,,,,,,,,,,,
2014Mar,30,1.6,,,,,,,,,,,,,,,,,,,
2014Mar,31,1.4,,,,,10,45,40,5,,,,,,,,,,,
2014Mar,32,,,,,,,,,,,,,,,,,,,,
2014Mar,37,1.6,,,,,,26,52,20,2,,,,,,,,,,
2014Mar,38,1.7,,,,,,20,60,20,,,,,,,,,,,
2014Mar,39,1.7,,,,,,25,55,15,5,,,,,,,,,,
2014Mar,41,,,,,,,,,,,,,,,,,,,,
2014Mar,47,1.79,,,,,,,,,,,,,,,,,,,
2014Mar,48,1.1,,,,,,,,,,,,,,,,,,,
2014Mar,49,1.9,,,,,10,20,30,20,10,10,,,,,,,,,
2014Mar,52,1.4,0,0,0,1,1,55,39,3,1,0,0,0,,,,,,,
2014Mar,54,1.5,,,,,15,20,30,20,15,,,,,,,,,,
2014Mar,57,1.5,,,,,,,,,,,,,,,,,,,
2014Mar,58,,,,,,,,,,,,,,,,,,,,
2014Mar,67,,,,,,,,,,,,,,,,,,,,
2014Mar,68,1.4,,,,,25,30,30,10,5,,,,,,,,,,
2014Mar,70,,,,,,,,,,,,,,,,,,,,
2014Mar,82,1.5,,,,,,,,,,,,,,,,,,,
2014Mar,84,,,,,,,,,,,,,,,,,,,,
2014Mar,85,1.5,.0538402671,.3550366977,1.762106989,5.9850827707,13.9193027513,22.1739816147,24.201713016,18.0985324981,9.2720131105,3.2531263382,.7813042258,.1439597209,,,,,,,
2014Mar,88,1.7,,,2.5,5,10,20,25,20,10,5,2.5,,,,,,,,
2014Mar,89,1.9,,,,5,5,20,25,20,15,5,5,,,,,,,,
2014Mar,92,1.2646303078,.620081678,1.9481120991,5.562275401,11.7954263045,18.5810522913,19.6018298925,19.4313911307,13.8320957882,5.4898984724,2.3467221959,.6398062624,.151308484,,,,,,,
2014Mar,93,1.9,,,,,,5,50,40,5,,,,,,,,,,
2014Mar,94,2.4,,,,,6,10,14,25,20,14,8,3,,,,,,,
2014Mar,95,1.428,1,2,5,6,8,20,31,18,9,0,0,0,,,,,,,
2014Mar,96,1.4,,,,5,10,35,25,20,5,,,,,,,,,,
2014Mar,98,1.2,,,,10,15,35,25,10,5,,,,,,,,,,
2014Mar,101,1.8,,,,,,10,80,10,,,,,,,,,,,
2014Mar,103,1.5,,,,2.5,10,30,35,17.5,5,,,,,,,,,,
2014Mar,104,,,,,,,,,,,,,,,,,,,,
2014Mar,105,1.6,,,,,5,25,55,15,,,,,,,,,,,
2014Mar,106,1,,,,,,,,,,,,,,,,,,,
2014Mar,107,1.2646303078,.620081678,1.9481120991,5.562275401,11.7954263045,18.5810522913,19.6018298925,19.4313911307,13.8320957882,5.4898984724,2.3467221959,.6398062624,.151308484,,,,,,,
2014Mar,108,1.5395324071,,,,2.19,13.41,25.59,31.38,19.9,7.46,.07,,,,,,,,,
2014Mar,110,1.4,,1,3,8,16,23,22,16,8,3,,,,,,,,,
2014Mar,111,,,,,,,,,,,,,,,,,,,,
2014Mar,112,1.7,,,,,10,20,40,20,10,,,,,,,,,,
2015,1,1.9,,,,,5,10,40,30,10,5,,,,,,,,,
2015,2,2,,,,,2,10,21,40,20,6,1,,,,,,,,
2015,3,2,2.5,2.5,2.5,5,5,10,15,20,15,10,5,7.5,,,,,,,
2015,4,2,,,,5,10,15,20,30,15,5,,,,,,,,,
2015,6,2,,,,,,10,30,40,20,,,,,,,,,,
2015,7,,,,,,,,,,,,,,,,,,,,
2015,8,1.7,1,2,3,4,10,17,27,20,10,3,2,1,,,,,,,
2015,15,1.9,,,,,,20,35,30,15,,,,,,,,,,
2015,16,1.5,1,2,3,8,12,16,18,16,12,8,3,1,,,,,,,
2015,20,1.7,,,,5,10,25,35,20,5,,,,,,,,,,
2015,22,1.6,,,,5,10,25,40,15,5,,,,,,,,,,
2015,23,2.2,,,,1,5,15,20,25,20,12,2,,,,,,,,
2015,24,1.8,,,3.5,6,12.5,15,17.5,17.5,15,7.5,5.5,,,,,,,,
2015,26,1.9,,,,5,10,15,20,20,15,15,,,,,,,,,
2015,29,1.8,,,,,,10,60,30,,,,,,,,,,,
2015,30,,,,,,,,,,,,,,,,,,,,
2015,31,2.1,,,,,5,10,30,40,15,,,,,,,,,,
2015,32,,,,,,,,,,,,,,,,,,,,
2015,37,2.1,,,,,,5,28,47,15,5,,,,,,,,,
2015,38,1.9,,,,,,20,60,20,,,,,,,,,,,
2015,39,1.8,,,,,,20,55,20,5,,,,,,,,,,
2015,41,1.6,,,,,,20,70,10,,,,,,,,,,,
2015,47,,,,,,,,,,,,,,,,,,,,
2015,48,,,,,,,,,,,,,,,,,,,,
2015,49,2.1,,,2.5,5,10,20,25,20,10,5,2.5,,,,,,,,
2015,52,1.8,0,0,0,0,0,25,57,17,1,0,0,0,,,,,,,
2015,54,2,,,,,15,20,25,25,10,5,,,,,,,,,
2015,57,1.8,,,,,,,,,,,,,,,,,,,
2015,58,1.3,,,,5,15,40,30,10,,,,,,,,,,,
2015,67,2,,,,,5,10,20,30,20,10,5,,,,,,,,
2015,68,1.4,,,,,25,30,30,10,5,,,,,,,,,,
2015,70,,,,,,,,,,,,,,,,,,,,
2015,82,,,,,,,,,,,,,,,,,,,,
2015,84,1.9,0,0,0,1,8,17,24,26,16,6,1,1,,,,,,,
2015,85,1.7,.9815328629,1.7824817664,3.9167054976,7.2523046181,11.3162290097,14.880113677,16.4890158294,15.3981703789,12.1179209668,8.0365050387,4.491369596,3.3376507585,,,,,,,
2015,88,1.7,,,2.5,5,10,20,25,20,10,5,2.5,,,,,,,,
2015,89,2,,,,2.5,7.5,15,25,20,15,7.5,5,2.5,,,,,,,
2015,92,1.7,.0248435594,.2024685023,1.189333242,4.6674796261,12.2460399855,19.0255045135,25.2886611425,22.2481593958,9.7620193087,4.1455100068,1.0146049416,.1853757758,,,,,,,
2015,93,2,,,,,,10,20,62.5,7.5,,,,,,,,,,
2015,94,2.6,,,,,3,8,12,15,30,16,10,6,,,,,,,
2015,95,1.515,0,1,3,6,9,20,38,13,7,3,0,0,,,,,,,
2015,96,1.5,,,,7,13,20,35,15,8,2,,,,,,,,,
2015,98,1.8,,,,,2,18,35,30,10,5,,,,,,,,,
2015,101,1.6,,,,,,10,80,10,,,,,,,,,,,
2015,103,2,,,,2.5,10,20,25,30,10,2.5,,,,,,,,,
2015,104,1.8,0,0,0,0,5,15,35,30,10,5,0,0,,,,,,,
2015,105,1.9,,,,,,15,40,35,10,,,,,,,,,,
2015,106,1.5,,,5,10,15,20,25,20,5,,,,,,,,,,
2015,107,1.7,.0248435594,.2024685023,1.189333242,4.6674796261,12.2460399855,19.0255045135,25.2886611425,22.2481593958,9.7620193087,4.1455100068,1.0146049416,.1853757758,,,,,,,
2015,108,1.8100061937,,,,,6.35,19.06,31.36,27.02,14.03,2.18,,,,,,,,,
2015,110,,,,,,,,,,,,,,,,,,,,
2015,111,,,,,,,,,,,,,,,,,,,,
2015,112,1.8,,,,,10,20,40,20,10,,,,,,,,,,
2015Mar,1,1.9,,,,,5,10,35,35,10,5,,,,,,,,,
2015Mar,2,2,,,,,2,10,21,40,20,6,1,,,,,,,,
2015Mar,3,,,,,,,,,,,,,,,,,,,,
2015Mar,4,1.8,,,5,10,15,22,28,15,5,,,,,,,,,,
2015Mar,6,1.8,,,,,,20,45,30,5,,,,,,,,,,
2015Mar,7,,,,,,,,,,,,,,,,,,,,
2015Mar,8,1.6,1,2,3,4,11,19,24,17,13,3,2,1,,,,,,,
2015Mar,15,1.9,,,,,5,15,35,25,15,5,,,,,,,,,
2015Mar,16,1.5,1,2,3,8,12,17,18,15,12,8,3,1,,,,,,,
2015Mar,20,1.7,,,,5,15,25,30,20,5,,,,,,,,,,
2015Mar,22,1.5,,,,5,10,25,40,15,5,,,,,,,,,,
2015Mar,23,2,,,,5,10,15,18,25,18,7,2,,,,,,,,
2015Mar,24,1.75,,,,5,10,17.5,30,20,12.5,5,,,,,,,,,
2015Mar,26,1.9,,,,,5,20,30,30,15,,,,,,,,,,
2015Mar,29,1.8,,,,,,10,60,30,,,,,,,,,,,
2015Mar,30,,,,,,,,,,,,,,,,,,,,
2015Mar,31,1.9,,,,,,15,40,35,10,,,,,,,,,,
2015Mar,32,,,,,,,,,,,,,,,,,,,,
2015Mar,37,2.2,,,,,,,30,44,24,2,,,,,,,,,
2015Mar,38,1.9,,,,,,20,60,20,,,,,,,,,,,
2015Mar,39,1.7,,,,,5,20,55,20,,,,,,,,,,,
2015Mar,41,,,,,,,,,,,,,,,,,,,,
2015Mar,47,,,,,,,,,,,,,,,,,,,,
2015Mar,48,,,,,,,,,,,,,,,,,,,,
2015Mar,49,2.1,,,,5,10,20,24,26,10,5,,,,,,,,,
2015Mar,52,1.6,0,0,0,0,2,39,53,4,1,1,0,0,,,,,,,
2015Mar,54,1.9,,,,5,10,20,30,20,10,5,,,,,,,,,
2015Mar,57,1.8,,,,,,,,,,,,,,,,,,,
2015Mar,58,,,,,,,,,,,,,,,,,,,,
2015Mar,67,,,,,,,,,,,,,,,,,,,,
2015Mar,68,1.3,,,,5,25,35,20,10,5,,,,,,,,,,
2015Mar,70,,,,,,,,,,,,,,,,,,,,
2015Mar,82,,,,,,,,,,,,,,,,,,,,
2015Mar,84,,,,,,,,,,,,,,,,,,,,
2015Mar,85,1.5,.7012873177,1.5626380992,3.8230612791,7.6334286974,12.4395514764,16.5455678963,17.9621997944,15.9162540781,11.5112335034,6.7950447226,3.2736772543,1.8360558811,,,,,,,
2015Mar,88,1.7,,,2.5,5,10,20,25,20,10,5,2.5,,,,,,,,
2015Mar,89,2,,,2.5,2.5,7.5,10,20,25,20,7.5,2.5,2.5,,,,,,,
2015Mar,92,1.5,.5747839055,1.5850309115,4.3116627708,9.1316535797,15.0589479704,17.3223184286,19.5567796523,16.8556916137,8.4681291986,4.7003050867,1.7717055116,.6629913706,,,,,,,
2015Mar,93,2,,,,,,,50,40,10,,,,,,,,,,
2015Mar,94,2.5,,,,1,3,8,15,20,25,13,10,5,,,,,,,
2015Mar,95,1.428,1,2,5,6,8,20,31,18,9,0,0,0,,,,,,,
2015Mar,96,1.5,,,,5,12,25,30,17,8,3,,,,,,,,,
2015Mar,98,1.5,,,,5,15,25,35,15,5,,,,,,,,,,
2015Mar,101,1.4,,,,,10,80,10,,,,,,,,,,,,
2015Mar,103,1.8,,,,2.5,10,20,30,25,10,2.5,,,,,,,,,
2015Mar,104,,,,,,,,,,,,,,,,,,,,
2015Mar,105,2,,,,,5,15,30,35,10,5,,,,,,,,,
2015Mar,106,1.4,,,,,,,,,,,,,,,,,,,
2015Mar,107,1.5,.5747839055,1.5850309115,4.3116627708,9.1316535797,15.0589479704,17.3223184286,19.5567796523,16.8556916137,8.4681291986,4.7003050867,1.7717055116,.6629913706,,,,,,,
2015Mar,108,1.8798272253,,,,,4.85,17.29,29.81,28.67,15.87,3.51,,,,,,,,,
2015Mar,110,,,,,,,,,,,,,,,,,,,,
2015Mar,111,,,,,,,,,,,,,,,,,,,,
2015Mar,112,1.8,,,,,10,20,40,20,10,,,,,,,,,,
2017,1,1.9,,,,,5,10,35,35,10,5,,,,,,,,,
2017,2,2,,,,,4,9,22,34,20,7,4,,,,,,,,
2017,3,2,2.5,2.5,2.5,5,7.5,10,15,20,15,10,5,5,,,,,,,
2017,4,2,,,,5,10,15,20,20,15,10,5,,,,,,,,
2017,6,2,,,,,,,30,50,10,10,,,,,,,,,
2017,7,2,,,,,,,,,,,,,,,,,,,
2017,8,2,,,1,2,9,17,23,25,15,5,2,1,,,,,,,
2017,15,1.9,,,,,5,20,35,25,10,5,,,,,,,,,
2017,16,1.7,5,5,6,7,13,14,16,12,9,7,5,1,,,,,,,
2017,20,2,,,,,5,20,30,35,10,,,,,,,,,,
2017,22,1.8,,,,,10,15,50,15,10,,,,,,,,,,
2017,23,2.5,,,,2,5,8,13,20,25,21,6,,,,,,,,
2017,24,2,,,,4,6,12.5,15,17.5,17.5,12.5,9,6,,,,,,,
2017,26,1.9,,,,5,10,15,20,20,15,10,5,,,,,,,,
2017,29,2,,,,,,10,40,50,,,,,,,,,,,
2017,30,1.9,,,,,,,,,,,,,,,,,,,
2017,31,2,,,,,5,10,30,40,10,5,,,,,,,,,
2017,32,,,,,,,,,,,,,,,,,,,,
2017,37,2.5,,,,,,1,9,44,34,12,,,,,,,,,
2017,38,,,,,,,,,,,,,,,,,,,,
2017,39,1.9,,,,,5,15,60,15,5,,,,,,,,,,
2017,41,,,,,,,,,,,,,,,,,,,,
2017,47,1.8,,,,,,,,,,,,,,,,,,,
2017,48,,,,,,,,,,,,,,,,,,,,
2017,49,2,,,,5,10,15,24,26,15,5,,,,,,,,,
2017,52,2.4,0,0,0,0,0,1,5,46,45,3,0,0,,,,,,,
2017,54,1.9,,,,5,10,20,30,20,10,5,,,,,,,,,
2017,57,2,,,,,,,,,,,,,,,,,,,
2017,58,2.3,,,,,,15,25,30,20,10,,,,,,,,,
2017,67,,,,,,,,,,,,,,,,,,,,
2017,68,1.7,,,,,15,27.5,22.5,15,15,5,,,,,,,,,
2017,70,1.8,,,,,,20,65,15,,,,,,,,,,,
2017,82,,,,,,,,,,,,,,,,,,,,
2017,84,1.9,1,1,1,2,7,17,24,23,18,3,2,1,,,,,,,
2017,85,,,,,,,,,,,,,,,,,,,,
2017,88,1.9,,,2.5,7.5,12.5,17.5,20,17.5,12.5,7.5,2.5,,,,,,,,
2017,89,1.9,,,2.5,2.5,10,15,25,20,15,5,2.5,2.5,,,,,,,
2017,92,1.9,.0091865339,.0890541519,.6148427644,2.8351120554,8.7377124026,15.7961266476,24.4889453888,25.4787843254,13.1679024569,6.5028734211,1.8698848155,.4095750365,,,,,,,
2017,93,2,,,,,,10,25,55,10,,,,,,,,,,
2017,94,1.8,,,2,4,12,16,27.5,20,8,7.5,3,,,,,,,,
2017,95,1.835,0,0,0,0,6,12,50,13,19,0,0,0,,,,,,,
2017,96,1.5,,,,,,,,,,,,,,,,,,,
2017,98,2.2,,,,,,10,25,35,20,10,,,,,,,,,
2017,101,,,,,,,,,,,,,,,,,,,,
2017,103,2,,,,2.5,5,15,25,30,15,5,2.5,,,,,,,,
2017,104,2,0,0,0,0,5,15,30,30,15,5,0,0,,,,,,,
2017,105,2,,,,,5,15,30,35,10,5,,,,,,,,,
2017,106,1.8,,,,,,,,,,,,,,,,,,,
2017,107,1.9,.0091865339,.0890541519,.6148427644,2.8351120554,8.7377124026,15.7961266476,24.4889453888,25.4787843254,13.1679024569,6.5028734211,1.8698848155,.4095750365,,,,,,,
2017,108,1.7657703751,,,,.7,10.3,22.56,32.11,23.07,10.53,.73,,,,,,,,,
2017,110,1.9,,,,,1,8,33,40,16,2,,,,,,,,,
2017,111,,,,,,,,,,,,,,,,,,,,
2017,112,2.5,,,,,,5,20,35,30,10,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2013,1,-.5,,15,50,30,5,,,,,,,,,,,,,,
2013,2,-.2,8,24,36,24,4,2,2,,,,,,,,,,,,
2013,3,0,10,15,35,30,10,,,,,,,,,,,,,,
2013,4,-.4,5,25,40,15,10,5,0,0,0,0,,,,,,,,,
2013,6,-.3,,10,50,35,5,,,,,,,,,,,,,,
2013,7,-.4,,,,,,,,,,,,,,,,,,,
2013,8,-.1,10,20,35,20,10,5,,,,,,,,,,,,,
2013,15,-.3,,30,45,20,5,,,,,,,,,,,,,,
2013,16,-.2,11,21,26,20,11,5,3,2,1,0,0,0,,,,,,,
2013,20,-.5,15,30,40,15,0,,,,,,,,,,,,,,
2013,22,-.5,10,40,45,5,,,,,,,,,,,,,,,
2013,23,-.2,10,25,30,25,10,,,,,,,,,,,,,,
2013,24,-.6,25,27.5,22.5,15,10,,,,,,,,,,,,,,
2013,26,-.3,15,20,30,20,10,5,,,,,,,,,,,,,
2013,29,-.5,,20,60,20,,,,,,,,,,,,,,,
2013,30,-.4,,,,,,,,,,,,,,,,,,,
2013,31,0,,10,40,45,5,,,,,,,,,,,,,,
2013,32,-.2,10,29,31,22,8,,,,,,,,,,,,,,
2013,37,-.6,,45,50,5,,,,,,,,,,,,,,,
2013,38,-.7,10,60,30,,,,,,,,,,,,,,,,
2013,39,-.5,5,35,45,15,,,,,,,,,,,,,,,
2013,41,-.3,,,70,30,,,,,,,,,,,,,,,
2013,47,-.7,17,21,21,18,12,8,3,0,0,0,0,0,,,,,,,
2013,48,-.4,,,,,,,,,,,,,,,,,,,
2013,49,-.5,10,25,35,15,10,5,,,,,,,,,,,,,
2013,52,-.5,1,33,42,21,2,1,0,0,0,0,0,0,,,,,,,
2013,54,-.6,,50,50,,,,,,,,,,,,,,,,
2013,57,-.3,,,,,,,,,,,,,,,,,,,
2013,58,.4,5,20,25,30,15,5,,,,,,,,,,,,,
2013,67,-.8,30,35,20,15,,,,,,,,,,,,,,,
2013,68,-.4,10,30,35,20,5,,,,,,,,,,,,,,
2013,70,-.4,,20,80,,,,,,,,,,,,,,,,
2013,82,-.4,,,,,,,,,,,,,,,,,,,
2013,84,-.6,12,29,27,18,9,5,0,0,0,0,0,0,,,,,,,
2013,85,-.1,0,32,55,13,0,0,0,0,0,0,0,0,,,,,,,
2013,88,-.3295884163,17.5,25,30,15,7.5,5,,,,,,,,,,,,,
2013,89,-.4,10,25,35,25,5,,,,,,,,,,,,,,
2013,92,-.0913196159,15.7639731105,16.8123343717,21.4429792071,20.3084433853,14.2822623905,6.9648909935,3.2213158314,.9944603262,.1705155102,.0342784018,.0041483003,.0003981715,,,,,,,
2013,93,-.3,5,27.5,40,22.5,5,,,,,,,,,,,,,,
2013,94,-.8,8,85,5,2,,,,,,,,,,,,,,,
