INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2011Dec,95,1.63505606,,,,2,10,28,33,14,8,4,1,,,,,,,,
2011Dec,96,,,,,,,,,,,,,,,,,,,,
2011Dec,97,1.5,,,3,10,25,40,20,2,,,,,,,,,,,
2011Dec,98,1.3,,,5,10,15,35,25,10,,,,,,,,,,,
2011Dec,99,,,,,,,,,,,,,,,,,,,,
2011Dec,101,1.5,,,,,,40,50,10,,,,,,,,,,,
2011Dec,102,.9,.5,2,7.5,15,27.5,25,12.5,7.5,2,.5,,,,,,,,,
2011Dec,105,1.73,,,,,,30,45,20,5,,,,,,,,,,
2011Dec,107,1.7,.2,.75,2.54,6.54,12.74,16.72,21.02,19.81,10.55,6.03,2.28,.82,,,,,,,
2011Dec,108,1.73023,,,4.19,7.7,11.63,15.56,19.02,16.62,12.44,8.27,4.09,.48,,,,,,,
2014,1,1.9,,,1,2,5,16,24,22,15,10,4,1,,,,,,,
2014,2,1.8,1,2,4,6,9,17,22,16,10,7,5,1,,,,,,,
2014,4,1.8,,,5,5,5,10,30,25,15,5,,,,,,,,,
2014,7,2,,,,,,,,,,,,,,,,,,,
2014,8,2,,,1,2,9,17,23,25,15,5,2,1,,,,,,,
2014,10,2,,.03,.28,1.62,6.12,15.07,24.16,25.24,17.18,7.62,2.2,.48,,,,,,,
2014,11,1.9,,,,,5,20,40,30,5,,,,,,,,,,
2014,14,1.6,,,,,,,,,,,,,,,,,,,
2014,15,1.8,,,,5,5,25,30,25,5,5,,,,,,,,,
2014,16,1.9,5,5,6,7,9,10,14,16,11,10,6,1,,,,,,,
2014,18,2,,,,,,,,,,,,,,,,,,,
2014,20,2,,,,5,10,20,27,28,10,,,,,,,,,,
2014,22,1.7,,,,,5,25,50,15,5,,,,,,,,,,
2014,23,2.5,,,,,1,5,15,23,25,20,10,1,,,,,,,
2014,24,2,,,,5,10,15,20,20,15,5,5,5,,,,,,,
2014,26,1.8,,,,2.5,10,20,35,20,10,2.5,,,,,,,,,
2014,29,2.2,,,,,,,30,50,20,,,,,,,,,,
2014,30,1.9,,,,,,,70,30,,,,,,,,,,,
2014,31,1.9,,,,,5,10,40,30,10,5,,,,,,,,,
2014,32,,,,,,,,,,,,,,,,,,,,
2014,33,2,,,,,10,20,20,20,20,10,,,,,,,,,
2014,35,,,,,,,,,,,,,,,,,,,,
2014,36,2.2,,,,,5,15,15,30,20,10,5,,,,,,,,
2014,37,2.3,1,1,2,8,10,15,25,30,5,2,1,,,,,,,,
2014,38,,,,,,,,,,,,,,,,,,,,
2014,39,1.6,,,,,10,18,57,10,5,,,,,,,,,,
2014,41,2.1,,,,,,,,,,,,,,,,,,,
2014,42,1.8,,,,,5,15,45,30,5,,,,,,,,,,
2014,47,1.9,,,,,5,10,40,35,8,2,,,,,,,,,
2014,48,1.5,,,,,,,,,,,,,,,,,,,
2014,52,1.5,,3,6,9,14,18,20,11,9,6,4,,,,,,,,
2014,54,1.9,,,,,5,15,30,25,15,10,,,,,,,,,
2014,56,2,,,,,,,20,70,10,,,,,,,,,,
2014,57,,,,,,,,,,,,,,,,,,,,
2014,58,1.1,,,.5,10.1,27.9,38.9,19.7,2.7,.2,,,,,,,,,,
2014,59,2.2,,,,,,,,,,,,,,,,,,,
2014,61,,,,,,,,,,,,,,,,,,,,
2014,65,2,,,,,,,,,,,,,,,,,,,
2014,67,,,,,,,,,,,,,,,,,,,,
2014,68,1.9,,,,,,15,35,35,15,,,,,,,,,,
2014,70,1.8,,,,,,30,60,10,,,,,,,,,,,
2014,73,,,,,,,,,,,,,,,,,,,,
2014,80,1.7,,,,,,,,,,,,,,,,,,,
2014,82,1.9,,,,,,,,,,,,,,,,,,,
2014,84,2,1,1,1,2,7,17,23,24,18,3,2,1,,,,,,,
2014,85,,,,,,,,,,,,,,,,,,,,
2014,88,1.9,,,2.5,7.5,12.5,17.5,20,17.5,12.5,7.5,2.5,,,,,,,,
2014,89,2,,,2.5,5,7.5,15,20,20,15,7.5,5,2.5,,,,,,,
2014,90,1.8,,,,,,10,50,40,,,,,,,,,,,
2014,93,2,,,,,,,45,45,10,,,,,,,,,,
2014,94,1.6,,,2,8,10,20,27.5,17.5,7.5,5,2.5,,,,,,,,
2014,95,1.8,,,,3,10,16,24,22,16,9,,,,,,,,,
2014,96,,,,,,,,,,,,,,,,,,,,
2014,97,1.9,,,,5,10,20,30,25,8,2,,,,,,,,,
2014,98,2.1,,,,,,10,30,35,15,10,,,,,,,,,
2014,99,2.2,,,,,,,25,50,25,,,,,,,,,,
2014,101,,,,,,,,,,,,,,,,,,,,
2014,102,2,.5,1,2.5,5,10,17.5,20,25,10,5,2.5,1,,,,,,,
2014,105,1.9,,,,,10,25,35,20,8,2,,,,,,,,,
2014,107,2,,.01,.09,.9,5.04,13.63,27.24,31.2,14.87,5.8,1.1,.12,,,,,,,
2014,108,1.9994,,,,8.87,9.48,12.9,16.31,17.48,14.03,10.45,6.87,3.61,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2010,1,1,1,3,7,20,25,25,15,3,1,,,,,,,,,,
2010,2,1.5,,2,4,6,10,18,24,18,10,6,2,,,,,,,,
2010,4,1.7,,,,,10,30,30,20,10,,,,,,,,,,
2010,7,1.4,,,,,,,,,,,,,,,,,,,
2010,8,.9,,1,4,13,33,30,16,3,,,,,,,,,,,
2010,10,1.6536,.34,1.03,3.05,7,12.64,17.84,19.72,17.07,11.56,6.13,2.54,1.08,,,,,,,
2010,11,1.7,,,,5,5,35,40,10,5,,,,,,,,,,
2010,14,1.1,,,10,10,30,30,10,10,,,,,,,,,,,
2010,15,1.1,,,5,10,30,45,5,5,,,,,,,,,,,
2010,16,1.3,3,3,6,10,16,32,18,8,3,1,0,0,,,,,,,
2010,18,1.4,,,,,,,,,,,,,,,,,,,
2010,20,1,,,,20,35,40,5,,,,,,,,,,,,
2010,22,1.3,,,5,10,20,45,20,,,,,,,,,,,,
2010,23,1.5,,,1,5,20,25,25,19,5,,,,,,,,,,
2010,24,1.5,,,,,10,40,35,15,,,,,,,,,,,
2010,26,.3,5,10,20,30,20,10,5,,,,,,,,,,,,
2010,29,.9,,,,10,40,40,10,,,,,,,,,,,,
2010,30,1,,,,,,,,,,,,,,,,,,,
2010,31,1.1,,,,,30,40,20,10,,,,,,,,,,,
2010,32,.8,.5,1.5,7,21,30,24,11,4,1,,,,,,,,,,
2010,33,1,,,,20,30,30,20,,,,,,,,,,,,
2010,35,1,,,,,40,40,20,,,,,,,,,,,,
2010,36,.8,,,10,20,35,25,10,,,,,,,,,,,,
2010,37,1.1,1,1,2,5,25,25,25,8,5,2,1,,,,,,,,
2010,38,1,,,,,20,60,20,,,,,,,,,,,,
2010,39,1,,,,10,15,60,10,5,,,,,,,,,,,
2010,41,1.2,,,,,20,60,20,,,,,,,,,,,,
2010,42,1.4,,,,10,30,50,10,,,,,,,,,,,,
2010,47,.6,2,5,10,18,28,22,12,3,,,,,,,,,,,
2010,48,.8,,,5,10,55,30,,,,,,,,,,,,,
2010,52,1.3,,,2,8,21,29,24,13,3,,,,,,,,,,
2010,54,1.1,,5,10,20,20,30,10,5,,,,,,,,,,,
2010,56,1,,,,,20,70,10,,,,,,,,,,,,
2010,57,1.5,,,,,,,,,,,,,,,,,,,
2010,58,.5,,,10.5,35,38.1,14.3,2,.1,,,,,,,,,,,
2010,59,1.7,,,,,,,,,,,,,,,,,,,
2010,61,1.5,,,,,10,30,50,10,,,,,,,,,,,
2010,65,1.1,,,,,30,40,25,5,,,,,,,,,,,
2010,67,1.4,,,,10,20,30,20,15,5,,,,,,,,,,
2010,68,1,,,,15,30,40,15,,,,,,,,,,,,
2010,70,1.8,,,,,,30,60,10,,,,,,,,,,,
2010,73,.8,,,5,30,40,20,5,,,,,,,,,,,,
2010,80,1,7.67,6.35,9.21,11.85,13.53,13.69,12.29,9.78,6.91,4.32,2.4,2,,,,,,,
2010,82,1.2,,,,,,,,,,,,,,,,,,,
2010,84,1,2,2,5,13,20,25,21,8,3,1,0,0,,,,,,,
2010,85,.6,1.11,3.21,11.54,22.89,27.83,20.76,9.49,2.66,.46,.05,,,,,,,,,
2010,88,1.4,,2.5,5,10,20,25,20,10,5,2.5,,,,,,,,,
2010,89,1.2,,2.5,5,10,25,30,15,7.5,5,,,,,,,,,,
2010,90,.7,,,5,20,50,20,5,,,,,,,,,,,,
2010,93,1,,,,20,20,40,20,,,,,,,,,,,,
2010,94,1,,,4,10,30,45,8,3,,,,,,,,,,,
2010,95,1.4285,,,2,7,12,32,23,13,8,3,,,,,,,,,
2010,96,1.3,,,,5,25,45,25,,,,,,,,,,,,
2010,97,2.1,0,0,1,5,10,15,25,30,12,2,,,,,,,,,
2010,98,1,,,5,15,25,35,15,5,,,,,,,,,,,
2010,99,1.6,,,,,,30,70,,,,,,,,,,,,
2010,101,1.8,,,,,10,30,50,10,,,,,,,,,,,
2010,102,1.1,,,1,9,22,40,18,9,1,,,,,,,,,,
2010,105,1.6,,,,,10,30,40,15,5,,,,,,,,,,
2010,107,1.7,,,,.05,1.69,16.24,43.03,31.99,6.63,.37,,,,,,,,,
2010,108,1.2444,,6.9,8.12,11.27,14.4,17.21,15.32,11.87,8.42,4.97,1.52,,,,,,,,
2010Q3,1,1,2,5,11,16,22,22,16,5,1,,,,,,,,,,
2010Q3,2,1.5,,2,4,6,10,18,24,18,10,6,2,,,,,,,,
2010Q3,4,1.8,,,,5,10,15,30,25,15,,,,,,,,,,
2010Q3,7,1.4,,,,,,,,,,,,,,,,,,,
2010Q3,8,.9,,,2,15,30,25,20,6,2,,,,,,,,,,
2010Q3,10,1.7504,1.72,2.12,4.46,7.54,11.04,13.95,15.24,14.38,11.72,8.26,5.03,4.54,,,,,,,
2010Q3,11,1.9,,,,5,5,35,40,10,5,,,,,,,,,,
2010Q3,14,1,,,,,,,,,,,,,,,,,,,
2010Q3,15,1,,,15,15,20,25,20,5,,,,,,,,,,,
2010Q3,16,1,11,5,8,12,16,20,16,12,0,0,0,0,,,,,,,
