INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2013,108,1.9233735,,,,,2.33,15.76,30.63,31.85,16.7,2.73,,,,,,,,,
2013,110,1.8,0,0,.0000006411,.0013851224,.35106841,11.2019073006,50.2135415447,34.6101084652,3.5724787757,.0494264541,.00008327,.0000000162,,,,,,,
2013,111,,,,,,,,,,,,,,,,,,,,
2013,112,2,,,,,,10,30,40,15,5,,,,,,,,,
2013,113,1.8,,,,5,15,25,30,20,5,,,,,,,,,,
2013Dec,1,1.9,,,,,5,10,60,20,5,,,,,,,,,,
2013Dec,2,2.2,,,,,2,8,20,40,20,8,2,,,,,,,,
2013Dec,3,,2.5,2.5,7.5,7.5,10,17.5,25,17.5,2.5,2.5,2.5,2.5,,,,,,,
2013Dec,4,1.5,,,5,10,15,25,25,15,5,,,,,,,,,,
2013Dec,6,1.3,,,,,5,50,40,5,,,,,,,,,,,
2013Dec,7,1.2,,,,,,,,,,,,,,,,,,,
2013Dec,8,2.1,,,1,3,6,15,27,31,13,3,1,,,,,,,,
2013Dec,15,1.8,,,,,,25,45,25,5,,,,,,,,,,
2013Dec,16,1.9,0,1,2,3,8,17,25,21,14,6,2,1,,,,,,,
2013Dec,20,1.8,,,,,,30,55,15,,,,,,,,,,,
2013Dec,22,1.8,,,,,,25,55,15,5,,,,,,,,,,
2013Dec,23,2,,,,1,10,20,25,30,13,1,,,,,,,,,
2013Dec,24,1.5,,,,7.5,12.5,25,30,15,7.5,2.5,,,,,,,,,
2013Dec,26,1.9,,,,,5,20,25,25,20,5,,,,,,,,,
2013Dec,30,1.9,,,,,,5,55,40,,,,,,,,,,,
2013Dec,31,1.7,,,,,10,30,40,15,5,,,,,,,,,,
2013Dec,32,,,,,,,,,,,,,,,,,,,,
2013Dec,33,2.3,,,,,,,10,80,10,,,,,,,,,,
2013Dec,36,2.3,,,,,5,10,20,35,20,5,5,,,,,,,,
2013Dec,37,1.5,,,,,,26,52,20,2,,,,,,,,,,
2013Dec,38,1.6,,,,,,20,60,20,,,,,,,,,,,
2013Dec,39,1.9,,,,,5,15,60,15,5,,,,,,,,,,
2013Dec,41,,,,,,,,,,,,,,,,,,,,
2013Dec,42,1.9,,,,,10,15,35,25,15,,,,,,,,,,
2013Dec,47,1.69,0,0,2,3,12,20,20,17,15,7,4,0,,,,,,,
2013Dec,48,1.8,,,,,,,,,,,,,,,,,,,
2013Dec,49,1.8,,,,,10,20,30,20,10,10,,,,,,,,,
2013Dec,52,1.6,0,0,0,0,1,27,63,7,1,1,0,0,,,,,,,
2013Dec,57,1.6,,,,,,,,,,,,,,,,,,,
2013Dec,63,1.7,,,,,8,20,45,20,5,2,,,,,,,,,
2013Dec,67,,,,,,,,,,,,,,,,,,,,
2013Dec,68,,,,,,,,,,,,,,,,,,,,
2013Dec,70,,,,,,,,,,,,,,,,,,,,
2013Dec,72,1.6,,,,,,,,,,,,,,,,,,,
2013Dec,82,,,,,,,,,,,,,,,,,,,,
2013Dec,84,,,,,,,,,,,,,,,,,,,,
2013Dec,85,1.5157201988,.0538402671,.3550366977,1.762106989,5.9850827707,13.9193027513,22.1739816147,24.201713016,18.0985324981,9.2720131105,3.2531263382,.7813042258,.1439597209,,,,,,,
2013Dec,89,2.2,,,,2.5,2.5,5,25,30,25,10,,,,,,,,,
2013Dec,91,.9,0,0,0,25,50,20,5,0,0,0,0,0,,,,,,,
2013Dec,92,1.6,.204713621,.8157769513,2.8438559206,7.3621298917,14.1562704431,18.0399197487,21.6193323836,18.9405375208,9.2142754671,4.7490243153,1.5808878616,.4732758752,,,,,,,
2013Dec,93,2.1,,,,,,5,15,72.5,7.5,,,,,,,,,,
2013Dec,94,1.8,,,,7,12,16,24,18,10,8,5,,,,,,,,
2013Dec,95,1.503,1,2,5,6,11.25,17.25,25.75,15,10.5,6.25,0,0,,,,,,,
2013Dec,96,1.6,,,,5,10,25,35,20,5,,,,,,,,,,
2013Dec,98,1.2,,,,5,10,40,30,10,5,,,,,,,,,,
2013Dec,99,1.6,,,,,,,,,,,,,,,,,,,
2013Dec,103,1.8,,,,,5,25,35,20,10,5,,,,,,,,,
2013Dec,104,1.8,0,0,0,0,0,20,35,25,15,5,0,0,,,,,,,
2013Dec,105,1.5,,,,,5,25,50,15,5,,,,,,,,,,
2013Dec,106,1.4,,,,,,,,,,,,,,,,,,,
2013Dec,107,1.6,.204713621,.8157769513,2.8438559206,7.3621298917,14.1562704431,18.0399197487,21.6193323836,18.9405375208,9.2142754671,4.7490243153,1.5808878616,.4732758752,,,,,,,
2013Dec,108,1.7034,,,,,7.25,22.35,35.09,25.29,10.02,,,,,,,,,,
2013Dec,110,1.6,.0835620749,.3075912739,1.6020490411,5.3500023589,12.5277320392,20.5764816575,23.7101749206,19.1684968004,10.871615156,4.3247048978,1.2062165387,.271373241,,,,,,,
2013Dec,111,,,,,,,,,,,,,,,,,,,,
2013Dec,112,2.2,,,,,,5,20,35,30,10,,,,,,,,,
2013Dec,113,1.6,,,,5,15,25,30,20,5,,,,,,,,,,
2014,1,1.9,,,,,5,15,60,15,5,,,,,,,,,,
2014,2,2.2,,,,,2,8,20,40,20,8,2,,,,,,,,
2014,3,1.4,2.5,2.5,2.5,10,20,25,20,10,2.5,2.5,2.5,,,,,,,,
2014,4,1.5,,,5,10,15,20,30,15,5,,,,,,,,,,
2014,6,1.6,,,,,,20,60,20,,,,,,,,,,,
2014,7,1.6,,,,,,,,,,,,,,,,,,,
2014,8,1.8,1,2,3,4,9,15,24,21,15,3,2,1,,,,,,,
2014,15,1.8,,,,,,25,45,25,5,,,,,,,,,,
2014,16,1.8,1,2,3,8,12,16,18,16,12,8,3,1,,,,,,,
2014,20,1.8,,,,,15,25,40,20,,,,,,,,,,,
2014,22,1.8,,,,,10,20,45,15,10,,,,,,,,,,
2014,23,1.9,,,,5,10,18,25,20,15,5,2,,,,,,,,
2014,24,1.6,,,,5,15,20,30,15,10,5,,,,,,,,,
2014,26,1.9,,,,,5,20,30,25,15,5,,,,,,,,,
2014,30,,,,,,,,,,,,,,,,,,,,
2014,31,2,,,,,,10,30,40,20,,,,,,,,,,
2014,32,1.8,,,,5,10,19,25,21,13,7,,,,,,,,,
2014,33,2.5,,,,,,,,50,50,,,,,,,,,,
2014,36,2.3,,,,,5,10,20,35,20,5,5,,,,,,,,
2014,37,2.1,,,,,,5,40,45,10,,,,,,,,,,
2014,38,1.8,,,,,,20,60,20,,,,,,,,,,,
2014,39,1.9,,,,,5,10,55,25,5,,,,,,,,,,
2014,41,1.6,,,,,,20,70,10,,,,,,,,,,,
2014,42,1.8,,,,,5,20,40,25,10,,,,,,,,,,
2014,47,1.7,0,2,4,11,15,18,18,14,12,4,2,0,,,,,,,
2014,48,,,,,,,,,,,,,,,,,,,,
2014,49,1.7,,,,5,10,20,25,25,10,5,,,,,,,,,
2014,52,1.4,0,0,0,0,3,52,39,4,1,1,0,0,,,,,,,
2014,57,1.6,,,,,,,,,,,,,,,,,,,
2014,63,1.8,,,,,5,15,40,30,7,3,,,,,,,,,
2014,67,2,,,,,5,10,20,30,20,10,5,,,,,,,,
2014,68,1.4,,,,,20,35,30,10,5,,,,,,,,,,
2014,70,1.5,,,,,,15,75,10,,,,,,,,,,,
2014,72,1.6,,,,,,,,,,,,,,,,,,,
2014,82,1.6,,,,,,,,,,,,,,,,,,,
2014,84,1.8,0,0,0,0,5,19,30,28,12,5,1,0,,,,,,,
2014,85,1.5409332672,.5948673377,1.4777135645,3.8324767424,7.9555548202,13.2188125415,17.5819201883,18.7199180137,15.9554107345,10.8860857926,5.9453767935,2.5989997918,1.2328636793,,,,,,,
2014,89,2.1,,,,2.5,5,15,20,25,20,10,2.5,,,,,,,,
2014,91,.8,0,0,2.5,25,47.5,20,5,0,0,0,0,0,,,,,,,
2014,92,1.5,.0631010189,.4314969211,2.1568348127,7.2047173369,16.0935845004,21.4792854655,24.4889453887,18.2258844661,6.783333152,2.4778132647,.5161162838,.0788873892,,,,,,,
2014,93,2,,,,,,5,30,60,5,,,,,,,,,,
2014,94,2.4,,,,1,4,10,14,25,20,15,8,3,,,,,,,
2014,95,1.845,0,0,1,3.25,6,12.5,37.5,20,12.5,6.75,.5,0,,,,,,,
2014,96,1.5,,,,5,10,25,30,18,9,3,,,,,,,,,
2014,98,1.5,,,,5,15,25,35,15,5,,,,,,,,,,
2014,99,1.7,,,,,,10,70,20,,,,,,,,,,,
2014,103,1.7,,,,,5,30,35,15,10,5,,,,,,,,,
2014,104,1.8,0,0,0,0,0,20,35,25,15,5,0,0,,,,,,,
2014,105,1.6,,,,,5,15,55,20,5,,,,,,,,,,
2014,106,1.8,,,,,,,,,,,,,,,,,,,
2014,107,1.5,.0631010189,.4314969211,2.1568348127,7.2047173369,16.0935845004,21.4792854655,24.4889453887,18.2258844661,6.783333152,2.4778132647,.5161162838,.0788873892,,,,,,,
2014,108,1.82608275,,,,,4.27,18.62,33.08,28.87,13.83,1.33,,,,,,,,,
2014,110,1.8,0,0,.0000007735,.0015372219,.3673672016,11.3178894376,50.0165062538,34.5932380807,3.6505689521,.0527967872,.0000952713,.0000000203,,,,,,,
2014,111,,,,,,,,,,,,,,,,,,,,
2014,112,2.2,,,,,,5,20,35,30,10,,,,,,,,,
2014,113,1.5,,,,5,20,25,30,15,5,,,,,,,,,,
2014Dec,1,1.9,,,,,5,10,60,20,5,,,,,,,,,,
2014Dec,2,2.2,,,,2,4,8,18,40,18,8,2,,,,,,,,
2014Dec,3,,,,,,,,,,,,,,,,,,,,
2014Dec,4,1.6,,,5,10,15,25,25,15,5,,,,,,,,,,
2014Dec,6,1.7,,,,,,20,45,30,5,,,,,,,,,,
2014Dec,7,2,,,,,,,,,,,,,,,,,,,
2014Dec,8,1.6,1,2,3,4,9,17,24,19,15,3,2,1,,,,,,,
2014Dec,15,2,,,,,5,15,30,30,15,5,,,,,,,,,
2014Dec,16,1.9,0,1,2,3,11,16,22,18,15,8,3,1,,,,,,,
2014Dec,20,1.9,,,,,10,25,35,25,5,,,,,,,,,,
2014Dec,22,1.8,,,,,5,20,50,20,5,,,,,,,,,,
2014Dec,23,2,,,,5,10,15,18,25,18,7,2,,,,,,,,
2014Dec,24,1.7,,,,5,10,17.5,30,20,12.5,5,,,,,,,,,
2014Dec,26,1.9,,,,,5,20,25,25,20,5,,,,,,,,,
2014Dec,30,,,,,,,,,,,,,,,,,,,,
2014Dec,31,2.1,,,,,5,15,30,40,10,,,,,,,,,,
2014Dec,32,,,,,,,,,,,,,,,,,,,,
2014Dec,33,2.5,,,,,,,10,40,40,10,,,,,,,,,
2014Dec,36,2.2,,,,,,10,20,30,30,5,5,,,,,,,,
2014Dec,37,2.3,,,,,,,30,44,24,2,,,,,,,,,
2014Dec,38,1.9,,,,,,20,60,20,,,,,,,,,,,
2014Dec,39,2.2,,,,,,15,35,45,5,,,,,,,,,,
2014Dec,41,,,,,,,,,,,,,,,,,,,,
2014Dec,42,1.8,,,,,5,20,35,30,10,,,,,,,,,,
2014Dec,47,1.72,0,1,5,8,16,19,19,15,10,5,2,0,,,,,,,
2014Dec,48,,,,,,,,,,,,,,,,,,,,
2014Dec,49,1.6,,,,5,10,20,25,25,10,5,,,,,,,,,
2014Dec,52,1.4,0,0,0,0,6,50,39,3,1,1,0,0,,,,,,,
2014Dec,57,1.6,,,,,,,,,,,,,,,,,,,
2014Dec,63,1.8,,,,,5,15,40,30,7,3,,,,,,,,,
2014Dec,67,,,,,,,,,,,,,,,,,,,,
2014Dec,68,,,,,,,,,,,,,,,,,,,,
2014Dec,70,,,,,,,,,,,,,,,,,,,,
2014Dec,72,1.6,,,,,,,,,,,,,,,,,,,
2014Dec,82,,,,,,,,,,,,,,,,,,,,
2014Dec,84,,,,,,,,,,,,,,,,,,,,
2014Dec,85,1.6022636528,.7012873177,1.5626380992,3.8230612791,7.6334286974,12.4395514764,16.5455678963,17.9621997944,15.9162540781,11.5112335034,6.7950447226,3.2736772543,1.8360558811,,,,,,,
2014Dec,89,2.1,,,,2.5,5,15,20,25,20,10,2.5,,,,,,,,
2014Dec,91,.7,0,0,0,32.5,50,15,2.5,0,0,0,0,0,,,,,,,
2014Dec,92,1.5,.5747839055,1.5850309115,4.3116627708,9.1316535797,15.0589479704,17.3223184286,19.5567796523,16.8556916137,8.4681291986,4.7003050867,1.7717055116,.6629913706,,,,,,,
2014Dec,93,1.9,,,,,,2.5,62.5,35,,,,,,,,,,,
2014Dec,94,2,,,1,3,8,15,20,25,13,10,5,,,,,,,,
2014Dec,95,1.503,1,2,5,6,11.25,17.25,25.75,15,10.5,6.25,0,0,,,,,,,
2014Dec,96,1.4,,,,5,12,30,25,17,8,3,,,,,,,,,
2014Dec,98,1.4,,,,5,15,25,35,15,5,,,,,,,,,,
2014Dec,99,2,,,,,,,,,,,,,,,,,,,
2014Dec,103,1.7,,,,,5,30,35,15,10,5,,,,,,,,,
2014Dec,104,1.8,0,0,0,0,0,20,35,25,15,5,0,0,,,,,,,
2014Dec,105,1.8,,,,,5,25,40,20,10,,,,,,,,,,
2014Dec,106,2.2,,,,,,,,,,,,,,,,,,,
2014Dec,107,1.5,.5747839055,1.5850309115,4.3116627708,9.1316535797,15.0589479704,17.3223184286,19.5567796523,16.8556916137,8.4681291986,4.7003050867,1.7717055116,.6629913706,,,,,,,
2014Dec,108,1.902631,,,,,2.83,16.47,31.18,31.13,16.02,2.37,,,,,,,,,
2014Dec,110,2,.0190577062,.0847581037,.5403836058,2.2615690218,6.7282054803,14.2338729373,21.4186330137,22.9280652216,17.4606561638,9.4586563225,3.6440336833,1.22210874,,,,,,,
2014Dec,111,,,,,,,,,,,,,,,,,,,,
2014Dec,112,2.5,,,,,,5,15,35,35,10,,,,,,,,,
2014Dec,113,1.5,,,,5,20,25,30,15,5,,,,,,,,,,
2015,1,1.9,,,,,5,20,50,20,5,,,,,,,,,,
2015,2,2.2,,,,,2,8,20,40,20,8,2,,,,,,,,
2015,3,2,,,2.5,2.5,5,12.5,20,25,20,7.5,2.5,2.5,,,,,,,
2015,4,1.9,,,5,10,15,20,30,15,5,,,,,,,,,,
2015,6,2,,,,,,10,30,40,20,,,,,,,,,,
2015,7,,,,,,,,,,,,,,,,,,,,
2015,8,1.8,1,2,3,4,9,15,24,21,15,3,2,1,,,,,,,
2015,15,1.9,,,,,,20,35,30,15,,,,,,,,,,
2015,16,1.8,1,2,3,8,12,16,18,16,12,8,3,1,,,,,,,
2015,20,1.9,,,,,10,20,40,25,5,,,,,,,,,,
2015,22,1.9,,,,,10,25,35,20,10,,,,,,,,,,
2015,23,2.2,,,,1,5,15,20,25,20,12,2,,,,,,,,
2015,24,1.8,,,3.5,6,12.5,15,20,17.5,12.5,7.5,5.5,,,,,,,,
2015,26,1.9,,,,5,10,15,20,20,15,10,5,,,,,,,,
2015,30,,,,,,,,,,,,,,,,,,,,
2015,31,1.8,,,,,5,30,40,15,10,,,,,,,,,,
2015,32,,,,,,,,,,,,,,,,,,,,
2015,33,2.5,,,,,,,10,40,40,10,,,,,,,,,
2015,36,2.3,,,,,,10,20,30,30,5,5,,,,,,,,
2015,37,2.2,,,,,,5,28,47,15,5,,,,,,,,,
2015,38,1.8,,,,,,20,60,20,,,,,,,,,,,
2015,39,1.9,,,,,5,15,55,20,5,,,,,,,,,,
2015,41,1.7,,,,,,10,80,10,,,,,,,,,,,
2015,42,1.8,,,,,5,15,35,30,15,,,,,,,,,,
2015,47,,,,,,,,,,,,,,,,,,,,
2015,48,,,,,,,,,,,,,,,,,,,,
2015,49,1.7,,,,5,10,20,25,25,10,5,,,,,,,,,
2015,52,2,0,0,0,0,0,2,39,53,4,1,1,0,,,,,,,
2015,57,1.8,,,,,,,,,,,,,,,,,,,
2015,63,1.8,,,,,5,15,45,28,5,2,,,,,,,,,
2015,67,2,,,,,5,10,20,30,20,10,5,,,,,,,,
2015,68,1.4,,,,,25,30,25,12.5,7.5,,,,,,,,,,
2015,70,,,,,,,,,,,,,,,,,,,,
2015,72,1.6,,,,,,,,,,,,,,,,,,,
2015,82,,,,,,,,,,,,,,,,,,,,
2015,84,2,0,0,0,1,8,17,24,26,16,6,1,1,,,,,,,
2015,85,1.7,.9815328629,1.7824817664,3.9167054976,7.2523046181,11.3162290097,14.880113677,16.4890158294,15.3981703789,12.1179209668,8.0365050387,4.491369596,3.3376507585,,,,,,,
2015,89,1.9,,,2.5,2.5,10,15,25,20,15,5,2.5,2.5,,,,,,,
2015,91,1,0,0,0,10,25,45,20,0,0,0,0,0,,,,,,,
2015,92,1.7,.0248435594,.2024685023,1.189333242,4.6674796261,12.2460399855,19.0255045135,25.2886611425,22.2481593958,9.7620193087,4.1455100068,1.0146049416,.1853757758,,,,,,,
2015,93,2,,,,,,10,20,62.5,7.5,,,,,,,,,,
2015,94,2.5,,,,2,4,7,12,17,26,16,10,6,,,,,,,
2015,95,1.8525,0,0,2,3.25,5,9.5,37.5,25,12,4.25,1.5,0,,,,,,,
2015,96,1.5,,,,7,13,25,30,15,8,2,,,,,,,,,
2015,98,1.9,,,,,,15,35,30,15,5,,,,,,,,,
2015,99,2,,,,,,,30,60,10,,,,,,,,,,
2015,103,2,,,,2.5,5,15,25,30,15,5,2.5,,,,,,,,
2015,104,1.8,0,0,0,0,0,20,35,25,15,5,0,0,,,,,,,
2015,105,1.9,,,,,5,15,50,25,5,,,,,,,,,,
2015,106,2,,,,,,,,,,,,,,,,,,,
2015,107,1.7,.0248435594,.2024685023,1.189333242,4.6674796261,12.2460399855,19.0255045135,25.2886611425,22.2481593958,9.7620193087,4.1455100068,1.0146049416,.1853757758,,,,,,,
2015,108,1.8701225,,,,,3.56,17.41,31.87,30,15.15,2.01,,,,,,,,,
2015,110,2,,,,,,,,,,,,,,,,,,,
2015,111,,,,,,,,,,,,,,,,,,,,
2015,112,2.5,,,,,,5,15,35,35,10,,,,,,,,,
2015,113,1.4,,,,10,20,26,24,15,5,,,,,,,,,,
2017,1,1.9,,,,,5,20,50,20,5,,,,,,,,,,
2017,2,2,,,1,5,10,14,20,20,16,10,4,,,,,,,,
2017,3,,2.5,2.5,2.5,5,7.5,10,15,20,15,10,5,5,,,,,,,
2017,4,2,,,,5,10,15,20,20,15,10,5,,,,,,,,
2017,6,2,,,,,,,30,50,10,10,,,,,,,,,
2017,7,2,,,,,,,,,,,,,,,,,,,
2017,8,2,,,1,2,9,17,23,25,15,5,2,1,,,,,,,
2017,15,1.9,,,,,5,20,35,25,10,5,,,,,,,,,
2017,16,1.7,5,5,6,7,13,14,16,12,9,7,5,1,,,,,,,
2017,20,2,,,,,5,20,30,35,10,,,,,,,,,,
2017,22,1.8,,,,,10,15,50,15,10,,,,,,,,,,
2017,23,2.5,,,,2,5,8,13,20,25,21,6,,,,,,,,
2017,24,2,,,,3.5,6,12.5,15,20,17.5,12.5,7.5,5.5,,,,,,,
2017,26,1.9,,,,5,10,15,20,20,15,10,5,,,,,,,,
2017,30,1.9,,,,,,,55,45,,,,,,,,,,,
2017,31,2,,,,,5,15,30,40,10,,,,,,,,,,
2017,32,,,,,,,,,,,,,,,,,,,,
2017,33,2.5,,,,,,,20,30,30,20,,,,,,,,,
2017,36,2.4,,,,,5,10,15,30,20,10,5,5,,,,,,,
2017,37,2.5,,,,,,1,9,44,34,12,,,,,,,,,
2017,38,,,,,,,,,,,,,,,,,,,,
2017,39,1.9,,,,,,20,55,20,5,,,,,,,,,,
2017,41,,,,,,,,,,,,,,,,,,,,
2017,42,1.8,,,,,,15,45,35,5,,,,,,,,,,
2017,47,1.9,0,2,4,11,15,18,18,14,12,4,2,0,,,,,,,
2017,48,,,,,,,,,,,,,,,,,,,,
2017,49,1.9,,,,5,15,15,25,20,15,5,,,,,,,,,
2017,52,2.25,0,0,0,0,0,0,32,46,18,4,0,0,,,,,,,
2017,57,1.8,,,,,,,,,,,,,,,,,,,
2017,63,1.8,,,,,5,20,60,10,3,2,,,,,,,,,
2017,67,,,,,,,,,,,,,,,,,,,,
2017,68,1.8,,,,,15,20,25,20,10,10,,,,,,,,,
2017,70,1.8,,,,,,45,55,,,,,,,,,,,,
2017,72,1.8,,,,,,,,,,,,,,,,,,,
2017,82,,,,,,,,,,,,,,,,,,,,
2017,84,1.9,1,1,1,2,7,17,24,23,18,3,2,1,,,,,,,
2017,85,2,.0967603213,.3693584811,1.3203232539,3.6934871137,8.0866769247,13.8587056804,18.5919044973,19.5249578886,16.0518133043,10.3303466113,5.2040099418,2.8716559816,,,,,,,
2017,89,1.9,,,2.5,2.5,10,15,25,20,15,5,2.5,2.5,,,,,,,
2017,91,,,,,,,,,,,,,,,,,,,,
2017,92,1.9,.0091865339,.0890541519,.6148427644,2.8351120554,8.7377124026,15.7961266476,24.4889453888,25.4787843254,13.1679024569,6.5028734211,1.8698848155,.4095750365,,,,,,,
2017,93,2,,,,,,10,25,55,10,,,,,,,,,,
2017,94,1.8,,,2,4,12,16,27.5,20,8,7.5,3,,,,,,,,
2017,95,2.0125,0,0,0,6.25,0,12.5,12.5,50,12.5,6.25,0,0,,,,,,,
2017,96,1.5,,,,,,,,,,,,,,,,,,,
2017,98,2.2,,,,,,10,25,35,20,10,,,,,,,,,
2017,99,2.2,,,,,,,25,50,25,,,,,,,,,,
2017,103,2,,,,2.5,5,15,25,30,15,5,2.5,,,,,,,,
2017,104,2,0,0,0,2,5,15,25,30,15,5,3,0,,,,,,,
2017,105,2,,,,,5,15,25,40,10,5,,,,,,,,,
2017,106,2,,,,,,,,,,,,,,,,,,,
2017,107,1.9,.0091865339,.0890541519,.6148427644,2.8351120554,8.7377124026,15.7961266476,24.4889453888,25.4787843254,13.1679024569,6.5028734211,1.8698848155,.4095750365,,,,,,,
2017,108,2.018135,,,,,1.26,13.17,27.48,33.37,19.57,5.15,,,,,,,,,
2017,110,2,.0149298442,.0711988496,.4816532812,2.1199556163,6.553332675,14.2336218296,21.7276627944,23.3145187591,17.5860309916,9.3237176392,3.4736416614,1.0997360584,,,,,,,
2017,111,,,,,,,,,,,,,,,,,,,,
2017,112,2.5,,,,,,5,20,35,30,10,,,,,,,,,
2017,113,1.7,,,,5,15,29,31,15,5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2013,1,.5,,,,30,50,20,,,,,,,,,,,,,
2013,2,.5,4,8,16,21,22,14,7,5,2,1,,,,,,,,,
2013,3,.5,2.5,5,5,25,35,20,5,2.5,,,,,,,,,,,
2013,4,.4,5,10,20,35,20,10,0,0,0,0,,,,,,,,,
2013,6,0,,5,40,50,5,,,,,,,,,,,,,,
2013,7,-.3,,,,,,,,,,,,,,,,,,,
2013,8,.1,7,15,23,25,16,10,4,,,,,,,,,,,,
2013,15,-.1,,20,40,25,5,5,5,,,,,,,,,,,,
2013,16,.2,9,7,20,23,19,11,7,3,1,0,0,0,,,,,,,
