INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2014,4,.7,,,5,15,35,20,12,8,5,,,,,,,,,,
2014,6,.7,,,,15,70,15,,,,,,,,,,,,,
2014,7,.8,,,,,,,,,,,,,,,,,,,
2014,14,.6,,,,,,,,,,,,,,,,,,,
2014,15,.7,,,,5,90,5,,,,,,,,,,,,,
2014,16,.7,1,2,4,21,33,20,8,5,3,2,1,0,,,,,,,
2014,20,.7,,,,15,50,35,,,,,,,,,,,,,
2014,22,.7,,,,20,60,20,,,,,,,,,,,,,
2014,23,.7,,,1,22,56,20,1,,,,,,,,,,,,
2014,24,.7,,5,7.5,22.5,30,22.5,10,2.5,,,,,,,,,,,
2014,26,.5,,,5,42.5,47.5,5,,,,,,,,,,,,,
2014,29,.5,,,,40,50,10,,,,,,,,,,,,,
2014,30,.6,,,,30,70,,,,,,,,,,,,,,
2014,32,.8,,,1,17,46,30,6,,,,,,,,,,,,
2014,35,.7,,,,,100,,,,,,,,,,,,,,
2014,36,.6,,,,10,60,20,10,,,,,,,,,,,,
2014,37,.7,,,,6,80,14,,,,,,,,,,,,,
2014,38,.7,,,,10,80,10,,,,,,,,,,,,,
2014,39,.6,,,10,35,45,10,,,,,,,,,,,,,
2014,41,.7,,,,20,70,10,,,,,,,,,,,,,
2014,42,.7,,,,30,45,25,,,,,,,,,,,,,
2014,45,.65,,,,15,75,10,,,,,,,,,,,,,
2014,47,.6,0,0,0,10,40,40,10,0,0,0,0,0,,,,,,,
2014,48,.7,,,,20,70,10,,,,,,,,,,,,,
2014,52,.6,0,0,1,23,45,18,9,3,1,0,0,0,,,,,,,
2014,57,1,,,,,,,,,,,,,,,,,,,
2014,59,.6,,,,25,75,,,,,,,,,,,,,,
2014,63,1,,,,,25,65,10,,,,,,,,,,,,
2014,67,,.5,1,3,10,27,27,15.8,8,5,2,.5,.2,,,,,,,
2014,68,.7,,,,35,35,18,12,0,0,0,,,,,,,,,
2014,70,.7,,,,15,70,15,,,,,,,,,,,,,
2014,72,.7,,,,,,,,,,,,,,,,,,,
2014,80,.4694,0,0,1.5564202335,55.2529182879,41.2451361868,1.9455252918,0,0,0,0,0,0,,,,,,,
2014,82,.6,,,,,,,,,,,,,,,,,,,
2014,84,.7,,0,0,9,82,9,0,0,0,0,0,0,,,,,,,
2014,85,.5906690789,.0011858613,.1445115962,4.0656256288,27.4684372951,46.3538045437,19.8144643858,2.0988260292,.0528402851,.0003039864,.0000003885,.0000000001,0,,,,,,,
2014,88,.7,,5,12,22,26,20,10,5,,,,,,,,,,,
2014,89,.8,,2.5,5,15,25,27.5,15,7.5,2.5,,,,,,,,,,
2014,90,.8,0,10,20,10,40,20,0,0,0,0,0,0,,,,,,,
2014,91,.7,0,0,0,20,80,0,0,0,0,0,0,0,,,,,,,
2014,92,.5489284509,0,.0000000062,.0379092937,38.1644074121,61.515054237,.2826274314,.0000016196,0,0,0,0,0,,,,,,,
2014,93,.8,,,,15,65,15,5,,,,,,,,,,,,
2014,94,.9,,4,9,15,25,22,12,8.5,3,1.5,,,,,,,,,
2014,95,.7805,0,2.9,7,25.9,27,17.6,13.8,4.1,1.3,.4,0,0,,,,,,,
2014,96,.7,,,5,25,45,20,5,,,,,,,,,,,,
2014,98,.8,,,2.5,17.5,40,30,10,,,,,,,,,,,,
2014,99,.7,,,,10,90,,,,,,,,,,,,,,
2014,101,,,,,50,50,,,,,,,,,,,,,,
2014,102,.7,,,,30,45,25,,,,,,,,,,,,,
2014,103,.8,,,,15,75,10,,,,,,,,,,,,,
2014,104,.6,0,0,15,30,40,15,0,0,0,0,0,0,,,,,,,
2014,105,.8,,,,5,80,15,0,,,,,,,,,,,,
2014,108,.9938857496,,,1.2,13.53,28.58,33.62,18.9,4.17,,,,,,,,,,,
2014,110,.7,0,0,.0000446453,3.2685552343,85.7678791173,10.9626656494,.0008553537,0,0,0,0,0,,,,,,,
2014,111,,,,,,100,,,,,,,,,,,,,,
2014,112,1.3,,,,10,20,40,20,10,,,,,,,,,,,
2014,113,.8,,,,20,35,30,15,,,,,,,,,,,,
2014,114,.6,,,,15,80,5,,,,,,,,,,,,,
2014,115,.7,1.6491259908,3.4801485142,10.5522285026,19.411076034,24.4680191783,21.1368739074,12.5125092141,5.0745891853,1.4093888018,.2679142524,.0348347434,.0032916757,,,,,,,
2015,4,1.5,,,5,10,20,25,26,9,5,,,,,,,,,,
2015,6,1.3,,,,,15,60,25,,,,,,,,,,,,
2015,7,1.2,,,,,,,,,,,,,,,,,,,
2015,14,1.3,,,,,,,,,,,,,,,,,,,
2015,15,1.4,,,,,15,40,30,15,,,,,,,,,,,
2015,16,.8,1,3,10,14,19,17,11,9,7,6,2,1,,,,,,,
2015,20,1.1,,,,10,25,40,25,,,,,,,,,,,,
2015,22,1.1,,,,5,30,40,20,5,,,,,,,,,,,
2015,23,1.1,,,1,10,25,28,20,10,5,1,,,,,,,,,
2015,24,1.2,,2,5,10,22,24,20,10,7,,,,,,,,,,
2015,26,1,,,5,15,30,30,15,5,,,,,,,,,,,
2015,29,.8,,,,10,50,40,,,,,,,,,,,,,
2015,30,1.1,,,,15,30,55,,,,,,,,,,,,,
2015,32,1.5,,,2,9,15,21,22,18,10,3,,,,,,,,,
2015,35,,,,,,,,,,,,,,,,,,,,
2015,36,1.1,,,,10,35,40,15,,,,,,,,,,,,
2015,37,1.2,,,,3,24,47,25,1,,,,,,,,,,,
2015,38,1.2,,,,,20,60,20,,,,,,,,,,,,
2015,39,1.2,,,,10,30,40,20,,,,,,,,,,,,
2015,41,1.1,,,,,10,70,20,,,,,,,,,,,,
2015,42,1.1,,,,10,30,40,20,,,,,,,,,,,,
2015,45,1.15,,,,,30,50,20,,,,,,,,,,,,
2015,47,1,0,0,0,0,30,50,20,0,0,0,0,0,,,,,,,
2015,48,1.2,,,,,25,50,25,,,,,,,,,,,,
2015,52,1.1,0,0,1,5,29,41,19,3,1,1,0,0,,,,,,,
2015,57,1.4,,,,,,,,,,,,,,,,,,,
2015,59,1.3,,,,10,25,55,10,,,,,,,,,,,,
2015,63,1.5,,,,5,10,30,40,15,,,,,,,,,,,
2015,67,,.5,1,3,5,15,28,16.5,15,8,5,2,1,,,,,,,
2015,68,1.1,,,,5,30,35,30,0,0,0,,,,,,,,,
2015,70,.8,,,,,70,30,,,,,,,,,,,,,
2015,72,1.7,,,,,,,,,,,,,,,,,,,
2015,80,1.0211,0,.3891050584,1.1673151751,10.5058365759,35.0194552529,42.0233463035,9.7276264591,1.1673151751,0,0,0,0,,,,,,,
2015,82,.8,,,,,,,,,,,,,,,,,,,
2015,84,1.3,2,5,10,12,14,28,22,5,1,1,0,0,,,,,,,
2015,85,1.0821246691,1.0810145431,2.7498687656,6.8378071355,12.9683733406,18.7613978627,20.7054077834,17.4320638716,11.195594274,5.4846075282,2.0492349867,.5838701637,.1507597449,,,,,,,
2015,88,1.3,,,5,12,23,25,20,10,5,,,,,,,,,,
2015,89,1.5,,,2.5,7.5,15,22.5,22.5,15,10,5,,,,,,,,,
2015,90,1.3,0,10,10,10,10,40,20,0,0,0,0,0,,,,,,,
2015,91,1,0,0,0,5,40,42.5,10,2.5,0,0,0,0,,,,,,,
2015,92,.9871315072,.3440049453,1.8118746252,6.8150800033,16.4108817548,25.3163421629,22.8514813453,16.9328727185,7.5359036266,1.6018436303,.3392535774,.037668507,.0027931034,,,,,,,
2015,93,1.5,,,,1,15,33,35,15,1,,,,,,,,,,
2015,94,1.6,.5,1,2,6,15,18,26,17.5,8,5,1,,,,,,,,
2015,95,1.2855,0,0,0,9.9,15,40.6,20.7,11.1,1.8,.9,0,0,,,,,,,
2015,96,1.2,,,5,10,20,35,25,5,,,,,,,,,,,
2015,98,1.4,,,,5,30,32.5,25,7.5,,,,,,,,,,,
2015,99,1,,,,,30,70,,,,,,,,,,,,,
2015,101,,,,,,50,50,,,,,,,,,,,,,
2015,102,1.2,,,,,30,45,15,10,,,,,,,,,,,
2015,103,1.5,,,,7.5,20,29,31,10,2.5,,,,,,,,,,
2015,104,1.2,0,0,0,10,25,35,20,10,0,0,0,0,,,,,,,
2015,105,1.2,,,,,15,65,20,0,,,,,,,,,,,
2015,108,1.3052250238,,,,4.24,19.22,34.15,28.66,12.92,.81,,,,,,,,,,
2015,110,1,.0001079285,.0074127515,.4506586154,7.3019244932,32.876649629,42.1964985853,15.5167833712,1.6044025852,.0452240001,.0003373888,.0000006515,.0000000003,,,,,,,
2015,111,,,,,,,,,,,,,,,,,,,,
2015,112,1.6,,,,,10,25,40,15,10,,,,,,,,,,
2015,113,.8,,,10,25,25,20,15,5,,,,,,,,,,,
2015,114,1.1,,,1,4,10,70,10,4,1,,,,,,,,,,
2015,115,1.1,.4242373836,1.2248886072,4.9352068181,12.2863462065,20.9550760424,24.49151327,19.6171063296,10.7671377082,4.0484414385,1.0423306863,.1836558301,.0240596795,,,,,,,
2015Jun,4,1.4,,,5,10,25,30,15,10,5,,,,,,,,,,
2015Jun,6,1.4,,,,,15,60,25,,,,,,,,,,,,
2015Jun,7,1,,,,,,,,,,,,,,,,,,,
2015Jun,14,1.2,,,,,,,,,,,,,,,,,,,
2015Jun,15,1.3,,,,5,15,40,30,10,,,,,,,,,,,
2015Jun,16,.8,1,3,10,14,19,17,11,9,7,6,2,1,,,,,,,
2015Jun,20,1,,,,10,25,40,25,,,,,,,,,,,,
2015Jun,22,1,,,,10,35,40,10,5,,,,,,,,,,,
2015Jun,23,1.2,,,1,10,23,30,20,10,5,1,,,,,,,,,
2015Jun,24,1.2,,,6,13,20,25,20,10,6,,,,,,,,,,
2015Jun,26,.9,,,5,15,30,30,15,5,,,,,,,,,,,
2015Jun,29,.8,,,,10,50,40,,,,,,,,,,,,,
2015Jun,30,1.2,,,,,30,70,,,,,,,,,,,,,
2015Jun,32,,,,,,,,,,,,,,,,,,,,
2015Jun,35,,,,,,,,,,,,,,,,,,,,
2015Jun,36,.9,,,,20,40,30,10,,,,,,,,,,,,
2015Jun,37,1.4,,,,2,22,46,30,,,,,,,,,,,,
2015Jun,38,1.2,,,,,20,60,20,,,,,,,,,,,,
2015Jun,39,1.3,,,,5,30,40,25,,,,,,,,,,,,
2015Jun,41,,,,,,,,,,,,,,,,,,,,
2015Jun,42,1,,,,5,35,45,15,,,,,,,,,,,,
2015Jun,45,,,,,,,,,,,,,,,,,,,,
2015Jun,47,1.3,,,,,,,,,,,,,,,,,,,
2015Jun,48,1.1,,,,,30,45,25,,,,,,,,,,,,
2015Jun,52,1.1,0,0,1,5,29,41,19,3,1,1,0,0,,,,,,,
2015Jun,57,1.2,,,,,,,,,,,,,,,,,,,
2015Jun,59,1.3,,,,10,25,55,10,,,,,,,,,,,,
2015Jun,63,1.3,,,,10,15,35,30,10,,,,,,,,,,,
2015Jun,67,,,,,,,,,,,,,,,,,,,,
2015Jun,68,1.1,,,,6,28,36,30,0,0,,,,,,,,,,
2015Jun,70,,,,,,,,,,,,,,,,,,,,
2015Jun,72,1.8,,,,,,,,,,,,,,,,,,,
2015Jun,80,,,,,,,,,,,,,,,,,,,,
2015Jun,82,.5,,,,,,,,,,,,,,,,,,,
2015Jun,84,,,,,,,,,,,,,,,,,,,,
2015Jun,85,1.014307945,1.302091847,3.1613099498,7.5772761268,13.8525721285,19.3180685521,20.5512441289,16.6785537217,10.325441535,4.8758791073,1.7560487501,.4822673811,.1192467716,,,,,,,
2015Jun,88,1.3,,,5,12,23,25,20,10,5,,,,,,,,,,
2015Jun,89,1.4,,,2.5,10,15,25,20,15,10,2.5,,,,,,,,,
2015Jun,90,1.4,,,,,,,,,,,,,,,,,,,
2015Jun,91,1,0,0,0,10,42.5,42.5,5,0,0,0,0,0,,,,,,,
2015Jun,92,.9840740495,1.1843048479,3.3470624823,8.5614917484,15.9570582437,21.6744542964,19.5128348416,16.2249325653,9.342162342,2.9459845824,1.0032171749,.2104724776,.0360243975,,,,,,,
2015Jun,93,1.4,,,,,2.5,50,45,2.5,,,,,,,,,,,
2015Jun,94,1.7,.5,1,2,6,10,16,26,22.5,10,5,1,,,,,,,,
2015Jun,95,1.265,0,0,0,7,21,37,24,9,2,0,0,0,,,,,,,
2015Jun,96,1.2,,,5,10,20,35,25,5,,,,,,,,,,,
2015Jun,98,1.2,,,,10,30,30,20,10,,,,,,,,,,,
2015Jun,99,1,,,,,,,,,,,,,,,,,,,
2015Jun,101,,,,,,50,50,,,,,,,,,,,,,
2015Jun,102,1.2,,,,,30,45,15,10,,,,,,,,,,,
2015Jun,103,1.5,,,,7.5,20,29,31,10,2.5,,,,,,,,,,
2015Jun,104,,,,,,,,,,,,,,,,,,,,
2015Jun,105,1.2,,,,,20,60,20,0,,,,,,,,,,,
2015Jun,108,1.1714218408,,,,7.99,23.35,35.47,24.4,8.76,.03,,,,,,,,,,
2015Jun,110,1,.6926897217,1.7559655834,6.3450617024,14.2225981729,22.086996364,23.768017611,17.7240126823,9.1577223442,3.2775229845,.8121834314,.1392776295,.0179517727,,,,,,,
