INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2017,52,1.5,0,0,0,2,12,32,36,14,3,1,0,0,,,,,,,
2017,54,1.7,,,,,10,40,45,5,,,,,,,,,,,
2017,57,1.5,,,,,,,,,,,,,,,,,,,
2017,61,,,,,,,,,,,,,,,,,,,,
2017,63,1.5,,,,5,15,35,40,5,,,,,,,,,,,
2017,67,,,,,,,,,,,,,,,,,,,,
2017,68,1.5,,,,,,,,,,,,,,,,,,,
2017,70,1.3,,,,,,55,45,,,,,,,,,,,,
2017,73,1.4,1,3,5,15,20,20,30,6,0,0,0,0,,,,,,,
2017,80,1.2,0,.6872852234,2.0618556701,10.3092783505,20.9621993127,38.1443298969,22.6804123711,3.7800687285,1.0309278351,.3436426117,0,0,,,,,,,
2017,82,1.3,,,,,,,,,,,,,,,,,,,
2017,84,1.5,2,4,6,10,18,21,25,13,1,0,0,0,,,,,,,
2017,85,1.43,.145599049,.6999336433,2.7442692185,7.682487649,15.3611032252,21.9425506944,22.3948575073,16.3308583615,8.5079082252,3.1658933235,.8411899094,.1833491937,,,,,,,
2017,88,1.5,,,,5,11,21.5,25,21.5,11,5,,,,,,,,,
2017,89,1.4,2.5,2.5,5,5,12.5,20,25,20,5,2.5,,,,,,,,,
2017,91,1.4,0,0,0,10,17.5,37.5,30,5,0,0,0,0,,,,,,,
2017,92,1.505,.0560892445,.3997246865,2.0599751676,7.0469412541,16.0129165286,21.5890643008,24.7146971639,18.3493195037,6.7662001071,2.435476855,.496169455,.0734257332,,,,,,,
2017,93,1.8,,,,,2.5,10,47.5,37.5,2.5,,,,,,,,,,
2017,94,1.7,.5,1.5,3,8,10,14,24,18,12,6,2,1,,,,,,,
2017,95,1.5515,0,0,0,3.5,9.3,28.3,36.5,17.1,5.3,0,0,0,,,,,,,
2017,96,1.1,,,5,10,20,35,20,10,,,,,,,,,,,
2017,98,1.28,,,,15,20,30,20,10,5,,,,,,,,,,
2017,99,1.5,,,,,,30,70,,,,,,,,,,,,
2017,101,1.6,,,,,15,40,40,5,,,,,,,,,,,
2017,102,1.5,,,,10,15,30,40,5,,,,,,,,,,,
2017,103,1.6,,,,10,20,30,35,5,,,,,,,,,,,
2017,105,1.6,,,,,,40,60,,,,,,,,,,,,
2017,110,1.2,.1701891017,.658085055,3.3479009884,10.1679984038,20.1369022461,26.0164298983,21.9320610311,12.0624400098,4.3264849025,1.0113192616,.1539270289,.0162620728,,,,,,,
2017,112,1.5,,,,5,10,20,30,20,10,5,,,,,,,,,
2017,114,1.4,,5,5,10,10,37,15,8,5,5,,,,,,,,,
2017,115,1.7,,,,,,,,,,,,,,,,,,,
2017Dec,1,.8,,,,20,60,20,,,,,,,,,,,,,
2017Dec,2,1.1,,1,7,14,25,26,18,8,1,,,,,,,,,,
2017Dec,4,1.5,,,,,,,,,,,,,,,,,,,
2017Dec,5,1.2,,,5,5,25,30,25,5,5,,,,,,,,,,
2017Dec,6,1.7,,,,,5,25,45,25,,,,,,,,,,,
2017Dec,7,,,,,,,,,,,,,,,,,,,,
2017Dec,14,.6,,,,,,,,,,,,,,,,,,,
2017Dec,15,1.7,,,,5,5,20,30,25,10,5,,,,,,,,,
2017Dec,16,1.4,1,1,2,10,15,18,17,11,10,9,4,2,,,,,,,
2017Dec,20,1.6,,,,5,15,25,35,15,5,,,,,,,,,,
2017Dec,22,1.4,,,,10,20,40,30,,,,,,,,,,,,
2017Dec,23,1.8,,1,2,5,11,22,28,22,8,1,,,,,,,,,
2017Dec,24,1.91,,,1.5,5,12,15,20,17,15,10,4.5,,,,,,,,
2017Dec,26,1.69,,,,5,10,20,35,15,10,5,,,,,,,,,
2017Dec,29,.7,,,,20,40,30,10,,,,,,,,,,,,
2017Dec,31,1.7,,,,5,20,25,35,10,5,,,,,,,,,,
2017Dec,32,1.8,,,,,,,,,,,,,,,,,,,
2017Dec,35,,,,,,,,,,,,,,,,,,,,
2017Dec,37,1.7,,,,,2,39,47,12,,,,,,,,,,,
2017Dec,38,1.7,,,,,,20,60,20,,,,,,,,,,,
2017Dec,39,1.6,,,,5,20,33,37,5,,,,,,,,,,,
2017Dec,41,,,,,,,,,,,,,,,,,,,,
2017Dec,45,,,,,,,,,,,,,,,,,,,,
2017Dec,47,1.5,,,,,,,,,,,,,,,,,,,
2017Dec,48,1.3,,,,,,55,45,,,,,,,,,,,,
2017Dec,49,1.4,,,,,,,,,,,,,,,,,,,
2017Dec,52,1.5,0,0,0,2,12,32,36,14,3,1,0,0,,,,,,,
2017Dec,54,1.5,,,,,10,35,45,10,,,,,,,,,,,
2017Dec,57,1.7,,,,,,,,,,,,,,,,,,,
2017Dec,61,,,,,,,,,,,,,,,,,,,,
2017Dec,63,1.8,,,,5,10,35,45,5,,,,,,,,,,,
2017Dec,67,,,,,,,,,,,,,,,,,,,,
2017Dec,68,1.5,,,,,,,,,,,,,,,,,,,
2017Dec,70,,,,,,,,,,,,,,,,,,,,
2017Dec,73,1.6,1,5,7,15,20,20,30,2,,,,,,,,,,,
2017Dec,80,,,,,,,,,,,,,,,,,,,,
2017Dec,82,,,,,,,,,,,,,,,,,,,,
2017Dec,84,,,,,,,,,,,,,,,,,,,,
2017Dec,85,1.565,.2516333876,.8828512071,2.8515950553,7.0240807909,13.1964428028,18.9119625023,20.6754909531,17.2433394955,10.9703232293,5.3237299644,1.9704175673,.6981330444,,,,,,,
2017Dec,88,1.6,,,,5,11,21.5,25,21.5,11,5,,,,,,,,,
2017Dec,89,1.6,2.5,2.5,2.5,2.5,10,20,25,20,10,5,,,,,,,,,
2017Dec,91,1.5,0,0,2.5,10,20,27.5,30,7.5,2.5,0,0,0,,,,,,,
2017Dec,92,1.3629,.7144786992,1.9566769454,5.2106096918,10.6668392419,16.788375298,18.2619867397,19.2665552582,15.2147270427,6.9272571283,3.4692661994,1.1577617245,.3654660309,,,,,,,
2017Dec,93,1.8,,,,,2.5,10,47.5,37.5,2.5,,,,,,,,,,
2017Dec,94,1.9,.5,1,4,4.5,8,10,24,23,11,8,4,2,,,,,,,
2017Dec,95,1.7575,0,0,0,0,6.1,20.6,41.1,23.1,6.1,3,0,0,,,,,,,
2017Dec,96,1.27,,,2,10,15,35,25,10,3,,,,,,,,,,
2017Dec,98,1.5,,,,5,15,30,30,15,5,,,,,,,,,,
2017Dec,99,1.7,,,,,,,,,,,,,,,,,,,
2017Dec,101,1.6,,,,,,,,,,,,,,,,,,,
2017Dec,102,1.2,,,,5,20,50,20,5,,,,,,,,,,,
2017Dec,103,1.8,,,,5,15,30,35,10,5,,,,,,,,,,
2017Dec,105,1.5,,,,,,20,75,5,,,,,,,,,,,
2017Dec,110,1.4,.9096107351,1.5433956089,4.5434961005,9.2584280259,14.8804291139,18.8646404157,18.8646404157,14.8804291139,9.2584280259,4.5434961005,1.7584876117,.6945187323,,,,,,,
2017Dec,112,1.7,,,,5,10,20,30,20,10,5,,,,,,,,,
2017Dec,114,1.1,,5,5,10,15,37,10,8,5,5,,,,,,,,,
2017Dec,115,1.7,,,,,,,,,,,,,,,,,,,
2018,1,1.5,,,,,10,30,50,10,,,,,,,,,,,
2018,2,1.2,,1,7,14,24,27,18,8,1,,,,,,,,,,
2018,4,,,,,,,,,,,,,,,,,,,,
2018,5,1.2,,,5,5,25,30,25,5,5,,,,,,,,,,
2018,6,1.8,,,,,5,25,45,25,,,,,,,,,,,
2018,7,,,,,,,,,,,,,,,,,,,,
2018,14,1.1,,,,,,,,,,,,,,,,,,,
2018,15,1.8,,,,5,5,15,35,25,10,5,,,,,,,,,
2018,16,1.3,1,2,7,12,15,18,16,13,9,4,2,1,,,,,,,
2018,20,1.8,,,,5,15,20,35,20,5,,,,,,,,,,
2018,22,1.6,,,,5,10,35,40,10,,,,,,,,,,,
2018,23,1.8,,1,2,5,10,20,28,23,10,1,,,,,,,,,
2018,24,1.9,,,2,5,11,16.5,20,17,13,10.5,5,,,,,,,,
2018,26,1.8,,,,5,10,20,25,25,10,5,,,,,,,,,
2018,29,.8,,,,20,40,30,10,,,,,,,,,,,,
2018,31,1.7,,,,5,15,25,35,15,5,,,,,,,,,,
2018,32,,,,,,,,,,,,,,,,,,,,
2018,35,,,,,,,,,,,,,,,,,,,,
2018,37,2,,,,,,8,42,44,6,,,,,,,,,,
2018,38,1.7,,,,,,20,60,20,,,,,,,,,,,
2018,39,1.7,,,,5,15,25,45,10,,,,,,,,,,,
2018,41,1.7,,,,,,20,70,10,,,,,,,,,,,
2018,45,1.35,,,,5,10,40,40,5,,,,,,,,,,,
2018,47,,,,,,,,,,,,,,,,,,,,
2018,48,,,,,,,,,,,,,,,,,,,,
2018,49,1.8,,,,,,,,,,,,,,,,,,,
2018,52,1.6,0,0,2,6,13,21,24,17,11,5,1,0,,,,,,,
2018,54,1.9,,,,,10,25,40,25,,,,,,,,,,,
2018,57,1.8,,,,,,,,,,,,,,,,,,,
2018,61,,,,,,,,,,,,,,,,,,,,
2018,63,1.7,,,,,10,25,45,10,10,,,,,,,,,,
2018,67,,,,,,,,,,,,,,,,,,,,
2018,68,1.6,,,,,,,,,,,,,,,,,,,
2018,70,,,,,,,,,,,,,,,,,,,,
2018,73,1.7,1,3,5,15,20,20,30,6,0,0,0,0,,,,,,,
2018,80,1.8,0,0,0,1.7182130584,12.3711340206,21.9931271478,30.5841924398,20.618556701,9.2783505155,2.4054982818,.6872852234,.3436426117,,,,,,,
2018,82,,,,,,,,,,,,,,,,,,,,
2018,84,1.8,5,4,6,8,13,18,22,16,8,0,0,0,,,,,,,
2018,85,2.025,.1459256303,.4750367243,1.5285130743,3.9361979949,8.1131116006,13.3853517778,17.6776502503,18.6888806358,15.8164270188,10.7150160502,5.8105933803,3.7072958624,,,,,,,
2018,88,1.7,,,,5,11,21.5,25,21.5,11,5,,,,,,,,,
2018,89,1.5,2.5,2.5,2.5,2.5,12.5,20,25,20,10,2.5,,,,,,,,,
2018,91,1.6,0,0,2.5,10,15,30,30,7.5,5,0,0,0,,,,,,,
2018,92,1.307,.1344419511,.8020984194,3.515750783,10.232242559,19.7855654633,22.8953850968,22.4790155214,14.1165489333,4.4085053302,1.3646657351,.2364410922,.0293391152,,,,,,,
2018,93,2,,,,,,7.5,35,55,2.5,,,,,,,,,,
2018,94,1.9,.5,1,2,3,5,14,26,24,12,7.5,3,2,,,,,,,
2018,95,1.7565,0,0,0,0,5.3,20.8,39,27.1,7.8,0,0,0,,,,,,,
2018,96,1.3,,,3,5,15,40,25,10,2,,,,,,,,,,
2018,98,1.6,,,,5,15,30,25,20,5,,,,,,,,,,
2018,99,,,,,,,,,,,,,,,,,,,,
2018,101,1.7,,,,5,15,30,40,10,,,,,,,,,,,
2018,102,1.4,,,,5,30,40,25,,,,,,,,,,,,
2018,103,1.8,,,,5,15,30,35,10,5,,,,,,,,,,
2018,105,1.8,,,,,,10,80,10,,,,,,,,,,,
2018,110,,,,,,,,,,,,,,,,,,,,
2018,112,1.7,,,,5,10,20,30,20,10,5,,,,,,,,,
2018,114,1.3,,2,8,10,19,40,10,5,5,1,,,,,,,,,
2018,115,,,,,,,,,,,,,,,,,,,,
2020,1,1.9,,,,,10,30,50,10,,,,,,,,,,,
2020,2,1.6,,,2,6,10,21,26,21,10,4,,,,,,,,,
2020,4,1.9,,,,,,,,,,,,,,,,,,,
2020,5,1.7,,,,5,10,20,30,20,10,5,,,,,,,,,
2020,6,2,,,,,5,20,30,40,5,,,,,,,,,,
2020,7,,,,,,,,,,,,,,,,,,,,
2020,14,2,,,,,,,,,,,,,,,,,,,
2020,15,1.9,,,,,5,20,35,20,15,5,,,,,,,,,
2020,16,1.7,5,5,6,7,13,14,16,12,9,7,5,1,,,,,,,
2020,20,1.9,,,,10,15,20,27,20,8,,,,,,,,,,
2020,22,1.7,,,,,10,25,50,15,,,,,,,,,,,
2020,23,2,,1,2,4,10,15,19,17,15,11,5,1,,,,,,,
2020,24,1.9,,1,2.5,6,10,16.5,18,16.5,12,9,6,2.5,,,,,,,
2020,26,1.9,,,,2.5,7.5,20,30,20,10,7.5,2.5,,,,,,,,
2020,29,1.5,,,,,10,30,40,20,,,,,,,,,,,
2020,31,1.8,,,,,10,30,40,15,5,,,,,,,,,,
2020,32,,,,,,,,,,,,,,,,,,,,
2020,35,,,,,,,,,,,,,,,,,,,,
2020,37,2.2,,,,,,2,34,40,23,1,,,,,,,,,
2020,38,,,,,,,,,,,,,,,,,,,,
2020,39,1.9,,,,5,20,27,33,15,,,,,,,,,,,
2020,41,,,,,,,,,,,,,,,,,,,,
2020,45,1.6,,,,,,,,,,,,,,,,,,,
2020,47,1.9,,,,,,,,,,,,,,,,,,,
2020,48,1.5,,,,,,50,50,,,,,,,,,,,,
2020,49,,,,,,,,,,,,,,,,,,,,
2020,52,1,0,1,8,14,19,20,16,11,7,3,1,0,,,,,,,
2020,54,2,,,,,,15,40,40,5,,,,,,,,,,
2020,57,2,,,,,,,,,,,,,,,,,,,
2020,61,,,,,,,,,,,,,,,,,,,,
2020,63,1.8,,,,5,10,30,40,10,5,,,,,,,,,,
2020,67,,,,,,,,,,,,,,,,,,,,
2020,68,1.9,,,,,,,,,,,,,,,,,,,
2020,70,1.8,,,,,,35,65,,,,,,,,,,,,
2020,73,1.8,,,,5,20,35,35,5,,,,,,,,,,,
2020,80,1.5,.3436426117,.3436426117,4.4673539519,12.0274914089,16.4948453608,24.0549828178,24.0549828179,11.3402061856,5.1546391753,1.7182130584,0,0,,,,,,,
2020,82,,,,,,,,,,,,,,,,,,,,
2020,84,1.9,3,2,3,6,10,14,20,19,15,5,2,1,,,,,,,
2020,85,1.95,.1144206831,.4241939123,1.4796069452,4.0388542596,8.6288298374,14.4300630412,18.8901507373,19.3583585551,15.5299093979,9.7526866699,4.7941200088,2.5588059522,,,,,,,
2020,88,1.85,,,2,7.5,11,18,23,18,11,7.5,2,,,,,,,,
2020,89,2,,,0,2.5,10,15,25,20,15,7.5,2.5,2.5,,,,,,,
2020,91,1.7,0,0,2.5,5,17.5,25,30,12.5,5,2.5,0,0,,,,,,,
2020,92,,,,,,,,,,,,,,,,,,,,
2020,93,2,,,,,,,,,,,,,,,,,,,
2020,94,1.7,.5,1,3,4.5,8,16,32,16,8,6,3,2,,,,,,,
2020,95,1.7685,0,0,0,0,7,17,42.6,22.1,11.3,0,0,0,,,,,,,
2020,96,1.5,,,,,,,,,,,,,,,,,,,
2020,98,2,,,,,,15,35,35,15,,,,,,,,,,
2020,99,1.7,,,,,,30,70,,,,,,,,,,,,
2020,101,1.8,,,5,7,15,25,35,10,3,,,,,,,,,,
2020,102,1.4,,,,5,15,60,20,,,,,,,,,,,,
2020,103,1.8,0,0,0,4.8780487805,12.1951219512,19.512195122,29.2682926829,19.512195122,12.1951219512,2.4390243902,0,0,,,,,,,
2020,105,2.2,,,,,,,20,80,,,,,,,,,,,
2020,110,,,,,,,,,,,,,,,,,,,,
2020,112,2,,,,,5,10,20,30,25,10,,,,,,,,,
2020,114,1.5,,1,3,8,10,16,40,10,5,5,2,,,,,,,,
2020,115,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2016,1,1.7,,,,,,20,50,30,,,,,,,,,,,
2016,2,1.8,,,,,2,10,39,39,10,,,,,,,,,,
2016,4,1.5,0,0,0,5,10,25,45,10,5,0,0,0,,,,,,,
2016,5,1.6,,,,5,10,25,30,25,5,,,,,,,,,,
2016,6,1.5,,,,,10,25,50,15,,,,,,,,,,,
2016,7,1.8,,,,,,,,,,,,,,,,,,,
2016,14,2,,,,,,,,,,,,,,,,,,,
2016,15,1.6,,,,5,5,25,35,25,5,,,,,,,,,,
2016,16,1.7,1,2,3,10,13,15,19,16,10,7,3,1,,,,,,,
2016,20,1.7,,,,,10,25,45,20,,,,,,,,,,,
2016,22,1.7,,,,,15,30,40,15,,,,,,,,,,,
2016,23,1.3,,1,5,10,18,25,22,14,5,,,,,,,,,,
2016,24,1.57,,,,,17.5,23,30,17.5,12,,,,,,,,,,
2016,26,1.5,,,5,10,15,20,20,15,10,5,,,,,,,,,
2016,29,1.4,,,,,10,50,40,,,,,,,,,,,,
2016,31,1.7,,,,5,15,25,40,15,,,,,,,,,,,
