INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2013,110,1.6,0,0,0,0,.0015379185,11.6851927121,84.6098479123,3.7033261716,.0000952855,0,0,0,,,,,,,
2013,111,1.4,,,,,,100,,,,,,,,,,,,,
2013,112,1.6,,,,,10,25,40,15,10,,,,,,,,,,
2013,113,1.8,,,,5,15,25,30,20,5,,,,,,,,,,
2014,4,1.5,,,5,10,15,20,30,15,5,,,,,,,,,,
2014,6,1.6,,,,,,30,60,10,,,,,,,,,,,
2014,7,,,,,,,,,,,,,,,,,,,,
2014,8,1.6,1,2,3,4,10,23,29,14,8,3,2,1,,,,,,,
2014,14,1.8,,,,,,,,,,,,,,,,,,,
2014,15,1.5,,,,,5,35,50,10,,,,,,,,,,,
2014,16,1.2,1,2,3,8,14,20,18,13,10,7,3,1,,,,,,,
2014,22,1.4,,,,,20,40,25,15,,,,,,,,,,,
2014,23,1.5,,,,5,10,22,24,20,14,3,2,,,,,,,,
2014,24,1.5,,,2.5,8,16,22,24,12.5,10,5,,,,,,,,,
2014,26,1.7,,,,,5,25,45,20,5,,,,,,,,,,
2014,29,1.8,,,,,,10,70,20,,,,,,,,,,,
2014,30,1.5,,,,5,15,35,35,10,,,,,,,,,,,
2014,32,1.4,,1,2,7,19,27,20,13,10,1,,,,,,,,,
2014,36,2.3,,,,,5,10,20,35,20,5,5,,,,,,,,
2014,37,1.6,,,,,2,36,57,5,,,,,,,,,,,
2014,38,1.7,,,,,,10,80,10,,,,,,,,,,,
2014,41,1.6,,,,,,20,70,10,,,,,,,,,,,
2014,45,1.6,,,,,,25,75,,,,,,,,,,,,
2014,47,1.62,0,2,4,11,15,17,19,14,12,4,2,0,,,,,,,
2014,49,1.5,0,1,2,5,15,25,26,19,5,2,0,0,,,,,,,
2014,52,1.2,0,0,1,3,23,46,24,2,1,0,0,0,,,,,,,
2014,54,1.7,,,,,10,20,50,15,5,,,,,,,,,,
2014,56,1.4,,,5,5,10,40,30,10,,,,,,,,,,,
2014,57,1.7,,,,,,,,,,,,,,,,,,,
2014,58,1.1,,,,20,35,40,5,,,,,,,,,,,,
2014,68,1.5,,,,,15,30,35,15,5,,,,,,,,,,
2014,70,.9,,,,,60,40,,,,,,,,,,,,,
2014,82,1.3,,,,,,,,,,,,,,,,,,,
2014,84,1.6,0,0,0,0,5,27,45,18,5,0,0,0,,,,,,,
2014,85,1.3876555299,.1713151536,.7969628897,3.0360592254,8.2584985811,16.0452863462,22.2712375636,22.0871623545,15.6506709428,7.9226939224,2.8645901006,.7395424224,.1559804977,,,,,,,
2014,88,1.7,,,,5,10,22.5,25,22.5,10,5,,,,,,,,,
2014,89,1.6,,,2.5,5,10,20,30,20,10,2.5,,,,,,,,,
2014,91,1.2,0,0,0,15,35,40,10,0,0,0,0,0,,,,,,,
2014,92,1.3,.1054562037,.7008076394,3.306783531,10.1322499191,20.175293638,23.5251517071,22.8080109748,13.8110410443,4.064471384,1.1680244021,.1828743191,.0198352374,,,,,,,
2014,93,2,,,,,,5,30,60,5,,,,,,,,,,
2014,94,2.2,,,1,2,4,14,20,22,16,14,6,1,,,,,,,
2014,95,1.49,0,1,3,6,9,25,33,13,7,3,0,0,,,,,,,
2014,96,1.3,,,,,7,40,30,18,5,,,,,,,,,,
2014,98,1.3,,,,,20,45,20,15,,,,,,,,,,,
2014,99,1.5,,,,,,40,60,,,,,,,,,,,,
2014,101,1.2782573309,,,,,10,80,10,,,,,,,,,,,,
2014,102,1.5,,,,,,49,51,,,,,,,,,,,,
2014,103,1.5,,,,2.5,15,25,30,20,7.5,,,,,,,,,,
2014,104,1.5,0,0,0,0,5,30,35,20,10,0,0,0,,,,,,,
2014,107,1.3,.1054562037,.7008076394,3.306783531,10.1322499191,20.175293638,23.5251517071,22.8080109748,13.8110410443,4.064471384,1.1680244021,.1828743191,.0198352374,,,,,,,
2014,108,1.7229375,,,,,6.67,21.75,34.95,25.9,10.48,.25,,,,,,,,,
2014,110,1.7,0,0,.0000002186,.0011220253,.4533682402,15.9431265534,57.8876282514,24.5919856013,1.1182110313,.0045565952,.0000014833,0,,,,,,,
2014,111,,,,,,,,,,,,,,,,,,,,
2014,112,1.6,,,,,10,20,40,20,10,,,,,,,,,,
2014,113,1.5,,,,5,20,25,30,15,5,,,,,,,,,,
2014Jun,4,1.5,,,5,10,15,24,26,15,5,,,,,,,,,,
2014Jun,6,1.4,,,,,5,40,50,5,,,,,,,,,,,
2014Jun,7,,,,,,,,,,,,,,,,,,,,
2014Jun,8,1.7,,1,2,5,12,23,33,18,5,1,,,,,,,,,
2014Jun,14,1.9,,,,,,,,,,,,,,,,,,,
2014Jun,15,1.5,,,,,5,35,50,10,,,,,,,,,,,
2014Jun,16,1.2,1,2,2,8,16,21,16,13,10,7,3,1,,,,,,,
2014Jun,22,1.3,,,0,10,20,40,20,10,,,,,,,,,,,
2014Jun,23,1.6,,,,1,10,20,30,25,13,1,,,,,,,,,
2014Jun,24,1.6,,,,7.5,12.5,22.5,25,17.5,10,5,,,,,,,,,
2014Jun,26,1.7,,,,,5,25,45,20,5,,,,,,,,,,
2014Jun,29,1.8,,,,,,10,70,20,,,,,,,,,,,
2014Jun,30,,,,,,,,,,,,,,,,,,,,
2014Jun,32,,,,,,,,,,,,,,,,,,,,
2014Jun,36,2,,,,,10,10,30,30,15,5,,,,,,,,,
2014Jun,37,1.6,,,,,3,46,48,3,,,,,,,,,,,
2014Jun,38,1.7,,,,,,10,80,10,,,,,,,,,,,
2014Jun,41,,,,,,,,,,,,,,,,,,,,
2014Jun,45,,,,,,,,,,,,,,,,,,,,
2014Jun,47,1.65,0,1,5,7,12,17,20,15,10,7,5,1,,,,,,,
2014Jun,49,1.5,0,1,2,5,15,25,26,19,5,2,0,0,,,,,,,
2014Jun,52,1.1,0,0,1,5,29,43,17,4,1,0,0,0,,,,,,,
2014Jun,54,1.5,,,,,20,20,30,20,10,,,,,,,,,,
2014Jun,56,1.4,,,5,5,10,40,30,10,,,,,,,,,,,
2014Jun,57,1.4,,,,,,,,,,,,,,,,,,,
2014Jun,58,,,,,,,,,,,,,,,,,,,,
2014Jun,68,1.6,,,,,15,25,35,20,5,,,,,,,,,,
2014Jun,70,,,,,,,,,,,,,,,,,,,,
2014Jun,82,1.5,,,,,,,,,,,,,,,,,,,
2014Jun,84,,,,,,,,,,,,,,,,,,,,
2014Jun,85,1.4552781482,.2261354588,.8934923685,3.0790050762,7.8505582433,14.813345882,20.6886926521,21.3882420651,16.3675168751,9.2710330095,3.8864467158,1.2055087544,.3300228992,,,,,,,
2014Jun,88,1.7,,,,5,10,21,28,21,10,5,,,,,,,,,
2014Jun,89,1.6,,,2.5,7.5,10,20,25,20,10,2.5,2.5,,,,,,,,
2014Jun,91,1,0,0,0,20,35,40,5,0,0,0,0,0,,,,,,,
2014Jun,92,1.4,.4024893614,1.3932255755,4.3117067256,9.9100418567,16.9192126381,19.2646780896,20.6155826666,15.9565867019,6.8764970119,3.1697960759,.936750411,.2434328858,,,,,,,
2014Jun,93,1.6,,,,,,22.5,70,5,2.5,,,,,,,,,,
2014Jun,94,2,,,,3,8,15,21,24,12,9,5,3,,,,,,,
2014Jun,95,1.385,0,1,4,6,10,31,29,13,4,2,0,0,,,,,,,
2014Jun,96,1.3,,,,5,10,35,25,20,5,,,,,,,,,,
2014Jun,98,1.3,,,,5,18,40,20,15,2,,,,,,,,,,
2014Jun,99,1.5,,,,,,,,,,,,,,,,,,,
2014Jun,101,1.5575223496,,,,,,15,70,15,,,,,,,,,,,
2014Jun,102,1.5,,,,,,49,51,,,,,,,,,,,,
2014Jun,103,1.5,,,,2.5,15,25,30,20,7.5,,,,,,,,,,
2014Jun,104,,,,,,,,,,,,,,,,,,,,
2014Jun,107,1.4,.4024893614,1.3932255755,4.3117067256,9.9100418567,16.9192126381,19.2646780896,20.6155826666,15.9565867019,6.8764970119,3.1697960759,.936750411,.2434328858,,,,,,,
2014Jun,108,1.61223,,,,.19,9.98,25.09,35.15,22.49,7.1,,,,,,,,,,
2014Jun,110,1.7,.0479656967,.1974571925,1.1397393709,4.2071901766,10.8007790262,19.2911558996,23.9776765629,20.7415929106,12.4863708246,5.2299388101,1.5235978771,.3565356522,,,,,,,
2014Jun,111,,,,,,,,,,,,,,,,,,,,
2014Jun,112,1.6,,,,,10,20,40,20,10,,,,,,,,,,
2014Jun,113,1.6,,,,5,15,25,30,20,5,,,,,,,,,,
2015,4,1.8,,,,8,15,22,30,15,8,2,,,,,,,,,
2015,6,2,,,,,,10,60,20,10,,,,,,,,,,
2015,7,,,,,,,,,,,,,,,,,,,,
2015,8,1.7,1,2,3,4,10,17,27,20,10,3,2,1,,,,,,,
2015,14,2,,,,,,,,,,,,,,,,,,,
2015,15,1.8,,,,,,20,35,30,15,,,,,,,,,,
2015,16,1.5,1,2,3,8,12,16,18,16,12,8,3,1,,,,,,,
2015,22,1.6,,,,5,10,25,40,15,5,,,,,,,,,,
2015,23,1.8,,,,1,5,16,27,25,17,7,2,,,,,,,,
2015,24,1.8,,,3.5,6,12.5,15,17.5,17.5,15,7.5,5.5,,,,,,,,
2015,26,1.9,,,,,5,15,40,25,10,5,,,,,,,,,
2015,29,2,,,,,,,20,60,20,,,,,,,,,,
2015,30,,,,,,,,,,,,,,,,,,,,
2015,32,,,,,,,,,,,,,,,,,,,,
2015,36,2.4,,,,,,10,20,30,30,5,5,,,,,,,,
2015,37,2.1,,,,,1,10,40,43,6,,,,,,,,,,
2015,38,1.7,,,,,,10,80,10,,,,,,,,,,,
2015,41,1.6,,,,,,20,70,10,,,,,,,,,,,
2015,45,,,,,,,,,,,,,,,,,,,,
2015,47,,,,,,,,,,,,,,,,,,,,
2015,49,1.6,0,1,2,5,9,22,31,20,7,2,1,0,,,,,,,
2015,52,1.5,0,0,0,1,12,32,36,15,3,1,0,0,,,,,,,
2015,54,2,,,,,5,15,35,40,5,,,,,,,,,,
2015,56,2,,,,5,5,20,30,30,10,,,,,,,,,,
2015,57,1.8,,,,,,,,,,,,,,,,,,,
2015,58,1.3,,,,15,35,40,10,,,,,,,,,,,,
2015,68,1.4,,,,,25,30,30,10,5,,,,,,,,,,
2015,70,,,,,,,,,,,,,,,,,,,,
2015,82,,,,,,,,,,,,,,,,,,,,
2015,84,1.9,0,0,0,0,7,17,27,26,16,6,1,0,,,,,,,
2015,85,1.6202638701,.3261492048,.993893843,2.9491813401,6.8490186853,12.4498842032,17.7151555576,19.7327193261,17.2066874535,11.7454127201,6.2759399343,2.624790577,1.131167155,,,,,,,
2015,88,1.7,,,,5,10,22.5,25,22.5,10,5,,,,,,,,,
2015,89,1.9,,,2.5,2.5,10,15,25,20,15,5,2.5,2.5,,,,,,,
2015,91,1.2,0,0,0,10,35,40,12.5,2.5,0,0,0,0,,,,,,,
2015,92,1.7,.0248435594,.2024685023,1.189333242,4.6674796261,12.2460399855,19.0255045135,25.2886611425,22.2481593958,9.7620193087,4.1455100068,1.0146049416,.1853757758,,,,,,,
2015,93,2,,,,,,10,20,62.5,7.5,,,,,,,,,,
2015,94,2.4,,,,1,4,8,14,25,20,12,10,6,,,,,,,
2015,95,1.6,0,0,2,6,9,18,38,15,9,3,0,0,,,,,,,
2015,96,1.4,,,,7,13,35,25,12,8,,,,,,,,,,
2015,98,1.8,,,,,2,18,40,25,10,5,,,,,,,,,
2015,99,2,,,,,,,30,60,10,,,,,,,,,,
2015,101,1.4249199043,,,,,15,70,15,,,,,,,,,,,,
2015,102,1.3,,,,,10,41,39,10,,,,,,,,,,,
2015,103,1.9,,,,2.5,10,20,30,25,10,2.5,,,,,,,,,
2015,104,1.8,0,0,0,0,5,15,35,30,10,5,0,0,,,,,,,
2015,107,1.7,.0248435594,.2024685023,1.189333242,4.6674796261,12.2460399855,19.0255045135,25.2886611425,22.2481593958,9.7620193087,4.1455100068,1.0146049416,.1853757758,,,,,,,
2015,108,1.8299925,,,,,3.94,18.54,33.44,29.27,13.69,1.12,,,,,,,,,
2015,110,,,,,,,,,,,,,,,,,,,,
2015,111,,,,,,,,,,,,,,,,,,,,
2015,112,1.8,,,,,10,20,40,20,10,,,,,,,,,,
2015,113,1.4,,,,10,20,26,24,15,5,,,,,,,,,,
2015Jun,4,1.8,,,5,10,15,22,28,15,5,,,,,,,,,,
2015Jun,6,1.8,,,,,,5,65,25,5,,,,,,,,,,
2015Jun,7,,,,,,,,,,,,,,,,,,,,
2015Jun,8,1.6,1,2,3,4,11,19,24,17,13,3,2,1,,,,,,,
2015Jun,14,2,,,,,,,,,,,,,,,,,,,
2015Jun,15,1.7,,,,,5,30,40,20,5,,,,,,,,,,
2015Jun,16,1.5,1,2,3,8,12,17,18,15,12,8,3,1,,,,,,,
2015Jun,22,1.5,,,,5,10,25,40,15,5,,,,,,,,,,
2015Jun,23,1.8,,,,2,7,15,26,24,17,7,2,,,,,,,,
2015Jun,24,1.85,,,,2.5,10,15,30,22.5,12.5,5,2.5,,,,,,,,
2015Jun,26,1.9,,,,,5,15,40,25,10,5,,,,,,,,,
2015Jun,29,2,,,,,,,20,60,20,,,,,,,,,,
2015Jun,30,,,,,,,,,,,,,,,,,,,,
2015Jun,32,,,,,,,,,,,,,,,,,,,,
2015Jun,36,2.1,,,,,10,10,30,30,15,5,,,,,,,,,
2015Jun,37,2.1,,,,,,9,44,45,2,,,,,,,,,,
2015Jun,38,1.7,,,,,,10,80,10,,,,,,,,,,,
2015Jun,41,,,,,,,,,,,,,,,,,,,,
2015Jun,45,,,,,,,,,,,,,,,,,,,,
2015Jun,47,,,,,,,,,,,,,,,,,,,,
2015Jun,49,1.6,0,1,2,5,9,22,31,20,7,2,1,0,,,,,,,
2015Jun,52,1.5,0,0,0,1,12,32,36,15,3,1,0,0,,,,,,,
2015Jun,54,1.9,,,,,10,20,30,30,10,,,,,,,,,,
2015Jun,56,1.9,,,,5,5,20,30,30,10,,,,,,,,,,
2015Jun,57,1.8,,,,,,,,,,,,,,,,,,,
2015Jun,58,,,,,,,,,,,,,,,,,,,,
2015Jun,68,1.4,,,,,20,35,30,10,5,,,,,,,,,,
2015Jun,70,,,,,,,,,,,,,,,,,,,,
2015Jun,82,,,,,,,,,,,,,,,,,,,,
2015Jun,84,,,,,,,,,,,,,,,,,,,,
2015Jun,85,1.5996708464,.7059013773,1.5707278756,3.838805744,7.6567944493,12.4644927584,16.5612907586,17.9603449061,15.8978595448,11.4858267716,6.7729092207,3.2595769083,1.8254696853,,,,,,,
2015Jun,88,1.7,,,,5,10,22.5,25,22.5,10,5,,,,,,,,,
2015Jun,89,1.8,,,2.5,5,10,15,25,20,12.5,5,2.5,2.5,,,,,,,
2015Jun,91,1.2,0,0,0,12.5,35,45,7.5,0,0,0,0,0,,,,,,,
2015Jun,92,1.7,.317210518,.9902531442,2.9774816382,6.9699364279,12.7037952782,16.0653256595,19.951994668,19.0902719187,10.6155762789,6.4741374618,2.6973186005,1.1466984061,,,,,,,
2015Jun,93,1.9,,,,,,5,50,40,5,,,,,,,,,,
2015Jun,94,2.2,,,,2,6,13,20,25,12,11,8,3,,,,,,,
2015Jun,95,1.278,1,2,3,8,14,29,24,13,6,0,0,0,,,,,,,
2015Jun,96,1.5,,,,5,12,25,30,17,8,3,,,,,,,,,
2015Jun,98,1.6,,,,5,15,25,35,15,5,,,,,,,,,,
2015Jun,99,2,,,,,,,,,,,,,,,,,,,
2015Jun,101,1.6172777908,,,,,,15,70,15,,,,,,,,,,,
2015Jun,102,1.3,,,,,10,41,39,10,,,,,,,,,,,
2015Jun,103,1.8,,,,2.5,7.5,15,30,25,15,5,,,,,,,,,
2015Jun,104,,,,,,,,,,,,,,,,,,,,
2015Jun,107,1.7,.317210518,.9902531442,2.9774816382,6.9699364279,12.7037952782,16.0653256595,19.951994668,19.0902719187,10.6155762789,6.4741374618,2.6973186005,1.1466984061,,,,,,,
2015Jun,108,1.8765,,,,,3.09,17.17,32.2,30.61,15.15,1.78,,,,,,,,,
2015Jun,110,,,,,,,,,,,,,,,,,,,,
2015Jun,111,,,,,,,,,,,,,,,,,,,,
2015Jun,112,1.8,,,,,10,20,40,20,10,,,,,,,,,,
2015Jun,113,1.4,,,,5,20,30,25,15,5,,,,,,,,,,
2018,4,2,,,,5,10,15,20,20,15,10,5,,,,,,,,
2018,6,2,,,,,,,50,50,,,,,,,,,,,
2018,7,,,,,,,,,,,,,,,,,,,,
2018,8,2,,,1,2,9,17,23,25,15,5,2,1,,,,,,,
2018,14,2.2,,,,,,,,,,,,,,,,,,,
2018,15,1.9,,,,,5,20,35,25,10,5,,,,,,,,,
2018,16,1.7,5,5,6,7,13,14,16,12,9,7,5,1,,,,,,,
2018,22,1.8,,,,,10,15,50,15,10,,,,,,,,,,
2018,23,2.5,,,,2,5,8,17,19,22,19,8,,,,,,,,
2018,24,2,,,,4,6,12.5,15,17.5,17.5,12.5,9,6,,,,,,,
2018,26,1.9,,,,5,10,15,20,20,15,10,5,,,,,,,,
2018,29,2.5,,,,,,,10,40,40,10,,,,,,,,,
2018,30,,,,,,,,,,,,,,,,,,,,
2018,32,,,,,,,,,,,,,,,,,,,,
2018,36,,,,,,,,,,,,,,,,,,,,
2018,37,2.4,,,,,,2,10,44,34,10,,,,,,,,,
2018,38,,,,,,,,,,,,,,,,,,,,
2018,41,,,,,,,,,,,,,,,,,,,,
2018,45,,,,,,,,,,,,,,,,,,,,
2018,47,1.9,,,,,,,,,,,,,,,,,,,
2018,49,,,,,,,,,,,,,,,,,,,,
2018,52,2,0,0,1,4,9,15,23,25,15,7,1,0,,,,,,,
2018,54,1.9,,,,,10,20,40,20,10,,,,,,,,,,
2018,56,1.9,,,,,10,20,30,30,10,,,,,,,,,,
2018,57,2,,,,,,,,,,,,,,,,,,,
2018,58,1.7,,,,5,15,35,40,5,,,,,,,,,,,
2018,68,1.8,,,,,15,20,25,20,15,5,,,,,,,,,
2018,70,1.8,,,,,,20,65,15,,,,,,,,,,,
2018,82,,,,,,,,,,,,,,,,,,,,
2018,84,1.9,1,1,1,2,7,17,24,23,18,3,2,1,,,,,,,
2018,85,2,.0967603213,.3693584811,1.3203232539,3.6934871137,8.0866769247,13.8587056804,18.5919044973,19.5249578886,16.0518133043,10.3303466113,5.2040099418,2.8716559816,,,,,,,
2018,88,1.9,,,2.5,7.5,10,17.5,25,17.5,10,7.5,2.5,,,,,,,,
2018,89,1.9,,,2.5,2.5,10,15,25,20,15,5,2.5,2.5,,,,,,,
2018,91,1.9,0,0,0,5,12.5,30,35,12.5,5,0,0,0,,,,,,,
2018,92,1.9,.0091865339,.0890541519,.6148427644,2.8351120554,8.7377124026,15.7961266476,24.4889453888,25.4787843254,13.1679024569,6.5028734211,1.8698848155,.4095750365,,,,,,,
2018,93,2,,,,,,10,25,55,10,,,,,,,,,,
2018,94,1.8,,,2,4,12,16,27.5,20,8,7.5,3,,,,,,,,
2018,95,1.835,0,0,0,0,6,12,50,13,19,0,0,0,,,,,,,
2018,96,1.5,,,,,,,,,,,,,,,,,,,
2018,98,2.2,,,,,,10,25,35,20,10,,,,,,,,,
2018,99,2.2,,,,,,,25,50,25,,,,,,,,,,
2018,101,1.6,,,,,,10,70,20,,,,,,,,,,,
2018,102,,,,,,,,,,,,,,,,,,,,
2018,103,2,,,,2.5,5,15,25,30,15,5,2.5,,,,,,,,
2018,104,2,0,0,0,0,5,15,30,30,15,5,0,0,,,,,,,
2018,107,1.9,.0091865339,.0890541519,.6148427644,2.8351120554,8.7377124026,15.7961266476,24.4889453888,25.4787843254,13.1679024569,6.5028734211,1.8698848155,.4095750365,,,,,,,
2018,108,1.625715,,,,.15,9.61,24.63,35.08,22.9,7.63,,,,,,,,,,
2018,110,2,0,.0000000062,.0000101071,.0037404404,.3203312598,6.5540793429,33.3483756256,43.6635641638,14.8138385751,1.2695320562,.0263997792,.0001286437,,,,,,,
2018,111,,,,,,,,,,,,,,,,,,,,
2018,112,2.5,,,,,,5,20,35,30,10,,,,,,,,,
2018,113,1.5,,,,5,15,30,30,15,5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2013,4,-.8,5,40,25,15,10,5,0,0,0,0,,,,,,,,,
2013,6,-.6,,55,45,,,,,,,,,,,,,,,,
2013,7,-.7,,,,,,,,,,,,,,,,,,,
2013,8,-.6,25,32,25,10,6,2,,,,,,,,,,,,,
2013,14,-.7,,,,,,,,,,,,,,,,,,,
2013,15,-.5,5,40,40,15,,,,,,,,,,,,,,,
2013,16,-.7,24,30,25,13,7,1,0,0,0,0,0,0,,,,,,,
2013,22,-.5,10,40,45,5,,,,,,,,,,,,,,,
2013,23,-.6,10,32,30,18,10,,,,,,,,,,,,,,
2013,24,-.6,25,27.5,22.5,15,10,,,,,,,,,,,,,,
2013,26,-.4,15,20,30,20,10,5,,,,,,,,,,,,,
2013,29,-.5,,20,70,10,,,,,,,,,,,,,,,
2013,30,-.6,10,50,30,10,,,,,,,,,,,,,,,
2013,32,-.6,21,37,34,7,1,,,,,,,,,,,,,,
2013,36,0,,20,35,40,5,,,,,,,,,,,,,,
2013,37,-.6,1,54,45,,,,,,,,,,,,,,,,
2013,38,-.7,10,80,10,,,,,,,,,,,,,,,,
2013,41,-.5,,10,70,20,,,,,,,,,,,,,,,
2013,45,-.7,,90,10,,,,,,,,,,,,,,,,
2013,47,-.7,18,25,23,18,10,5,1,0,0,0,0,0,,,,,,,
2013,49,-.6,25,32,16,7,6,4,2,2,1,1,2,2,,,,,,,
2013,52,-.8,23,46,23,4,2,1,1,0,0,0,0,0,,,,,,,
2013,54,-.7,,60,40,,,,,,,,,,,,,,,,
2013,56,-.7,,,,,,,,,,,,,,,,,,,
2013,57,-.3,,,,,,,,,,,,,,,,,,,
2013,58,-.1,10,35,40,15,,,,,,,,,,,,,,,
2013,68,-.7,35,35,15,10,5,,,,,,,,,,,,,,
2013,70,-.7,,65,35,,,,,,,,,,,,,,,,
2013,82,-.6,,,,,,,,,,,,,,,,,,,
2013,84,-.7,15,45,35,5,0,0,0,0,0,0,0,0,,,,,,,
2013,85,-.4498123367,13.9260870038,26.1911870005,31.888753055,20.1603771568,6.6101554412,1.1209848444,.0979605855,.004393047,.0001006839,.0000011749,.000000007,0,,,,,,,
2013,88,-.6,25,33,22,13,5,2,,,,,,,,,,,,,
2013,89,-.5,10,35,40,10,5,,,,,,,,,,,,,,
2013,91,-.7,5,50,45,0,0,0,0,0,0,0,0,0,,,,,,,
2013,92,-.63,33.4481859585,22.5225589023,20.6993638186,13.7492697543,6.5998165035,2.1691687943,.6681875613,.1285478087,.0131417876,.0016381566,.0001149259,.0000060284,,,,,,,
2013,93,-.6,2.5,55,35,7.5,,,,,,,,,,,,,,,
2013,94,-.8,8,85,5,2,,,,,,,,,,,,,,,
2013,95,-.7682767534,32,55,12,1,0,0,0,0,0,0,0,0,,,,,,,
2013,96,-.6,15,45,40,,,,,,,,,,,,,,,,
2013,98,-.7,20,50,20,10,,,,,,,,,,,,,,,
2013,99,-.6,,60,40,,,,,,,,,,,,,,,,
2013,101,-.7666418147,12.5,85,2.5,,,,,,,,,,,,,,,,
2013,102,-.8,35,40,15,10,,,,,,,,,,,,,,,
2013,103,-.3,10,40,45,5,,,,,,,,,,,,,,,
2013,104,-.5,15,30,40,10,5,0,0,0,0,0,0,0,,,,,,,
