INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2011,73,2.4,,,,,,,15,60,25,,,,,,,,,,
2011,80,2.6,0,0,.0000000001,.0000006935,.0006640352,.1194269441,4.1908970482,30.2969469528,47.6133278804,16.5357891466,1.2246393562,.0183079429,,,,,,,
2011,82,2.5897628662,,,,,,,,,,,,,,,,,,,
2011,88,2.7,,,,,,5,10,20,30,20,10,5,,,,,,,
2011,89,2.3,,,,,,5,20,35,30,5,5,,,,,,,,
2011,90,2.5,0,0,0,0,0,0,10,35,45,10,0,0,,,,,,,
2011,93,2.8,,,,,,,,,85,15,,,,,,,,,
2011,94,2.9,,,,,,,5,15,35,25,15,5,,,,,,,
2011,95,2.5126315789,0,.5847953216,1.3391812865,1.5847953216,2.2631578947,3.0350877193,16.0526315789,28.8421052633,31.6959064328,10.0935672515,3.3391812865,1.1695906433,,,,,,,
2011,96,2.5,,,,,,,5,20,55,15,5,,,,,,,,
2011,97,2.5,,,,,,,,,,,,,,,,,,,
2011,98,2.4,,,,,,5,20,35,25,10,5,,,,,,,,
2011,99,2.4,,,,,,,,70,30,,,,,,,,,,
2011,101,2.7,,,,,,,,5,60,30,5,,,,,,,,
2011,102,2.7,,,,,1,5,10,30,50,4,,,,,,,,,
2011,104,2.5,0,0,0,0,0,0,5,30,50,15,0,0,,,,,,,
2011,105,2.4,,,,,,,5,70,25,,,,,,,,,,
2011,106,2.7,,,,,,,,30,60,10,,,,,,,,,
2011,107,2.7,0,0,0,.0000000001,.0000021592,.0028173697,.7808011287,25.1825624705,53.0068351331,20.2433610809,.7808011287,.0028195291,,,,,,,
2011,108,2.29155133,,,,,1.24,10.56,21.33,30.21,22.91,11.89,1.86,,,,,,,,
2011,109,2.7,1,1,1,2,3,6,10,18,30,19,8,1,,,,,,,
2011,110,2.4,0,0,0,0,0,.0000000003,.0303018276,49.9696981722,49.969698172,.0303018276,.0000000003,0,,,,,,,
2012,1,2.2,,,,,,7.5,10,75,7.5,,,,,,,,,,
2012,2,2.1,,,,,5,10,30,35,15,5,,,,,,,,,
2012,3,2.1,1,1,1,2,2,5,20,40,20,5,2,1,,,,,,,
2012,4,1.8,,,,5,10,15,30,20,15,5,0,0,,,,,,,
2012,5,2.1,,,,,,,35,50,15,,,,,,,,,,
2012,7,1.4,,,,,,,,,,,,,,,,,,,
2012,8,2,1,2,3,4,8,15,19,25,15,5,2,1,,,,,,,
2012,14,1.8,,,,,,20,40,30,10,,,,,,,,,,
2012,15,1.9,,,,,,10,45,35,10,,,,,,,,,,
2012,16,2.2,1,2,3,9,11,12,16,21,14,7,3,1,,,,,,,
2012,20,2.2,,,,,,,25,45,25,5,,,,,,,,,
2012,22,1.7,,,,,,15,55,20,10,,,,,,,,,,
2012,23,1.9,,,,1,5,15,28,22,20,8,1,,,,,,,,
2012,24,1.9,,,,5,10,15,25,30,10,5,,,,,,,,,
2012,26,2.2,,,,,,5,25,40,25,5,,,,,,,,,
2012,29,1.8,,,,,,30,40,30,,,,,,,,,,,
2012,31,2.2,,,,,,,30,50,20,,,,,,,,,,
2012,32,1.5,,,1,1,7,33,36,17,4,1,,,,,,,,,
2012,33,2,,,,,,10,40,40,10,,,,,,,,,,
2012,37,2.3,,,,,,5,12,47,26,10,,,,,,,,,
2012,39,1.9,,,,,5,30,50,15,,,,,,,,,,,
2012,41,2.2,,,,,,,40,60,,,,,,,,,,,
2012,42,1.9,,,,,5,10,35,30,15,5,,,,,,,,,
2012,47,2,0,2,3,7,12,17,18,18,14,7,2,0,,,,,,,
2012,48,1.2,,,,5,20,55,20,0,,,,,,,,,,,
2012,49,1.9,,,,,10,15,40,15,10,5,5,,,,,,,,
2012,52,2,,,,,,5,40,45,10,,,,,,,,,,
2012,54,2.5,,,,5,5,10,15,20,20,15,10,,,,,,,,
2012,56,1.6739984029,0,0,0,0,0,15,70,15,0,0,0,0,,,,,,,
2012,57,2.1,,,,,,,,,,,,,,,,,,,
2012,67,2.5,,,,,,,5,20,30,25,20,,,,,,,,
2012,68,1.9,,,,,,15,40,30,15,,,,,,,,,,
2012,70,1.7,,,,,,,60,40,,,,,,,,,,,
2012,73,1.9,,,,,,5,50,35,10,,,,,,,,,,
2012,80,2.3,.0000087962,.0003139917,.0096580081,.1605291481,1.4604667111,7.2946058351,20.0544413871,30.4032343985,25.4380217863,11.742154205,2.9859218344,.4506438984,,,,,,,
2012,82,1.9056471584,,,,,,,,,,,,,,,,,,,
2012,88,1.9,,,2.5,5,10,17.5,25,20,12.5,5,2.5,,,,,,,,
2012,89,1.9,,,,5,7.5,25,25,20,10,5,2.5,,,,,,,,
2012,90,1.8,0,0,0,0,0,10,50,30,10,0,0,0,,,,,,,
2012,93,2,,,,,,10,30,50,10,,,,,,,,,,
2012,94,2.5,,,,,2.5,5,15,20,30,17.5,7.5,2.5,,,,,,,
2012,95,1.9471315789,0,.5847953216,2.3391812865,3.5847953216,7.2631578947,15.0350877193,31.052631579,26.3421052633,9.6959064327,1.5935672515,1.8391812865,.6695906433,,,,,,,
2012,96,1.5,,,,,5,20,45,25,5,,,,,,,,,,
2012,97,2,,,,,,,,,,,,,,,,,,,
2012,98,1.7,,,,,5,15,35,25,15,5,,,,,,,,,
2012,99,1.8,,,,,,30,60,10,,,,,,,,,,,
2012,101,1.9,,,,,,10,50,30,10,,,,,,,,,,
2012,102,1.5,,.5,2,7.5,15,30,35,7.5,2,.5,,,,,,,,,
2012,104,2,0,0,0,0,0,5,35,45,10,5,0,0,,,,,,,
2012,105,1.8,,,,,,10,65,20,5,,,,,,,,,,
2012,106,1.8,,,,,,,35,30,25,10,,,,,,,,,
2012,107,1.6,.0021386589,.0453411905,.5424143103,3.580765553,13.0801637747,23.4179021244,30.2441594042,21.2549208485,6.1515051816,1.5008924042,.1689530041,.0108435456,,,,,,,
2012,108,1.87243167,,,,.05,6.55,17.46,28.34,27.05,15.86,4.69,,,,,,,,,
2012,109,1.9,1,1,2,4,6,21,30,23,7,3,1,1,,,,,,,
2012,110,1.8,0,0,0,0,.0000153629,1.1450283534,70.3793808089,28.443405437,.0321700181,.0000000197,0,0,,,,,,,
2012Mar,1,2,,,,,,10,20,60,10,,,,,,,,,,
2012Mar,2,2.2,,,,,,10,34,40,12,4,,,,,,,,,
2012Mar,3,2.4,1,1,1,2,2,5,20,40,20,5,2,1,,,,,,,
2012Mar,4,1.6,,,,5,15,20,20,20,15,5,0,0,,,,,,,
2012Mar,5,2.2,,,,,,10,20,40,30,,,,,,,,,,
2012Mar,7,1.3,,,,,,,,,,,,,,,,,,,
2012Mar,8,2.1,,1,2,4,7,15,20,26,17,5,2,1,,,,,,,
2012Mar,14,,,,,,,,,,,,,,,,,,,,
2012Mar,15,2,,,,,5,10,35,35,10,5,,,,,,,,,
2012Mar,16,2.4,0,2,3,7,8,14,18,22,16,8,2,0,,,,,,,
2012Mar,20,2.2,,,,,,,25,45,25,5,,,,,,,,,
2012Mar,22,1.7,,,,,,15,55,20,10,,,,,,,,,,
2012Mar,23,1.5,,,,,5,25,34,20,10,5,1,,,,,,,,
2012Mar,24,1.6,,,,5,15,30,30,15,5,,,,,,,,,,
2012Mar,26,2.1,,,,,,5,30,35,25,5,,,,,,,,,
2012Mar,29,1.8,,,,,,30,40,30,,,,,,,,,,,
2012Mar,31,1.8,,,,,,20,40,30,10,,,,,,,,,,
2012Mar,32,,,,,,,,,,,,,,,,,,,,
2012Mar,33,2.3,,,,,,5,20,50,20,5,,,,,,,,,
2012Mar,37,2.2,,,,,,3,24,45,24,4,,,,,,,,,
2012Mar,39,1.8,,,,,10,35,45,10,,,,,,,,,,,
2012Mar,41,2.3,,,,,,,,,,,,,,,,,,,
2012Mar,42,2,,,,,5,15,30,45,5,,,,,,,,,,
2012Mar,47,1.7,1,2,3,7,12,20,21,19,10,5,0,0,,,,,,,
2012Mar,48,1.2,,,,5,20,55,20,0,,,,,,,,,,,
2012Mar,49,2.1,,,,,5,10,20,30,20,10,5,,,,,,,,
2012Mar,52,2.2,,,,,,,10,55,35,,,,,,,,,,
2012Mar,54,,,,,,,,,,,,,,,,,,,,
2012Mar,56,2,0,0,0,0,0,0,15,75,10,0,0,0,,,,,,,
2012Mar,57,,,,,,,,,,,,,,,,,,,,
2012Mar,67,,,,,,,,,,,,,,,,,,,,
2012Mar,68,,,,,,,,,,,,,,,,,,,,
2012Mar,70,2,,,,,,,35,65,,,,,,,,,,,
2012Mar,73,,,,,,,,,,,,,,,,,,,,
2012Mar,80,,,,,,,,,,,,,,,,,,,,
2012Mar,82,,,,,,,,,,,,,,,,,,,,
2012Mar,88,2,,,,2.5,5,10,20,25,20,10,5,2.5,,,,,,,
2012Mar,89,1.8,,,2.5,5,10,15,30,20,10,5,2.5,,,,,,,,
2012Mar,90,1.9,0,0,0,0,0,0,50,40,10,0,0,0,,,,,,,
2012Mar,93,2,,,,,,10,30,50,10,,,,,,,,,,
2012Mar,94,2.7,,,,,,2.5,7.5,15,40,30,4,1,,,,,,,
2012Mar,95,2.2539166667,0,0,0,1.55,5.1166666667,14.3333333333,19,33.3333333333,20,0,6.6666666667,0,,,,,,,
2012Mar,96,1.5,,,,,5,25,40,25,5,,,,,,,,,,
2012Mar,97,1.6,,,,,,,,,,,,,,,,,,,
2012Mar,98,1.3,,,,5,20,30,25,15,5,,,,,,,,,,
2012Mar,99,1.9,,,,,,20,60,20,,,,,,,,,,,
2012Mar,101,2.1,,,,,,,10,55,35,,,,,,,,,,
2012Mar,102,1.52,,,,1,15,45,25,10,4,,,,,,,,,,
2012Mar,104,1.8,0,0,0,0,5,25,45,20,5,0,0,0,,,,,,,
2012Mar,105,1.7,,,,,,10,65,20,5,,,,,,,,,,
2012Mar,106,2,,,,,,,20,30,25,20,5,,,,,,,,
2012Mar,107,1.8,.078739979,.3926299415,1.6374663518,5.0046496007,11.2125473562,16.3136458365,22.0828513847,21.8049827729,11.7594372043,6.5861203324,2.3653785445,.7615506955,,,,,,,
2012Mar,108,2.2097426,,,,,.96,10.06,20.99,30.31,23.41,12.26,2.01,,,,,,,,
2012Mar,109,2.1,1,1,2,4,8,15,18,25,15,8,2,1,,,,,,,
2012Mar,110,2.4,.0035089127,.0190694864,.1505959387,.7945405365,3.0040097084,8.1420554977,15.8250741367,22.0611457829,22.0611457828,15.8250741367,8.1420554977,3.9717245828,,,,,,,
2013Mar,1,1.9,,,,,5,10,70,10,5,,,,,,,,,,
2013Mar,2,1.8,,,,,6,10,34,28,15,7,,,,,,,,,
2013Mar,3,2.1,2,2,2,5,5,10,15,25,15,10,5,4,,,,,,,
2013Mar,4,1.8,,,,5,15,20,20,20,15,5,0,0,,,,,,,
2013Mar,5,2,,,,,,15,35,35,15,,,,,,,,,,
2013Mar,7,,,,,,,,,,,,,,,,,,,,
2013Mar,8,2,1,2,4,7,13,15,16,20,15,4,2,1,,,,,,,
2013Mar,14,,,,,,,,,,,,,,,,,,,,
2013Mar,15,1.7,,,,,5,20,40,25,5,5,,,,,,,,,
2013Mar,16,2,1,2,3,9,10,13,16,20,14,8,3,1,,,,,,,
2013Mar,20,2,,,,,,15,25,35,20,5,,,,,,,,,
2013Mar,22,1.9,,,,,,25,50,15,10,,,,,,,,,,
2013Mar,23,2.2,,,,1,2,13,25,33,20,5,1,,,,,,,,
2013Mar,24,1.8,,,,5,10,15,30,25,10,5,,,,,,,,,
2013Mar,26,2,,,,,2.5,10,25,30,20,10,2.5,,,,,,,,
2013Mar,29,2,,,,,,,20,50,30,,,,,,,,,,
2013Mar,31,1.9,,,,,5,20,40,20,15,,,,,,,,,,
2013Mar,32,,,,,,,,,,,,,,,,,,,,
2013Mar,33,2,,,,,,20,30,30,20,,,,,,,,,,
2013Mar,37,1.9,,,,,,10,41,37,10,2,,,,,,,,,
2013Mar,39,1.9,,,,,15,30,45,10,,,,,,,,,,,
2013Mar,41,2.1,,,,,,,,,,,,,,,,,,,
2013Mar,42,1.8,,,,,5,15,35,25,15,5,,,,,,,,,
2013Mar,47,,,,,,,,,,,,,,,,,,,,
2013Mar,48,1,,,,5,40,40,15,,,,,,,,,,,,
2013Mar,49,,,,,,,,,,,,,,,,,,,,
2013Mar,52,1.4,,,,5,15,45,30,5,,,,,,,,,,,
2013Mar,54,,,,,,5,15,15,30,25,10,,,,,,,,,
2013Mar,56,1.8,0,0,0,0,0,20,70,10,0,0,0,0,,,,,,,
2013Mar,57,,,,,,,,,,,,,,,,,,,,
2013Mar,67,,,,,,,,,,,,,,,,,,,,
2013Mar,68,,,,,,,,,,,,,,,,,,,,
2013Mar,70,1.7,,,,,,,60,40,,,,,,,,,,,
2013Mar,73,,,,,,,,,,,,,,,,,,,,
2013Mar,80,,,,,,,,,,,,,,,,,,,,
2013Mar,82,,,,,,,,,,,,,,,,,,,,
2013Mar,88,1.9,,,2.5,5,10,18.5,23,21,12.5,5,2.5,,,,,,,,
2013Mar,89,2.1,,,2.5,5,7.5,20,25,25,7.5,5,2.5,,,,,,,,
2013Mar,90,2,0,0,0,0,0,0,30,60,10,0,0,0,,,,,,,
2013Mar,93,2,,,,,,10,40,40,10,,,,,,,,,,
2013Mar,94,1.7,,,,5,12.5,20,30,15,10,5,2.5,,,,,,,,
2013Mar,95,1.8941666667,0,0,1,5.1,11.6666666667,18.3333333333,28,17.3333333333,14.9,2,1.6666666667,0,,,,,,,
2013Mar,96,,,,,,,,,,,,,,,,,,,,
2013Mar,97,1.9,,,,,,,,,,,,,,,,,,,
2013Mar,98,1.8,,,,,10,20,30,25,10,5,,,,,,,,,
2013Mar,99,1.8,,,,,,20,60,20,,,,,,,,,,,
2013Mar,101,1.8,,,,,,10,50,30,10,,,,,,,,,,
2013Mar,102,,,,2.5,5,15,35,25,12.5,4,1,,,,,,,,,
2013Mar,104,2,0,0,0,0,0,15,35,40,10,0,0,0,,,,,,,
2013Mar,105,1.7,,,,,5,10,50,30,5,,,,,,,,,,
2013Mar,106,1.7,,,,,,20,25,20,20,10,5,,,,,,,,
2013Mar,107,1.5,.3838590009,1.2633718776,3.8374896572,8.8279017227,15.3825018174,18.1787654285,20.5601349892,17.2533532483,8.2104030546,4.2233666109,1.4296074422,.4492451505,,,,,,,
2013Mar,108,1.809698,,,,.22,7.75,18.83,29.54,25.76,14.46,3.44,,,,,,,,,
2013Mar,109,,,,,,,,,,,,,,,,,,,,
2013Mar,110,1.8,.0614572181,.2185568587,1.1347686357,3.8897743771,9.63878264,17.2708212348,22.380608878,20.976500186,14.2196142026,6.9708449068,2.4707870895,.7674837727,,,,,,,
2015,1,1.9,,,,,5,10,70,10,5,,,,,,,,,,
2015,2,1.8,,2,4,6,10,17,22,16,10,7,5,1,,,,,,,
2015,3,2.1,2,2,2,5,5,10,15,25,15,10,5,4,,,,,,,
2015,4,1.8,,,,5,15,20,20,20,15,5,0,0,,,,,,,
2015,5,2,,,,,,15,35,35,15,,,,,,,,,,
2015,7,2,,,,,,,,,,,,,,,,,,,
2015,8,2,,,1,2,9,17,23,25,15,5,2,1,,,,,,,
2015,14,1.7,,,,,,,,,,,,,,,,,,,
2015,15,1.75,,,,5,5,25,30,25,5,5,,,,,,,,,
2015,16,1.9,5,5,6,7,13,14,16,12,9,7,5,1,,,,,,,
2015,20,2,,,,,5,15,30,35,10,5,,,,,,,,,
2015,22,1.8,,,,,5,20,50,20,5,,,,,,,,,,
2015,23,3,,,,1,3,6,12,16,20,22,15,5,,,,,,,
2015,24,1.9,,,2.5,7.5,10,12.5,17.5,17.5,12.5,10,7.5,2.5,,,,,,,
2015,26,2,,,,,2.5,15,25,25,20,10,2.5,,,,,,,,
2015,29,2,,,,,,,30,40,30,,,,,,,,,,
2015,31,2,,,,,,10,40,40,10,,,,,,,,,,
2015,32,,,,,,,,,,,,,,,,,,,,
2015,33,2,,,,,10,10,30,30,10,10,,,,,,,,,
2015,37,2.2,,,,,,,22,44,34,,,,,,,,,,
2015,39,1.9,,,,,5,25,55,10,5,,,,,,,,,,
2015,41,2,,,,,,,,,,,,,,,,,,,
2015,42,1.8,,,,,,10,35,30,15,10,,,,,,,,,
2015,47,1.9,,,,,,,,,,,,,,,,,,,
2015,48,1.5,,,,5,15,30,30,20,,,,,,,,,,,
2015,49,,,,,,,,,,,,,,,,,,,,
2015,52,1.7,,,,,10,25,35,25,5,,,,,,,,,,
2015,54,2,,,,,5,15,15,30,25,10,,,,,,,,,
2015,56,2,0,0,0,0,0,0,15,70,15,0,0,0,,,,,,,
2015,57,,,,,,,,,,,,,,,,,,,,
2015,67,,,,,,,,,,,,,,,,,,,,
2015,68,1.9,,,,,5,15,35,30,10,5,,,,,,,,,
2015,70,1.9,,,,,,,60,40,,,,,,,,,,,
2015,73,,,,,,,,,,,,,,,,,,,,
2015,80,2.2,,,,,,,,,,,,,,,,,,,
2015,82,,,,,,,,,,,,,,,,,,,,
2015,88,1.9,,,2.5,7.5,12.5,17.5,20,17.5,12.5,7.5,2.5,,,,,,,,
2015,89,2,,1.25,2.5,5,7.5,15,20,20,15,7.5,5,1.25,,,,,,,
2015,90,2,0,0,0,0,0,0,20,60,20,0,0,0,,,,,,,
2015,93,2,,,,,,10,40,40,10,,,,,,,,,,
2015,94,1.8,,,2,4,12,16,27.5,20,8,7.5,3,,,,,,,,
2015,95,1.8516666667,0,0,0,4.6666666667,7,26.3333333333,33.3333333333,17.3333333333,6.6666666667,4.6666666667,0,0,,,,,,,
2015,96,,,,,,,,,,,,,,,,,,,,
2015,97,1.9,,,,,,,,,,,,,,,,,,,
2015,98,2.1,,,,,,10,30,35,15,10,,,,,,,,,
2015,99,2.2,,,,,,,25,50,25,,,,,,,,,,
2015,101,2,,,,,,,,,,,,,,,,,,,
2015,102,2,,,.5,2,7.5,15,25,25,15,7.5,2,.5,,,,,,,
2015,104,2,0,0,0,0,0,10,25,40,20,5,0,0,,,,,,,
2015,105,2,,,,,5,20,30,35,10,,,,,,,,,,
2015,106,2,,,,,,,35,40,25,,,,,,,,,,
2015,107,1.8,.1413907518,.5676086373,2.037169832,5.536712176,11.397227089,15.7686591269,20.9054778937,20.8764307966,11.7657033901,7.0792014613,2.8311961998,1.0932226455,,,,,,,
2015,108,2.036217925,,,,,2.92,13.73,24.97,30.23,19.65,8.22,.28,,,,,,,,
2015,109,2,1,1,3,3,7,15,20,20,10,10,5,5,,,,,,,
2015,110,2,0,0,.0000000727,.0002021411,.0763452377,4.1191875251,34.4689850415,48.8748448055,11.9841890361,.4734921751,.0027517565,.0000022087,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2011,1,1.5,,,,,10,40,50,,,,,,,,,,,,
2011,2,1.7,,,,2,6,18,34,22,16,2,,,,,,,,,
2011,3,2,1,1,1,3,5,20,25,25,15,2,1,1,,,,,,,
2011,4,1.6,,,,0,10,20,30,25,15,0,0,0,,,,,,,
2011,5,1.9,,,,,,10,50,40,,,,,,,,,,,
2011,7,1.4,,,,,,,,,,,,,,,,,,,
2011,8,1.7,,,,,4,19,45,25,7,,,,,,,,,,
2011,14,1.5,,,,,,40,60,,,,,,,,,,,,
2011,15,1.8,,,,,,25,45,30,,,,,,,,,,,
2011,16,1.9,7,2,5,7,10,16,25,15,8,4,1,0,,,,,,,
2011,20,1.9,,,,,,,60,40,,,,,,,,,,,
2011,22,1.8,,,,,,20,55,25,,,,,,,,,,,
2011,23,1.7,,,1,3,15,22,29,17,10,3,,,,,,,,,
2011,24,1.5,,,,,20,30,30,20,,,,,,,,,,,
2011,26,1.5,,,,10,15,25,25,15,10,,,,,,,,,,
2011,29,1.6,,,,,,30,50,20,,,,,,,,,,,
2011,31,1.7,,,,,,30,50,20,,,,,,,,,,,
2011,32,1.7,,,,2,12,21,30,21,12,2,,,,,,,,,
2011,33,1.7,,,,,,20,60,20,,,,,,,,,,,
2011,37,1.7,,,,,2,38,58,2,,,,,,,,,,,
2011,39,1.9,,,,,,20,55,25,,,,,,,,,,,
2011,41,1.6,,,,,,30,70,,,,,,,,,,,,
2011,42,1.6,,,,,,20,70,10,,,,,,,,,,,
2011,47,1.3,2,5,10,15,16,19,18,10,5,0,0,0,,,,,,,
2011,48,1.4,,,,,15,40,40,5,,,,,,,,,,,
2011,49,2.1,,,,,5,10,30,40,10,5,,,,,,,,,
2011,52,1.8,,,,,5,15,50,25,5,,,,,,,,,,
2011,54,1.8,,,,5,15,15,30,25,10,,,,,,,,,,
2011,56,1.7764109326,0,0,0,0,0,10,80,10,0,0,0,0,,,,,,,
2011,57,1.6,,,,,,,,,,,,,,,,,,,
2011,67,1.5,,,,,,10,30,25,20,15,,,,,,,,,
2011,68,1.8,,,,,,20,50,30,,,,,,,,,,,
2011,70,1.9,,,,,,5,70,25,,,,,,,,,,,
2011,73,2,,,,,,12,35,35,18,,,,,,,,,,
2011,80,1.6,2.3079145947,2.9781546017,5.4347709489,8.6229774793,11.8954233234,14.2676504271,14.8791040947,13.491284395,10.636065531,7.2905028074,4.3448912236,3.8512605732,,,,,,,
2011,82,1.5,,,,,,,,,,,,,,,,,,,
2011,88,1.76,,,,5,10,20,30,20,10,5,,,,,,,,,
2011,89,1.5,,,,5,10,35,35,10,5,,,,,,,,,,
2011,90,1.6,0,0,0,0,5,25,60,10,0,0,0,0,,,,,,,
2011,93,2,,,,,,,40,60,,,,,,,,,,,
2011,94,1.9,,,,2.5,5,12.5,40,25,10,5,,,,,,,,,
2011,95,1.7606666667,1.3333333333,3,4,4.6666666667,13.6666666667,18.3333333333,21.6666666667,13,10.3333333333,5.3333333333,3.6666666667,1,,,,,,,
2011,96,1.9,,,,,5,20,50,25,,,,,,,,,,,
2011,97,1.7,,,,,,,,,,,,,,,,,,,
2011,98,1.8,,,,,,15,40,30,15,,,,,,,,,,
2011,99,1.7,,,,,,30,60,10,,,,,,,,,,,
2011,101,1.7,,,,,,10,60,30,,,,,,,,,,,
2011,102,1.4,,,,,5,20,55,15,5,,,,,,,,,,
2011,104,1.6,0,0,0,0,0,20,65,15,0,0,0,0,,,,,,,
2011,105,1.7,,,,,,25,60,15,,,,,,,,,,,
2011,106,1.5,,,,,,20,60,20,,,,,,,,,,,
2011,107,1.8452839084,.0000000002,.0000004309,.0002623274,.0397302637,1.5324293906,15.53673746,42.8245236305,32.7568264154,6.9124936245,.3912360554,.0057391727,.0000212287,,,,,,,
2011,108,1.692159,,,.23,5.18,11.98,18.79,24.42,19.86,12.97,6.07,.5,,,,,,,,
2011,109,1.9,.5,.5,1.5,4,13,20,33,13,7,5,2,.5,,,,,,,
2011,110,1.6,.0127781662,.0859397344,.7417150921,3.7332916327,11.6703891827,22.6807291866,27.4209000067,20.6272138414,9.6518891946,2.8072842514,.5069848025,.0608849087,,,,,,,
2011Q4,1,,,,,,,,,,,,,,,,,,,,
2011Q4,2,1.9,,,,,2,18,34,28,16,2,,,,,,,,,
2011Q4,3,2.1,1,1,1,3,5,20,25,25,15,2,1,1,,,,,,,
2011Q4,4,1.6,,,,0,10,25,30,20,15,0,0,0,,,,,,,
2011Q4,5,1.7,,,,,10,25,35,25,5,,,,,,,,,,
2011Q4,7,1.4,,,,,,,,,,,,,,,,,,,
2011Q4,8,1.6,,,,,5,22,43,23,7,,,,,,,,,,
2011Q4,14,1.2,,,,10,30,30,20,10,,,,,,,,,,,
2011Q4,15,1.6,,,,,15,25,35,15,10,,,,,,,,,,
2011Q4,16,1.5,11,3,5,8,13,15,20,14,7,3,1,0,,,,,,,
2011Q4,20,1.9,,,,,,15,45,30,10,,,,,,,,,,
2011Q4,22,1.7,,,,,,20,55,25,,,,,,,,,,,
2011Q4,23,1.7,,,1,7,15,22,25,18,10,2,,,,,,,,,
2011Q4,24,1.1,,,,10,20,40,20,10,,,,,,,,,,,
2011Q4,26,1.2,,,5,10,20,30,20,10,5,,,,,,,,,,
2011Q4,29,1.7,,,,,,30,50,20,,,,,,,,,,,
2011Q4,31,1.6,,,,,10,30,40,20,,,,,,,,,,,
2011Q4,32,,,,,,,,,,,,,,,,,,,,
2011Q4,33,1.7,,,,,,20,60,20,,,,,,,,,,,
2011Q4,37,1.5,,,,,4,45,50,1,,,,,,,,,,,
2011Q4,39,1.8,,,,,10,25,45,20,,,,,,,,,,,
2011Q4,41,1.6,,,,,,,,,,,,,,,,,,,
2011Q4,42,1.5,,,,,,25,60,15,,,,,,,,,,,
2011Q4,47,1.5,0,2,8,12,16,19,16,12,8,5,2,0,,,,,,,
2011Q4,48,1.3,,,,10,15,35,30,10,,,,,,,,,,,
2011Q4,49,2.1,,,,,5,10,30,40,10,5,,,,,,,,,
