INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2011,103,1.6,,,,,5,20,50,15,10,,,,,,,,,,
2011,104,1.6,0,0,0,0,0,30,60,10,0,0,0,0,,,,,,,
2011,105,1.5,,,,,5,40,45,10,,,,,,,,,,,
2011,107,1.8,.00001398,.00121064,.04674704,.80623202,6.25607925,18.93056261,34.80025693,29.20483196,8.20991285,1.62064758,.11950258,.00400256,,,,,,,
2011,108,1.76648,,,,.38,8.55,19.8,30.24,24.91,13.48,2.64,,,,,,,,,
2011,109,1.75,1,1,3,5,8,20,32,20,5,3,1,1,,,,,,,
2011,110,1.5,0,1,2,6,14,22,24,18,9,3,1,0,,,,,,,
2011Sep,1,1.6,,,1,3,12,23,26,15,12,5,2,1,,,,,,,
2011Sep,2,1.8,,,,,,15,35,35,15,,,,,,,,,,
2011Sep,3,1.6,,,,,,30,70,,,,,,,,,,,,
2011Sep,4,1.4,,,,,15,45,30,10,,,,,,,,,,,
2011Sep,5,1.6,,,,,10,30,40,20,,,,,,,,,,,
2011Sep,7,1.4,,,,,,,,,,,,,,,,,,,
2011Sep,8,1.8,,,2,4,10,21,28,25,7,3,,,,,,,,,
2011Sep,14,1.8,,,,,,,,,,,,,,,,,,,
2011Sep,15,1.6,,,,,,45,35,20,,,,,,,,,,,
2011Sep,16,2,0,2,3,7,8,14,18,22,16,8,2,0,,,,,,,
2011Sep,20,1.7,,,,,,40,55,5,,,,,,,,,,,
2011Sep,22,1.7,,,,,,30,55,15,,,,,,,,,,,
2011Sep,23,1.9,,,1,5,15,18,27,23,10,1,,,,,,,,,
2011Sep,24,1.7,,,,,10,20,35,25,10,,,,,,,,,,
2011Sep,26,1.6,,,,,5,35,45,15,,,,,,,,,,,
2011Sep,28,1.5,,,,,,,,,,,,,,,,,,,
2011Sep,29,1.3,,,,,,60,40,,,,,,,,,,,,
2011Sep,30,1.2,,,,,20,50,30,,,,,,,,,,,,
2011Sep,31,1.2,,,,10,25,40,20,5,,,,,,,,,,,
2011Sep,32,,,,,,,,,,,,,,,,,,,,
2011Sep,33,1.5,,,,,10,40,40,10,,,,,,,,,,,
2011Sep,35,,,,,,,,,,,,,,,,,,,,
2011Sep,37,1.7,,,,,2,30,50,18,,,,,,,,,,,
2011Sep,38,1.5,,,,,,20,60,20,,,,,,,,,,,
2011Sep,39,1.7,,,,,10,20,40,20,10,,,,,,,,,,
2011Sep,41,1.7,,,,,,,,,,,,,,,,,,,
2011Sep,42,1.8,,,,,5,20,45,25,5,,,,,,,,,,
2011Sep,47,1.4,1,2,3,7,12,20,22,18,10,5,0,0,,,,,,,
2011Sep,48,1.1,,,5,5,25,55,10,,,,,,,,,,,,
2011Sep,52,1.6,,,1,4,12,25,29,19,8,2,,,,,,,,,
2011Sep,54,1.6,,,,10,10,20,25,20,15,,,,,,,,,,
2011Sep,56,1.4,0,0,0,0,10,60,20,10,0,0,0,0,,,,,,,
2011Sep,57,,,,,,,,,,,,,,,,,,,,
2011Sep,58,,,,,,,,,,,,,,,,,,,,
2011Sep,61,,,,,,,,,,,,,,,,,,,,
2011Sep,65,1.1,,,,,,,,,,,,,,,,,,,
2011Sep,67,,,,,,,,,,,,,,,,,,,,
2011Sep,68,,,,,,,,,,,,,,,,,,,,
2011Sep,70,.7,,,,,,,,,,,,,,,,,,,
2011Sep,73,,,,,,,,,,,,,,,,,,,,
2011Sep,80,,,,,,,,,,,,,,,,,,,,
2011Sep,82,1.6,,,,,,,,,,,,,,,,,,,
2011Sep,84,,,,,,,,,,,,,,,,,,,,
2011Sep,85,1.7,.015910859,.0923191891,.7115235443,3.3320683764,10.1542972507,20.1517066194,26.0558831147,21.9538965612,12.0524653153,4.3093993619,1.0028579853,.1676718227,,,,,,,
2011Sep,89,1.6,,,5,10,20,25,20,10,5,5,,,,,,,,,
2011Sep,93,1.8,,,,,,15,50,35,,,,,,,,,,,
2011Sep,94,.9,,,5,20,30,25,12.5,5,2.5,,,,,,,,,,
2011Sep,95,1.691,0,0,0,1,8,20.6,41.4,21.2,6.8,1,0,0,,,,,,,
2011Sep,96,1.8,,,,,5,25,40,25,5,,,,,,,,,,
2011Sep,97,1.8,,,,,,,,,,,,,,,,,,,
2011Sep,98,1.2,,,,15,20,30,20,15,,,,,,,,,,,
2011Sep,99,,,,,,,,,,,,,,,,,,,,
2011Sep,101,1.5,,,,,,40,60,,,,,,,,,,,,
2011Sep,102,1,,,,2.5,20,45,20,10,2.5,,,,,,,,,,
2011Sep,103,1.9,,,,2.5,5,10,40,30,10,2.5,,,,,,,,,
2011Sep,104,1.7,0,0,0,0,0,30,60,10,0,0,0,0,,,,,,,
2011Sep,105,1.4,,,,,5,42,42,11,,,,,,,,,,,
2011Sep,107,1.8,.07873998,.39262994,1.63746635,5.0046496,11.21254736,16.31364584,22.08285139,21.80498277,11.7594372,6.58612033,2.36537854,.7615507,,,,,,,
2011Sep,108,1.74234,,,,.51,9.06,20.37,30.56,24.4,12.89,2.21,,,,,,,,,
2011Sep,109,1.66,1,1,3,5,8,21,31,20,5,3,1,1,,,,,,,
2011Sep,110,1.4,0,1,3,8,16,22,22,16,8,3,1,0,,,,,,,
2012,1,1.5,,,1,3,10,25,25,15,12,6,2,1,,,,,,,
2012,2,1.7,,,,,5,10,35,30,15,5,,,,,,,,,
2012,3,1.7,,,,,,40,40,20,,,,,,,,,,,
2012,4,1.6,,,5,5,10,15,35,20,10,,,,,,,,,,
2012,5,1.3,,,,,20,50,20,10,,,,,,,,,,,
2012,7,1.6,,,,,,,,,,,,,,,,,,,
2012,8,1.9,1,2,3,4,10,19,25,21,9,3,2,1,,,,,,,
2012,14,1.7,,,,,10,30,40,20,,,,,,,,,,,
2012,15,1.6,,,,,10,40,40,10,,,,,,,,,,,
2012,16,1.8,1,2,3,9,13,16,21,14,10,7,3,1,,,,,,,
2012,20,1.8,,,,,10,30,50,10,,,,,,,,,,,
2012,22,1.8,,,,,,35,50,15,,,,,,,,,,,
2012,23,2,,,,1,5,20,24,25,20,4,1,,,,,,,,
2012,24,1.8,,,,5,10,15,30,25,10,5,,,,,,,,,
2012,26,1.7,,,,,5,25,40,25,5,,,,,,,,,,
2012,28,,,,,,,,,,,,,,,,,,,,
2012,29,1.6,,,,,,40,60,,,,,,,,,,,,
2012,30,,,,,,,,,,,,,,,,,,,,
2012,31,1.4,,,,5,20,40,25,10,,,,,,,,,,,
2012,32,,,,,,,,,,,,,,,,,,,,
2012,33,2,,,,,,20,30,30,20,,,,,,,,,,
2012,35,,,,,,,,,,,,,,,,,,,,
2012,37,1.7,,,,,,5,50,40,5,,,,,,,,,,
2012,38,1.5,,,,,,20,60,20,,,,,,,,,,,
2012,39,2,,,,,,10,40,40,10,,,,,,,,,,
2012,41,1.9,,,,,,,70,30,,,,,,,,,,,
2012,42,1.9,,,,,5,10,35,30,15,5,,,,,,,,,
2012,47,1.4,1,2,3,7,12,20,22,18,10,5,0,0,,,,,,,
2012,48,.8,,,10,15,25,40,10,,,,,,,,,,,,
2012,52,1.1,,2,6.5,13,21,24,17,10,5,1.5,,,,,,,,,
2012,54,,,,,,,,,,,,,,,,,,,,
2012,56,1.8,0,0,0,0,0,15,60,20,5,0,0,0,,,,,,,
2012,57,1.6,,,,,,,,,,,,,,,,,,,
2012,58,.5,,,,,,,,,,,,,,,,,,,
2012,61,,,,,,,,,,,,,,,,,,,,
2012,65,1.2,,,,,20,60,20,,,,,,,,,,,,
2012,67,1.7,,,,,,5,40,25,15,10,5,,,,,,,,
2012,68,1.7,,,,,10,20,40,20,10,,,,,,,,,,
2012,70,1.2,,,,,,,,,,,,,,,,,,,
2012,73,1,,,,,25,60,15,,,,,,,,,,,,
2012,80,1.7,.0058368979,.0603620117,.5596306216,3.0974712501,10.5021815856,21.8385452882,27.8719446898,21.8385452882,10.5021815856,3.0974712501,.5596306216,.0661989096,,,,,,,
2012,82,1.7,,,,,,,,,,,,,,,,,,,
2012,84,1.7,1,1,1,3,10,20,26,19,12,4,2,1,,,,,,,
2012,85,1.3,1.0724110022,1.7992449794,5.2040099418,10.3303466113,16.0518133043,19.5249578886,18.5919044973,13.8587056804,8.0866769247,3.6934871137,1.3203232539,.4661188024,,,,,,,
2012,89,1.9,,,2.5,5,7.5,20,30,20,10,5,,,,,,,,,
2012,93,2,,,,,,5,45,45,5,,,,,,,,,,
2012,94,1.3,,,5,10,15,30,25,10,5,,,,,,,,,,
2012,95,1.759,0,0,.5,4,7.7,16.5,34.5,20.1,13.1,3,.6,0,,,,,,,
2012,96,,,,,,,,,,,,,,,,,,,,
2012,97,2,,,,,,,,,,,,,,,,,,,
2012,98,1.5,,,5,10,20,25,20,15,5,,,,,,,,,,
2012,99,,,,,,,,,,,,,,,,,,,,
2012,101,,,,,,,,,,,,,,,,,,,,
2012,102,1.3,,,1,4,10,40,30,10,4,1,,,,,,,,,
2012,103,1.9,,,,2.5,5,10,40,30,10,2.5,,,,,,,,,
2012,104,1.8,0,0,0,0,10,15,40,25,7,3,0,0,,,,,,,
2012,105,1.7,,,,,10,30,40,15,5,,,,,,,,,,
2012,107,1.6,.00274003,.05329084,.59619232,3.74115465,13.20040223,23.2044105,29.84733258,21.22531629,6.31907315,1.60514468,.19163796,.01330477,,,,,,,
2012,108,1.5138525,,,,3.51,14.26,25.24,29.63,19.1,7.99,.27,,,,,,,,,
2012,109,,,,,,,,,,,,,,,,,,,,
2012,110,1.7,0,0,1,5,11,19,23,20,13,6,2,0,,,,,,,
2012Sep,1,1.5,,,1,3,7,20,20,20,15,8,4,2,,,,,,,
2012Sep,2,1.7,,,,,5,15,30,28,18,4,,,,,,,,,
2012Sep,3,1.5,,,,,,20,60,20,,,,,,,,,,,
2012Sep,4,1.7,,,5,5,5,15,35,20,10,5,,,,,,,,,
2012Sep,5,1.2,,,,5,20,40,25,10,,,,,,,,,,,
2012Sep,7,1.6,,,,,,,,,,,,,,,,,,,
2012Sep,8,2,,1,3,5,9,15,19,22,16,6,3,1,,,,,,,
2012Sep,14,1.6,,,,,,,,,,,,,,,,,,,
2012Sep,15,1.6,,,,,,45,35,20,,,,,,,,,,,
2012Sep,16,1.8,1,2,3,9,13,16,21,14,10,7,3,1,,,,,,,
2012Sep,20,1.8,,,,,10,30,50,10,,,,,,,,,,,
2012Sep,22,1.8,,,,,,35,50,15,,,,,,,,,,,
2012Sep,23,2,,,,1,2,13,28,30,20,5,1,,,,,,,,
2012Sep,24,1.8,,,,5,10,15,30,25,10,5,,,,,,,,,
2012Sep,26,1.7,,,,,5,25,40,25,5,,,,,,,,,,
2012Sep,28,,,,,,,,,,,,,,,,,,,,
2012Sep,29,1.6,,,,,,40,60,,,,,,,,,,,,
2012Sep,30,,,,,,,,,,,,,,,,,,,,
2012Sep,31,1.4,,,,5,15,40,30,10,,,,,,,,,,,
2012Sep,32,,,,,,,,,,,,,,,,,,,,
2012Sep,33,1.8,,,,5,10,10,30,20,10,10,5,,,,,,,,
2012Sep,35,,,,,,,,,,,,,,,,,,,,
2012Sep,37,1.9,,,,,,30,40,30,,,,,,,,,,,
2012Sep,38,1.5,,,,,,20,60,20,,,,,,,,,,,
2012Sep,39,1.9,,,,,5,20,40,30,5,,,,,,,,,,
2012Sep,41,1.9,,,,,,,,,,,,,,,,,,,
2012Sep,42,2,,,,,5,10,30,35,15,5,,,,,,,,,
2012Sep,47,1.4,1,2,3,7,12,20,22,18,10,5,0,0,,,,,,,
2012Sep,48,.8,,,10,15,25,40,10,,,,,,,,,,,,
2012Sep,52,.9,,4,8,16,25,22,14,8,3,,,,,,,,,,
2012Sep,54,,,,,,,,,,,,,,,,,,,,
2012Sep,56,2,0,0,0,0,0,10,20,60,10,0,0,0,,,,,,,
2012Sep,57,,,,,,,,,,,,,,,,,,,,
2012Sep,58,,,,,,,,,,,,,,,,,,,,
2012Sep,61,,,,,,,,,,,,,,,,,,,,
2012Sep,65,1.1,,,,,,,,,,,,,,,,,,,
2012Sep,67,,,,,,,,,,,,,,,,,,,,
2012Sep,68,,,,,,,,,,,,,,,,,,,,
2012Sep,70,1.3,,,,,,,,,,,,,,,,,,,
2012Sep,73,,,,,,,,,,,,,,,,,,,,
2012Sep,80,,,,,,,,,,,,,,,,,,,,
2012Sep,82,,,,,,,,,,,,,,,,,,,,
2012Sep,84,,,,,,,,,,,,,,,,,,,,
2012Sep,85,1.2,1.0284883127,1.8778753978,5.6526521977,11.4274358668,17.6216636438,20.7290388396,18.601927012,12.7342966688,6.6496939656,2.6484397825,.8044048547,.224083458,,,,,,,
2012Sep,89,1.9,,,2.5,5,7.5,20,30,20,10,5,,,,,,,,,
2012Sep,93,2,,,,,,5,45,45,5,,,,,,,,,,
2012Sep,94,1.6,,,,5,12.5,20,35,12.5,10,5,,,,,,,,,
2012Sep,95,1.84718114411231,0,0,.3,3.6,7.4,15.3,36.7,20.4,12.7,2.5,1.1,0,,,,,,,
2012Sep,96,,,,,,,,,,,,,,,,,,,,
2012Sep,97,2.1,,,,,,,,,,,,,,,,,,,
2012Sep,98,1.6,,,,10,15,20,30,20,5,,,,,,,,,,
2012Sep,99,,,,,,,,,,,,,,,,,,,,
2012Sep,101,,,,,,,,,,,,,,,,,,,,
2012Sep,102,1.3,,,1,4,20,35,25,10,4,1,,,,,,,,,
2012Sep,103,2,,,,,5,10,30,40,10,5,,,,,,,,,
2012Sep,104,1.9,0,0,0,0,10,15,40,25,7,3,0,0,,,,,,,
2012Sep,105,1.8,,,,,5,30,45,15,5,,,,,,,,,,
2012Sep,107,1.8,.14139075,.56760864,2.03716983,5.53671218,11.39722709,15.76865913,20.90547788,20.8764308,11.76570339,7.07920146,2.8311962,1.09322265,,,,,,,
2012Sep,108,1.50408,,,,3.55,14.41,25.49,29.6,18.94,7.79,.22,,,,,,,,,
2012Sep,109,,,,,,,,,,,,,,,,,,,,
2012Sep,110,1.7,0,0,2,5,11,18,22,20,13,6,2,1,,,,,,,
2015,1,1.9,,,1,2,5,16,24,22,15,10,4,1,,,,,,,
2015,2,1.8,,2,4,6,10,17,22,16,10,7,5,1,,,,,,,
2015,3,1.8,,,,,,20,50,30,,,,,,,,,,,
2015,4,1.8,,,5,5,5,20,25,20,15,5,,,,,,,,,
2015,5,1.5,,,,,10,40,40,10,,,,,,,,,,,
2015,7,2,,,,,,,,,,,,,,,,,,,
2015,8,2,,,1,2,9,17,23,25,15,5,2,1,,,,,,,
2015,14,1.6,,,,,,,,,,,,,,,,,,,
2015,15,1.75,,,,5,5,25,30,25,5,5,,,,,,,,,
2015,16,1.9,5,5,6,7,13,14,16,12,9,7,5,1,,,,,,,
2015,20,1.9,,,,,10,30,45,15,,,,,,,,,,,
2015,22,1.8,,,,,10,20,50,20,,,,,,,,,,,
2015,23,3,,,,1,3,6,12,16,20,22,15,5,,,,,,,
2015,24,1.9,,,,5,7.5,12.5,27.5,27.5,15,5,,,,,,,,,
2015,26,1.8,,,,,5,25,35,27.5,5,2.5,,,,,,,,,
2015,28,,,,,,,,,,,,,,,,,,,,
2015,29,2.1,,,,,,,30,50,20,,,,,,,,,,
2015,30,1.9,,,,,,,,,,,,,,,,,,,
2015,31,1.8,,,,,15,30,40,10,5,,,,,,,,,,
2015,32,,,,,,,,,,,,,,,,,,,,
2015,33,2.3,,,,,,10,20,30,20,10,10,,,,,,,,
2015,35,,,,,,,,,,,,,,,,,,,,
2015,37,2.2,,,,,,5,30,55,10,,,,,,,,,,
2015,38,,,,,,,,,,,,,,,,,,,,
2015,39,1.8,,,,,10,20,35,25,10,,,,,,,,,,
2015,41,1.9,,,,,,,,,,,,,,,,,,,
2015,42,1.8,,,,,5,10,30,25,15,10,5,,,,,,,,
2015,47,1.9,,,,,,,,,,,,,,,,,,,
2015,48,.8,,,10,20,30,30,10,,,,,,,,,,,,
2015,52,1.7,,1,4,7,12,16.5,19,16.5,12,7,4,1,,,,,,,
2015,54,2,,,,,5,15,25,30,15,10,,,,,,,,,
2015,56,2,0,0,0,0,0,5,15,70,10,0,0,0,,,,,,,
2015,57,,,,,,,,,,,,,,,,,,,,
2015,58,1.3,,,,,,,,,,,,,,,,,,,
2015,61,,,,,,,,,,,,,,,,,,,,
2015,65,2,,,,,,,,,,,,,,,,,,,
2015,67,,,,,,,,,,,,,,,,,,,,
2015,68,1.9,,,,,5,15,35,30,10,5,,,,,,,,,
2015,70,1.8,,,,,,,,,,,,,,,,,,,
2015,73,,,,,,,,,,,,,,,,,,,,
2015,80,,,,,,,,,,,,,,,,,,,,
2015,82,,,,,,,,,,,,,,,,,,,,
2015,84,2,1,1,1,2,7,17,23,24,18,3,2,1,,,,,,,
2015,85,,,,,,,,,,,,,,,,,,,,
2015,89,2,,,2.5,5,7.5,15,20,20,15,7.5,5,2.5,,,,,,,
2015,93,2,,,,,,5,45,45,5,,,,,,,,,,
2015,94,1.6,,,2,8,10,20,27.5,17.5,7.5,5,2.5,,,,,,,,
2015,95,1.7835,0,.1,.7,2.2,10.3,16.2,28.4,24.4,14.3,3.2,.2,0,,,,,,,
2015,96,,,,,,,,,,,,,,,,,,,,
2015,97,2,,,,,,,,,,,,,,,,,,,
2015,98,2.1,,,,,,10,30,35,15,10,,,,,,,,,
2015,99,2.2,,,,,,,25,50,25,,,,,,,,,,
2015,101,,,,,,,,,,,,,,,,,,,,
2015,102,2,.5,1,2,5,7,10,25,30,10,7,2,.5,,,,,,,
2015,103,2.1,,,,,5,10,30,35,15,5,,,,,,,,,
2015,104,2,0,0,0,5,5,15,30,25,15,5,0,0,,,,,,,
2015,105,2.1,,,,,5,20,30,35,10,,,,,,,,,,
2015,107,1.8,.00069807,.01724183,.24327174,1.92317604,8.54079289,18.62929628,29.84733257,26.9268282,10.15290018,3.19530141,.48065361,.04250718,,,,,,,
2015,108,1.7529775,,,,.56,9.03,20.07,30.1,24.43,13.23,2.58,,,,,,,,,
2015,109,2,1,1,3,3,7,15,20,20,10,10,5,5,,,,,,,
2015,110,2,0,1,3,5,9,13,15,16,14,10,7,7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2010,1,1.5,,,,,5,45,50,,,,,,,,,,,,
2010,2,1.7,,,,,,20,60,20,,,,,,,,,,,
2010,3,1.7,,,,,,20,60,20,,,,,,,,,,,
2010,4,1.6,,,,,,35,55,10,,,,,,,,,,,
2010,5,1.6,,,,,,30,70,,,,,,,,,,,,
2010,7,1.7,,,,,,,,,,,,,,,,,,,
2010,8,1.6,,,,,,10,80,10,,,,,,,,,,,
2010,14,1.8,,,,,,10,80,10,,,,,,,,,,,
2010,15,1.7,,,,,,20,70,10,,,,,,,,,,,
2010,16,1.6,0,2,4,7,10,22,30,21,3,1,0,0,,,,,,,
2010,20,1.7,,,,,,20,80,,,,,,,,,,,,
2010,22,1.6,,,,,,30,65,5,,,,,,,,,,,
2010,23,1.6,,,1,5,23,35,25,10,1,,,,,,,,,,
