INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5,,,,
2001Dec,30,1.9,0,0,0,0,52.380952381,42.8571428571,4.7619047619,0,0,,,,
2001Dec,31,1.6,0,0,0,30,70,0,0,0,0,,,,
2001Dec,32,1.9,0,0,0,15,35,30,15,5,0,,,,
2001Dec,33,2.3,0,0,0,0,5,90,5,0,0,,,,
2001Dec,34,2.1,0,0,0,0,15,85,0,0,0,,,,
2001Dec,35,1.6,0,0,0,20,60,20,0,0,0,,,,
2001Dec,36,2.1,0,0,0,10,20,45,20,5,0,,,,
2001Dec,37,1.8,0,0,0,0,90,10,0,0,0,,,,
2001Dec,38,1.9,0,0,0,10,80,10,0,0,0,,,,
2001Dec,39,1.3,0,0,0,68,30,2,0,0,0,,,,
2001Dec,41,1.6,0,0,0,25,75,0,0,0,0,,,,
2001Dec,42,1.6,0,0,0,25,65,10,0,0,0,,,,
2001Dec,45,,,,,,,,,,,,,,
2001Dec,48,1.7,0,0,0,20,60,20,0,0,0,,,,
2001Dec,49,.8,5.5555555556,22.2222222222,44.4444444444,22.2222222222,5.5555555556,0,0,0,0,,,,
2001Dec,50,1.5,0,0,0,27.2727272727,63.6363636364,9.0909090909,0,0,0,,,,
2001Dec,53,1.5,0,0,0,30,60,10,0,0,0,,,,
2001Dec,54,1.7,0,0,0,30,60,10,0,0,0,,,,
2001Dec,55,1.5,0,.8,8.9,23.6,33,22.5,8.8,2.1,.3,,,,
2001Dec,56,1.2,0,0,5,45,30,20,0,0,0,,,,
2001Dec,57,1.6,0,0,0,40,50,10,0,0,0,,,,
2001Dec,59,1.2,0,10,20,30,30,10,0,0,0,,,,
2001Dec,61,1.5,0,0,0,35,55,10,0,0,0,,,,
2001Dec,63,,,,,,,,,,,,,,
2001Dec,64,1.8,1,1,3,20,30,25,15,3,2,,,,
2001Dec,67,1.9,0,0,0,0,50,50,0,0,0,,,,
2001Dec,68,2,1,3,8,10,15,35,15,10,3,,,,
2001Dec,70,2,0,0,0,0,30,50,20,0,0,,,,
2001Dec,73,2.1,0,0,0,0,20,70,10,0,0,,,,
2001Dec,82,1.8,,,,,,,,,,,,,
2001Dec,85,1.8,0,0,0,25,65,10,0,0,0,,,,
2001Dec,87,1.2,5,15,50,25,5,0,0,0,0,,,,
2001Dec,89,1.9,0,0,0,20,50,30,0,0,0,,,,
2001Dec,90,2,0,0,0,0,10,90,0,0,0,,,,
2001Dec,91,1.1,0,0,0,4.8,61.4,33.2,.6,0,0,,,,
2001Dec,92,1.55,0,5.0411729263,12.6832697329,23.9606346656,27.7465354489,19.7027515565,8.576019281,2.2896163888,0,,,,
2001Dec,93,1.8,0,0,0,0,75,20,5,0,0,,,,
2001Dec,94,.9,0,0,40,40,20,0,0,0,0,,,,
2001Dec,95,1.7,0,3,12,24,30,19,9,3,0,,,,
2001Dec,96,1.8,0,0,0,10,50,25,10,5,0,,,,
2002,1,1.8,0,2,8,25,27,25,10,3,0,,,,
2002,2,2.3,0,0,0,0,0,80,20,0,0,,,,
2002,3,1.8,0,0,0,0,10,70,20,0,0,,,,
2002,4,1.7,0,0,20,70,10,0,0,0,0,,,,
2002,5,1.8,0,0,0,0,65,35,0,0,0,,,,
2002,7,1.6,,,,,,,,,,,,,
2002,9,1.8,0,0,0,0,70,30,0,0,0,,,,
2002,10,1.6,0,0,0,30,50,20,0,0,0,,,,
2002,11,1.6,0,0,0,30,60,10,0,0,0,,,,
2002,14,1.6,0,0,0,40,50,10,0,0,0,,,,
2002,15,1.7,0,0,0,15,65,15,5,0,0,,,,
2002,16,1.5,2,3,10,15,25,20,15,8,2,,,,
2002,17,1.5,0,5,20,30,35,10,0,0,0,,,,
2002,18,1.6,0,0,10,20,40,20,10,0,0,,,,
2002,19,2,0,0,0,0,25,75,0,0,0,,,,
2002,20,1.8,0,0,0,0,0,60,40,0,0,,,,
2002,22,1.7,1,2,7,20,35,20,10,3,2,,,,
2002,23,2.1,0,0,0,9.0909090909,36.3636363636,45.4545454545,9.0909090909,0,0,,,,
2002,24,1.7,0,0,0,20,55,20,5,0,0,,,,
2002,26,1.8,0,0,5,15,32.5,27.5,15,5,0,,,,
2002,29,1.6,0,0,0,15,80,5,0,0,0,,,,
2002,30,1.7,0,0,0,20,70,10,0,0,0,,,,
2002,31,1.5,,,,,,,,,,,,,
2002,32,1.8,0,0,0,15,35,30,15,5,0,,,,
2002,33,2,0,0,0,0,10,80,10,0,0,,,,
2002,34,2,0,0,0,0,20,80,0,0,0,,,,
2002,35,,,,,,,,,,,,,,
2002,36,2.2,0,0,0,15,30,40,15,0,0,,,,
2002,37,2,0,0,0,0,50,50,0,0,0,,,,
2002,38,1.8,0,0,0,10,80,10,0,0,0,,,,
2002,39,1.9,0,0,0,2,50,48,0,0,0,,,,
2002,41,1.4,0,0,0,60,40,0,0,0,0,,,,
2002,42,1.5,0,0,0,45,55,0,0,0,0,,,,
2002,45,1.8,0,0,0,0,50,50,0,0,0,,,,
2002,48,1.6,0,0,0,30,50,20,0,0,0,,,,
2002,49,1.3,0,5,10,30,30,20,5,0,0,,,,
2002,50,1.25,0,0,25,50,25,0,0,0,0,,,,
2002,53,1.8,0,0,0,30,50,20,0,0,0,,,,
2002,54,1.6,0,0,0,30,60,10,0,0,0,,,,
2002,55,1.6,0,.2002002002,4.8048048048,27.9279279279,39.9399399399,21.6216216216,5.005005005,.5005005005,0,,,,
2002,56,1.3,0,0,0,25,60,15,0,0,0,,,,
2002,57,1.8,0,0,20,60,20,0,0,0,0,,,,
2002,59,1.8,0,4.5454545455,9.0909090909,22.7272727273,36.3636363636,22.7272727273,4.5454545455,0,0,,,,
2002,61,1.4,0,0,10,65,25,0,0,0,0,,,,
2002,63,,,,,,,,,,,,,,
2002,64,2.2,1,1,3,15,20,30,25,3,2,,,,
2002,67,2,0,0,0,0,50,50,0,0,0,,,,
2002,68,1.8,2,2,6,20,40,20,6,2,2,,,,
2002,70,1.9,0,0,0,30,50,20,0,0,0,,,,
2002,73,2,0,0,0,0,60,40,0,0,0,,,,
2002,82,1.7,,,,,,,,,,,,,
2002,85,1.7,0,0,10,20,50,15,5,0,0,,,,
2002,87,1.6,0,5,30,40,20,5,0,0,0,,,,
2002,89,1.8,0,0,0,20,40,30,10,0,0,,,,
2002,90,1.8,0,0,0,0,80,20,0,0,0,,,,
2002,91,1.4,0,0,0,.3,15.5,58.9,24.3,1,0,,,,
2002,92,1.71,0,5.1694311591,10.6746718225,19.6906482141,24.9007835555,21.5630406024,12.8014653506,5.1999592958,0,,,,
2002,93,1.6,0,0,0,30,65,5,0,0,0,,,,
2002,94,1.3,0,0,20,60,20,0,0,0,0,,,,
2002,95,1.6,0,1.9801980198,10.8910891089,28.7128712871,32.6732673267,19.801980198,4.9504950495,.9900990099,0,,,,
2002,96,1.7,0,0,5,20,35,25,10,5,0,,,,
2002Dec,1,1.8,0,7,10,20,25,20,10,8,0,,,,
2002Dec,2,2.3,0,0,0,0,0,80,20,0,0,,,,
2002Dec,3,1.8,0,0,0,10,60,30,0,0,0,,,,
2002Dec,4,1.7,0,0,20,70,10,0,0,0,0,,,,
2002Dec,5,1.6,0,0,0,20,70,10,0,0,0,,,,
2002Dec,7,1.5,,,,,,,,,,,,,
2002Dec,9,1.7,0,0,0,20,60,20,0,0,0,,,,
2002Dec,10,1.8,0,0,0,30,50,20,0,0,0,,,,
2002Dec,11,1.6,0,0,0,40,50,10,0,0,0,,,,
2002Dec,14,1.5,,,,,,,,,,,,,
2002Dec,15,1.7,0,0,0,15,65,15,5,0,0,,,,
2002Dec,16,1.7,4,6,10,15,25,15,13,9,3,,,,
2002Dec,17,1.3,0,0,20,40,25,15,0,0,0,,,,
2002Dec,18,,,,,,,,,,,,,,
2002Dec,19,2.2,0,0,0,0,0,100,0,0,0,,,,
2002Dec,20,1.7,0,0,0,0,0,75,25,0,0,,,,
2002Dec,22,1.8,2,4,10,25,25,20,10,3,1,,,,
2002Dec,23,2.3,0,0,0,10,30,50,10,0,0,,,,
2002Dec,24,1.8,0,0,0,20,55,20,5,0,0,,,,
2002Dec,26,1.9,0,0,5,20,25,25,20,5,0,,,,
2002Dec,29,1.7,0,0,0,15,70,15,0,0,0,,,,
2002Dec,30,1.6,0,0,0,20,70,10,0,0,0,,,,
2002Dec,31,1.8,0,0,0,40,60,0,0,0,0,,,,
2002Dec,32,1.8,0,0,0,15,35,30,15,5,0,,,,
2002Dec,33,2,0,0,0,0,5,90,5,0,0,,,,
2002Dec,34,2,0,0,0,0,10,90,0,0,0,,,,
2002Dec,35,,,,,,,,,,,,,,
2002Dec,36,2,0,0,0,10,20,35,25,10,0,,,,
2002Dec,37,2,0,0,0,0,50,50,0,0,0,,,,
2002Dec,38,1.7,0,0,0,10,80,10,0,0,0,,,,
2002Dec,39,2.1,0,0,0,1,36,55,8,0,0,,,,
2002Dec,41,1.4,0,0,0,60,40,0,0,0,0,,,,
2002Dec,42,1.4,0,0,0,55,45,0,0,0,0,,,,
2002Dec,45,,,,,,,,,,,,,,
2002Dec,48,1.6,0,0,5,30,50,15,0,0,0,,,,
2002Dec,49,1.5,0,0,5,25,35,25,10,0,0,,,,
2002Dec,50,1.25,0,0,25,75,0,0,0,0,0,,,,
2002Dec,53,1.9,0,0,0,30,50,20,0,0,0,,,,
2002Dec,54,1.5,0,0,0,40,50,10,0,0,0,,,,
2002Dec,55,2,.5,2.2,11.4,13.1,26.1,26,14.7,4.9,1.1,,,,
2002Dec,56,1.5,0,0,0,35,40,25,0,0,0,,,,
2002Dec,57,,,,,,,,,,,,,,
2002Dec,59,2.1,0,4.5454545455,9.0909090909,22.7272727273,36.3636363636,22.7272727273,4.5454545455,0,0,,,,
2002Dec,61,1.4,0,0,15,70,15,0,0,0,0,,,,
2002Dec,63,,,,,,,,,,,,,,
2002Dec,64,2.2,1,1,3,15,20,30,25,3,2,,,,
2002Dec,67,2,0,0,0,0,50,50,0,0,0,,,,
2002Dec,68,1.7,2,2,6,20,40,20,6,2,2,,,,
2002Dec,70,1.8,0,0,0,30,50,20,0,0,0,,,,
2002Dec,73,1.9,0,0,0,0,80,20,0,0,0,,,,
2002Dec,82,1.5,,,,,,,,,,,,,
2002Dec,85,1.5,0,5,20,25,30,15,5,0,0,,,,
2002Dec,87,1.7,0,5,20,50,20,5,0,0,0,,,,
2002Dec,89,1.8,0,0,0,20,40,30,10,0,0,,,,
2002Dec,90,1.9,0,0,0,0,80,20,0,0,0,,,,
2002Dec,91,,0,.1001001001,4.2042042042,34.4344344344,48.6486486486,12.1121121121,.5005005005,0,0,,,,
2002Dec,92,1.73,0,7.1989258418,11.2063623218,18.4569303863,22.516009089,20.3263788473,13.4889485643,6.8064449494,0,,,,
2002Dec,93,1.5,0,0,0,30,65,5,0,0,0,,,,
2002Dec,94,1.3,0,0,20,50,30,0,0,0,0,,,,
2002Dec,95,1.6,0,4.0404040404,13.1313131313,23.2323232323,27.2727272727,19.1919191919,10.101010101,3.0303030303,0,,,,
2002Dec,96,1.8,0,0,5,20,30,25,12,6,2,,,,
2005,1,1.8,0,2,8,10,30,25,15,10,0,,,,
2005,2,2,0,0,0,12.5,25,25,25,12.5,0,,,,
2005,3,1.8,0,0,0,20,50,30,0,0,0,,,,
2005,4,1.8,0,0,0,25,50,25,0,0,0,,,,
2005,5,1.8,0,0,5,10,85,0,0,0,0,,,,
2005,7,,,,,,,,,,,,,,
2005,9,1.8,0,0,0,10,50,30,10,0,0,,,,
2005,10,1.4,0,0,10,35,30,15,10,0,0,,,,
2005,11,1.8,0,0,0,10,60,30,0,0,0,,,,
2005,14,1.5,0,0,0,50,50,0,0,0,0,,,,
2005,15,1.5,0,0,5,40,20,20,10,5,0,,,,
2005,16,1.9,1,1,3,20,25,25,20,3,2,,,,
2005,17,1.8,0,0,0,15,45,35,5,0,0,,,,
2005,18,1.7,0,0,10,15,40,25,10,0,0,,,,
2005,19,2,0,0,0,0,50,50,0,0,0,,,,
2005,20,2,0,0,0,0,0,50,50,0,0,,,,
2005,22,1.5,3,3,10,25,30,15,10,3,1,,,,
2005,23,2.5,0,0,0,0,20,40,40,0,0,,,,
2005,24,2,0,0,0,10,40,40,10,0,0,,,,
2005,26,1.8,0,5,10,15,20,20,15,10,5,,,,
2005,29,,,,,,,,,,,,,,
2005,30,1.8,0,0,0,25,50,20,5,0,0,,,,
2005,31,1.75,,,,,,,,,,,,,
2005,32,,,,,,,,,,,,,,
2005,33,2.3,0,0,0,0,10,70,20,0,0,,,,
2005,34,,,,,,,,,,,,,,
2005,35,,,,,,,,,,,,,,
2005,36,2.3,0,0,5,5,10,40,25,10,5,,,,
2005,37,2,0,0,0,0,50,50,0,0,0,,,,
2005,38,1.5,0,0,0,10,80,10,0,0,0,,,,
2005,39,2.1,0,0,0,2,35,48,14,1,0,,,,
2005,41,1.1,0,0,40,40,20,0,0,0,0,,,,
2005,42,1.5,0,0,0,45,55,0,0,0,0,,,,
2005,45,,,,,,,,,,,,,,
2005,48,1.6,,,,,,,,,,,,,
2005,49,,,,,,,,,,,,,,
2005,50,1.75,0,0,0,25,50,25,0,0,0,,,,
2005,53,1.9,0,0,0,20,40,40,0,0,0,,,,
2005,54,1.5,0,0,10,20,60,5,5,0,0,,,,
2005,55,1.9,,,,,,,,,,,,,
2005,56,,,,,,,,,,,,,,
2005,57,,,,,,,,,,,,,,
2005,59,1.75,0,0,0,30,40,30,0,0,0,,,,
2005,61,,,,,,,,,,,,,,
2005,63,1.7,0,0,0,30,50,15,5,0,0,,,,
2005,64,2.1,,,,,,,,,,,,,
2005,67,1.86,0,0,0,20,50,30,0,0,0,,,,
2005,68,1.8,1,1,3,15,60,15,3,1,1,,,,
2005,70,1.8,0,0,0,30,50,20,0,0,0,,,,
2005,73,,0,0,0,10,40,40,10,0,0,,,,
2005,82,1.5,,,,,,,,,,,,,
2005,85,2,0,0,0,20,30,40,10,0,0,,,,
2005,87,1.5,0,5,10,40,30,10,5,0,0,,,,
2005,89,1.8,0,0,0,30,50,15,5,0,0,,,,
2005,90,,,,,,,,,,,,,,
2005,91,,,,,,,,,,,,,,
2005,92,,,,,,,,,,,,,,
2005,93,1.8,0,0,0,20,65,15,0,0,0,,,,
2005,94,2.25,0,0,0,10,20,30,30,10,0,,,,
2005,95,1.6,0,1,10,31,37,18,3,0,0,,,,
2005,96,2,0,0,2,8,25,30,20,10,5,,,,
2005Dec,1,1.8,0,2,8,10,30,25,15,10,0,,,,
2005Dec,2,2,0,0,0,12.5,25,25,25,12.5,0,,,,
2005Dec,3,1.8,0,0,0,20,50,30,0,0,0,,,,
2005Dec,4,1.8,0,0,0,25,50,25,0,0,0,,,,
2005Dec,5,1.8,0,0,0,20,80,0,0,0,0,,,,
2005Dec,7,,,,,,,,,,,,,,
2005Dec,9,1.8,0,0,0,10,50,30,10,0,0,,,,
2005Dec,10,1.4,0,0,10,35,30,15,10,0,0,,,,
2005Dec,11,,,,,,,,,,,,,,
2005Dec,14,1.5,,,,,,,,,,,,,
2005Dec,15,,,,,,,,,,,,,,
2005Dec,16,1.9,1,1,3,20,25,25,20,3,2,,,,
2005Dec,17,1.8,0,0,0,15,45,35,5,0,0,,,,
2005Dec,18,,,,,,,,,,,,,,
2005Dec,19,2,0,0,0,0,50,50,0,0,0,,,,
2005Dec,20,2,0,0,0,0,0,50,50,0,0,,,,
2005Dec,22,1.5,2.0202020202,3.0303030303,10.101010101,25.2525252525,30.303030303,15.1515151515,10.101010101,3.0303030303,1.0101010101,,,,
2005Dec,23,2.5,0,0,0,0,20,40,40,0,0,,,,
2005Dec,24,2,0,0,0,10,40,40,10,0,0,,,,
2005Dec,26,1.8,0,5,10,15,20,20,15,10,5,,,,
2005Dec,29,,,,,,,,,,,,,,
2005Dec,30,,,,,,,,,,,,,,
2005Dec,31,1.75,,,,,,,,,,,,,
2005Dec,32,,,,,,,,,,,,,,
2005Dec,33,2.3,0,0,0,0,10,70,20,0,0,,,,
2005Dec,34,,,,,,,,,,,,,,
2005Dec,35,,,,,,,,,,,,,,
2005Dec,36,2.4,0,0,5,5,10,40,25,10,5,,,,
2005Dec,37,2,0,0,0,0,50,50,0,0,0,,,,
2005Dec,38,1.5,0,0,0,10,80,10,0,0,0,,,,
2005Dec,39,2.2,0,0,0,4,27,46,21,2,0,,,,
2005Dec,41,1.1,0,0,40,40,20,0,0,0,0,,,,
2005Dec,42,,,,,,,,,,,,,,
2005Dec,45,,,,,,,,,,,,,,
2005Dec,48,1.6,,,,,,,,,,,,,
2005Dec,49,,,,,,,,,,,,,,
2005Dec,50,,,,,,,,,,,,,,
2005Dec,53,1.9,0,0,0,20,40,40,0,0,0,,,,
2005Dec,54,1.5,0,0,10,20,60,5,5,0,0,,,,
2005Dec,55,,,,,,,,,,,,,,
2005Dec,56,,,,,,,,,,,,,,
2005Dec,57,,,,,,,,,,,,,,
2005Dec,59,1.75,0,5.2631578947,15.7894736842,21.0526315789,31.5789473684,21.0526315789,5.2631578947,0,0,,,,
2005Dec,61,,,,,,,,,,,,,,
2005Dec,63,,,,,,,,,,,,,,
2005Dec,64,,,,,,,,,,,,,,
2005Dec,67,1.89,0,0,0,11.1111111111,66.6666666667,22.2222222222,0,0,0,,,,
2005Dec,68,1.8,1,1,3,15,60,15,3,1,1,,,,
2005Dec,70,1.8,0,0,0,30,50,20,0,0,0,,,,
2005Dec,73,,,,,,,,,,,,,,
2005Dec,82,1.5,,,,,,,,,,,,,
2005Dec,85,,,,,,,,,,,,,,
2005Dec,87,1.5,0,5,10,40,30,10,5,0,0,,,,
2005Dec,89,1.9,0,0,5,25,40,20,10,0,0,,,,
2005Dec,90,,,,,,,,,,,,,,
2005Dec,91,,,,,,,,,,,,,,
2005Dec,92,,,,,,,,,,,,,,
2005Dec,93,1.8,0,0,0,20,65,15,0,0,0,,,,
2005Dec,94,2.25,0,0,0,10,20,30,30,10,0,,,,
2005Dec,95,1.6,0,2.9702970297,12.8712871287,27.7227722772,30.6930693069,18.8118811881,5.9405940594,.9900990099,0,,,,
2005Dec,96,2,0,0,2,8,25,30,20,10,5,,,,
,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,
2001,1,2.7,0,0,0,0,0,30,55,15,0,0,,,
2001,2,2.5,0,0,0,0,0,40,60,0,0,0,,,
2001,3,2.9,0,0,0,0,0,0,60,40,0,0,,,
2001,4,2.7,0,0,0,0,0,25,65,10,0,0,,,
2001,5,2.7,0,0,0,0,0,40,60,0,0,0,,,
2001,7,2.5,,,,,,,,,,,,,
2001,9,2.5,0,0,0,0,0,50,50,0,0,0,,,
2001,10,2.8,0,0,0,0,0,30,60,10,0,0,,,
2001,11,3,0,0,0,0,0,5,30,60,5,0,,,
2001,14,2.6,0,0,0,0,20,30,50,0,0,0,,,
2001,15,2.8,0,0,0,0,0,15,55,30,0,0,,,
2001,16,2.7,0,0,0,5,5,25,40,20,5,0,,,
2001,17,2.8,0,0,0,0,5,20,45,20,10,0,,,
2001,18,2.8,0,0,0,0,0,10,50,35,5,0,,,
2001,19,2.8,0,0,0,0,0,0,100,0,0,0,,,
2001,20,2.7,0,0,0,0,0,0,75,25,0,0,,,
2001,22,2.5,0,0,5,6,15,32,22,15,5,0,,,
2001,23,2.8,0,0,0,0,0,30,50,20,0,0,,,
2001,24,2.7,0,0,0,0,5,30,50,15,0,0,,,
2001,26,2.8,0,0,0,0,5,20,50,20,5,0,,,
2001,29,2.8,0,0,0,0,0,15,80,5,0,0,,,
2001,30,2.7,0,0,0,0,10,20,70,0,0,0,,,
2001,31,2.9,0,0,0,0,0,20,60,20,0,0,,,
2001,32,2.6,0,0,0,5,15,25,35,15,5,0,,,
2001,33,2.5,0,0,0,0,5,20,70,5,0,0,,,
2001,34,2.7,0,0,0,0,0,10,80,10,0,0,,,
2001,35,3.1,0,0,0,0,0,0,30,70,0,0,,,
2001,36,3,0,0,0,0,0,10,45,40,5,0,,,
2001,37,2.9,0,0,0,0,0,0,50,50,0,0,,,
2001,38,2.8,0,0,0,0,0,10,80,10,0,0,,,
2001,39,2.7,0,0,0,0,0,13,67,20,0,0,,,
2001,41,3,0,0,0,0,0,0,40,60,0,0,,,
2001,42,2.6,0,0,0,0,0,45,55,0,0,0,,,
2001,45,2.1,0,0,0,0,0,40,60,0,0,0,,,
2001,48,2.8,0,0,0,0,0,20,50,30,0,0,,,
2001,49,2.6,,,,,,,,,,,,,
2001,50,3,0,0,0,0,0,0,50,50,0,0,,,
2001,53,3,0,0,0,0,0,0,40,60,0,0,,,
2001,54,2.7,0,0,0,5,15,25,50,5,0,0,,,
2001,55,2.5,0,0,0,0,2.5974025974,37.7622377622,47.952047952,11.0889110889,.5994005994,0,,,
2001,56,2.9,0,0,0,0,0,20,60,20,0,0,,,
2001,57,3,0,0,0,0,0,0,40,60,0,0,,,
2001,59,2.4,0,0,5,10,20,40,25,0,0,0,,,
2001,61,2.6,0,0,0,0,0,35,50,15,0,0,,,
2001,63,2.6,0,0,0,0,0,40,60,0,0,0,,,
2001,64,3,0,1,1,3,5,10,25,30,20,5,,,
2001,67,2.8,0,0,0,0,0,20,70,10,0,0,,,
2001,68,2.9,1,2,3,5,9,16,30,16,13,5,,,
2001,70,2.9,0,0,0,0,0,30,50,20,0,0,,,
2001,73,2.4,0,0,0,0,10,60,30,0,0,0,,,
2001,82,2.5,,,,,,,,,,,,,
2001,85,2.5,0,0,0,0,1,42,54,3,0,0,,,
2001,87,2.8,0,0,0,0,10,30,50,10,0,0,,,
2001,89,2.9,0,0,0,0,0,20,60,20,0,0,,,
2001,90,3,0,0,0,0,0,0,20,75,5,0,,,
2001,91,3,0,0,0,0,0,4.7094188377,45.2905811623,45.2905811623,4.7094188377,0,,,
