INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5,,,,
2004Dec,26,1.8,2.5,5,12.5,17.5,25,17.5,12.5,5,2.5,,,,
2004Dec,30,,,,,,,,,,,,,,
2004Dec,31,1.7,,,,25,50,25,,,,,,,
2004Dec,32,1.9,,5,10,15,30,25,10,5,,,,,
2004Dec,33,2,,,,10,40,40,10,,,,,,
2004Dec,35,,,,,,,,,,,,,,
2004Dec,36,1.7,,,10,20,35,25,10,,,,,,
2004Dec,37,2.2,,,,,20,80,,,,,,,
2004Dec,39,1.8,,,,25,45,20,10,,,,,,
2004Dec,41,1.8,,,,,,,,,,,,,
2004Dec,42,1.5,,,,40,55,5,,,,,,,
2004Dec,47,,,,,,,,,,,,,,
2004Dec,52,1.7,,5,10,15,40,15,10,5,,,,,
2004Dec,53,2,,,,,50,50,,,,,,,
2004Dec,54,1.6,,,10,30,50,10,,,,,,,
2004Dec,56,2.2,,,,10,35,35,20,,,,,,
2004Dec,57,2.4,,,,,,,,,,,,,
2004Dec,59,1.9,,0,10,15,55,15,5,0,,,,,
2004Dec,60,1.7,,5,10,22.5,25,22.5,10,5,,,,,
2004Dec,61,2,,,,20,40,40,,,,,,,
2004Dec,63,1.7,,,,,,,,,,,,,
2004Dec,67,2.5,,,,,,,,,,,,,
2004Dec,68,,,,,,,,,,,,,,
2004Dec,70,2.1,,,,,40,60,,,,,,,
2004Dec,71,1.3,,8,15,20,25,20,7,5,0,,,,
2004Dec,72,1.5,7,7,10,16,17,15,12,8,8,,,,
2004Dec,73,1.2,,,,,,,,,,,,,
2004Dec,76,1.5,.25,1,10,25,35,20,7.5,1,.25,,,,
2004Dec,80,1.4,,,,,,,,,,,,,
2004Dec,84,2,0,0,5,13,32,35,10,4,1,,,,
2004Dec,85,,,,,,,,,,,,,,
2004Dec,87,1.8,,,5,25,40,25,5,,,,,,
2004Dec,89,1.7,,,,20,40,30,10,,,,,,
2004Dec,90,1.7,,,,,85,15,,,,,,,
2004Dec,91,2.1,,,.3003003,6.40640641,33.43343343,44.04404404,14.61461461,1.2012012,0,,,,
2004Dec,92,1.9,1.73811261887381,3.04085959,8.54689453,15.59944401,21.07418926,21.07418926,15.59944401,8.54691453,4.7799522,,,,
2004Dec,93,1.8,,,,5,75,20,,,,,,,
2004Dec,94,2.5,,,,,10,25,30,25,10,,,,
2004Dec,95,1.6,0,3,15,23,27,19,8,5,0,,,,
2004Dec,96,2,,,2,25,30,28,10,5,,,,,
2007,1,2,,5,10,15,20,20,15,10,5,,,,
2007,3,1.9,.0967671235597156,3.36651274,9.20079361,16.29518486,21.36146009,20.72849108,14.88903946,7.91579623,4.25145987,,,,
2007,4,1.8,,,,,60,40,,,,,,,
2007,5,2,,,,10,80,10,,,,,,,
2007,7,,,,,,,,,,,,,,
2007,10,2,1.35695429467577,1.26182117,5.47847772,14.06219199,23.5109516,25.61337451,18.18316733,8.40957197,3.09740121,,,,
2007,11,1.8,,,,20,70,10,,,,,,,
2007,14,1.5,,,,,,,,,,,,,
2007,15,1.8,,5,10,30,45,5,5,,,,,,
2007,16,2.3,5,7,9,11,15,18,14,12,9,,,,
2007,17,1.5,,,,,,,,,,,,,
2007,19,2,,,,,50,50,,,,,,,
2007,20,2,,,,10,50,40,,,,,,,
2007,22,1.7,0,0,10,30,30,20,10,0,0,,,,
2007,23,2,,,5,10,20,30,20,10,5,,,,
2007,24,1.8,,,,,,,,,,,,,
2007,26,1.8,2.5,5,12.5,20,20,20,12.5,5,2.5,,,,
2007,30,,,,,,,,,,,,,,
2007,31,2,,,,10,30,40,20,,,,,,
2007,32,,,,,,,,,,,,,,
2007,33,2,,,,20,30,30,20,,,,,,
2007,35,,,,,,,,,,,,,,
2007,36,2.4,,,5,15,20,25,20,10,5,,,,
2007,37,2,,,,,50,50,,,,,,,
2007,39,1.7,,,10,20,40,20,10,,,,,,
2007,41,1.8,,,,,,,,,,,,,
2007,42,1.5,,,,45,55,,,,,,,,
2007,47,,,,,,,,,,,,,,
2007,52,2,,2.5,10,15,30,25,10,5,2.5,,,,
2007,53,1.6,,,,,80,20,,,,,,,
2007,54,1.7,,,20,30,30,20,,,,,,,
2007,56,2,,,,10,35,40,15,,,,,,
2007,57,2.3,,,,,,,,,,,,,
2007,59,1.9,,5,15,20,40,20,,,,,,,
2007,60,2.2,,,10,15,25,25,15,10,,,,,
2007,61,,,,,,,,,,,,,,
2007,63,1.8,,,,,,,,,,,,,
2007,67,2,,,,,,,,,,,,,
2007,68,,,,,,,,,,,,,,
2007,70,1.8,,,,,,,,,,,,,
2007,71,1.9,2,5,12,17,25,17,12,6,4,,,,
2007,72,1.6,7,7,10,15,18,15,12,8,8,,,,
2007,73,,,,,,,,,,,,,,
2007,76,2,,1.5,5,10,25,30,20,7.5,1,,,,
2007,80,1.6,,,,,,,,,,,,,
2007,84,1.8,0,0,3,10,40,27,15,4,1,,,,
2007,85,2,,,,,,,,,,,,,
2007,87,1.8,,,5,25,40,25,5,,,,,,
2007,89,1.8,,,5,5,40,25,10,10,5,,,,
2007,90,1.8,,,,,80,20,,,,,,,
2007,91,2,,,1.3,12,36.7,36.7,12,1.3,,,,,
2007,92,,,,,,,,,,,,,,
2007,93,2.4,,,,,10,50,40,,,,,,
2007,94,2.5,,,,,10,25,30,25,10,,,,
2007,95,1.6,4,7,13,20,24,18,10,4,0,,,,
2007,96,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,
2003,1,1.3,,10,25,30,25,10,,,,,,,
2003,3,1.6,.48925674,2.27475107,11.16902049,26.19634432,31.88718566,20.1544165,6.60658187,1.12008863,.09786378,.00449093,,,
2003,4,1.5,,,10,40,50,,,,,,,,
2003,5,1.5,,,15,35,45,5,,,,,,,
2003,7,1.5,,,,,,,,,,,,,
2003,10,1.28632504,.50461881,3.30971167,18.17213713,37.00594503,30.02302573,9.68837113,1.23371295,.06129449,.00117445,.00001,,,
2003,11,.7,,30,50,20,,,,,,,,,
2003,14,1.4,,,20,50,30,,,,,,,,
2003,15,2,,,,15,35,45,5,,,,,,
2003,16,1.3,3,10,24,25,19,10,5,3,1,0,,,
2003,17,2.2,,,10,20,25,30,10,5,,,,,
2003,19,1.5,,,,50,50,,,,,,,,
2003,20,1.2,,,10,80,10,,,,,,,,
2003,22,1.2,0,5,20,40,30,5,,,,,,,
2003,23,1.2,5,10,10,40,20,10,5,,,,,,
2003,24,1.1,,5,30,45,15,5,,,,,,,
2003,26,.7,,30,40,30,,,,,,,,,
2003,30,1.4,,,20,80,,,,,,,,,
2003,31,1.4,,5,15,50,30,,,,,,,,
2003,32,1.5,,5,15,30,35,10,5,,,,,,
2003,33,1.5,,,,50,50,,,,,,,,
2003,35,1.5,,,,50,50,,,,,,,,
2003,36,1.6,,,15,35,40,10,,,,,,,
2003,37,1.5,,,,60,40,,,,,,,,
2003,39,1.1,,15,25,35,20,5,,,,,,,
2003,41,1.5,,,,35,65,,,,,,,,
2003,42,1.2,,,20,70,10,,,,,,,,
2003,47,1.2,,,20,80,,,,,,,,,
2003,52,1.2,5,15,30,40,10,,,,,,,,
2003,53,1.5,,,,50,50,,,,,,,,
2003,54,1.4,,,,60,40,,,,,,,,
2003,56,1.5,,,10,40,40,10,,,,,,,
2003,57,1.6,,,,,,,,,,,,,
2003,59,1.4,5,10,15,55,15,,,,,,,,
2003,60,1.6,,,10,25,40,20,5,,,,,,
2003,61,1.5,,,15,40,40,5,,,,,,,
2003,63,.7,,10,50,30,10,,,,,,,,
2003,67,1.5,,10,20,25,30,10,5,,,,,,
2003,68,1.5,1,3,12,23,24,17,10,8,1,1,,,
2003,70,1.2,,,30,50,20,,,,,,,,
2003,71,1.2,3,8,18,30,18,10,7,4,2,0,,,
2003,72,1.8,,6,13,17,25,21,12,5,1,,,,
2003,73,2,,,,5,45,45,5,,,,,,
2003,76,1.6,,5,15,25,35,15,5,,,,,,
2003,80,1.4,5.40540541,9.20920921,16.31631632,21.32132132,20.72072072,14.91491491,7.90790791,3.1031031,.9009009,.2002002,,,
2003,84,1.4,2,7,15,40,28,7,1,0,0,,,,
2003,85,1.3,,,35,40,25,,,,,,,,
2003,87,1.4,,5,35,40,15,5,,,,,,,
2003,89,1.4,,,5,50,40,5,,,,,,,
2003,90,1.5,,,,10,90,,,,,,,,
2003,91,1.7,,.4,5.6,26.8,41.9,21.5,3.6,.2,,,,,
2003,92,1.81,1.29050613,2.83377935,8.99698192,17.55999168,23.73326453,22.214222,14.3999032,6.46338097,2.00795622,.500014,,,
2003,93,1.5,,,,50,50,,,,,,,,
2003,94,1.5,,,10,25,30,25,10,,,,,,
2003,95,1.4,0,10,16,29,22,15,6,2,0,0,,,
2003,96,1.1,,15,30,45,10,,,,,,,,
2003Q3,1,1.4,,5,25,30,30,10,,,,,,,
2003Q3,3,1.6,.85484823,2.98791558,12.02276216,25.00918258,29.61237149,19.96402883,7.65846469,1.66916599,.20626173,.01499871,,,
2003Q3,4,1.6,,,10,40,50,,,,,,,,
2003Q3,5,1.8,,,10,35,50,5,,,,,,,
2003Q3,7,1.6,,,,,,,,,,,,,
2003Q3,10,1.86018769,.00994926,.1648625,2.56570643,15.1283106,35.30438713,32.81131187,12.13747987,1.77435468,.10138106,.00225661,,,
2003Q3,11,.6,,30,60,10,,,,,,,,,
2003Q3,14,1.5,,,10,40,40,10,,,,,,,
2003Q3,15,2.25,,,,5,20,45,25,5,,,,,
2003Q3,16,1.2,4,11,21,22,18,11,6,4,2,1,,,
2003Q3,17,3,,,,,,,,,,,,,
2003Q3,19,1.5,,,,50,50,,,,,,,,
2003Q3,20,1.5,,,,30,50,20,,,,,,,
2003Q3,22,1.1,0,5,20,40,30,5,,,,,,,
2003Q3,23,1.2,5,10,10,40,20,10,5,,,,,,
2003Q3,24,1.6,,5,10,20,40,20,5,,,,,,
2003Q3,26,.6,15,20,30,20,15,,,,,,,,
2003Q3,30,,,,,,,,,,,,,,
2003Q3,31,1.4,,,20,60,20,,,,,,,,
2003Q3,32,1.5,,5,15,30,35,10,5,,,,,,
2003Q3,33,1.8,,,,10,80,10,,,,,,,
2003Q3,35,1.6,,,,30,70,,,,,,,,
2003Q3,36,1.8,,,15,35,40,10,,,,,,,
2003Q3,37,1.8,,,,35,65,,,,,,,,
2003Q3,39,1.1,,15,25,35,20,5,,,,,,,
2003Q3,41,1.5,,,,,,,,,,,,,
2003Q3,42,1.1,,,20,70,10,,,,,,,,
2003Q3,47,1.3,,,20,80,,,,,,,,,
2003Q3,52,1.3,,5,30,40,20,5,,,,,,,
2003Q3,53,1.4,,,,50,50,,,,,,,,
2003Q3,54,1.4,,,,60,40,,,,,,,,
2003Q3,56,1.5,,,5,45,45,5,,,,,,,
2003Q3,57,1.7,,,,,,,,,,,,,
2003Q3,59,1.4,,,25,60,15,,,,,,,,
2003Q3,60,1.7,,,10,20,40,20,10,,,,,,
2003Q3,61,1.5,,,10,40,40,10,,,,,,,
2003Q3,63,,,,,,,,,,,,,,
2003Q3,67,1.7,,5,10,25,25,15,15,5,,,,,
2003Q3,68,1.6,1,3,12,23,24,17,10,8,1,1,,,
2003Q3,70,1.1,,,30,40,30,,,,,,,,
2003Q3,71,1.6,1,3,20,50,20,5,1,0,0,0,,,
2003Q3,72,1.9,1,5,12,20,25,20,10,6,1,,,,
2003Q3,73,,,,,,,,,,,,,,
2003Q3,76,1.7,,5,10,22.5,32.5,20,7.5,2.5,,,,,
2003Q3,80,1.4,,,,,,,,,,,,,
2003Q3,84,,,,,,,,,,,,,,
2003Q3,85,1.2,,,35,40,25,,,,,,,,
2003Q3,87,1.6,,,15,30,35,15,5,,,,,,
2003Q3,89,1.7,,,5,15,40,25,15,,,,,,
2003Q3,90,1.6,,,,10,90,,,,,,,,
2003Q3,91,2,1.37566138,3.7037037,8.99470899,16.50793651,16.50793651,22.32804233,16.50793651,8.99470899,3.7037037,1.37566138,,,
2003Q3,92,1.85,1.99120026,3.36639901,9.20046399,16.29461116,21.36125916,20.72767817,14.88855334,7.91556253,3.11430657,1.1399658,,,
2003Q3,93,1.8,,,,,75,25,,,,,,,
2003Q3,94,1.7,,,10,25,30,25,10,,,,,,
2003Q3,95,1.5,2,9,15,22,23,15,10,4,0,0,,,
2003Q3,96,1.2,5,15,30,35,15,,,,,,,,
2004,1,2.1,,,10,15,25,30,15,5,,,,,
2004,3,2.1,.17026858,.75053779,4.09981682,12.63493627,23.86065665,27.63003062,19.62181501,8.5427407,2.2781449,.41105266,,,
2004,4,2.5,,,,,15,35,45,5,,,,,
2004,5,2.2,,,10,30,50,10,,,,,,,
2004,7,3,,,,,,,,,,,,,
2004,10,2.27777976,.00026149,.00838894,.28431438,3.66521321,18.53748151,37.15985089,29.67760847,9.42668143,1.1813527,.05884698,,,
2004,11,2.3,,,,,10,60,30,,,,,,
2004,14,2.2,,,,10,20,50,20,,,,,,
2004,15,2.5,,,,10,20,30,35,5,,,,,
2004,16,2,4,5,9,17,24,25,10,5,1,0,,,
2004,17,2.5,,,5,10,15,25,30,10,5,,,,
2004,19,2.5,,,,,,40,60,,,,,,
2004,20,2.5,,,,,10,40,50,,,,,,
2004,22,2,0,5,10,20,25,30,10,,,,,,
2004,23,2.3,,,5,10,20,30,20,10,5,,,,
2004,24,2.5,,,5,10,10,20,25,20,10,,,,
2004,26,2.3,,,,15,20,30,20,15,,,,,
2004,30,2.4,,,,,30,70,,,,,,,
2004,31,2.4,,,,10,30,40,20,,,,,,
2004,32,2.3,,,5,15,20,35,20,5,,,,,
2004,33,2,,,,10,40,40,10,,,,,,
2004,35,,,,,,,,,,,,,,
2004,36,2.2,,,5,15,30,40,10,,,,,,
2004,37,2.5,,,,,60,40,,,,,,,
2004,39,2.1,,5,10,30,35,10,5,5,,,,,
2004,41,2.4,,,,,20,60,20,,,,,,
2004,42,2.3,,,,,20,70,10,,,,,,
2004,47,,,,,,,,,,,,,,
2004,52,2.2,,5,10,20,25,25,10,5,,,,,
2004,53,2.3,,,,,40,60,,,,,,,
2004,54,2.6,,,,,20,40,40,,,,,,
2004,56,2.2,,,,20,30,35,15,,,,,,
2004,57,2.4,,,,,,,,,,,,,
2004,59,2.4,,,,5,25,50,20,0,,,,,
2004,60,2.3,,,5,10,20,30,20,10,5,,,,
2004,61,2.8,,,,5,20,40,30,5,,,,,
2004,63,2.3,,,,,10,45,35,10,,,,,
2004,67,2,,5,10,15,25,25,15,5,,,,,
2004,68,2.5,1,3,5,8,12,23,24,17,5,2,,,
2004,70,2,,,,20,30,40,10,,,,,,
2004,71,2.2,2,6,10,15,18,18,15,9,5,2,,,
2004,72,2.7,1,1,3,6,12,17,23,17,15,5,,,
2004,73,2.4,,,,,20,70,10,,,,,,
2004,76,2.2,,1,4,10,20,30,20,10,4,1,,,
2004,80,2.2,3.6,4.5,7.8,11.6,14.6,15.8,14.6,11.6,7.8,8.1,,,
2004,84,2.4,0,1,3,10,18,30,27,10,1,0,,,
2004,85,2,,,,10,30,40,20,,,,,,
2004,87,2.3,,,5,15,30,35,10,5,,,,,
2004,89,2.4,,,5,15,25,30,20,5,,,,,
2004,90,2.4,,,,,5,80,15,,,,,,
2004,91,2.5,.1002004,.501002,2.40480962,7.51503006,16.03206413,23.44689379,23.44689379,16.03206413,7.51503006,3.00601202,,,
2004,92,2.17,6.05695097,4.24916352,7.91005762,10.89910382,13.23726173,14.17134492,13.37155931,11.12149981,8.15325324,10.82980506,,,
2004,93,2,,,,5,45,45,5,,,,,,
2004,94,2,,,10,25,30,25,10,,,,,,
2004,95,2.3,0,2,5,11,17,28,20,13,4,0,,,
2004,96,1.8,,5,13,25,32,20,5,,,,,,
2004Q3,1,2,,,5,15,25,25,20,10,,,,,
