INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2015,101,.1,,,15,85,,,,,,,,,,,,,,,
2015,102,.1,0,0,45,50,5,0,0,0,0,0,0,0,,,,,,,
2015,103,.1,,,25,70,5,,,,,,,,,,,,,,
2015,105,.1,,,15,85,,,,,,,,,,,,,,,
2015,107,.0686,0,0,24.1,75.9,0,0,0,0,0,0,0,0,,,,,,,
2015,110,.1,0,.0000000097,3.4451541315,96.2368095609,.3180362979,0,0,0,0,0,0,0,,,,,,,
2015,111,0,,,,,,,,,,,,,,,,,,,
2015,112,.2,,5,20,35,25,10,5,,,,,,,,,,,,
2015,114,.1,,5,10,60,20,5,,,,,,,,,,,,,
2015,115,.1,11.6,10.7,19.1,21.4,18,11.3,5.4,1.9,.5,.1,0,0,,,,,,,
2015,116,.1,,,40,60,,,,,,,,,,,,,,,
2016,1,1.3,,,,,30,50,20,,,,,,,,,,,,
2016,2,.5,,,10,40,40,10,,,,,,,,,,,,,
2016,4,1.1,,5,5,15,25,30,15,5,,,,,,,,,,,
2016,6,.8,,,5,25,45,25,,,,,,,,,,,,,
2016,7,,,,,,,,,,,,,,,,,,,,
2016,8,1.1,,1,4,12,29,35,15,3,1,,,,,,,,,,
2016,14,1.4,,,,,,,,,,,,,,,,,,,
2016,15,1.2,,,5,5,15,40,30,5,,,,,,,,,,,
2016,16,.9,1,2,7,14,18,17,14,11,9,4,2,1,,,,,,,
2016,20,.8,,,10,25,40,25,,,,,,,,,,,,,
2016,22,.9,,,10,15,35,25,15,,,,,,,,,,,,
2016,23,1.2,,,5,15,20,25,20,10,5,,,,,,,,,,
2016,24,1,,,11,16,20,22,18,9,4,,,,,,,,,,
2016,29,.5,,,20,30,40,10,,,,,,,,,,,,,
2016,31,1.2,,,,15,30,45,10,,,,,,,,,,,,
2016,32,.9,,,,,,,,,,,,,,,,,,,
2016,35,1,,,,20,20,40,20,,,,,,,,,,,,
2016,36,1,,,,10,30,30,20,10,,,,,,,,,,,
2016,37,.9,,,,5,46,44,5,,,,,,,,,,,,
2016,38,1.1,,,,,20,60,20,,,,,,,,,,,,
2016,39,1.2,,,,10,25,40,25,,,,,,,,,,,,
2016,41,1.2,,,,,10,70,20,,,,,,,,,,,,
2016,42,.6,,,5,30,50,15,,,,,,,,,,,,,
2016,45,1.2,,,,5,15,60,15,5,,,,,,,,,,,
2016,47,1.1,0,0,0,5,30,45,20,0,0,0,0,0,,,,,,,
2016,48,.9,,,,5,50,45,,,,,,,,,,,,,
2016,49,1,,,,,,,,,,,,,,,,,,,
2016,52,1,0,0,2,13,30,34,16,4,1,0,0,0,,,,,,,
2016,54,1,,,,10,40,45,5,,,,,,,,,,,,
2016,57,1.3,,,,,,,,,,,,,,,,,,,
2016,61,1.3,,,,5,15,40,30,10,,,,,,,,,,,
2016,65,1.5,,,,,,,,,,,,,,,,,,,
2016,67,,.05,1,5,10,20,37,25.95,1,0,0,0,0,,,,,,,
2016,68,1.1,,,,,,,,,,,,,,,,,,,
2016,70,.7,,,,20,75,5,,,,,,,,,,,,,
2016,73,1.2,2,8,20,20,20,20,10,0,0,0,0,0,,,,,,,
2016,80,.9,0,0,1.3,19.1,38.5,34.8,6.3,0,0,0,0,0,,,,,,,
2016,82,.6,,,,,,,,,,,,,,,,,,,
2016,84,1.1,2,6,9,15,24,26,18,0,0,0,0,0,,,,,,,
2016,85,1.1435,.6,2,5.7,12.1,18.9,21.9,18.8,11.9,5.6,1.9,.5,.1,,,,,,,
2016,89,1.3,2.5,2.5,5,10,12.5,15,25,20,5,2.5,,,,,,,,,
2016,91,1,0,0,0,5,35,40,15,5,0,0,0,0,,,,,,,
2016,92,1.3291,.1,.5,2.6,9.2,19.9,24.5,24,14.2,3.9,1,.1,0,,,,,,,
2016,93,1.5,,,,,5,32.5,57.5,5,,,,,,,,,,,
2016,94,1.3,.5,1.5,3,10,18,30,15,8,6,5,2,1,,,,,,,
2016,95,1.117,0,0,0,7.7,25.6,46.7,15.6,4.4,0,0,0,0,,,,,,,
2016,96,.7,,5,10,15,40,20,8,2,,,,,,,,,,,
2016,97,.8,1,5,10,15,55,5,3,2,1,1,1,1,,,,,,,
2016,99,1,,,,,30,70,,,,,,,,,,,,,
2016,101,1.1,,,,5,30,60,5,,,,,,,,,,,,
2016,102,1,0,0,0,10,30,45,10,5,0,0,0,0,,,,,,,
2016,103,1.2,,,,5,25,40,25,5,,,,,,,,,,,
2016,105,1,,,,,35,65,,,,,,,,,,,,,
2016,107,1.3291,.1,.5,2.6,9.2,19.9,24.5,24,14.2,3.9,1,.1,0,,,,,,,
2016,110,1,.0514061825,.3803491532,3.1181190094,12.6858817346,27.2454568655,30.9450498401,18.5929300258,5.9024355651,.9875091418,.0867757925,.003989863,.0000968265,,,,,,,
2016,111,,,,,,,,,,,,,,,,,,,,
2016,112,1.2,,,5,10,15,40,15,10,5,,,,,,,,,,
2016,114,1,,,3,10,30,40,10,6,1,,,,,,,,,,
2016,115,1.1,1.1,2.1,6.4,12.7,19.1,21.4,18,11.3,5.4,1.9,.5,.1,,,,,,,
2016,116,1,,,,10,40,40,10,,,,,,,,,,,,
2016Sep,1,1.2,,,,,30,50,20,,,,,,,,,,,,
2016Sep,2,.6,,,8,39,41,10,2,,,,,,,,,,,,
2016Sep,4,1.4,,,5,10,15,35,20,10,5,,,,,,,,,,
2016Sep,6,1,,,,5,30,45,15,5,,,,,,,,,,,
2016Sep,7,,,,,,,,,,,,,,,,,,,,
2016Sep,8,1.3,,1,7,13,21,31,21,5,1,,,,,,,,,,
2016Sep,14,1.2,,,,,,,,,,,,,,,,,,,
2016Sep,15,1.3,,,5,10,15,30,20,15,5,,,,,,,,,,
2016Sep,16,.7,1,6,12,19,21,19,10,6,3,2,1,0,,,,,,,
2016Sep,20,.8,,,10,25,35,20,10,,,,,,,,,,,,
2016Sep,22,1,,,10,15,25,30,15,5,,,,,,,,,,,
2016Sep,23,1.7,,1,4,8,12,25,30,15,5,,,,,,,,,,
2016Sep,24,1.0998,,,6,15,21,23,20,11,4,,,,,,,,,,
2016Sep,29,.5,,,20,30,40,10,,,,,,,,,,,,,
2016Sep,31,.8,,,5,20,40,30,5,,,,,,,,,,,,
2016Sep,32,,,,,,,,,,,,,,,,,,,,
2016Sep,35,,,,,,,,,,,,,,,,,,,,
2016Sep,36,.7,,,,10,30,30,20,10,,,,,,,,,,,
2016Sep,37,1.1,,,,,29,45,25,1,,,,,,,,,,,
2016Sep,38,1.3,,,,,20,60,20,,,,,,,,,,,,
2016Sep,39,1.4,,,,5,27.5,37.5,25,5,,,,,,,,,,,
2016Sep,41,,,,,,,,,,,,,,,,,,,,
2016Sep,42,.7,,,,35,45,20,,,,,,,,,,,,,
2016Sep,45,,,,,,,,,,,,,,,,,,,,
2016Sep,47,1.4,,,,,,,,,,,,,,,,,,,
2016Sep,48,.9,,,,5,50,45,,,,,,,,,,,,,
2016Sep,49,1.1,,,,,,,,,,,,,,,,,,,
2016Sep,52,.7,0,0,5,24,39,23,8,1,0,0,0,0,,,,,,,
2016Sep,54,.9,,,,10,45,40,5,,,,,,,,,,,,
2016Sep,57,1.1,,,,,,,,,,,,,,,,,,,
2016Sep,61,1.4,,,,,10,45,35,10,,,,,,,,,,,
2016Sep,65,,,,,,,,,,,,,,,,,,,,
2016Sep,67,,,,,,,,,,,,,,,,,,,,
2016Sep,68,1.3,,,,,,,,,,,,,,,,,,,
2016Sep,70,,,,,,,,,,,,,,,,,,,,
2016Sep,73,.6,5,10,25,30,20,10,,,,,,,,,,,,,
2016Sep,80,,,,,,,,,,,,,,,,,,,,
2016Sep,82,,,,,,,,,,,,,,,,,,,,
2016Sep,84,,,,,,,,,,,,,,,,,,,,
2016Sep,85,1.234,1.2,2.6,6,11.1,16.4,19.1,17.7,13,7.6,3.5,1.3,.5,,,,,,,
2016Sep,89,1.5,2.5,2.5,2.5,2.5,12.5,20,25,20,10,2.5,,,,,,,,,
2016Sep,91,.9,0,0,0,7.5,40,32.5,15,5,0,0,0,0,,,,,,,
2016Sep,92,1.46915,.4,1.4,4.1,9.2,15.7,18.3,20.4,16.8,7.9,4,1.4,.4,,,,,,,
2016Sep,93,1.2,,,,,17.5,60,22.5,,,,,,,,,,,,
2016Sep,94,1.4,1,2,4,5,11,30,26,8,6,4,2,1,,,,,,,
2016Sep,95,1.2565,0,0,0,3.3,24.5,41,21.7,7.8,1.7,0,0,0,,,,,,,
2016Sep,96,.95,,,2,10,30,35,15,8,,,,,,,,,,,
2016Sep,97,.9,1,5,10,15,55,5,3,2,1,1,1,1,,,,,,,
2016Sep,99,1.2,,,,,,,,,,,,,,,,,,,
2016Sep,101,1.1,,,,,,,,,,,,,,,,,,,
2016Sep,102,1,0,0,0,5,40,40,15,0,0,0,0,0,,,,,,,
2016Sep,103,1.5,,,,5,20,30,40,5,,,,,,,,,,,
2016Sep,105,.9,,,,10,70,20,,,,,,,,,,,,,
2016Sep,107,1.4691497,.4,1.4,4.1,9.2,15.7,18.3,20.4,16.8,7.9,4,1.4,.4,,,,,,,
2016Sep,110,.9,2.0095142987,3.2538988203,8.7461823064,15.4521814352,20.5382231393,20.5382231394,15.4521814352,8.7461823064,3.7239149897,1.1925097252,.2871533021,.0598351021,,,,,,,
2016Sep,111,,,,,,,,,,,,,,,,,,,,
2016Sep,112,1,,,5,10,20,30,20,10,5,,,,,,,,,,
2016Sep,114,1.3,,2,8,10,19,40,10,5,5,1,,,,,,,,,
2016Sep,115,1.4,.5,1,3.7,8.7,15.5,20.6,20.6,15.5,8.7,3.7,1.2,.3,,,,,,,
2016Sep,116,1.2,,,,10,30,45,15,,,,,,,,,,,,
2017,1,1.7,,,,,10,30,50,10,,,,,,,,,,,
2017,2,1.1,,3,5,15,20,35,17,5,,,,,,,,,,,
2017,4,1.6,,,5,10,15,25,30,10,5,,,,,,,,,,
2017,6,1.5,,,,,15,30,45,10,,,,,,,,,,,
2017,7,,,,,,,,,,,,,,,,,,,,
2017,8,1.4,1,2,5,10,17,25,22,12,5,1,,,,,,,,,
2017,14,1.7,,,,,,,,,,,,,,,,,,,
2017,15,1.7,,,,5,10,15,35,25,10,,,,,,,,,,
2017,16,1,1,2,7,14,17,18,14,11,9,4,2,1,,,,,,,
2017,20,1.4,,,,5,20,40,25,10,,,,,,,,,,,
2017,22,1.4,,,,10,20,35,25,10,,,,,,,,,,,
2017,23,1.6,,1,3,5,16,24,26,16,5,3,1,,,,,,,,
2017,24,1.6,,,5,10,13,16.5,20,17,11,6,1.5,,,,,,,,
2017,29,1,,,,20,30,40,10,,,,,,,,,,,,
2017,31,1.7,,,,5,15,30,35,10,5,,,,,,,,,,
2017,32,1.8,,,,,,,,,,,,,,,,,,,
2017,35,,,,,,,,,,,,,,,,,,,,
2017,36,2,,,,,,10,20,40,20,10,,,,,,,,,
2017,37,1.7,,,,,5,24,41,25,5,,,,,,,,,,
2017,38,1.7,,,,,,20,60,20,,,,,,,,,,,
2017,39,1.5,,,,10,20,27,33,10,,,,,,,,,,,
2017,41,1.5,,,,,,20,70,10,,,,,,,,,,,
2017,42,,,,,,,,,,,,,,,,,,,,
2017,45,1.28,,,,5,20,35,35,5,,,,,,,,,,,
2017,47,1.6,0,0,0,0,10,25,30,25,10,0,0,0,,,,,,,
2017,48,1.3,,,,,,55,45,,,,,,,,,,,,
2017,49,1.7,,,,,,,,,,,,,,,,,,,
2017,52,1.4,0,1,3,8,16,24,21,15,8,3,1,0,,,,,,,
2017,54,1.7,,,,,5,20,60,15,,,,,,,,,,,
2017,57,1.5,,,,,,,,,,,,,,,,,,,
2017,61,,,,,,,,,,,,,,,,,,,,
2017,65,2.3,,,,,,,,,,,,,,,,,,,
2017,67,,,,,,,,,,,,,,,,,,,,
2017,68,1.6,,,,,,,,,,,,,,,,,,,
2017,70,1.1,,,,,,55,45,,,,,,,,,,,,
2017,73,1.6,1,3,5,15,20,20,30,6,0,0,0,0,,,,,,,
2017,80,1.8,0,.3,.3,1.9,6,21.3,35.6,25.1,8.2,1.3,0,0,,,,,,,
2017,82,1.1,,,,,,,,,,,,,,,,,,,
2017,84,1.6,6,5,6,10,15,20,22,12,4,0,0,0,,,,,,,
2017,85,1.7482,.2,.7,2.3,5.7,10.9,16.6,19.6,18.2,13.3,7.5,3.4,1.6,,,,,,,
2017,89,1.5,2.5,2.5,2.5,2.5,12.5,20,25,20,10,2.5,,,,,,,,,
2017,91,1.5,0,0,0,2.5,10,35,40,10,2.5,0,0,0,,,,,,,
2017,92,1.196235,.2,1.2,4.6,12.3,21.7,22.9,20.7,11.8,3.4,1,.2,0,,,,,,,
2017,93,2,,,,,,7.5,35,55,2.5,,,,,,,,,,
2017,94,2,.5,1,2,3,5,10,24,26,16,7.5,3,2,,,,,,,
2017,95,1.5525,0,0,0,2.6,10.6,27.5,36.1,19.4,3.8,0,0,0,,,,,,,
2017,96,1.2,,,3,10,15,35,25,10,2,,,,,,,,,,
2017,97,,,,,,,,,,,,,,,,,,,,
2017,99,1.5,,,,,,30,70,,,,,,,,,,,,
2017,101,1.3,,,,5,25,40,25,5,,,,,,,,,,,
2017,102,1.5,0,0,0,5,10,30,45,10,0,0,0,0,,,,,,,
2017,103,1.7,,,,5,15,30,40,10,,,,,,,,,,,
2017,105,1.8,,,,,,20,70,10,,,,,,,,,,,
2017,107,1.196235,.2,1.2,4.6,12.3,21.7,22.9,20.7,11.8,3.4,1,.2,0,,,,,,,
2017,110,,,,,,,,,,,,,,,,,,,,
2017,111,,,,,,,,,,,,,,,,,,,,
2017,112,1.6,,,,5,10,20,30,20,10,5,,,,,,,,,
2017,114,1.2,,5,5,10,15,37,10,8,5,5,,,,,,,,,
2017,115,1.7,.2,.5,1.9,5.4,11.3,18,21.3,19.1,12.7,6.4,2.4,.8,,,,,,,
2017,116,1.4,,,,,10,40,35,15,,,,,,,,,,,
2017Sep,1,1.5,,,,,10,40,40,10,,,,,,,,,,,
2017Sep,2,1.3,,3,5,15,20,35,17,5,,,,,,,,,,,
2017Sep,4,1.6,,,,5,10,17.5,35,17.5,10,5,,,,,,,,,
2017Sep,6,1.6,,,,,10,25,45,20,,,,,,,,,,,
2017Sep,7,,,,,,,,,,,,,,,,,,,,
2017Sep,8,1.4,1,3,5,10,17,25,21,11,6,1,,,,,,,,,
2017Sep,14,2.1,,,,,,,,,,,,,,,,,,,
2017Sep,15,1.8,,,,5,5,15,35,25,10,5,,,,,,,,,
2017Sep,16,.9,1,1,2,10,18,16,14,12,11,9,4,2,,,,,,,
2017Sep,20,1.5,,,,5,20,32,33,10,,,,,,,,,,,
2017Sep,22,1.5,,,,5,15,25,35,15,5,,,,,,,,,,
2017Sep,23,1.5,,,3,12,18,22,25,15,4,1,,,,,,,,,
2017Sep,24,1.6736,,,,6.5,12,21,23,22,12.5,3,,,,,,,,,
2017Sep,29,1,,,,20,30,40,10,,,,,,,,,,,,
2017Sep,31,1.7,,,,5,20,25,35,10,5,,,,,,,,,,
2017Sep,32,,,,,,,,,,,,,,,,,,,,
2017Sep,35,,,,,,,,,,,,,,,,,,,,
2017Sep,36,1.6,,,,,10,30,40,10,10,,,,,,,,,,
2017Sep,37,1.8,,,,,3,27,41,28,1,,,,,,,,,,
2017Sep,38,1.6,,,,,,20,60,20,,,,,,,,,,,
2017Sep,39,1.5,,,,5,20,30,35,10,,,,,,,,,,,
2017Sep,41,,,,,,,,,,,,,,,,,,,,
2017Sep,42,,,,,,,,,,,,,,,,,,,,
2017Sep,45,,,,,,,,,,,,,,,,,,,,
2017Sep,47,1.6,,,,,,,,,,,,,,,,,,,
2017Sep,48,1.3,,,,,,55,45,,,,,,,,,,,,
2017Sep,49,1.8,,,,,,,,,,,,,,,,,,,
2017Sep,52,1.4,0,0,2,7,17,25,23,15,7,3,1,0,,,,,,,
2017Sep,54,1.3,,,,5,20,50,20,5,,,,,,,,,,,
2017Sep,57,1.5,,,,,,,,,,,,,,,,,,,
2017Sep,61,,,,,,,,,,,,,,,,,,,,
2017Sep,65,,,,,,,,,,,,,,,,,,,,
2017Sep,67,,,,,,,,,,,,,,,,,,,,
2017Sep,68,1.6,,,,,,,,,,,,,,,,,,,
2017Sep,70,,,,,,,,,,,,,,,,,,,,
2017Sep,73,1.4,1,5,7,15,20,20,30,2,,,,,,,,,,,
2017Sep,80,,,,,,,,,,,,,,,,,,,,
2017Sep,82,,,,,,,,,,,,,,,,,,,,
2017Sep,84,,,,,,,,,,,,,,,,,,,,
2017Sep,85,1.8868,.3,.8,2.2,5.1,9.6,14.6,18,17.8,14.3,9.3,4.9,3.1,,,,,,,
2017Sep,89,1.6,2.5,2.5,2.5,2.5,10,20,25,20,10,5,,,,,,,,,
2017Sep,91,1.5,0,0,0,5,15,30,40,7.5,2.5,0,0,0,,,,,,,
2017Sep,92,1.28981,.9,2.3,5.9,11.6,17.5,18.4,18.7,14.2,6.2,3,1,.3,,,,,,,
2017Sep,93,1.8,,,,,,15,60,20,5,,,,,,,,,,
2017Sep,94,2,.5,1,2.5,4,5,8,26,28,11,8,4,2,,,,,,,
2017Sep,95,1.585,0,0,0,3.8,8.5,24.5,39.1,18.3,5.8,0,0,0,,,,,,,
2017Sep,96,1.29,,,2,10,15,35,25,10,3,,,,,,,,,,
2017Sep,97,,,,,,,,,,,,,,,,,,,,
2017Sep,99,1.6,,,,,,,,,,,,,,,,,,,
2017Sep,101,1.4,,,,,,,,,,,,,,,,,,,
2017Sep,102,,,,,,,,,,,,,,,,,,,,
2017Sep,103,,,,,,,,,,,,,,,,,,,,
2017Sep,105,1.5,,,,,,20,70,10,,,,,,,,,,,
2017Sep,107,1.28981,.9,2.3,5.9,11.6,17.5,18.4,18.7,14.2,6.2,3,1,.3,,,,,,,
2017Sep,110,,,,,,,,,,,,,,,,,,,,
2017Sep,111,,,,,,,,,,,,,,,,,,,,
2017Sep,112,1.5,,,,5,10,20,30,20,10,5,,,,,,,,,
2017Sep,114,1.3,,3,8,9,16,40,13,5,5,1,,,,,,,,,
2017Sep,115,1.7,.2,.5,1.9,5.4,11.3,18,21.3,19.1,12.7,6.4,2.4,.8,,,,,,,
2017Sep,116,1.5,,,,,10,35,40,15,,,,,,,,,,,
2020,1,1.9,,,,,5,25,60,10,,,,,,,,,,,
2020,2,1.6,,,2,6,10,21,26,21,10,4,,,,,,,,,
2020,4,1.7,,,,5,10,20,30,20,10,5,,,,,,,,,
2020,6,2,,,,,5,20,30,40,5,,,,,,,,,,
2020,7,,,,,,,,,,,,,,,,,,,,
2020,8,1.9,,,1,3,12,20,25,22,10,4,2,1,,,,,,,
2020,14,2,,,,,,,,,,,,,,,,,,,
2020,15,1.9,,,,,5,20,35,20,15,5,,,,,,,,,
2020,16,1.7,5,5,6,7,13,14,16,12,9,7,5,1,,,,,,,
2020,20,1.9,,,,10,15,20,27,20,8,,,,,,,,,,
2020,22,1.7,,,,,10,20,50,20,,,,,,,,,,,
2020,23,2,,,1,2,4,15,20,20,18,15,5,,,,,,,,
2020,24,1.85,,1,2.5,6,10,16.5,18,16.5,12,9,6,2.5,,,,,,,
2020,29,2,,,,,10,20,20,40,10,,,,,,,,,,
2020,31,1.8,,,,,10,30,40,15,5,,,,,,,,,,
2020,32,,,,,,,,,,,,,,,,,,,,
2020,35,,,,,,,,,,,,,,,,,,,,
2020,36,2.5,,,,,,10,10,30,40,10,,,,,,,,,
2020,37,2.2,,,,,,2,34,40,23,1,,,,,,,,,
2020,38,,,,,,,,,,,,,,,,,,,,
2020,39,1.85,,,,5,23,27,30,15,,,,,,,,,,,
2020,41,,,,,,,,,,,,,,,,,,,,
2020,42,1.8,,,,,,30,50,20,,,,,,,,,,,
2020,45,1.53,,,,5,10,15,55,15,,,,,,,,,,,
2020,47,2,,,,,,,,,,,,,,,,,,,
2020,48,1.5,,,,,,50,50,,,,,,,,,,,,
2020,49,,,,,,,,,,,,,,,,,,,,
2020,52,2,0,0,2,5,9,15,18,18,16,10,7,0,,,,,,,
2020,54,2,,,,,5,20,35,25,15,,,,,,,,,,
2020,57,2,,,,,,,,,,,,,,,,,,,
2020,61,,,,,,,,,,,,,,,,,,,,
2020,65,,,,,,,,,,,,,,,,,,,,
2020,67,,,,,,,,,,,,,,,,,,,,
2020,68,1.8,,,,,,,,,,,,,,,,,,,
2020,70,1.8,,,,,,35,65,,,,,,,,,,,,
2020,73,1.8,,,,5,20,35,35,5,,,,,,,,,,,
2020,80,1.9,0,0,.9,3.8,10.7,22.6,25.3,16.6,13.5,5.3,1.3,0,,,,,,,
2020,82,,,,,,,,,,,,,,,,,,,,
2020,84,1.9,3,2,3,6,10,14,20,19,15,5,2,1,,,,,,,
2020,85,1.95,.1,.4,1.5,4,8.6,14.4,18.9,19.4,15.5,9.8,4.8,2.6,,,,,,,
2020,89,2,,,0,2.5,10,15,25,20,15,7.5,2.5,2.5,,,,,,,
2020,91,1.7,0,0,2.5,5,17.5,25,30,12.5,5,2.5,0,0,,,,,,,
2020,92,,,,,,,,,,,,,,,,,,,,
2020,93,2,,,,,,5,35,50,10,,,,,,,,,,
2020,94,1.7,.5,1,3,4.5,8,16,32,16,8,6,3,2,,,,,,,
2020,95,1.7715,0,0,0,0,7,16.7,42.6,22.4,11.3,0,0,0,,,,,,,
2020,96,1.5,,,,,,,,,,,,,,,,,,,
2020,97,,,,,,,,,,,,,,,,,,,,
2020,99,1.7,,,,,,,,,,,,,,,,,,,
2020,101,1.7,,,5,7,15,28,40,5,,,,,,,,,,,
2020,102,,,,,,,,,,,,,,,,,,,,
2020,103,1.9,,,,2.5,10,15,30,25,15,2.5,,,,,,,,,
2020,105,2.2,,,,,,,30,65,5,,,,,,,,,,
2020,107,,,,,,,,,,,,,,,,,,,,
2020,110,,,,,,,,,,,,,,,,,,,,
2020,111,,,,,,,,,,,,,,,,,,,,
2020,112,2,,,,,5,10,20,30,25,10,,,,,,,,,
2020,114,1.5,,1,3,8,10,16,40,10,5,5,2,,,,,,,,
2020,115,1.9,.1,.2,1.2,3.7,8.7,15.5,20.6,20.6,15.5,8.7,3.7,1.5,,,,,,,
2020,116,1.9,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2015,1,1.5,,,,,,20,60,20,,,,,,,,,,,
2015,2,1.6,,,,,,45,55,,,,,,,,,,,,
2015,4,1.5,,,,5,10,20,35,20,10,,,,,,,,,,
2015,6,1.4,,,,,,55,45,,,,,,,,,,,,
2015,7,1.3,,,,,,,,,,,,,,,,,,,
2015,8,1.6,,,,,,40,60,,,,,,,,,,,,
2015,14,1.6,,,,,,,,,,,,,,,,,,,
2015,15,1.4,,,,,,60,40,,,,,,,,,,,,
2015,16,1.5,0,0,1,5,10,27,35,16,3,2,1,0,,,,,,,
2015,20,1.6,,,,,,15,85,,,,,,,,,,,,
2015,22,1.4,,,,,10,45,35,10,,,,,,,,,,,
2015,23,1.5,,,,,5,45,45,5,,,,,,,,,,,
2015,24,1.5163,,,,10,15,22,27,18,8,,,,,,,,,,
2015,29,1.1,,,,,20,50,30,,,,,,,,,,,,
2015,31,1.5,,,,,15,25,50,10,,,,,,,,,,,
2015,32,1.5,0,0,0,0,.2,30.9,66.5,2.4,0,0,0,0,,,,,,,
2015,35,1.5,,,,,,40,60,,,,,,,,,,,,
2015,36,.9,,,,10,40,30,20,,,,,,,,,,,,
2015,37,1.4,,,,,4,52,44,,,,,,,,,,,,
2015,38,1.5,,,,,,10,80,10,,,,,,,,,,,
2015,39,1.5,,,,,5,45,50,,,,,,,,,,,,
