INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5,,,,
2002,2,2.2,0,0,0,0,20,50,30,0,0,,,,
2002,4,2.2,0,0,0,0,15,70,15,0,0,,,,
2002,5,1.9,0,0,0,0,60,40,0,0,0,,,,
2002,9,2,0,0,0,0,50,50,0,0,0,,,,
2002,10,2.132,.22369553,.82255634,3.97634259,11.43062839,21.40018253,26.10447473,20.75035464,10.74674389,4.54502136,,,,
2002,11,2.1,0,0,0,0,30,70,0,0,0,,,,
2002,14,1.9,0,0,0,0,65,35,0,0,0,,,,
2002,15,2,0,0,0,0,40,60,0,0,0,,,,
2002,17,2.1,0,0,0,20,35,40,5,0,0,,,,
2002,19,2.3,0,0,0,0,0,90,10,0,0,,,,
2002,22,2.1,0,0,0,10,35,45,10,0,0,,,,
2002,24,2.2,0,0,0,0,20,60,20,0,0,,,,
2002,26,2.1,0,0,0,5,30,60,5,0,0,,,,
2002,28,2.2,0,0,0,0,20,60,20,0,0,,,,
2002,29,2.1,0,0,0,0,15,80,5,0,0,,,,
2002,30,2.1,0,0,0,0,50,50,0,0,0,,,,
2002,31,2.1,0,0,0,0,30,70,0,0,0,,,,
2002,32,2.2,0,0,0,0,10,80,10,0,0,,,,
2002,33,2.2,0,0,0,0,10,90,0,0,0,,,,
2002,35,2.1,0,0,0,0,30,60,10,0,0,,,,
2002,36,2.1,0,0,0,0,35,45,15,5,0,,,,
2002,37,2.2,0,0,0,0,5,90,5,0,0,,,,
2002,39,2.2,0,0,0,0,5,80,15,0,0,,,,
2002,41,2.1,0,0,0,0,20,80,0,0,0,,,,
2002,42,2.1,0,0,0,0,20,80,0,0,0,,,,
2002,45,2,0,0,0,0,55,45,0,0,0,,,,
2002,47,2.1,0,0,0,0,10,90,0,0,0,,,,
2002,48,2.2,0,0,0,0,40,60,0,0,0,,,,
2002,52,2.2,0,0,0,0,35,65,0,0,0,,,,
2002,53,2.3,0,0,0,0,10,70,20,0,0,,,,
2002,54,2.1,0,0,0,0,40,50,10,0,0,,,,
2002,56,2.2,0,0,0,0,30,70,0,0,0,,,,
2002,57,2.2,0,0,0,0,0,95,5,0,0,,,,
2002,59,2.2,0,0,0,0,5,60,35,0,0,,,,
2002,60,2.1,0,0,0,0,20,60,20,0,0,,,,
2002,61,2.1,0,0,0,0,50,50,0,0,0,,,,
2002,63,2.2,0,0,0,0,20,80,0,0,0,,,,
2002,66,2,0,0,0,5,45,45,5,0,0,,,,
2002,71,2.1,0,0,0,0,30,45,25,0,0,,,,
2002,73,1.7,0,0,0,0,90,10,0,0,0,,,,
2002,76,2.2,0,0,0,0,25,55,20,0,0,,,,
2002,80,2.3,0,0,.00002442,.0767905,9.52851359,61.58716899,28.03659908,.76999236,.00091107,,,,
2002,84,2.2,0,0,0,0,20,70,10,0,0,,,,
2002,85,2.4,0,0,0,0,10,80,10,0,0,,,,
2002,87,2.2,0,0,0,0,12.5,75,12.5,0,0,,,,
2002,89,2.3,0,0,0,0,35,50,15,0,0,,,,
2002,90,2.3,0,0,0,0,0,90,10,0,0,,,,
2002,91,2.1,0,.00000483,.01228507,2.26271631,34.66913422,53.93473139,8.98613148,.13484349,.00015322,,,,
2002,92,2.3,0,0,.00015323,.13484277,8.986094,53.93501,34.6689,2.2627,.0123,,,,
2002,93,2.3,0,0,0,0,20,45,35,0,0,,,,
2002,94,2.3,0,0,0,0,25,50,25,0,0,,,,
2002,95,2.1,0,0,2,15,26,30,21,6,0,,,,
2002,96,2.3,0,0,0,0,2,68,30,0,0,,,,
2003,2,2,0,0,0,0,30,40,30,0,0,,,,
2003,4,1.7,0,0,0,10,60,20,10,0,0,,,,
2003,5,1.8,0,0,0,10,50,40,0,0,0,,,,
2003,9,1.8,0,0,0,0,60,40,0,0,0,,,,
2003,10,1.928,.50751771,1.57330793,6.44312461,15.54768104,24.4393241,25.03250816,16.70775569,7.26454182,2.48423894,,,,
