INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2013,113,1.7,,,,,15,25,35,20,5,,,,,,,,,,
2014,1,1.5,,,,,5,20,70,5,,,,,,,,,,,
2014,2,1.6,,,,,11,38,40,11,,,,,,,,,,,
2014,3,1.5,,,,,,,,,,,,,,,,,,,
2014,4,1.3,,,5,10,20,30,20,10,5,,,,,,,,,,
2014,5,1.2,,,5,10,25,25,20,10,5,,,,,,,,,,
2014,6,1.5,,,,,,30,60,10,,,,,,,,,,,
2014,7,1.2,,,,,,,,,,,,,,,,,,,
2014,8,1.5,,,2,5,15,30,31,12,5,,,,,,,,,,
2014,14,1.6,,,,,,,,,,,,,,,,,,,
2014,15,1.5,,,,,5,35,50,10,,,,,,,,,,,
2014,16,1.3,1,2,3,8,14,20,18,13,10,7,3,1,,,,,,,
2014,20,1.4,,,,10,25,35,25,5,,,,,,,,,,,
2014,22,1.2,,,,10,15,50,20,5,,,,,,,,,,,
2014,23,1.5,,,,5,15,25,30,20,5,,,,,,,,,,
2014,24,1.4,,,2.5,8,20,24,22,12.5,8.5,2.5,,,,,,,,,
2014,26,1.6,,,,,5,25,45,20,5,,,,,,,,,,
2014,29,1.6,,,,,,40,50,10,,,,,,,,,,,
2014,31,1.5,,,,,,30,50,20,,,,,,,,,,,
2014,32,1.4,,,1,5,21,27,24,13,8,1,,,,,,,,,
2014,35,1.6,,,,,,20,70,10,,,,,,,,,,,
2014,37,1.9,,,,,2,34,58,6,,,,,,,,,,,
2014,38,1.4,,,,,10,60,30,,,,,,,,,,,,
2014,39,1.5,,,,,10,35,40,15,,,,,,,,,,,
2014,41,1.5,,,,,,,70,30,,,,,,,,,,,
2014,45,1.5,,,,,,35,65,,,,,,,,,,,,
2014,47,1.4,0,0,0,0,20,60,20,0,0,0,0,0,,,,,,,
2014,48,1.2,,,,,10,80,10,,,,,,,,,,,,
2014,52,1.3,0,0,1,7,20,32,26,10,3,1,0,0,,,,,,,
2014,54,1.6,,,,,15,20,30,20,15,,,,,,,,,,
2014,57,1.7,,,,,,,,,,,,,,,,,,,
2014,58,1.5,,,,,,30,55,15,,,,,,,,,,,
2014,67,1.7,.5,1,3,5,8,28,23.5,15,8,5,2,1,,,,,,,
2014,68,1.4,,,,,20,35,30,15,,,,,,,,,,,
2014,70,1,,,,,30,60,10,,,,,,,,,,,,
2014,82,1.3,,,,,,,,,,,,,,,,,,,
2014,84,1.6,0,0,0,0,5,27,45,18,5,0,0,0,,,,,,,
2014,85,1.4060079946,.0057771006,.0956006464,.9239848696,5.0593090033,15.7298145877,27.8167739585,28.0056429958,16.0525821732,5.233702975,.9689479462,.1016341581,.0062295856,,,,,,,
2014,89,1.4,,,2.5,10,15,30,20,10,10,2.5,,,,,,,,,
2014,91,1,0,0,0,15,37.5,37.5,10,0,0,0,0,0,,,,,,,
2014,92,1.2339935588,.0411555769,.4300598588,2.7615916579,10.3558029097,22.7150869698,26.3774868386,23.1341362437,11.283769654,2.3914397242,.4641337795,.0429516853,.0023851016,,,,,,,
2014,93,2,,,,,,5,30,60,5,,,,,,,,,,
2014,94,1.9,,,1,3,6,12,30,26,10,8,4,,,,,,,,
2014,95,1.615,0,0,0,6,9,22,35,18,7,3,0,0,,,,,,,
2014,96,1.3,,,,,7,40,30,18,5,,,,,,,,,,
2014,98,1.3,,,,,15,50,25,10,,,,,,,,,,,
2014,99,1.4,,,,,,60,40,,,,,,,,,,,,
2014,101,1.5,,,,,,10,80,10,,,,,,,,,,,
2014,103,1.5,,,,2.5,12.5,30,35,15,5,,,,,,,,,,
2014,104,1.5,0,0,0,5,15,30,35,10,5,0,0,0,,,,,,,
2014,107,1.2339935588,.0411555769,.4300598588,2.7615916579,10.3558029097,22.7150869698,26.3774868386,23.1341362437,11.283769654,2.3914397242,.4641337795,.0429516853,.0023851016,,,,,,,
2014,110,1.6,0,.0000000044,.0000268121,.020095535,1.9302430537,25.8176937294,53.4138190764,17.9018660779,.9099351328,.0063150278,.0000055499,.0000000006,,,,,,,
2014,111,,,,,,,,,,,,,,,,,,,,
2014,112,1.6,,,,,10,20,40,20,10,,,,,,,,,,
2014,113,1.4,,,,5,20,30,25,15,5,,,,,,,,,,
2014Sep,1,1.5,,,,,5,20,70,5,,,,,,,,,,,
2014Sep,2,1.6,,,,2,12,34,38,12,2,,,,,,,,,,
2014Sep,3,1.6,,,,,,,,,,,,,,,,,,,
2014Sep,4,1.4,,,5,10,20,30,20,10,5,,,,,,,,,,
2014Sep,5,1.2,,,5,10,25,25,20,10,5,,,,,,,,,,
2014Sep,6,1.6,,,,,5,40,50,5,,,,,,,,,,,
2014Sep,7,,,,,,,,,,,,,,,,,,,,
2014Sep,8,1.5,,,2,5,15,30,31,12,5,,,,,,,,,,
2014Sep,14,1.7,,,,,,,,,,,,,,,,,,,
2014Sep,15,1.5,,,,,5,35,50,10,,,,,,,,,,,
2014Sep,16,1.3,1,2,2,8,16,21,16,13,10,7,3,1,,,,,,,
2014Sep,20,1.4,,,,10,25,35,25,5,,,,,,,,,,,
2014Sep,22,1.3,,,,10,15,50,20,5,,,,,,,,,,,
2014Sep,23,1.4,,,,1,13,25,30,20,10,1,,,,,,,,,
2014Sep,24,1.6,,,,8,12.5,22.5,25,17.5,10,4.5,,,,,,,,,
2014Sep,26,1.8,,,,,5,20,45,25,5,,,,,,,,,,
2014Sep,29,1.6,,,,,,40,50,10,,,,,,,,,,,
2014Sep,31,1.7,,,,,5,10,40,30,10,5,,,,,,,,,
2014Sep,32,,,,,,,,,,,,,,,,,,,,
2014Sep,35,,,,,,,,,,,,,,,,,,,,
2014Sep,37,1.9,,,,,3,42,50,5,,,,,,,,,,,
2014Sep,38,1.5,,,,,,20,60,20,,,,,,,,,,,
2014Sep,39,1.6,,,,,5,35,45,15,,,,,,,,,,,
2014Sep,41,,,,,,,,,,,,,,,,,,,,
2014Sep,45,,,,,,,,,,,,,,,,,,,,
2014Sep,47,1.5,,,,,,,,,,,,,,,,,,,
2014Sep,48,1.1,,,,,15,75,10,,,,,,,,,,,,
2014Sep,52,1.2,0,0,1,9,23,32,23,9,2,1,0,0,,,,,,,
2014Sep,54,1.5,,,,,15,20,30,20,15,,,,,,,,,,
2014Sep,57,1.4,,,,,,,,,,,,,,,,,,,
2014Sep,58,,,,,,,,,,,,,,,,,,,,
2014Sep,67,,,,,,,,,,,,,,,,,,,,
2014Sep,68,1.2,,,,,25,46,24,5,,,,,,,,,,,
2014Sep,70,,,,,,,,,,,,,,,,,,,,
2014Sep,82,1.2,,,,,,,,,,,,,,,,,,,
2014Sep,84,,,,,,,,,,,,,,,,,,,,
2014Sep,85,1.4220135367,.015735755,.177750409,1.2906254976,5.7301262998,15.5771792072,25.9541995146,26.5189164041,16.6166453897,6.3819639164,1.5009667565,.2158830325,.0200078176,,,,,,,
2014Sep,89,1.4,,,2.5,10,15,25,20,15,10,2.5,,,,,,,,,
2014Sep,91,1.1,0,0,0,17.5,35,40,7.5,0,0,0,0,0,,,,,,,
2014Sep,92,1.2186278944,.7148539943,2.172366269,6.0350785711,12.452690689,19.0872932162,19.6197463473,18.9504551182,13.1116673293,5.0601456405,2.1083060311,.5592713964,.1281253976,,,,,,,
2014Sep,93,1.8,,,,,,7.5,60,30,2.5,,,,,,,,,,
2014Sep,94,2,,,,3,8,15,21,24,12,9,5,3,,,,,,,
2014Sep,95,1.69,0,0,0,3,8,20,38,21,8,2,0,0,,,,,,,
2014Sep,96,1.4,,,,5,10,35,25,20,5,,,,,,,,,,
2014Sep,98,1.3,,,,5,18,40,20,15,2,,,,,,,,,,
2014Sep,99,1.5,,,,,,,,,,,,,,,,,,,
2014Sep,101,1.5,,,,,,10,70,20,,,,,,,,,,,
2014Sep,103,1.7,,,,2.5,7.5,30,40,15,5,,,,,,,,,,
2014Sep,104,,,,,,,,,,,,,,,,,,,,
2014Sep,107,1.2186278944,.7148539943,2.172366269,6.0350785711,12.452690689,19.0872932162,19.6197463473,18.9504551182,13.1116673293,5.0601456405,2.1083060311,.5592713964,.1281253976,,,,,,,
2014Sep,110,1.7,.0868056563,.2947016276,1.4583409117,4.7377889384,11.0926300719,18.7216815549,22.7811922028,19.9873851664,12.6434514112,5.7655941706,1.8949138292,.535514459,,,,,,,
2014Sep,111,,,,,,,,,,,,,,,,,,,,
2014Sep,112,1.6,,,,,10,20,40,20,10,,,,,,,,,,
2014Sep,113,1.4,,,,5,15,30,25,20,5,,,,,,,,,,
2015,1,1.7,,,,,,15,80,5,,,,,,,,,,,
2015,2,1.8,,,,6,14,26,30,16,8,,,,,,,,,,
2015,3,1,,,,,,,,,,,,,,,,,,,
2015,4,1.7,,,,5,15,20,25,20,10,5,,,,,,,,,
2015,5,1.5,,1,4,10,20,25,25,9,5,1,,,,,,,,,
2015,6,1.8,,,,,,10,50,30,10,,,,,,,,,,
2015,7,1.2,,,,,,,,,,,,,,,,,,,
2015,8,1.6,,1,3,4,10,25,28,18,6,3,2,,,,,,,,
2015,14,2,,,,,,,,,,,,,,,,,,,
2015,15,1.8,,,,,,20,35,30,15,,,,,,,,,,
2015,16,1.5,1,2,3,8,12,16,18,16,12,8,3,1,,,,,,,
2015,20,1.7,,,,5,15,23,32,20,5,,,,,,,,,,
2015,22,1.4,,,,10,20,40,20,10,,,,,,,,,,,
2015,23,1.8,,,,1,5,16,27,25,17,7,2,,,,,,,,
2015,24,1.5,,2,6.5,10,12,16.5,18,16,10,6,3,,,,,,,,
2015,26,1.8,,,,2.5,10,20,35,20,10,2.5,,,,,,,,,
2015,29,1.6,,,,,,40,50,10,,,,,,,,,,,
2015,31,1.9,,,,,5,20,40,30,5,,,,,,,,,,
2015,32,,,,,,,,,,,,,,,,,,,,
2015,35,,,,,,,,,,,,,,,,,,,,
2015,37,2,,,,,1,10,40,43,6,,,,,,,,,,
2015,38,1.8,,,,,,20,60,20,,,,,,,,,,,
2015,39,1.6,,,,,5,30,45,15,5,,,,,,,,,,
2015,41,1.6,,,,,,,70,30,,,,,,,,,,,
2015,45,,,,,,,,,,,,,,,,,,,,
2015,47,1.6,0,0,0,0,7.5,17.5,50,17.5,7.5,0,0,0,,,,,,,
2015,48,1,,,,,45,55,,,,,,,,,,,,,
2015,52,1.3,0,0,4,10,17,25,20,13,7,3,1,0,,,,,,,
2015,54,2,,,,,15,20,25,25,10,5,,,,,,,,,
2015,57,1.8,,,,,,,,,,,,,,,,,,,
2015,58,1.5,,,,,,25,50,25,,,,,,,,,,,
2015,67,,,,,,,,,,,,,,,,,,,,
2015,68,1.3,,,,,25,35,30,6,4,,,,,,,,,,
2015,70,.9,,,,,55,45,,,,,,,,,,,,,
2015,82,,,,,,,,,,,,,,,,,,,,
2015,84,1.9,0,0,0,0,7,17,27,26,16,6,1,0,,,,,,,
2015,85,1.5544238047,.0895540356,.4732988249,2.0175969685,6.1404237501,13.346779868,20.724233356,22.9915625978,18.2247644143,10.3210641676,4.1751688982,1.2061049291,.2894481899,,,,,,,
2015,89,1.8,,,2.5,2.5,10,20,25,15,15,5,2.5,2.5,,,,,,,
2015,91,1.1,0,0,0,10,35,40,15,0,0,0,0,0,,,,,,,
2015,92,1.3749623672,.1094893841,.6701481393,3.0283607034,9.1470380397,18.4776242145,22.4223998573,23.2308396937,15.5760002678,5.2277348127,1.7382385613,.3273206528,.0448056734,,,,,,,
2015,93,2,,,,,,10,20,62.5,7.5,,,,,,,,,,
2015,94,2.4,,,,2,5,7,15,24,20,12,10,5,,,,,,,
2015,95,1.6,0,0,2,6,9,18,38,15,9,3,0,0,,,,,,,
2015,96,1.4,,,,7,13,35,25,12,8,,,,,,,,,,
2015,98,1.8,,,,,2,18,40,25,10,5,,,,,,,,,
2015,99,2,,,,,,,30,60,10,,,,,,,,,,
2015,101,1.7,,,,,,10,70,20,,,,,,,,,,,
2015,103,2,,,,2.5,7.5,15,25,30,17.5,2.5,,,,,,,,,
2015,104,1.7,0,0,0,0,10,25,30,20,10,5,0,0,,,,,,,
2015,107,1.3749623672,.1094893841,.6701481393,3.0283607034,9.1470380397,18.4776242145,22.4223998573,23.2308396937,15.5760002678,5.2277348127,1.7382385613,.3273206528,.0448056734,,,,,,,
2015,110,,,,,,,,,,,,,,,,,,,,
2015,111,,,,,,,,,,,,,,,,,,,,
2015,112,1.8,,,,,10,20,40,20,10,,,,,,,,,,
2015,113,1.4,,,,10,20,30,20,15,5,,,,,,,,,,
2015Sep,1,1.7,,,,,,15,80,5,,,,,,,,,,,
2015Sep,2,1.8,,,,8,14,24,28,16,10,,,,,,,,,,
2015Sep,3,1,,,,,,,,,,,,,,,,,,,
2015Sep,4,1.8,,,,5,15,20,25,20,10,5,,,,,,,,,
2015Sep,5,1.8,,1,4,10,20,25,25,9,5,1,,,,,,,,,
2015Sep,6,1.8,,,,,,5,45,45,5,,,,,,,,,,
2015Sep,7,,,,,,,,,,,,,,,,,,,,
2015Sep,8,1.6,,1,3,4,10,25,28,18,6,3,2,,,,,,,,
2015Sep,14,2,,,,,,,,,,,,,,,,,,,
2015Sep,15,1.7,,,,,5,30,40,20,5,,,,,,,,,,
2015Sep,16,1.5,1,2,3,8,12,17,18,15,12,8,3,1,,,,,,,
2015Sep,20,1.7,,,,5,15,23,32,20,5,,,,,,,,,,
2015Sep,22,1.4,,,,10,20,40,20,10,,,,,,,,,,,
2015Sep,23,1.8,,,,2,10,19,25,20,15,7,2,,,,,,,,
2015Sep,24,1.95,,,,,10,13.5,27,27,14.5,5,3,,,,,,,,
2015Sep,26,1.8,,,,2.5,10,20,35,20,10,2.5,,,,,,,,,
2015Sep,29,1.6,,,,,,40,40,20,,,,,,,,,,,
2015Sep,31,2.1,,,,,5,10,30,40,10,5,,,,,,,,,
2015Sep,32,,,,,,,,,,,,,,,,,,,,
2015Sep,35,,,,,,,,,,,,,,,,,,,,
2015Sep,37,2,,,,,,9,42,46,3,,,,,,,,,,
2015Sep,38,1.9,,,,,,20,60,20,,,,,,,,,,,
2015Sep,39,1.6,,,,,,30,45,20,5,,,,,,,,,,
2015Sep,41,,,,,,,,,,,,,,,,,,,,
2015Sep,45,,,,,,,,,,,,,,,,,,,,
2015Sep,47,1.5,,,,,,,,,,,,,,,,,,,
2015Sep,48,1,,,,,45,55,,,,,,,,,,,,,
2015Sep,52,1.3,0,0,4,10,17,25,20,13,7,3,1,0,,,,,,,
2015Sep,54,1.9,,,,5,10,20,30,20,10,5,,,,,,,,,
2015Sep,57,1.8,,,,,,,,,,,,,,,,,,,
2015Sep,58,,,,,,,,,,,,,,,,,,,,
2015Sep,67,,,,,,,,,,,,,,,,,,,,
2015Sep,68,1.3,,,,,25,40,21,9,5,,,,,,,,,,
2015Sep,70,,,,,,,,,,,,,,,,,,,,
2015Sep,82,,,,,,,,,,,,,,,,,,,,
2015Sep,84,,,,,,,,,,,,,,,,,,,,
2015Sep,85,1.5840603748,.14305075,.6187208623,2.3042476948,6.3490172556,12.9456878017,19.5369648675,21.824544863,18.0468368007,11.0459940169,5.0038650692,1.6773516523,.503718366,,,,,,,
2015Sep,89,1.8,,,2.5,5,10,15,25,20,12.5,5,2.5,2.5,,,,,,,
2015Sep,91,1.2,0,0,0,7.5,35,45,12.5,0,0,0,0,0,,,,,,,
2015Sep,92,1.401350313,.7600943242,1.9696797964,5.0997836451,10.2805172498,16.1371059157,17.7140321002,19.0814631598,15.6209158354,7.4635364837,3.9548714988,1.4188807083,.4991192826,,,,,,,
2015Sep,93,1.9,,,,,,2.5,55,35,7.5,,,,,,,,,,
2015Sep,94,2.5,,,,2,4,9,12,18,25,16,8,6,,,,,,,
2015Sep,95,1.52,0,0,3,5,8,24,36,18,5,1,0,0,,,,,,,
2015Sep,96,1.5,,,,5,12,25,30,17,8,3,,,,,,,,,
2015Sep,98,1.6,,,,5,15,25,30,20,5,,,,,,,,,,
2015Sep,99,,,,,,,,,,,,,,,,,,,,
2015Sep,101,,,,,,,,,,,,,,,,,,,,
2015Sep,103,2.1,,,,2.5,7.5,15,25,30,17.5,2.5,,,,,,,,,
2015Sep,104,,,,,,,,,,,,,,,,,,,,
2015Sep,107,1.401350313,.7600943242,1.9696797964,5.0997836451,10.2805172498,16.1371059157,17.7140321002,19.0814631598,15.6209158354,7.4635364837,3.9548714988,1.4188807083,.4991192826,,,,,,,
2015Sep,110,,,,,,,,,,,,,,,,,,,,
2015Sep,111,,,,,,,,,,,,,,,,,,,,
2015Sep,112,1.8,,,,,10,20,40,20,10,,,,,,,,,,
2015Sep,113,1.4,,,,10,20,30,20,15,5,,,,,,,,,,
2018,1,1.9,,,,,,5,90,5,,,,,,,,,,,
2018,2,2,,,,2,4,9,22,32,20,7,4,,,,,,,,
2018,3,1.8,,,,,,,,,,,,,,,,,,,
2018,4,2,,,,5,10,15,20,20,15,10,5,,,,,,,,
2018,5,2,,1,3,10,15,25,25,15,5,1,,,,,,,,,
2018,6,2,,,,,,,50,50,,,,,,,,,,,
2018,7,,,,,,,,,,,,,,,,,,,,
2018,8,2,,,1,2,9,17,23,25,15,5,2,1,,,,,,,
2018,14,2,,,,,,,,,,,,,,,,,,,
2018,15,1.9,,,,,5,20,35,25,10,5,,,,,,,,,
2018,16,1.7,5,5,6,7,13,14,16,12,9,7,5,1,,,,,,,
2018,20,2,,,,,5,20,30,35,10,,,,,,,,,,
2018,22,1.8,,,,,5,20,50,20,5,,,,,,,,,,
2018,23,2.5,,,,2,5,8,17,19,22,19,8,,,,,,,,
2018,24,2,,,3.5,5,10,11.5,16,18,16.5,11,6.5,2,,,,,,,
2018,26,1.9,,,,2.5,10,20,30,22.5,10,5,,,,,,,,,
2018,29,2,,,,,,30,30,40,,,,,,,,,,,
2018,31,2,,,,,5,20,30,35,10,,,,,,,,,,
2018,32,,,,,,,,,,,,,,,,,,,,
2018,35,,,,,,,,,,,,,,,,,,,,
2018,37,2.4,,,,,,2,10,44,34,10,,,,,,,,,
2018,38,,,,,,,,,,,,,,,,,,,,
2018,39,1.8,,,,,5,25,40,25,5,,,,,,,,,,
2018,41,,,,,,,,,,,,,,,,,,,,
2018,45,,,,,,,,,,,,,,,,,,,,
2018,47,1.9,0,0,0,5,10,20,30,20,10,5,0,0,,,,,,,
2018,48,1,,,,,45,55,,,,,,,,,,,,,
2018,52,2.2,0,0,1,5,8,12,16,18,16,12,7,5,,,,,,,
2018,54,1.9,,,,5,10,20,30,20,10,5,,,,,,,,,
2018,57,2,,,,,,,,,,,,,,,,,,,
2018,58,1.9,,,,,,25,50,25,,,,,,,,,,,
2018,67,,,,,,,,,,,,,,,,,,,,
2018,68,1.7,,,,,15,25,25,15,15,5,,,,,,,,,
2018,70,1.8,,,,,,45,55,,,,,,,,,,,,
2018,82,,,,,,,,,,,,,,,,,,,,
2018,84,1.9,1,1,1,2,7,17,24,23,18,3,2,1,,,,,,,
2018,85,2,.0967603213,.3693584811,1.3203232539,3.6934871137,8.0866769247,13.8587056804,18.5919044973,19.5249578886,16.0518133043,10.3303466113,5.2040099418,2.8716559816,,,,,,,
2018,89,1.9,,,2.5,2.5,10,15,25,20,15,5,2.5,2.5,,,,,,,
2018,91,1.8,0,0,0,5,12.5,30,35,12.5,5,0,0,0,,,,,,,
2018,92,,,,,,,,,,,,,,,,,,,,
2018,93,2,,,,,,10,25,55,10,,,,,,,,,,
2018,94,1.8,,,2,4,12,16,27.5,20,8,7.5,3,,,,,,,,
2018,95,1.835,0,0,0,0,6,12,50,13,19,0,0,0,,,,,,,
2018,96,1.5,,,,,,,,,,,,,,,,,,,
2018,98,2.2,,,,,,10,25,35,20,10,,,,,,,,,
2018,99,2.2,,,,,,,25,50,25,,,,,,,,,,
2018,101,,,,,,,,,,,,,,,,,,,,
2018,103,2,,,,2.5,5,15,25,30,15,5,2.5,,,,,,,,
2018,104,2,0,0,0,0,5,15,25,30,15,10,0,0,,,,,,,
2018,107,1.9,.0091865339,.0890541519,.6148427644,2.8351120554,8.7377124026,15.7961266476,24.4889453888,25.4787843254,13.1679024569,6.5028734211,1.8698848155,.4095750365,,,,,,,
2018,110,2,.0794564641,.2307038292,1.043272518,3.2536166714,7.7383002985,14.0377525583,19.4252474735,20.5058176995,16.5132786458,10.1442220393,4.7533186076,2.2750131948,,,,,,,
2018,111,,,,,,,,,,,,,,,,,,,,
2018,112,2.5,,,,,,5,20,35,30,10,,,,,,,,,
2018,113,1.4,,,,5,15,31,29,15,5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2013,1,-.5,,5,90,5,,,,,,,,,,,,,,,
2013,2,-.3,,15,70,15,,,,,,,,,,,,,,,
2013,3,-.2,5,15,55,20,5,,,,,,,,,,,,,,
2013,4,-.5,,35,40,25,,,,,,,,,,,,,,,
2013,5,-.5,2,26,35,25,10,2,,,,,,,,,,,,,
2013,6,-.5,,30,70,,,,,,,,,,,,,,,,
2013,7,-.5,,,,,,,,,,,,,,,,,,,
2013,8,-.3,5,32,53,8,2,,,,,,,,,,,,,,
2013,14,-.4,,,,,,,,,,,,,,,,,,,
2013,15,-.5,,10,90,,,,,,,,,,,,,,,,
2013,16,-.2,5,20,40,30,4,1,0,0,0,0,0,0,,,,,,,
2013,20,-.4,,10,90,,,,,,,,,,,,,,,,
2013,22,-.3,,25,75,,,,,,,,,,,,,,,,
2013,23,-.4,,30,50,20,,,,,,,,,,,,,,,
2013,24,-.2460585274,10,22.5,27.5,22.5,17.5,,,,,,,,,,,,,,
2013,26,-.4,15,20,30,20,10,5,,,,,,,,,,,,,
2013,29,-.4,,20,60,20,,,,,,,,,,,,,,,
2013,31,-.3,,10,50,40,,,,,,,,,,,,,,,
2013,32,-.4,3,39,40,14,3,1,,,,,,,,,,,,,
2013,35,-.4,,20,80,,,,,,,,,,,,,,,,
2013,37,-.4,,35,65,,,,,,,,,,,,,,,,
2013,38,-.5,,10,80,10,,,,,,,,,,,,,,,
2013,39,-.3,,10,90,,,,,,,,,,,,,,,,
2013,41,-.4,,,70,30,,,,,,,,,,,,,,,
2013,45,-.5,,50,50,,,,,,,,,,,,,,,,
2013,47,-.4,0,10,80,10,0,0,0,0,0,0,0,0,,,,,,,
2013,48,-.3,,,100,,,,,,,,,,,,,,,,
2013,52,-.3,3,23,46,23,3,1,1,0,0,0,0,0,,,,,,,
2013,54,-.5,,45,55,,,,,,,,,,,,,,,,
2013,57,-.3,,,,,,,,,,,,,,,,,,,
2013,58,-.5,,40,50,10,,,,,,,,,,,,,,,
2013,67,-.3,5,18,51.36,18,5,2,.5,.1,.01,.01,.01,.01,,,,,,,
2013,68,-.5,20,35,25,15,5,,,,,,,,,,,,,,
2013,70,-.5,,20,80,,,,,,,,,,,,,,,,
2013,82,-.3,,,,,,,,,,,,,,,,,,,
2013,84,-.4,.9803921569,29.4117647059,68.6274509803,.9803921569,0,0,0,0,0,0,0,0,,,,,,,
2013,85,-.357965395,.0103558822,11.3002694508,78.8338376751,9.8479993791,.0075375969,.0000000159,0,0,0,0,0,0,,,,,,,
2013,89,-.4,10,30,40,15,5,,,,,,,,,,,,,,
2013,91,-.4,0,5,95,0,0,0,0,0,0,0,0,0,,,,,,,
