INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5,
2000,42,9.5,,35,55,10,,,,,,
2000,45,9.5,,25,75,,,,,,,
2000,46,9.84,1,15,52,29,3,,,,,
2000,47,,,,,,,,,,,
2000,49,9.4,10,40,40,10,,,,,,
2000,52,9.6,,10,70,20,,,,,,
2000,53,9.4,,40,60,,,,,,,
2000,54,9.5,10,50,30,10,,,,,,
2000,55,9.7,,10.98901099,48.25174825,40.35964036,.3996004,,,,,
2000,57,9.5,,,90,10,,,,,,
2000,59,9.7,10,20,40,20,10,,,,,
2000,61,9.6,,30,60,10,,,,,,
2000,62,9.8,,10,70,20,,,,,,
2000,63,,,,,,,,,,,
2000,64,9.6,10,25,30,25,8,1,1,,,
2000,65,9.8,,,50,40,10,,,,,
2000,67,9.5,,20,50,30,,,,,,
2000,70,9.6,,25,65,10,,,,,,
2000,72,9.8,,15,45,35,5,,,,,
2000,73,9.6,,5,55,40,,,,,,
2000,76,9.6,10,20,40,20,10,,,,,
2000,85,,,,,,,,,,,
2000,87,9.7,,10,60,25,5,,,,,
2000,88,9.6,,20,55,20,5,,,,,
2000,89,9.7,,10,50,30,10,,,,,
2000,90,10,,,15,85,,,,,,
2000,91,10,1.3,12,36.7,36.7,12,1.3,,,,
2000,92,10.11,,5.08457511,26.4901329,42.28755538,22.16069271,3.77567459,.20136931,,,
2000,93,10.2,,,30,50,20,,,,,
2000,94,9.8,,,50,50,,,,,,
2000,95,9.4,26,31,28,12,3,,,,,
2000Aug,1,9.5,,20,60,20,,,,,,
2000Aug,2,,,,,,,,,,,
2000Aug,3,10,,,50,40,10,,,,,
2000Aug,4,10,,,50,50,,,,,,
2000Aug,5,9.8,,,55,45,,,,,,
2000Aug,7,9.4,,,,,,,,,,
2000Aug,9,9.5,,50,50,,,,,,,
2000Aug,11,9.8,,,75,25,,,,,,
2000Aug,14,9.8,,,90,10,,,,,,
2000Aug,16,9.8,,10,40,40,10,,,,,
2000Aug,19,9.7,,25,75,,,,,,,
2000Aug,23,9.5,,50,50,,,,,,,
2000Aug,24,,,10,40,40,10,,,,,
2000Aug,26,9.9,,,65,35,,,,,,
2000Aug,28,9.6,,30,60,10,,,,,,
2000Aug,30,9.5,,35,65,,,,,,,
2000Aug,31,9.5,,,,,,,,,,
2000Aug,32,9.6,,25,50,20,5,,,,,
2000Aug,33,9.5,,10,80,10,,,,,,
2000Aug,35,9.7,,20,50,20,10,,,,,
2000Aug,36,9.7,,,55,40,5,,,,,
2000Aug,37,10.3,,,15,70,15,,,,,
2000Aug,38,9.3,10,80,10,,,,,,,
2000Aug,39,9.9,,3,59,35,3,,,,,
2000Aug,40,9.5,,10,60,20,10,,,,,
2000Aug,41,9.3,,70,30,,,,,,,
2000Aug,42,9.6,,30,70,,,,,,,
2000Aug,45,,,,,,,,,,,
2000Aug,46,10.11,,2,34,55,9,,,,,
2000Aug,47,,,,,,,,,,,
2000Aug,49,9.7,,,,,,,,,,
2000Aug,52,9.5,,30,60,10,,,,,,
2000Aug,53,9.4,,50,50,,,,,,,
2000Aug,54,9.6,,20,60,20,,,,,,
2000Aug,55,9.6,,4.8,60.5,34.7,,,,,,
2000Aug,57,,,,,,,,,,,
2000Aug,59,9.6,10,20,40,20,10,,,,,
2000Aug,61,9.5,,40,60,,,,,,,
2000Aug,62,,,,,,,,,,,
2000Aug,63,,,,,,,,,,,
2000Aug,64,9.5,10,27,30,23,8,1,1,,,
2000Aug,65,9.7,,,60,30,10,,,,,
2000Aug,67,9.5,,30,50,20,,,,,,
2000Aug,70,9.5,,35,65,,,,,,,
2000Aug,72,9.7,5,15,40,30,10,,,,,
2000Aug,73,9.5,,,100,,,,,,,
2000Aug,76,9.5,15,25,35,15,10,,,,,
2000Aug,85,,,,,,,,,,,
2000Aug,87,10,,5,60,30,5,,,,,
2000Aug,88,9.4,10,45,30,10,5,,,,,
2000Aug,89,9.5,,30,50,20,,,,,,
2000Aug,90,10,,,40,60,,,,,,
2000Aug,91,10.1,.3003003,6.40640641,33.43343343,44.04404404,14.61461461,1.2012012,0,,,
2000Aug,92,10.1,0,8.52617505,26.03106037,34.74236347,22.53419726,7.08629024,1.07991361,,,
2000Aug,93,,,,,,,,,,,
2000Aug,94,9.7,,,60,40,,,,,,
2000Aug,95,9.5,16.83168317,30.69306931,30.69306931,15.84158416,4.95049505,.99009901,,,,
2001Aug,1,9.2,5,60,35,,,,,,,
2001Aug,2,,,,,,,,,,,
2001Aug,3,9.7,,30,50,20,,,,,,
2001Aug,4,9.4,,60,40,,,,,,,
2001Aug,5,9.6,,5,55,40,,,,,,
2001Aug,7,9,,,,,,,,,,
2001Aug,9,8.9,40,60,,,,,,,,
2001Aug,11,9.6,,20,75,5,,,,,,
2001Aug,14,9.3,,60,40,,,,,,,
2001Aug,16,9.6,,15,35,35,10,5,,,,
2001Aug,19,9.2,,75,25,,,,,,,
2001Aug,23,9,40,50,10,,,,,,,
2001Aug,24,,5,30,40,20,5,,,,,
2001Aug,26,9.6,,10,70,20,,,,,,
2001Aug,28,9.2,5,50,40,5,,,,,,
2001Aug,30,8.7,80,20,,,,,,,,
2001Aug,31,8.3,,,,,,,,,,
2001Aug,32,9.2,20,50,20,10,,,,,,
2001Aug,33,9,5,90,5,,,,,,,
2001Aug,35,,,,,,,,,,,
2001Aug,36,9.6,,5,60,35,,,,,,
2001Aug,37,9.5,,50,50,,,,,,,
2001Aug,38,9,10,70,20,,,,,,,
2001Aug,39,9.6,,28,56,15,1,,,,,
2001Aug,40,9.2,15,30,40,10,5,,,,,
2001Aug,41,9,,80,20,,,,,,,
2001Aug,42,9.2,20,60,20,,,,,,,
2001Aug,45,,,,,,,,,,,
2001Aug,46,9.79,1,19,53,25,2,,,,,
2001Aug,47,,,,,,,,,,,
2001Aug,49,9,,,,,,,,,,
2001Aug,52,8.7,10,60,30,,,,,,,
2001Aug,53,8.8,50,50,,,,,,,,
2001Aug,54,9,20,40,30,10,,,,,,
2001Aug,55,9.3,4.2042042,65.66566567,12.41241241,17.71771772,,,,,,
2001Aug,57,,,,,,,,,,,
2001Aug,59,9.5,20,30,30,20,,,,,,
2001Aug,61,9,30,50,20,,,,,,,
2001Aug,62,,,,,,,,,,,
2001Aug,63,,,,,,,,,,,
2001Aug,64,8.9,29,29,20,15,5,1,1,,,
2001Aug,65,10,,,50,40,10,,,,,
2001Aug,67,9.2,,30,40,30,,,,,,
2001Aug,70,9.2,10,60,30,,,,,,,
2001Aug,72,9.5,10,20,35,18,12,5,,,,
2001Aug,73,9.4,,40,60,,,,,,,
2001Aug,76,8.8,60,25,10,5,,,,,,
2001Aug,85,,,,,,,,,,,
2001Aug,87,9.4,5,45,40,10,,,,,,
2001Aug,88,9,30,35,20,10,5,,,,,
2001Aug,89,9.1,10,50,30,10,,,,,,
2001Aug,90,9.1,,85,15,,,,,,,
2001Aug,91,9.9,5.09490509,18.28171828,33.86613387,28.97102897,11.48851149,2.0979021,.1998002,,,
2001Aug,92,9.6,,,,,,,,,,
2001Aug,93,,,,,,,,,,,
2001Aug,94,9.2,,75,25,,,,,,,
2001Aug,95,9.1,45,30,17,7,1,,,,,
,,,,,,,,,,,,
ASSUMPTIONS,,,,,,,,,,,,
