INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2011,1,2.7,,,,,,,,5,85,10,,,,,,,,,
2011,2,1.6,,,,,,30,60,10,,,,,,,,,,,
2011,3,2.5,0,0,0,0,1,5,10,30,40,10,3,1,,,,,,,
2011,4,2.6,,,,,,,,5,90,5,,,,,,,,,
2011,5,2.7,,,,,,,,10,85,5,,,,,,,,,
2011,6,2.5,,,,,,,,10,90,,,,,,,,,,
2011,7,2.5,,,,,,,,,,,,,,,,,,,
2011,8,2.7,,,,,,,,,100,,,,,,,,,,
2011,14,2.7,,,,,,,,,,,,,,,,,,,
2011,15,2.6,,,,,,,,15,85,,,,,,,,,,
2011,16,2.6,0,0,0,0,0,1,3,21,60,15,0,0,,,,,,,
2011,19,2.5,,,,,,,5,20,45,25,5,,,,,,,,
2011,20,2.7,,,,,,,,4,95,1,,,,,,,,,
2011,22,2.7,,,,,,,,10,85,5,,,,,,,,,
2011,23,2.7,,,,,,,,5,90,5,,,,,,,,,
2011,24,2.7,,,,,,,10,20,45,15,10,,,,,,,,
2011,26,2.7,,,,,,,,10,80,10,,,,,,,,,
2011,29,2.5,,,,,,,,50,50,,,,,,,,,,
2011,30,2.7,,,,,,,,5,90,5,,,,,,,,,
2011,31,2.5,,,,,,,,30,70,,,,,,,,,,
2011,32,2.3,,,,,,,,60,40,,,,,,,,,,
2011,33,2.5,,,,,,,,50,50,,,,,,,,,,
2011,36,2.6,,,,,,5,10,20,35,25,5,,,,,,,,
2011,37,2.7,,,,,,,,5,95,,,,,,,,,,
2011,38,2.7,,,,,,,,,80,20,,,,,,,,,
