INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2015,96,.05,,5,30,40,23,2,,,,,,,,,,,,,
2015,98,-.2,5,15,35,30,10,5,,,,,,,,,,,,,
2015,99,.2,,,20,80,,,,,,,,,,,,,,,
2015,101,.2,,,15,60,25,,,,,,,,,,,,,,
2015,102,.042179847,1,1,20,50,15,8,4,1,0,0,0,0,,,,,,,
2015,103,.1,,5,25,50,15,5,,,,,,,,,,,,,
2015,105,,,,,70,30,,,,,,,,,,,,,,
2015,107,.0811440214,.0408292764,3.558822087,36.4827988785,50.1814321358,9.5138399252,.221149282,.0011280542,.0000003609,0,0,0,0,,,,,,,
2015,108,.8953895,,,1.65,15.97,32.98,32.59,15.44,1.37,,,,,,,,,,,
2015,110,0,0,.0000004951,16.9688040175,83.0245659206,.0066295668,0,0,0,0,0,0,0,,,,,,,
2015,112,.2,,5,20,35,25,10,5,,,,,,,,,,,,
2015,114,.5,,5,10,35,45,5,,,,,,,,,,,,,
2015,115,.1,10.6113922385,10.7530375937,19.664089258,22.2868300667,18.4708064206,11.1934560471,4.9593514113,1.6061127961,.3800987864,.0657114092,.0082955451,.0008184273,,,,,,,
2015,116,0,,10,30,50,10,,,,,,,,,,,,,,
2016,1,1.3,,,,,30,50,20,,,,,,,,,,,,
2016,2,.6,,,10,30,38,16,6,,,,,,,,,,,,
2016,3,1,2.5,2.5,10,15,20,25,15,5,2.5,2.5,,,,,,,,,
2016,4,1.2,,5,10,15,25,30,10,5,,,,,,,,,,,
2016,5,1.2,1,2,5,10,15,26,25,10,5,1,,,,,,,,,
2016,6,1,,,5,15,35,40,5,,,,,,,,,,,,
2016,7,1.1,,,,,,,,,,,,,,,,,,,
2016,8,1.2,,1,6,10,25,33,20,4,1,,,,,,,,,,
2016,15,.8,,,15,15,30,25,15,,,,,,,,,,,,
2016,16,.8,1,2,7,14,18,17,14,11,9,4,2,1,,,,,,,
2016,20,1.3,,,,10,25,35,25,5,,,,,,,,,,,
2016,23,1.2,,,5,15,20,25,20,10,5,,,,,,,,,,
2016,24,1.4,,,2.5,10,20,22,20,15,10.5,,,,,,,,,,
2016,26,1.3,,,2.5,5,25,37.5,25,5,,,,,,,,,,,
2016,30,.9,,,,30,50,20,,,,,,,,,,,,,
2016,31,1.3,,,5,15,30,35,10,5,,,,,,,,,,,
2016,32,1.1,,1,3,12,22,30,18,9,4,1,,,,,,,,,
2016,35,,,,,,,,,,,,,,,,,,,,
2016,36,.5,,,20,30,30,10,10,,,,,,,,,,,,
2016,37,1.2,,,3,8,25,44,18,2,,,,,,,,,,,
2016,38,1.4,,,,,20,60,20,,,,,,,,,,,,
2016,39,1.3,,,,5,25,50,20,,,,,,,,,,,,
2016,41,1.2,,,,,10,60,30,,,,,,,,,,,,
2016,42,.6,,,10,30,45,15,,,,,,,,,,,,,
2016,45,.65,,,10,20,40,30,,,,,,,,,,,,,
2016,47,1.3,0,0,0,0,15,40,30,15,0,0,0,0,,,,,,,
2016,49,1.3,,,,,,,,,,,,,,,,,,,
2016,52,1.3,0,0,1,5,18,36,28,8,3,1,0,0,,,,,,,
2016,54,1.2,,,,5,15,50,25,5,,,,,,,,,,,
2016,59,1.4,,,,,10,50,40,,,,,,,,,,,,
2016,61,,,,,,,,,,,,,,,,,,,,
2016,67,,.05,1,10,15,30,30,13.85,.1,0,0,0,0,,,,,,,
2016,68,1.1,,,2,3,30,50,15,0,0,,,,,,,,,,
2016,70,.9,,,,5,65,30,,,,,,,,,,,,,
2016,80,1.42,0,0,.7604562738,5.7034220532,20.5323193916,39.1634980989,24.3346007605,7.6045627376,1.9011406844,0,0,0,,,,,,,
2016,82,.8,1,1,2,25,45,15,6,1,1,1,1,1,,,,,,,
2016,84,1.3,5,6,11,15,22,24,15,2,0,0,0,0,,,,,,,
2016,85,1.281030141,.4077441031,1.4229954678,4.4148663096,10.1353108079,17.2204656479,21.6568669991,20.161059399,13.8928231692,7.0857902278,2.6744734675,.7468706578,.1807337433,,,,,,,
2016,88,1.2,,,5,11,21.5,25,21.5,11,5,,,,,,,,,,
2016,89,1.6,,2.5,2.5,5,12.5,17.5,25,20,10,5,,,,,,,,,
2016,91,1.5,0,0,2.5,5,10,35,42.5,5,0,0,0,0,,,,,,,
2016,92,1.2647808215,.1609588724,.9239737283,3.9114032426,10.9949504283,20.5351178743,22.9931462561,21.8426651283,13.2323853213,3.98681829,1.1947762507,.1999139023,.0238907054,,,,,,,
2016,93,1.5,,,,,5,40,55,,,,,,,,,,,,
2016,94,1.7,.5,1.5,2,5,8,12,35,18,10,5,2,1,,,,,,,
2016,95,1.192,0,0,3.5,5.9,20,43.6,15.6,9.1,2.3,0,0,0,,,,,,,
2016,96,1.04,,,5,15,34,30,10,6,,,,,,,,,,,
2016,98,1.2,,,,10,25,35,25,5,,,,,,,,,,,
2016,99,1.3,,,,,10,80,10,,,,,,,,,,,,
2016,101,1.1,,,,15,30,40,15,,,,,,,,,,,,
2016,102,1.2639334138,1,1,10,20,20,25,18,1,1,1,1,1,,,,,,,
2016,103,1.2,,,,10,20,40,20,10,,,,,,,,,,,
2016,105,,,,,,15,70,15,,,,,,,,,,,,
2016,107,1.2647808215,.1609588724,.9239737283,3.9114032426,10.9949504283,20.5351178743,22.9931462561,21.8426651283,13.2323853213,3.98681829,1.1947762507,.1999139023,.0238907054,,,,,,,
2016,108,1.4125,,,,2.76,16.09,30.48,31.11,16.58,2.98,,,,,,,,,,
2016,110,1.1,.0000000011,.0000030779,.0066222836,1.2828894527,24.9180769961,56.8245919285,16.4258464584,.5402350178,.0017342895,.0000004944,0,0,,,,,,,
2016,112,1.2,,,5,10,15,40,15,10,5,,,,,,,,,,
2016,114,1.3,,,2,6,10,60,15,6,1,,,,,,,,,,
2016,115,1.5,.2290260503,.6330418401,2.6180375826,7.1312867655,14.2000842989,20.6739690758,22.0095389449,17.1340340073,9.7530450114,4.0587038408,1.2345336362,.3246989462,,,,,,,
2016,116,1.2,,,,10,10,50,30,,,,,,,,,,,,
2016Mar,1,.5,,,,30,50,20,,,,,,,,,,,,,
2016Mar,2,.4,,,12,38,33,12,5,,,,,,,,,,,,
2016Mar,3,.8,2.5,2.5,10,15,25,20,15,5,2.5,2.5,,,,,,,,,
2016Mar,4,1.1,,,5,10,30,35,15,5,,,,,,,,,,,
2016Mar,5,1,1,2,5,12,30,25,20,5,,,,,,,,,,,
2016Mar,6,1.1,,,,,20,45,30,5,,,,,,,,,,,
2016Mar,7,.7,,,,,,,,,,,,,,,,,,,
2016Mar,8,.9,,1,8,20,33,25,10,2,1,,,,,,,,,,
2016Mar,15,.7,,,15,15,40,20,10,,,,,,,,,,,,
2016Mar,16,.5,1,6,12,19,21,19,10,6,3,2,1,0,,,,,,,
2016Mar,20,1.2,,,,10,25,35,25,5,,,,,,,,,,,
2016Mar,23,1,1,5,10,15,25,29,10,5,,,,,,,,,,,
2016Mar,24,1.4,,,2,10,20,22.5,21,13,11.5,,,,,,,,,,
2016Mar,26,1.1,,,2.5,12.5,27.5,27.5,25,5,,,,,,,,,,,
2016Mar,30,.9,,,,,,,,,,,,,,,,,,,
2016Mar,31,.5,,,5,30,40,20,5,,,,,,,,,,,,
2016Mar,32,,,,,,,,,,,,,,,,,,,,
2016Mar,35,,,,,,,,,,,,,,,,,,,,
2016Mar,36,.4,,,30,30,20,10,10,,,,,,,,,,,,
2016Mar,37,.8,,,6,41,49,4,,,,,,,,,,,,,
2016Mar,38,1.3,,,,,20,60,20,,,,,,,,,,,,
2016Mar,39,1.3,,,,5,25,45,25,,,,,,,,,,,,
2016Mar,41,,,,,,,,,,,,,,,,,,,,
2016Mar,42,.4,,,15,45,30,10,,,,,,,,,,,,,
2016Mar,45,,,,,,,,,,,,,,,,,,,,
2016Mar,47,1.3,,,,,,,,,,,,,,,,,,,
2016Mar,49,1.2,,,,,,,,,,,,,,,,,,,
2016Mar,52,1.1,0,0,1,8,31,39,15,5,1,0,0,0,,,,,,,
2016Mar,54,1,,,,10,40,40,10,,,,,,,,,,,,
2016Mar,59,1.4,,,,,,35,60,5,,,,,,,,,,,
2016Mar,61,,,,,,,,,,,,,,,,,,,,
2016Mar,67,,,,,,,,,,,,,,,,,,,,
2016Mar,68,.9,,,2,8,59,17,13,1,,,,,,,,,,,
2016Mar,70,,,,,,,,,,,,,,,,,,,,
2016Mar,80,,,,,,,,,,,,,,,,,,,,
2016Mar,82,.6,1,2,5,30,40,15,2,1,1,1,1,1,,,,,,,
2016Mar,84,,,,,,,,,,,,,,,,,,,,
2016Mar,85,1.2756568384,.8758872973,2.1592335141,5.4112742206,10.6144357725,16.2977706684,19.5892198065,18.4320665207,13.576738473,7.8282442077,3.5330565668,1.2479916222,.4340813302,,,,,,,
2016Mar,88,1.1,,5,11,21.5,25,21.5,11,5,,,,,,,,,,,
2016Mar,89,1.7,,,2.5,5,15,17.5,25,15,12.5,5,2.5,,,,,,,,
2016Mar,91,1.4,0,0,2.5,5,12.5,40,35,5,0,0,0,0,,,,,,,
2016Mar,92,.0158368605,13.0492432202,15.3576782583,20.8940016704,21.0924046723,15.7993764363,8.1812340712,4.0092653795,1.3177556044,.240680462,.0511267796,.0065629826,.0006704632,,,,,,,
2016Mar,93,1.6,,,,,2.5,27.5,65,5,,,,,,,,,,,
2016Mar,94,1.9,1,2,3,4,5,8,28,26,11,7,3,2,,,,,,,
2016Mar,95,.9805,0,1.2,6,14.3,25.5,30.5,13.1,8.3,1.1,0,0,0,,,,,,,
2016Mar,96,.7,,,5,25,40,20,8,2,,,,,,,,,,,
2016Mar,98,1,,,5,15,30,35,10,5,,,,,,,,,,,
2016Mar,99,1,,,,,,,,,,,,,,,,,,,
2016Mar,101,.8,,,,,,,,,,,,,,,,,,,
2016Mar,102,1.6131103358,,,,,,,,,,,,,,,,,,,
2016Mar,103,1,,,,10,35,40,15,,,,,,,,,,,,
2016Mar,105,,,,,,15,50,35,,,,,,,,,,,,
2016Mar,107,.0158368605,13.0492432202,15.3576782583,20.8940016704,21.0924046723,15.7993764363,8.1812340712,4.0092653795,1.3177556044,.240680462,.0511267796,.0065629826,.0006704632,,,,,,,
2016Mar,108,1.2,,,.03,7.97,22.21,34.16,24.87,10.41,.35,,,,,,,,,,
2016Mar,110,.9,1.2531316161,2.5935212805,8.0697355331,15.8569425238,22.2266690464,22.2266690466,15.8569425238,8.0697355331,2.9288431333,.7578612687,.139754118,.0201943766,,,,,,,
2016Mar,112,1,,,5,10,20,30,20,10,5,,,,,,,,,,
2016Mar,114,1.4,,,1,6,10,61,15,6,1,,,,,,,,,,
2016Mar,115,1,1.1661122991,2.3139931739,7.1312867655,14.2000842989,20.6739690758,22.0095389449,17.1340340073,9.7530450114,4.0587038408,1.2345336362,.2743850541,.0503138921,,,,,,,
2016Mar,116,1,,,,,50,50,,,,,,,,,,,,,
2017,1,1.8,,,,,10,30,50,10,,,,,,,,,,,
2017,2,1.2,,3,5,15,20,35,17,5,,,,,,,,,,,
2017,3,1.8,1,1,2,2.5,10,20,24,20,15,2.5,1,1,,,,,,,
2017,4,1.7,,,5,10,15,25,30,10,5,,,,,,,,,,
2017,5,1.3,1,2,5,10,15,25,25,10,5,1,1,,,,,,,,
2017,6,1.7,,,,,15,30,45,10,,,,,,,,,,,
2017,7,,,,,,,,,,,,,,,,,,,,
2017,8,1.5,1,3,5,10,15,22,25,12,6,1,,,,,,,,,
2017,15,1.7,,,,5,10,15,35,25,10,,,,,,,,,,
2017,16,1.1,1,2,7,14,16,18,15,11,9,4,2,1,,,,,,,
2017,20,1.7,,,,5,15,20,35,20,5,,,,,,,,,,
2017,23,1.5,,1,3,5,16,25,25,16,5,3,1,,,,,,,,
2017,24,1.8,,,2.5,6,12.5,16.5,20,16,12.5,9,5,,,,,,,,
2017,26,1.5,,,2.5,5,17.5,25,25,17.5,5,2.5,,,,,,,,,
2017,30,,,,,,,,,,,,,,,,,,,,
2017,31,1.7,,,,5,15,30,35,10,5,,,,,,,,,,
2017,32,,,,,,,,,,,,,,,,,,,,
2017,35,,,,,,,,,,,,,,,,,,,,
2017,36,1,,,10,20,30,30,10,,,,,,,,,,,,
2017,37,1.8,,,,2,9,21,46,20,2,,,,,,,,,,
2017,38,1.6,,,,,,20,60,20,,,,,,,,,,,
2017,39,1.6,,,,5,10,30,45,10,,,,,,,,,,,
2017,41,1.4,,,,,10,60,30,,,,,,,,,,,,
2017,42,,,,,,,,,,,,,,,,,,,,
2017,45,.95,,,5,15,30,30,15,5,,,,,,,,,,,
2017,47,1.7,0,0,0,0,10,25,30,25,10,0,0,0,,,,,,,
2017,49,1.6,,,,,,,,,,,,,,,,,,,
2017,52,1.5,0,0,2,8,15,21,23,17,9,4,1,0,,,,,,,
2017,54,1.7,,,,5,10,25,50,10,,,,,,,,,,,
2017,59,1.7,,,,,,40,50,10,,,,,,,,,,,
2017,61,,,,,,,,,,,,,,,,,,,,
2017,67,,,,,,,,,,,,,,,,,,,,
2017,68,1.3,,,2,4,8,48,38,0,0,,,,,,,,,,
2017,70,1.5,,,,,,40,60,,,,,,,,,,,,
2017,80,2.13,0,0,0,.7604562738,6.0836501901,14.8288973384,29.6577946768,27.7566539924,14.4486692015,4.5627376426,1.5209125475,.3802281369,,,,,,,
2017,82,,1,1,2,15,30,30,15,2,1,1,1,1,,,,,,,
2017,84,1.6,6,5,6,10,15,20,21,12,5,0,0,0,,,,,,,
2017,85,1.8982480147,.2148630033,.6524527029,1.9841025877,4.8289763644,9.407125059,14.6688688548,18.3101772087,18.2959071823,14.6345979498,9.3705214512,4.8026886539,2.829718982,,,,,,,
2017,88,1.6,,,,5,11,21.5,25,21.5,11,5,,,,,,,,,
2017,89,1.6,,2.5,2.5,5,12.5,19,24.5,20,10,2.5,1.5,,,,,,,,
2017,91,1.6,0,0,0,2.5,10,35,42.5,7.5,2.5,0,0,0,,,,,,,
2017,92,1.365067306,.1047420846,.6584595924,3.0262449895,9.2343420529,18.7200366336,22.6547092752,23.2647944308,15.3435612442,5.0310944675,1.6276736736,.2957136436,.0386279121,,,,,,,
2017,93,1.8,,,,,,12.5,57.5,20,10,,,,,,,,,,
2017,94,2,.5,1,2,3,5,10,24,26,16,7.5,3,2,,,,,,,
2017,95,1.4065,0,0,0,5.6,15.6,36.7,21.9,14.4,5.8,0,0,0,,,,,,,
2017,96,1.5,,,1,7,15,25,32,15,5,,,,,,,,,,
2017,98,1.2,,,,5,30,30,20,10,5,,,,,,,,,,
2017,99,1.7,,,,,,10,80,10,,,,,,,,,,,
2017,101,1.3,,,,5,20,40,30,5,,,,,,,,,,,
2017,102,1.5093959049,1,1,1,10,15,20,30,15,4,1,1,1,,,,,,,
2017,103,1.7,,,,5,10,30,35,15,5,,,,,,,,,,
2017,105,,,,,,5,50,40,5,,,,,,,,,,,
2017,107,1.365067306,.1047420846,.6584595924,3.0262449895,9.2343420529,18.7200366336,22.6547092752,23.2647944308,15.3435612442,5.0310944675,1.6276736736,.2957136436,.0386279121,,,,,,,
2017,108,1.5425,,,,1.12,12.6,26.6,33.38,20.26,6.04,,,,,,,,,,
2017,110,,,,,,,,,,,,,,,,,,,,
2017,112,1.6,,,,5,10,20,30,20,10,5,,,,,,,,,
2017,114,1.5,,,5,5,10,25,35,10,5,5,,,,,,,,,
2017,115,1.8,.0748253816,.2498735646,1.2345336362,4.0587038408,9.7530450114,17.1340340073,22.0095389449,20.6739690758,14.2000842989,7.1312867655,2.6180375826,.8620678904,,,,,,,
2017,116,1.5,,,,10,10,40,40,,,,,,,,,,,,
2017Mar,1,1.5,,,,,10,40,40,10,,,,,,,,,,,
2017Mar,2,1,,,4,11,28,33,16,6,2,,,,,,,,,,
2017Mar,3,1.2,1,1,2,7.5,15,24,20,15,10,2.5,1,1,,,,,,,
2017Mar,4,1.8,,,,5,10,17.5,35,17.5,10,5,,,,,,,,,
2017Mar,5,1.2,1,2,5,10,15,26,25,10,5,1,,,,,,,,,
2017Mar,6,1.6,,,,,10,25,45,20,,,,,,,,,,,
2017Mar,7,,,,,,,,,,,,,,,,,,,,
2017Mar,8,1.4,1,3,5,10,16,25,22,11,6,1,,,,,,,,,
2017Mar,15,1.7,,,,5,10,15,35,25,10,,,,,,,,,,
2017Mar,16,1.1,1,1,2,7,15,18,16,14,11,9,4,2,,,,,,,
2017Mar,20,1.6,,,,5,15,25,30,20,5,,,,,,,,,,
2017Mar,23,1.4,,,3,12,18,25,22,15,4,1,,,,,,,,,
2017Mar,24,1.5,,,,10,13.5,21,23,22,9,1.5,,,,,,,,,
2017Mar,26,1.5,,,2.5,5,17.5,25,25,17.5,5,2.5,,,,,,,,,
2017Mar,30,,,,,,,,,,,,,,,,,,,,
2017Mar,31,1.7,,,,5,20,25,35,10,5,,,,,,,,,,
2017Mar,32,,,,,,,,,,,,,,,,,,,,
2017Mar,35,,,,,,,,,,,,,,,,,,,,
2017Mar,36,.7,,,10,30,40,10,10,,,,,,,,,,,,
2017Mar,37,1.5,,,,4,15,35,37,8,1,,,,,,,,,,
2017Mar,38,1.6,,,,,,20,60,20,,,,,,,,,,,
2017Mar,39,1.4,,,,5,20,40,30,5,,,,,,,,,,,
2017Mar,41,,,,,,,,,,,,,,,,,,,,
2017Mar,42,.8,,,,25,40,35,,,,,,,,,,,,,
2017Mar,45,,,,,,,,,,,,,,,,,,,,
2017Mar,47,1.5,,,,,,,,,,,,,,,,,,,
2017Mar,49,1.5,,,,,,,,,,,,,,,,,,,
2017Mar,52,1.5,0,1,2,6,15,23,24,17,8,3,1,0,,,,,,,
2017Mar,54,1.5,,,,,10,40,40,10,,,,,,,,,,,
2017Mar,59,1.6,,,,,,25,70,5,,,,,,,,,,,
2017Mar,61,,,,,,,,,,,,,,,,,,,,
2017Mar,67,,,,,,,,,,,,,,,,,,,,
2017Mar,68,1.35,,,0,2,10,57,28,3,,,,,,,,,,,
2017Mar,70,,,,,,,,,,,,,,,,,,,,
2017Mar,80,,,,,,,,,,,,,,,,,,,,
2017Mar,82,,1,1,5,15,35,35,3,1,1,1,1,1,,,,,,,
2017Mar,84,,,,,,,,,,,,,,,,,,,,
2017Mar,85,1.6252631132,.8898999012,1.75954492,4.0283125282,7.6559459498,12.079322669,15.8221407335,17.2057406333,15.5334887847,11.6425916519,7.2444992617,3.7422585528,2.3962544139,,,,,,,
2017Mar,88,1.5,,,5,11,21.5,25,21.5,11,5,,,,,,,,,,
2017Mar,89,1.5,,,2.5,10,15,20,30,10,7.5,5,,,,,,,,,
2017Mar,91,1.5,0,0,0,2.5,12.5,35,40,7.5,2.5,0,0,0,,,,,,,
2017Mar,92,1.250200899,.9951195,2.5130441865,6.2832725719,12.0901218955,17.9051511459,18.401991139,18.3595801909,13.6530969518,5.8672551925,2.7891698922,.8813811486,.2608161852,,,,,,,
2017Mar,93,1.8,,,,,2.5,10,65,15,7.5,,,,,,,,,,
2017Mar,94,2,.5,1,2.5,4,5,8,26,28,11,8,4,2,,,,,,,
2017Mar,95,1.1055,0,.7,5,10.3,21.5,36,16.1,6.3,4.1,0,0,0,,,,,,,
2017Mar,96,1.4,,,2,10,15,35,25,10,3,,,,,,,,,,
2017Mar,98,1.4,,,,10,25,35,20,5,5,,,,,,,,,,
2017Mar,99,1.7,,,,,,,,,,,,,,,,,,,
2017Mar,101,1.2,,,,,,,,,,,,,,,,,,,
2017Mar,102,,,,,,,,,,,,,,,,,,,,
2017Mar,103,1.3,,,,7.5,20,35,30,7.5,,,,,,,,,,,
2017Mar,105,,,,,,5,45,45,5,,,,,,,,,,,
2017Mar,107,1.250200899,.9951195,2.5130441865,6.2832725719,12.0901218955,17.9051511459,18.401991139,18.3595801909,13.6530969518,5.8672551925,2.7891698922,.8813811486,.2608161852,,,,,,,
2017Mar,108,1.47,,,,2.04,14.59,28.62,32.19,18.23,4.33,,,,,,,,,,
2017Mar,110,1.4,.2741607315,.7583482834,3.0979824328,8.2298592804,15.7832801554,21.8563691165,21.8563691166,15.7832801554,8.2298592804,3.0979824328,.8416575467,.1908514681,,,,,,,
2017Mar,112,1.5,,,,5,10,20,30,20,10,5,,,,,,,,,
2017Mar,114,1.5,,,5,5,10,25,35,10,5,5,,,,,,,,,
2017Mar,115,1.8,.0748253816,.2498735646,1.2345336362,4.0587038408,9.7530450114,17.1340340073,22.0095389449,20.6739690758,14.2000842989,7.1312867655,2.6180375826,.8620678904,,,,,,,
2017Mar,116,1.4,,,,10,15,30,30,15,,,,,,,,,,,
2019,1,1.8,,,,,5,40,45,10,,,,,,,,,,,
2019,2,1.5,,,2,6,10,19,26,23,10,4,,,,,,,,,
2019,3,2,0,1,1,7,10,12,15,21,15,12,5,1,,,,,,,
2019,4,1.7,,,5,10,15,25,30,10,5,,,,,,,,,,
2019,5,1.3,1,2,3,10,15,26,25,10,5,2,1,,,,,,,,
2019,6,2,,,,,5,20,30,40,5,,,,,,,,,,
2019,7,,,,,,,,,,,,,,,,,,,,
2019,8,2,,,1,3,12,18,22,24,13,4,2,1,,,,,,,
2019,15,1.9,,,,,5,20,35,20,15,5,,,,,,,,,
2019,16,1.7,5,5,6,7,13,14,16,12,9,7,5,1,,,,,,,
2019,20,1.9,,,,10,15,20,27,20,8,,,,,,,,,,
2019,23,2,,,1,2,4,15,20,20,18,15,5,,,,,,,,
2019,24,1.85,,1,2.5,6,10,16.5,18,16.5,12,9,6,2.5,,,,,,,
2019,26,1.8,,,2.5,5,10,17.5,30,17.5,10,5,2.5,,,,,,,,
2019,30,1.9,,,,,,,,,,,,,,,,,,,
2019,31,1.8,,,,5,10,25,35,15,5,5,,,,,,,,,
2019,32,,,,,,,,,,,,,,,,,,,,
2019,35,,,,,,,,,,,,,,,,,,,,
2019,36,2,,,,,10,20,20,30,10,10,,,,,,,,,
2019,37,2.2,,,,,,1,33,42,23,1,,,,,,,,,
2019,38,,,,,,,,,,,,,,,,,,,,
2019,39,1.8,,,,5,15,30,40,10,,,,,,,,,,,
2019,41,,,,,,,,,,,,,,,,,,,,
2019,42,1.8,,,,,,25,50,25,,,,,,,,,,,
2019,45,1.7,,,,5,10,20,30,20,10,5,,,,,,,,,
2019,47,1.8,0,0,0,0,0,10,40,40,10,0,0,0,,,,,,,
2019,49,,,,,,,,,,,,,,,,,,,,
2019,52,1.9,0,1,2,7,10,16,20,18,14,9,2,1,,,,,,,
2019,54,2,,,,,5,15,35,30,15,,,,,,,,,,
2019,59,2,,,,,,,40,60,,,,,,,,,,,
2019,61,,,,,,,,,,,,,,,,,,,,
2019,67,,,,,,,,,,,,,,,,,,,,
2019,68,1.8,,,0,1,5,8,55,23,8,,,,,,,,,,
2019,70,1.8,,,,,,35,65,,,,,,,,,,,,
2019,80,2.23,0,.3802281369,.7604562738,1.1406844106,9.8859315589,12.5475285171,24.7148288974,21.2927756654,16.3498098859,8.7452471483,3.0418250951,1.1406844106,,,,,,,
2019,82,,1,1,1,5,20,40,20,5,4,1,1,1,,,,,,,
2019,84,1.9,3,2,3,6,10,14,20,19,15,5,2,1,,,,,,,
2019,85,1.95,.1144206831,.4241939123,1.4796069452,4.0388542596,8.6288298374,14.4300630412,18.8901507373,19.3583585551,15.5299093979,9.7526866699,4.7941200088,2.5588059522,,,,,,,
2019,88,1.85,,,2,7.5,11,18,23,18,11,7.5,2,,,,,,,,
2019,89,2,,,0,2.5,10,15,25,20,15,7.5,2.5,2.5,,,,,,,
2019,91,1.7,0,0,2.5,5,17.5,25,30,12.5,5,2.5,0,0,,,,,,,
2019,92,,,,,,,,,,,,,,,,,,,,
2019,93,2,,,,,,12.5,22.5,55,10,,,,,,,,,,
2019,94,1.7,.5,1,3,4.5,8,16,32,16,8,6,3,2,,,,,,,
2019,95,1.7715,0,0,0,0,7,16.7,42.6,22.4,11.3,0,0,0,,,,,,,
2019,96,1.6,,,,,,,,,,,,,,,,,,,
2019,98,2,,,,,,15,35,35,15,,,,,,,,,,
