INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5,,,,
2006,4,2.3,,,,,5,90,5,,,,,,
2006,5,2.2,,,,,5,90,5,,,,,,
2006,7,2.2,,,,,,,,,,,,,
2006,9,2.2,,,,,20,60,20,,,,,,
2006,10,2.3,.108236923636928,.456682480539949,2.53248180244977,8.40957196514409,18.1831673304807,25.6133745061611,23.5109515977598,14.062191992091,7.12334140173664,,,,
2006,11,2.2,,,,,10,80,10,,,,,,
2006,15,2.2,,,,,5,80,15,,,,,,
2006,16,2.3,0,0,8,13,19,26,22,8,4,,,,
2006,20,2.3,,,,,,85,15,,,,,,
2006,22,2.3,0,0,0,0,5,65,30,0,0,,,,
2006,23,2.3,,,,1,15,58,25,1,,,,,
2006,24,2.26541280767687,,,,,,90,10,,,,,,
2006,26,2.4,,,,,10,50,40,,,,,,
2006,28,2.2,,,,,20,50,30,,,,,,
2006,29,2.2,,,,,20,70,10,,,,,,
2006,30,2.3,,,,,,90,10,,,,,,
2006,31,2.3,,,,,,80,20,,,,,,
2006,33,2.5,,,,,,50,50,,,,,,
2006,35,2.5,,,,,10,50,40,,,,,,
2006,37,2.4,,,,,,80,20,,,,,,
2006,38,2.4,,,,,10,60,30,,,,,,
2006,39,2.4,,,,,,70,30,,,,,,
2006,40,2.3,,,,,,100,,,,,,,
2006,41,2.4,,,,,,70,30,,,,,,
2006,42,2.2,,,,,10,80,10,,,,,,
2006,45,2.4,,,,,20,50,30,,,,,,
2006,47,2.3,0,0,0,,10,60,25,5,,,,,
2006,48,2.3,,,,,,,,,,,,,
2006,54,2.3,,,,,10,70,20,,,,,,
2006,56,2.3,,,,,0,75,25,,,,,,
2006,57,2.2,,,,,,,,,,,,,
2006,59,2.1,,,,,,,,,,,,,
2006,60,2.2,,,,,35,45,20,,,,,,
2006,61,2.3,,,,,15,70,15,,,,,,
2006,63,2.2,,,,,20,60,20,,,,,,
2006,65,2.3,,,,,,70,30,,,,,,
2006,70,2.3,,,,,,80,20,,,,,,
2006,73,2.375,,,,,,80,20,,,,,,
2006,76,2.1,.000000000000000000000000000000000000000000000000000000000000000000000000000000000389510639047354,.00000000000000000000000000000000000000000000000282255987500854,.0000000000000000000000263698887962969,.000000352855455997613,10.8466838862534,89.1376308503134,.0156849105777512,0,0,,,,
2006,80,2.6328,0,0,.000000000697175650543613,.000101347947722985,.304669949543401,22.8349035146168,66.7289242484989,10.0799412862323,.0514596524637922,,,,
2006,82,2.1,,,,5,40,40,15,,,,,,
2006,84,2.2,0,0,0,0,0,75,25,0,0,,,,
2006,85,2.2,,,,,,80,20,,,,,,
2006,89,2.3,,,,,25,40,35,,,,,,
2006,90,2.2,,,,,,,,,,,,,
2006,91,2.3,0,0,0,0,30,45,15,10,0,,,,
2006,92,2.3,0,0,0,.00000777461183455994,.0429038253881654,79.7243884,20.2327,0,0,,,,
2006,93,2.2,,,,,20,60,20,,,,,,
2006,94,2.3,,,,1,14,60,22.5,2.5,,,,,
2006,95,2.3,0,0,0,0,7,65,28,0,0,,,,
2006,96,2.3,,,,,3,70,25,2,,,,,
2006,97,2.3,,,,,,75,25,,,,,,
2006,99,2.1,,,,,10,80,10,,,,,,
2006,100,2.2,,,,,10,75,15,,,,,,
2007,4,2.1,,,,,10,80,10,,,,,,
2007,5,2,,,,10,30,60,,,,,,,
2007,7,2.2,,,,,,,,,,,,,
2007,9,2.2,,,,,20,60,20,,,,,,
2007,10,2.2,.167678628779089,.65207425816407,3.33206514249319,10.154304207534,20.151708104342,26.0558728018433,21.9539044416807,12.0524634697761,5.47992894538759,,,,
2007,11,1.9,,,,,60,35,5,,,,,,
2007,15,1.9,,,,5,55,35,5,,,,,,
2007,16,1.9,0,0,8,20,22,20,16,10,4,,,,
2007,20,2,,,,,45,55,,,,,,,
2007,22,2.2,0,0,0,0,20,60,20,0,0,,,,
2007,23,1.9,,,5,15,35,25,15,5,,,,,
2007,24,2.2048914944319,,,,,30,50,20,,,,,,
2007,26,2.3,,,,,25,40,30,5,,,,,
2007,28,2,,,5,15,30,30,15,5,,,,,
2007,29,2.1,,,,,30,65,5,,,,,,
2007,30,2.2,,,,,,90,10,,,,,,
2007,31,2.2,,,,,10,75,15,,,,,,
2007,33,2.5,,,,,20,30,30,20,,,,,
2007,35,2.3,,,,,20,60,20,,,,,,
2007,37,2.2,,,,,10,80,10,,,,,,
2007,38,2.1,,,,,20,60,20,,,,,,
2007,39,2.3,,,,,15,55,25,5,,,,,
2007,40,2.3,,,,,,100,,,,,,,
2007,41,2.2,,,,,20,70,10,,,,,,
2007,42,2.2,,,,,35,60,5,,,,,,
2007,45,2.3,,,,5,15,40,20,20,,,,,
2007,47,2.4,0,0,0,5,20,50,20,5,,,,,
2007,48,2.4,,,,,,,,,,,,,
2007,54,2.2,,,,10,40,50,,,,,,,
2007,56,2.2,,,,,5,75,20,,,,,,
2007,57,2.4,,,,,,,,,,,,,
2007,59,1.8,,,,,,,,,,,,,
2007,60,2.1,,,,,30,45,25,,,,,,
2007,61,1.9,,,,5,50,40,5,,,,,,
2007,63,1.7,,,,20,45,35,,,,,,,
2007,65,2.2,,,,,5,65,30,,,,,,
2007,70,2.3,,,,,10,70,20,,,,,,
2007,73,2.125,,,,,,65,35,,,,,,
2007,76,2,.672847504772536,2.67718920102223,8.36331628170556,17.6690158239608,24.9593760161666,24.0467041557177,14.5419740404844,5.53018594466986,1.53939103150024,,,,
2007,80,2.5484,.000756757104658501,.0175911301962595,.314148081255383,2.77691359536395,12.3717990019738,27.8844872985868,31.8682012451921,18.4752586936696,6.29084419665746,,,,
2007,82,1.9,,,,10,40,40,10,,,,,,
2007,84,2.2,0,0,0,2,27,46,20,5,0,,,,
2007,85,2.1,,,,,15,60,25,,,,,,
2007,89,2.2,,,,,15,40,35,10,,,,,
2007,90,2.1,,,,,,,,,,,,,
2007,91,2.2,0,0,0,0,35,40,15,10,0,,,,
2007,92,2,.000440975,.018422125,.7065119,8.395715,32.08571,40.0901,16.4281,2.1818,.0932000000000044,,,,
2007,93,2,,,,,45,55,,,,,,,
2007,94,2.2,,,,5,25,40,25,5,,,,,
2007,95,2.2,0,0,0,4,25,49,18,4,0,,,,
2007,96,2.1,,,,5,20,45,25,5,,,,,
2007,97,2.1,,,,,20,65,15,,,,,,
2007,99,2,,,,10,25,55,10,,,,,,
2007,100,2.3,,,,2,15,60,20,3,,,,,
2007Jun,4,2,,,,,20,70,10,,,,,,
2007Jun,5,2.1,,,,,25,60,15,,,,,,
2007Jun,7,,,,,,,,,,,,,,
2007Jun,9,2.3,,,,,25,50,25,,,,,,
