INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5,,,,
2005,84,2,0,0,0,0,47,53,0,0,0,,,,
2005,85,2.1,,,,,20,80,,,,,,,
2005,89,2.1,,,,25,40,35,,,,,,,
2005,90,2.1,0,0,0,10,30,50,10,0,0,,,,
2005,92,2.1,.02327033,2.20735166,.04467381,9.89348615,24.77992139,32.20668687,21.73532559,7.60908918,1.50019503,,,,
2005,94,2.1,0,0,0,0,40,60,0,0,0,,,,
2005,95,2.1,0,0,0,0,38,62,0,0,0,,,,
2005,96,2.1,,,,,20,80,,,,,,,
2005,97,2.1,,,,,15,80,5,,,,,,
2005,98,2.1,,,,,,,,,,,,,
2006,1,1.8,,,10,20,30,20,15,5,,,,,
2006,5,1.8,,,,5,60,35,,,,,,,
2006,7,1.5,,,,,,,,,,,,,
2006,9,1.6,,,,15,60,25,,,,,,,
2006,11,1.6,,,,20,80,,,,,,,,
2006,14,1.7,,,,20,60,20,,,,,,,
2006,16,1.6,0,0,8,19,23,19,17,10,4,,,,
2006,17,1.8,,,5,20,35,30,10,,,,,,
2006,18,2.2,,,,,,,,,,,,,
2006,19,2,,,,,75,25,,,,,,,
2006,20,1.8,,,,,75,25,,,,,,,
2006,23,1.5,,,5,20,35,20,15,5,,,,,
2006,24,2,,,,10,40,40,10,,,,,,
2006,26,2,,,2.5,17.5,30,35,15,,,,,,
2006,28,1.3,,5,10,30,30,20,5,,,,,,
2006,30,1.6,,,,10,80,10,,,,,,,
2006,31,1.6,,,,25,65,10,,,,,,,
2006,32,1.5,,,5,20,50,20,5,,,,,,
2006,33,2.5,,,,,10,40,40,10,,,,,
2006,35,2.1,,,,,40,60,,,,,,,
2006,37,2.1,,,,,45,55,,,,,,,
2006,38,1.7,,,,,55,45,,,,,,,
2006,39,1.7,,,10,20,40,20,10,,,,,,
2006,41,2,,,,,40,60,,,,,,,
2006,42,1.7,,,,5,65,30,,,,,,,
2006,45,1.8,,,10,20,40,20,10,,,,,,
2006,47,1.9,0,0,5,10,50,20,10,5,0,,,,
2006,48,2,,,,,,,,,,,,,
2006,50,1.7,,,,25,75,,,,,,,,
2006,52,1.6,,,,15,40,30,15,,,,,,
2006,54,1.8,,,10,20,40,20,10,,,,,,
2006,56,1.7,0,1,2,10,50,30,4,2,1,,,,
2006,57,1.6,,,,,,,,,,,,,
2006,59,1.7,,,,20,45,30,5,,,,,,
2006,60,1.5,,,15,35,30,15,5,,,,,,
2006,63,1.6,,,,20,50,30,,,,,,,
2006,70,1.7,,,,5,60,35,,,,,,,
2006,72,1.9,,2,8,15,30,30,15,,,,,,
2006,73,2.1,,,,,40,60,,,,,,,
2006,76,1.6,2,7,16,25,30,13,7,,,,,,
2006,80,1.7,.14993118,1.22681793,7.39560483,21.87159922,32.77505036,24.91618914,9.60153207,1.8705194,.19275587,,,,
2006,82,1.3,,,,,,,,,,,,,
2006,84,1.8,0,0,0,1,49,45,5,0,0,,,,
2006,85,1.6,,,,10,60,30,,,,,,,
2006,89,2,,,,15,40,35,10,,,,,,
2006,90,1.6,0,0,0,30,40,30,0,0,0,,,,
2006,92,1.9,.87779161,2.16303256,7.52826119,16.03985178,23.4108707,23.4108707,16.03985178,7.5282812,3.00118847,,,,
2006,94,1.8,0,2.5,5,15,40,30,5,2.5,0,,,,
2006,95,1.8,0,0,0,16,47,37,0,0,0,,,,
2006,96,2,,,,5,38,45,10,2,,,,,
2006,97,1.6,,,,10,60,30,,,,,,,
2006,98,1.9,,,,,,,,,,,,,
2006Jun,1,1.8,,,15,22,23,20,15,5,,,,,
2006Jun,5,1.7,,,,5,55,40,,,,,,,
2006Jun,7,,,,,,,,,,,,,,
2006Jun,9,1.7,,,,25,50,25,,,,,,,
2006Jun,11,1.7,,,,,,,,,,,,,
2006Jun,14,1.5,,,,,,,,,,,,,
2006Jun,16,1.8,0,0,10,21,24,22,15,5,3,,,,
2006Jun,17,1.9,,5,5,15,25,35,10,5,,,,,
2006Jun,18,2.2,,,,,,,,,,,,,
2006Jun,19,2,,,,,50,50,,,,,,,
2006Jun,20,1.7,,,,,75,25,,,,,,,
2006Jun,23,1.4,,3,15,28,23,18,10,3,,,,,
2006Jun,24,2,,,,10,40,40,10,,,,,,
2006Jun,26,1.8,,,2.5,20,32.5,30,15,,,,,,
2006Jun,28,1.3,,5,10,30,30,20,5,,,,,,
2006Jun,30,1.8,,,,20,70,10,,,,,,,
2006Jun,31,1.2,,,15,75,10,,,,,,,,
2006Jun,32,1.4,,5,10,35,25,20,5,,,,,,
2006Jun,33,2.5,,,,,10,40,40,10,,,,,
2006Jun,35,2.2,,,,,30,70,,,,,,,
2006Jun,37,2,,,,,50,50,,,,,,,
2006Jun,38,1.8,,,,,55,45,,,,,,,
2006Jun,39,1.7,,,10,20,40,20,10,,,,,,
2006Jun,41,2,,,,,,,,,,,,,
2006Jun,42,1.7,,,,10,70,20,,,,,,,
2006Jun,45,,,,,,,,,,,,,,
2006Jun,47,1.9,0,0,0,15,50,25,10,0,,,,,
2006Jun,48,2,,,,,,,,,,,,,
2006Jun,50,1.6,,,,50,50,,,,,,,,
2006Jun,52,1.5,,,,20,70,10,,,,,,,
2006Jun,54,1.6,,,,30,40,30,,,,,,,
2006Jun,56,,,,,,,,,,,,,,
2006Jun,57,,,,,,,,,,,,,,
2006Jun,59,1.6,,,,20,50,30,,,,,,,
2006Jun,60,1.4,,,10,45,30,15,,,,,,,
2006Jun,63,1.6,,,,20,50,30,,,,,,,
2006Jun,70,1.5,,,,25,60,15,,,,,,,
2006Jun,72,1.8,,2,8,15,30,30,15,,,,,,
2006Jun,73,,,,,,,,,,,,,,
2006Jun,76,1.6,,,,,,,,,,,,,
2006Jun,80,1.61,,,,,,,,,,,,,
2006Jun,82,1.4,,,,,,,,,,,,,
2006Jun,84,1.7,0,0,0,10,45,40,5,0,0,,,,
2006Jun,85,1.6,,,,10,60,25,5,,,,,,
2006Jun,89,1.8,,,,15,40,35,10,,,,,,
2006Jun,90,1.9,0,0,0,20,40,40,0,0,0,,,,
2006Jun,92,1.97,2.27455669,6.99863597,8.08511421,13.85589949,18.58817716,19.52149526,16.04867211,10.32828702,4.29916209,,,,
2006Jun,94,1.8,0,2.5,5,15,40,30,5,2.5,0,,,,
2006Jun,95,1.9,0,0,5,17,41,32,5,0,0,,,,
2006Jun,96,2,,,,15,37,35,10,3,,,,,
2006Jun,97,1.6,,,10,15,50,15,10,,,,,,
2006Jun,98,1.8,,,,,,,,,,,,,
2007,1,1.9,1,3,7,15,23,23,15,8,5,,,,
2007,5,1.9,,,,5,65,30,,,,,,,
2007,7,1.7,,,,,,,,,,,,,
2007,9,1.7,,,,25,50,25,,,,,,,
2007,11,1.5,,,,,,,,,,,,,
2007,14,1.5,,,20,30,30,20,,,,,,,
2007,16,1.8,0,0,8,19,23,19,17,10,4,,,,
2007,17,1.7,,,5,20,35,30,10,,,,,,
2007,18,2.2,,,,,,,,,,,,,
2007,19,2,,,,,100,,,,,,,,
2007,20,1.7,,,,,70,30,,,,,,,
2007,23,1.8,,,5,15,35,25,15,5,,,,,
2007,24,1.6,,,5,25,55,10,5,,,,,,
2007,26,2,,,2.5,20,27.5,30,20,,,,,,
2007,28,1.8,,,10,20,30,25,10,5,,,,,
2007,30,1.5,,,,20,70,10,,,,,,,
2007,31,1.7,,,,15,60,25,,,,,,,
2007,32,1.7,,,5,20,50,20,5,,,,,,
2007,33,2.5,,,,10,10,30,30,10,10,,,,
2007,35,,,,,,,,,,,,,,
2007,37,2,,,,,50,50,,,,,,,
2007,38,1.7,,,,,55,45,,,,,,,
2007,39,1.9,,,5,20,35,25,10,5,,,,,
2007,41,1.9,,,,,70,30,,,,,,,
2007,42,1.6,,,,10,65,25,,,,,,,
2007,45,,,,,,,,,,,,,,
2007,47,,,,,,,,,,,,,,
2007,48,,,,,,,,,,,,,,
2007,50,1.8,,,,25,75,,,,,,,,
2007,52,1.6,,,,30,40,25,5,,,,,,
2007,54,1.8,,,10,20,40,20,10,,,,,,
2007,56,2,1,2,3,5,30,32,20,5,2,,,,
2007,57,1.8,,,,,,,,,,,,,
2007,59,1.9,,,,5,55,35,5,,,,,,
2007,60,1.7,,,10,25,30,25,10,,,,,,
2007,63,1.8,,,,10,50,40,,,,,,,
2007,70,1.8,,,,,60,40,,,,,,,
2007,72,2,,2,8,15,30,30,15,,,,,,
2007,73,2.2,,,,,35,65,,,,,,,
2007,76,,,,,,,,,,,,,,
2007,80,1.6,1.4170248,4.33556174,12.90140536,23.20311112,26.56794246,19.36967666,8.98928186,2.6539553,.56204069,,,,
2007,82,,,,,,,,,,,,,,
2007,84,1.8,0,0,0,5,47,43,5,0,0,,,,
2007,85,,,,,,,,,,,,,,
2007,89,2,,,,15,40,35,10,,,,,,
2007,90,1.5,0,0,0,30,40,30,0,0,0,,,,
2007,92,1.8,2.27471953,5.49932193,9.87361258,16.96830781,21.58523854,20.32459398,14.1662533,7.3081989,1.99975343,,,,
2007,94,1.8,0,2.5,5,15,40,30,5,2.5,0,,,,
2007,95,1.8,0,0,7,21,35,28,9,0,0,,,,
2007,96,2,,,,5,35,48,10,2,,,,,
2007,97,2,,,,20,60,20,,,,,,,
2007,98,1.7,,,,,,,,,,,,,
2007Jun,1,2.1,2,5,8,15,20,20,20,8,2,,,,
2007Jun,5,1.9,,,,10,65,25,,,,,,,
2007Jun,7,,,,,,,,,,,,,,
2007Jun,9,1.7,,,5,20,50,20,5,,,,,,
2007Jun,11,1.5,,,,,,,,,,,,,
2007Jun,14,,,,,,,,,,,,,,
2007Jun,16,1.8,0,3,13,18,20,18,15,10,3,,,,
2007Jun,17,1.8,5,5,10,20,20,20,10,5,5,,,,
2007Jun,18,2,,,,,,,,,,,,,
2007Jun,19,2,,,,,50,50,,,,,,,
2007Jun,20,1.8,,,,10,70,20,,,,,,,
2007Jun,23,1.8,1,5,11,18,30,18,11,5,1,,,,
2007Jun,24,1.6,,,5,25,55,10,5,,,,,,
2007Jun,26,2,,,2.5,20,27.5,27.5,22.5,,,,,,
2007Jun,28,1.7,,,10,20,30,25,10,5,,,,,
2007Jun,30,1.6,,,,15,75,10,,,,,,,
2007Jun,31,1.8,,,,,,,,,,,,,
2007Jun,32,1.7,,,10,25,30,25,10,,,,,,
2007Jun,33,2.5,,,,10,10,30,30,10,10,,,,
2007Jun,35,,,,,,,,,,,,,,
2007Jun,37,2.2,,,,,30,70,,,,,,,
2007Jun,38,1.8,,,,,55,45,,,,,,,
2007Jun,39,1.9,,,5,20,30,25,15,5,,,,,
2007Jun,41,1.9,,,,,,,,,,,,,
2007Jun,42,1.6,,,,15,75,10,,,,,,,
2007Jun,45,,,,,,,,,,,,,,
2007Jun,47,,,,,,,,,,,,,,
2007Jun,48,,,,,,,,,,,,,,
2007Jun,50,1.7,,,,25,75,,,,,,,,
2007Jun,52,1.6,,,,35,40,20,5,,,,,,
2007Jun,54,1.6,,,10,20,40,20,10,,,,,,
2007Jun,56,,,,,,,,,,,,,,
2007Jun,57,,,,,,,,,,,,,,
2007Jun,59,1.8,,,,10,40,35,15,,,,,,
2007Jun,60,1.8,,,10,15,40,25,10,,,,,,
2007Jun,63,1.8,,,,10,50,40,,,,,,,
2007Jun,70,1.7,,,,15,60,25,,,,,,,
2007Jun,72,2,,2,8,15,30,30,15,,,,,,
2007Jun,73,,,,,,,,,,,,,,
2007Jun,76,,,,,,,,,,,,,,
2007Jun,80,1.56,,,,,,,,,,,,,
2007Jun,82,,,,,,,,,,,,,,
2007Jun,84,1.7,0,0,0,15,43,37,5,0,0,,,,
2007Jun,85,,,,,,,,,,,,,,
2007Jun,89,2,,,10,30,40,15,5,,,,,,
2007Jun,90,1.5,0,0,5,40,40,10,5,0,0,,,,
2007Jun,92,1.79,6.67841598,5.48462426,10.4918118,14.27641747,16.37140098,15.82008953,12.88339388,10.09654698,7.89729912,,,,
2007Jun,94,1.8,0,2.5,5,15,40,30,5,2.5,0,,,,
2007Jun,95,1.8,0,2,13,20,28,21,14,2,0,,,,
2007Jun,96,,,,,,,,,,,,,,
2007Jun,97,1.8,,,10,15,50,15,10,,,,,,
2007Jun,98,1.7,,,,,,,,,,,,,
2010,1,2.3,,5,10,10,20,20,20,10,5,,,,
2010,5,1.9,,,,10,65,25,,,,,,,
2010,7,,,,,,,,,,,,,,
2010,9,1.9,,,5,10,40,30,10,5,,,,,
2010,11,,,,,,,,,,,,,,
2010,14,1.8,,,,,,,,,,,,,
2010,16,2,5,7,9,11,16,18,13,12,9,,,,
2010,17,2,5,5,10,20,20,20,10,5,5,,,,
2010,18,2,,,,,,,,,,,,,
2010,19,2,,,,,50,50,,,,,,,
2010,20,2,,,,15,70,15,,,,,,,
2010,23,2,1,3,7,15,25,25,15,7,2,,,,
2010,24,1.9,,,5,10,40,30,10,5,,,,,
2010,26,2,,,2.5,20,27.5,27.5,20,2.5,,,,,
2010,28,1.9,,,10,20,30,25,10,5,,,,,
2010,30,,,,,,,,,,,,,,
2010,31,1.8,,,,,,,,,,,,,
2010,32,,,,,,,,,,,,,,
2010,33,3,,,,,10,10,30,30,20,,,,
2010,35,,,,,,,,,,,,,,
2010,37,2,,,,,50,50,,,,,,,
2010,38,,,,,,,,,,,,,,
2010,39,1.9,,,5,20,35,25,10,5,,,,,
2010,41,1.8,,,,,,,,,,,,,
2010,42,1.6,,,,35,65,,,,,,,,
2010,45,,,,,,,,,,,,,,
2010,47,,,,,,,,,,,,,,
2010,48,,,,,,,,,,,,,,
2010,50,1.8,,,,25,75,,,,,,,,
2010,52,2,,,5,15,30,30,15,5,,,,,
2010,54,1.8,,,10,20,40,20,10,,,,,,
2010,56,,,,,,,,,,,,,,
2010,57,,,,,,,,,,,,,,
2010,59,1.9,0,0,0,10,40,35,15,,,,,,
2010,60,2.1,,,,15,30,35,15,5,,,,,
2010,63,2,,,,,60,40,,,,,,,
2010,70,1.9,,,,5,60,35,,,,,,,
2010,72,2,,2,8,15,30,30,15,,,,,,
2010,73,,,,,,,,,,,,,,
2010,76,,,,,,,,,,,,,,
2010,80,1.82,,,,,,,,,,,,,
2010,82,,,,,,,,,,,,,,
2010,84,1.8,0,0,3,10,40,27,15,4,1,,,,
2010,85,2,,,,10,30,40,20,,,,,,
2010,89,1.8,,,5,5,40,25,10,10,5,,,,
2010,90,1.5,0,0,5,40,40,10,5,0,0,,,,
2010,92,1.79,7.39738133,9.99646125,11.49593044,12.05663195,15.09465649,12.87984054,11.28610472,10.89614277,8.89685051,,,,
2010,94,2.2,0,1,5,14,28,32,14,5,1,,,,
2010,95,1.8,0,7,10,19,25,21,15,3,0,,,,
2010,96,,,,,,,,,,,,,,
2010,97,1.7,,,,20,50,20,10,,,,,,
2010,98,2.1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,
2005,1,1.6,,,10,35,45,10,,,,,,,
2005,5,1.4,,,5,50,45,,,,,,,,
2005,7,1.2,,,,,,,,,,,,,
2005,9,1.7,,,,10,70,20,,,,,,,
2005,11,1.2,,,10,80,10,,,,,,,,
2005,14,1.3,,,,70,30,,,,,,,,
2005,16,1.3,0,2,16,21,17,18,16,7,3,0,,,
2005,17,1.7,,,5,10,45,25,15,,,,,,
2005,18,1.75,,,,,,,,,,,,,
2005,19,1.5,,,,50,50,,,,,,,,
2005,20,1.3,,,10,80,10,,,,,,,,
2005,23,1.3,,5,15,45,30,5,,,,,,,
2005,24,1.2,,,20,60,20,,,,,,,,
2005,26,1.5,,,10,40,40,10,,,,,,,
2005,28,1.1,,10,40,40,10,,,,,,,,
2005,30,1,,,40,60,,,,,,,,,
2005,31,1.2,,,5,80,15,,,,,,,,
2005,32,1.1,,,25,50,25,,,,,,,,
2005,33,1,,,50,50,,,,,,,,,
2005,35,1.5,,,,10,85,5,,,,,,,
2005,37,1.5,,,,25,75,,,,,,,,
2005,38,1.5,,,,45,55,,,,,,,,
2005,39,1.4,,,10,50,40,,,,,,,,
2005,41,1.4,,,,70,30,,,,,,,,
2005,42,1.3,,,30,50,20,,,,,,,,
2005,45,1.6,,,,10,80,10,,,,,,,
2005,47,1.1,0,0,30,60,10,,,,,,,,
2005,48,1.6,,,,,,,,,,,,,
2005,50,1.4,,,,80,20,,,,,,,,
2005,52,1.2,,,5,85,10,,,,,,,,
2005,54,1.5,,,,30,50,20,,,,,,,
2005,56,1.3,1,2,15,64,15,2,1,0,0,0,,,
2005,57,1.3,,,,,,,,,,,,,
2005,59,1.2,,,30,55,15,,,,,,,,
2005,60,1.5,,,10,40,40,10,,,,,,,
2005,63,1.4,,,10,60,30,,,,,,,,
2005,70,1.4,,,,75,25,,,,,,,,
2005,72,1.2,,,25,50,25,,,,,,,,
2005,73,1.5,,,,35,60,5,,,,,,,
2005,76,1.3,2,9,24,35,20,8,2,,,,,,
2005,80,1.5,5.08280458,8.29189412,14.69313557,19.82662267,20.37412027,15.94434555,9.50196967,4.31182543,1.48965338,.48362876,,,
2005,82,1.1,,,,,,,,,,,,,
2005,84,1.2,0,0,15,60,25,0,0,0,0,0,,,
2005,85,1.4,,,,60,40,,,,,,,,
2005,89,1.5,,,,20,50,30,,,,,,,
2005,90,1.4,0,10,20,40,30,0,0,0,0,0,,,
2005,92,1.4,8.07572076,7.7899379,14.98824988,19.14659147,19.14659147,14.98824988,9.18489185,4.40574406,1.65401654,.6200062,,,
2005,94,1.4,0,0,2.5,50,45,2.5,0,0,0,0,,,
2005,95,1.3,0,0,5,56,35,4,0,0,0,0,,,
2005,96,1.4,,,,60,40,,,,,,,,
2005,97,1.1,,,15,80,5,,,,,,,,
2005,98,1.4,,,,,,,,,,,,,
2006,1,2,,,15,20,25,25,15,,,,,,
2006,5,1.9,,,,15,50,35,,,,,,,
2006,7,2.1,,,,,,,,,,,,,
2006,9,2.2,,,,5,40,50,5,,,,,,
2006,11,1.5,,,,30,60,10,,,,,,,
2006,14,1.5,,,20,30,30,20,,,,,,,
2006,16,2,2,6,8,12,21,22,16,8,3,2,,,
2006,17,2,,,5,20,25,30,15,5,,,,,
2006,18,2,,,,,,,,,,,,,
2006,19,2,,,,,40,60,,,,,,,
2006,20,1.8,,,,10,80,10,,,,,,,
2006,23,1.5,2,8,15,30,25,15,5,,,,,,
2006,24,1.6,,,5,30,40,25,,,,,,,
2006,26,2.1,,,,20,30,30,20,,,,,,
2006,28,1.7,5,10,10,20,30,20,5,,,,,,
2006,30,1.7,,,,35,65,,,,,,,,
2006,31,1.7,,,15,60,25,,,,,,,,
2006,32,1.7,,,10,20,40,20,10,,,,,,
2006,33,1.7,,,10,20,50,20,,,,,,,
2006,35,1.7,,,,15,50,35,,,,,,,
2006,37,2.1,,,,10,40,50,,,,,,,
2006,38,1.7,,,,45,55,,,,,,,,
2006,39,1.9,,,5,20,30,25,15,5,,,,,
2006,41,1.8,,,,20,60,20,,,,,,,
2006,42,1.6,,,5,35,50,10,,,,,,,
2006,45,2.1,,,,10,20,40,20,10,,,,,
2006,47,1.4,0,3,20,50,25,2,,,,,,,
2006,48,2.1,,,,,,,,,,,,,
2006,50,1.9,,,,20,60,20,,,,,,,
2006,52,1.5,,,5,30,40,20,5,,,,,,
2006,54,2,,,,10,30,40,20,,,,,,
2006,56,1.9,.5,2,4,19,50,18,3,2,1,.5,,,
2006,57,1.9,,,,,,,,,,,,,
2006,59,1.6,,,,30,60,10,,,,,,,
2006,60,2.3,,,,10,25,40,20,5,,,,,
2006,63,1.9,,,,30,50,20,,,,,,,
2006,70,1.6,,,,40,60,,,,,,,,
2006,72,1.3,,10,20,40,20,10,,,,,,,
2006,73,1.4,,,,40,60,,,,,,,,
2006,76,1,14,15,20,22,17,10,2,,,,,,
2006,80,2,10.26798639,6.64665637,8.91330188,10.87341368,12.06655902,12.181327,11.18660073,9.34529032,7.10197104,11.41689356,,,
2006,82,1.3,,,,,,,,,,,,,
2006,84,1.6,0,1,5,32,38,22,2,0,0,0,,,
2006,85,2.2,,,,10,30,50,10,,,,,,
2006,89,1.8,,,,5,25,40,25,5,,,,,
2006,90,2,0,10,20,20,20,20,10,0,0,0,,,
2006,92,2,0,7.65600548,4.99822508,8.94639741,11.80946857,27.83254754,12.73832678,10.14974326,8.20963057,7.65965532,,,
2006,94,1.6,0,0,5,30,40,20,5,0,0,0,,,
2006,95,1.6,0,0,3,39,47,11,0,0,0,0,,,
2006,96,2,,,5,15,40,35,5,,,,,,
2006,97,1.9,,,5,30,60,5,,,,,,,
2006,98,2.3,,,,,,,,,,,,,
2006Q1,1,1.9,,,10,20,30,30,10,,,,,,
2006Q1,5,1.8,,,,5,50,40,5,,,,,,
2006Q1,7,,,,,,,,,,,,,,
2006Q1,9,2.1,,,,,30,50,20,,,,,,
2006Q1,11,1.3,,,,,,,,,,,,,
2006Q1,14,1.6,,,,,,,,,,,,,
2006Q1,16,1.8,4,8,18,18,21,16,10,5,0,0,,,
2006Q1,17,2.1,,,5,10,30,35,20,,,,,,
2006Q1,18,1.75,,,,,,,,,,,,,
2006Q1,19,2,,,,,40,60,,,,,,,
2006Q1,20,1.7,,,,10,75,15,,,,,,,
2006Q1,23,1.4,,5,15,30,25,20,5,,,,,,
2006Q1,24,1.3,,,20,50,20,10,,,,,,,
2006Q1,26,1.8,,,10,20,40,20,10,,,,,,
2006Q1,28,1.2,5,15,30,30,15,5,,,,,,,
2006Q1,30,1.5,,,,,,,,,,,,,
2006Q1,31,1.3,,,10,70,20,,,,,,,,
2006Q1,32,1.3,,5,25,40,25,5,,,,,,,
2006Q1,33,1.5,,,10,40,40,10,,,,,,,
2006Q1,35,1.7,,,,10,60,30,,,,,,,
2006Q1,37,1.8,,,,10,60,20,10,,,,,,
2006Q1,38,1.7,,,,45,55,,,,,,,,
2006Q1,39,1.6,,,10,30,40,20,,,,,,,
2006Q1,41,1.6,,,,,,,,,,,,,
2006Q1,42,,,,,,,,,,,,,,
2006Q1,45,,,,,,,,,,,,,,
2006Q1,47,1.1,,5,30,50,15,0,,,,,,,
2006Q1,48,2,,,,,,,,,,,,,
2006Q1,50,1.6,,,,20,80,,,,,,,,
2006Q1,52,1.3,,10,20,40,20,10,,,,,,,
2006Q1,54,2.2,,,,10,30,40,20,,,,,,
2006Q1,56,,,,,,,,,,,,,,
2006Q1,57,,,,,,,,,,,,,,
2006Q1,59,1.7,,,,30,60,10,,,,,,,
2006Q1,60,2,,,5,15,30,30,15,5,,,,,
2006Q1,63,1.8,,,,30,50,20,,,,,,,
2006Q1,70,1.7,,,,20,55,25,,,,,,,
2006Q1,72,1.2,,,25,50,25,,,,,,,,
2006Q1,73,,,,,,,,,,,,,,
2006Q1,76,1.1,,,,,,,,,,,,,
2006Q1,80,1.89,,,,,,,,,,,,,
2006Q1,82,.9,,,,,,,,,,,,,
2006Q1,84,,,,,,,,,,,,,,
2006Q1,85,1.9,,,5,20,50,20,5,,,,,,
2006Q1,89,1.8,,,,5,25,40,25,5,,,,,
2006Q1,90,1.8,0,0,15,35,40,10,0,0,0,0,,,
2006Q1,92,2.3,.53009883,1.20805029,4.25258678,9.87493862,16.97058668,21.58813747,20.3273236,14.16815585,10.35011385,.73000803,,,
2006Q1,94,1.6,0,0,5,30,40,20,5,0,0,0,,,
2006Q1,95,1.3,0,0,4,52,36,8,0,0,0,0,,,
2006Q1,96,1.6,,,5,12,40,33,10,,,,,,
2006Q1,97,1.3,,,15,60,20,5,,,,,,,
2006Q1,98,1.9,,,,,,,,,,,,,
2007,1,2,,2,13,20,24,24,15,2,,,,,
2007,5,2,,,,5,40,50,5,,,,,,
2007,7,2.5,,,,,,,,,,,,,
2007,9,2.2,,,,5,35,45,15,,,,,,
2007,11,1.7,,,,,,,,,,,,,
2007,14,2,,,,20,30,40,10,,,,,,
2007,16,2.2,2,6,8,12,19,22,18,8,3,2,,,
2007,17,1.9,,,5,20,30,30,15,,,,,,
2007,18,2.25,,,,,,,,,,,,,
2007,19,2,,,,,75,25,,,,,,,
2007,20,2,,,,,25,75,,,,,,,
2007,23,1.7,2,5,10,20,30,20,10,3,,,,,
2007,24,1.8,,,5,25,35,25,10,,,,,,
2007,26,2.3,,,5,10,20,30,20,10,5,,,,
2007,28,2,5,9,10,12,15,25,15,6,3,,,,
2007,30,2,,,,,50,50,,,,,,,
2007,31,2.3,,,,20,60,20,,,,,,,
2007,32,1.8,,5,10,20,30,20,10,5,,,,,
2007,33,2,,,,10,40,40,10,,,,,,
2007,35,,,,,,,,,,,,,,
2007,37,2.5,,,,,,50,50,,,,,,
2007,38,1.7,,,,45,55,,,,,,,,
2007,39,1.9,,,5,20,30,25,15,5,,,,,
2007,41,2.2,,,,,40,60,,,,,,,
2007,42,,,,,,,,,,,,,,
2007,45,,,,,,,,,,,,,,
2007,47,,,,,,,,,,,,,,
2007,48,,,,,,,,,,,,,,
2007,50,2,,,,,50,50,,,,,,,
2007,52,1.9,,5,5,20,40,20,5,5,,,,,
