INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5,,,,
2005,3,2.4,0,0,0,0,5,50,40,5,0,,,,
2005,4,2.2,,,,,,95,5,,,,,,
2005,5,2.3,,,,,2,95,3,0,0,,,,
2005,7,2.2,,,,,,,,,,,,,
2005,9,2,,,,,60,40,,,,,,,
2005,11,2.2,,,,,10,90,,,,,,,
2005,14,2.2,,,,,,100,,,,,,,
2005,15,2.2,,,,,,100,,,,,,,
2005,16,2.1,0,0,0,5,25,53,15,2,0,,,,
2005,17,2.5,,,,,,,,,,,,,
2005,19,2.2,,,,,,100,,,,,,,
2005,20,2.2,,,,,,100,,,,,,,
2005,22,2.2,0,0,0,0,5,90,5,0,0,,,,
2005,24,2.2,,,,,30,40,30,,,,,,
2005,26,2.2,,,,,10,80,10,,,,,,
2005,28,2.2,,,,,10,70,20,,,,,,
2005,30,2.3,,,,,,100,,,,,,,
2005,31,2.2,,,,,,100,,,,,,,
2005,33,2.5,,,,,,50,50,,,,,,
2005,35,2.2,,,,,,100,,,,,,,
2005,36,2.5,,,,5,10,35,40,10,,,,,
2005,37,2.2,,,,,,100,,,,,,,
2005,38,2.2,,,,,,90,10,,,,,,
2005,39,2.2,,,,,10,80,10,,,,,,
2005,40,2.2,,,,,,100,,,,,,,
2005,41,2.3,,,,,,90,10,,,,,,
2005,42,2.1,,,,,25,75,,,,,,,
2005,45,2.3,,,,,5,90,5,,,,,,
2005,47,2.2,0,0,0,0,2,94,4,0,0,,,,
2005,48,2,,,,5,40,50,5,,,,,,
2005,49,2.2,,,,,,100,,,,,,,
2005,50,2.2,,,,,,100,,,,,,,
2005,52,2.2,,,,,20,80,,,,,,,
2005,54,2.2,,,,,,80,20,,,,,,
2005,56,2.2,,,,,0,95,5,,,,,,
2005,57,2.2,,,,,,,,,,,,,
2005,59,2.2,,,,,,100,,,,,,,
2005,60,2.1,,,,5,20,60,15,,,,,,
2005,61,2.2,,,,,,80,20,,,,,,
2005,63,2.1,,,,,5,80,15,,,,,,
2005,67,2.3,,,,5,15,50,25,5,,,,,
2005,68,2.1,1,3,8,10,28,31,15,3,1,,,,
2005,70,2.2,,,,,,100,,,,,,,
2005,73,2.2,,,,,,90,10,,,,,,
2005,80,2.1,0,0,0,.0002954,14.79275017,84.47086528,.73608898,.00000016,0,,,,
2005,82,2.1,,,,,,,,,,,,,
2005,84,2.1,0,0,0,0,0,100,0,0,0,,,,
2005,85,2.2,,,,,,100,,,,,,,
2005,88,2.2,,,,,10,70,20,,,,,,
2005,89,2.2,,,,,25,40,35,,,,,,
2005,90,2.3,0,0,0,0,10,70,20,0,0,,,,
2005,92,2.2,.01228683,.12267543,1.37765959,7.60618845,21.72707823,32.19445139,24.77050737,9.88972757,2.29942514,,,,
2005,93,2.5,,,,,,50,50,,,,,,
2005,94,2.2,0,0,0,0,30,70,0,0,0,,,,
2005,95,2.5,0,0,0,0,0,41,59,0,0,,,,
2005,96,2.2,,,,,,95,5,,,,,,
2005,97,2.2,,,,,5,80,15,,,,,,
2005,99,2.1,,,,,5,85,10,,,,,,
2006,3,2.2,0,0,0,5,30,30,30,5,0,,,,
2006,4,2,,,,,35,60,5,,,,,,
2006,5,2.1,,,2,3,10,70,15,,,,,,
2006,7,1.9,,,,,,,,,,,,,
2006,9,1.8,,,,,70,30,,,,,,,
2006,11,1.5,,,,20,60,20,,,,,,,
2006,14,1.9,,,,10,60,30,,,,,,,
2006,15,1.9,,,,,60,35,5,,,,,,
2006,16,1.9,0,0,8,19,24,22,15,8,4,,,,
2006,17,2.3,,,,,,,,,,,,,
2006,19,1.8,,,,,75,25,,,,,,,
2006,20,2.1,,,,,30,60,10,,,,,,
2006,22,1.9,0,0,0,20,40,30,10,0,0,,,,
2006,24,2.1,,,,,40,40,20,,,,,,
2006,26,2.2,,,,2.5,32.5,45,20,,,,,,
2006,28,1.5,,,,10,60,25,5,,,,,,
2006,30,2.1,,,,,20,80,,,,,,,
2006,31,2,,,,,35,65,,,,,,,
2006,33,2.5,,,,,,50,50,,,,,,
2006,35,2.1,,,,,10,90,,,,,,,
2006,36,2.2,,,,5,15,35,30,15,,,,,
2006,37,2.1,,,,,45,55,,,,,,,
2006,38,2.2,,,,,10,80,10,,,,,,
2006,39,2,,,5,15,25,35,15,5,,,,,
2006,40,2.2,,,,,,95,5,,,,,,
2006,41,2.2,,,,,30,70,,,,,,,
2006,42,1.9,,,,,55,45,,,,,,,
2006,45,2.3,,,,,10,60,30,,,,,,
2006,47,2.4,,,,10,20,60,10,0,,,,,
2006,48,1.6,,,,,,,,,,,,,
2006,49,1.5,,5,15,30,35,10,5,,,,,,
2006,50,2.1,,,,,25,75,,,,,,,
2006,52,2,,,,15,40,30,15,,,,,,
2006,54,2,,,,10,30,50,10,,,,,,
2006,56,2.1,,,,,15,70,15,,,,,,
2006,57,2,,,,,,,,,,,,,
2006,59,1.9,,,,5,45,45,5,,,,,,
2006,60,1.7,,,,30,35,25,10,,,,,,
2006,61,2.1,,,,,30,40,30,,,,,,
2006,63,1.6,,,,5,80,15,,,,,,,
2006,67,2.5,,,,10,20,30,30,10,,,,,
2006,68,1.7,1,3,10,18,40,18,6,3,1,,,,
