INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5,,,,
2005,20,1.8,,,,,80,20,,,,,,,
2005,22,1.7,0,5,10,20,40,20,5,0,0,,,,
2005,23,2,,,5,10,35,40,10,,,,,,
2005,24,1.6,,5,10,20,30,25,10,,,,,,
2005,26,1.8,,,5,25,40,25,5,,,,,,
2005,28,2,,,5,15,30,30,15,5,,,,,
2005,29,1.6,,,,15,75,10,,,,,,,
2005,30,1.9,,,,,60,40,,,,,,,
2005,31,1.7,,,,10,60,30,,,,,,,
2005,32,1.9,,,5,15,35,30,10,5,,,,,
2005,33,1.9,,,,,60,40,,,,,,,
2005,35,,,,,,,,,,,,,,
2005,36,1.8,,,,10,45,35,10,,,,,,
2005,37,1.9,,,,,55,45,,,,,,,
2005,38,1.6,,,,,50,50,,,,,,,
2005,39,1.9,,,5,15,35,30,10,5,,,,,
2005,40,1.6,,,,,100,,,,,,,,
2005,41,2.3,,,,,15,70,15,,,,,,
2005,42,1.7,,,,30,50,20,,,,,,,
2005,45,1.8,,,,,100,,,,,,,,
2005,47,1.7,,,,15,70,15,,,,,,,
2005,48,1.7,,,,10,80,10,,,,,,,
2005,50,1.5,,,,50,50,,,,,,,,
2005,52,1.4,,,15,50,35,,,,,,,,
2005,54,1.8,,,10,20,40,20,10,,,,,,
2005,56,1.7,,,,20,50,30,,,,,,,
2005,57,1.8,,,,,,,,,,,,,
2005,59,1.6,,,,30,45,25,,,,,,,
2005,60,1.7,,,10,20,30,20,15,5,,,,,
2005,61,2.1,,,,10,40,40,10,,,,,,
2005,62,1.75,,,,10,60,30,,,,,,,
2005,63,1.7,,,,30,60,10,,,,,,,
2005,67,2,,5,10,15,25,30,10,5,,,,,
2005,68,1.6,1,3,8,20,40,16,8,3,1,,,,
2005,70,1.5,,,,20,80,,,,,,,,
2005,71,1.8,3,5,8,22,25,22,8,5,2,,,,
2005,73,1.7,,,,20,60,20,,,,,,,
2005,76,1.4,,5,10,40,30,10,5,,,,,,
2005,80,1.9,.13181532,.95480376,5.54723609,17.18178885,29.33823343,27.64536031,14.37417486,4.11880332,.70778406,,,,
2005,82,1.2,,8,12,60,12,8,,,,,,,
2005,85,1.9,,,,,50,40,10,,,,,,
2005,88,1.6,,,5,20,40,25,10,,,,,,
2005,89,1.8,,,,20,40,30,10,,,,,,
2005,90,1.8,0,1,5,15,60,15,3,1,0,,,,
2005,91,2,,0,0,4.70941884,45.29058116,45.29058116,4.70941884,0,0,,,,
2005,92,1.9,.88,2.16,7.53,16.03,23.4,23.4,16.03,7.53,3.04,,,,
2005,93,1.7,,,,15,70,15,,,,,,,
2005,94,1.9,,,10,25,30,25,10,,,,,,
2005,95,1.6,0,0,6,28,41,19,6,0,0,,,,
2005,96,2,,,,5,38,45,10,2,,,,,
2005,97,1.5,,,10,40,45,5,,,,,,,
2005Mar,1,1.8,,,10,15,25,25,15,10,,,,,
2005Mar,2,2,0,3,7,12,28,28,18,4,0,,,,
2005Mar,3,2,0,0,10,20,20,20,20,10,0,,,,
2005Mar,4,1.8,,,,,60,40,,,,,,,
2005Mar,5,,,,,10,70,20,,,,,,,
2005Mar,7,1.5,,,,,,,,,,,,,
2005Mar,9,1.8,,,,10,60,30,,,,,,,
2005Mar,10,1.68009252,1.25414167,3.13890945,10.52108072,20.52630245,26.09147648,21.61222518,11.66415871,4.09991244,1.0917929,,,,
2005Mar,11,1.7,,,,20,70,10,,,,,,,
2005Mar,14,1.4,,,10,50,30,10,,,,,,,
2005Mar,15,1.7,,,,10,60,20,10,,,,,,
2005Mar,16,1.8,0,2,10,19,24,22,15,5,3,,,,
2005Mar,17,1.4,,5,15,30,30,15,5,,,,,,
2005Mar,20,1.9,,,,10,70,20,,,,,,,
2005Mar,22,1.7,0,0,5,20,50,25,0,0,0,,,,
2005Mar,23,1.8,,,,20,50,30,,,,,,,
2005Mar,24,1.5,,,10,35,40,15,,,,,,,
2005Mar,26,1.6,,,5,30,35,25,5,,,,,,
2005Mar,28,1.9,,,5,15,35,25,15,5,,,,,
2005Mar,29,1.5,,,,15,75,10,,,,,,,
2005Mar,30,,,,,,,,,,,,,,
2005Mar,31,1.4,,,,40,35,25,,,,,,,
2005Mar,32,1.8,,,5,15,35,30,10,5,,,,,
2005Mar,33,1.9,,,,,60,40,,,,,,,
2005Mar,35,1.9,,,,,50,50,,,,,,,
2005Mar,36,1.9,,,,,35,35,30,,,,,,
2005Mar,37,1.5,,,,10,80,10,,,,,,,
2005Mar,38,1.7,,,,,50,50,,,,,,,
2005Mar,39,1.8,,,10,15,35,30,10,,,,,,
2005Mar,40,1.7,,,,,100,,,,,,,,
2005Mar,41,2,,,,,,,,,,,,,
2005Mar,42,1.7,,,,15,65,20,,,,,,,
2005Mar,45,,,,,,,,,,,,,,
2005Mar,47,1.6,,,,15,80,5,,,,,,,
2005Mar,48,1.7,,,,10,80,10,,,,,,,
2005Mar,50,1.5,,,,50,50,,,,,,,,
2005Mar,52,1.3,,,15,50,35,,,,,,,,
2005Mar,54,1.9,,,10,20,40,20,10,,,,,,
2005Mar,56,1.5,,,,35,50,15,,,,,,,
2005Mar,57,1.8,,,,,,,,,,,,,
2005Mar,59,1.4,,,,40,40,20,,,,,,,
2005Mar,60,1.5,,5,15,30,25,15,10,,,,,,
2005Mar,61,2,,,,10,40,40,10,,,,,,
2005Mar,62,,,,,,,,,,,,,,
2005Mar,63,1.7,,,,30,60,10,,,,,,,
2005Mar,67,2,,,,,,,,,,,,,
2005Mar,68,,,,,,,,,,,,,,
2005Mar,70,1.6,,,,10,75,15,,,,,,,
2005Mar,71,1.8,3,5,8,22,25,22,8,5,2,,,,
2005Mar,73,1.7,,,,,,,,,,,,,
2005Mar,76,1.3,,5,20,40,25,7.5,2.5,,,,,,
2005Mar,80,1.8,,,,,,,,,,,,,
2005Mar,82,1.3,,8,15,55,15,7,,,,,,,
2005Mar,85,1.8,,,,5,45,35,10,5,,,,,
2005Mar,88,1.8,,,10,20,40,25,5,,,,,,
2005Mar,89,1.6,,,,20,40,30,10,,,,,,
2005Mar,90,1.7,0,0,5,20,60,12,3,0,0,,,,
2005Mar,91,2,,0,.6012024,9.91983968,39.47895792,39.47895792,9.91983968,.6012024,0,,,,
2005Mar,92,1.9,.32,1.27,6.05,16.1,26.25,26.25,16.1,6.05,1.61,,,,
2005Mar,93,1.7,,,,15,70,15,,,,,,,
2005Mar,94,1.8,,,10,25,30,25,10,,,,,,
2005Mar,95,1.7,0,0,6,25,42,21,6,0,0,,,,
2005Mar,96,2,,,,5,35,48,10,2,,,,,
2005Mar,97,1.4,,,15,45,35,5,,,,,,,
2006Mar,1,1.9,,5,7,18,20,20,15,10,5,,,,
2006Mar,2,1.7,0,3,7,20,29,23,14,4,0,,,,
2006Mar,3,2,0,5,10,15,20,20,15,10,5,,,,
2006Mar,4,2.1,,,,5,40,45,10,,,,,,
2006Mar,5,,,,,15,70,15,,,,,,,
2006Mar,7,1.8,,,,,,,,,,,,,
2006Mar,9,2,,,,10,40,50,,,,,,,
2006Mar,10,1.87225961,.62740182,1.85482544,7.26059209,16.70238998,25.03003555,24.44234428,15.55306161,6.44678978,2.08255945,,,,
2006Mar,11,1.7,,,,20,70,10,,,,,,,
2006Mar,14,1.5,,,20,30,40,10,,,,,,,
2006Mar,15,1.5,,,5,40,35,15,5,,,,,,
2006Mar,16,2,0,3,13,15,19,21,16,10,3,,,,
2006Mar,17,1.9,,5,5,25,30,25,5,5,,,,,
2006Mar,20,2,,,,,30,70,,,,,,,
2006Mar,22,2,0,0,10,25,35,25,5,0,0,,,,
2006Mar,23,2.3,,,5,10,35,40,10,,,,,,
2006Mar,24,1.8,,5,5,10,35,35,10,,,,,,
2006Mar,26,1.8,,5,10,20,30,20,10,5,,,,,
2006Mar,28,2,,,5,15,30,30,15,5,,,,,
2006Mar,29,1.6,,,,20,65,15,,,,,,,
2006Mar,30,,,,,,,,,,,,,,
2006Mar,31,1.8,,,,10,60,30,,,,,,,
2006Mar,32,2,,,5,15,30,30,15,5,,,,,
2006Mar,33,2.2,,,,,20,60,20,,,,,,
2006Mar,35,,,,,,,,,,,,,,
2006Mar,36,2.2,,,,15,25,35,20,5,,,,,
2006Mar,37,2,,,,,50,50,,,,,,,
2006Mar,38,1.7,,,,,50,50,,,,,,,
2006Mar,39,1.9,,,5,15,35,30,10,5,,,,,
2006Mar,40,1.6,,,,,100,,,,,,,,
2006Mar,41,2.4,,,,,,,,,,,,,
2006Mar,42,1.6,,,,25,60,15,,,,,,,
2006Mar,45,,,,,,,,,,,,,,
2006Mar,47,,,,,,,,,,,,,,
2006Mar,48,,,,,,,,,,,,,,
2006Mar,50,1.6,,,,25,75,,,,,,,,
2006Mar,52,1.8,,,,25,50,25,,,,,,,
2006Mar,54,1.6,,,10,20,40,20,10,,,,,,
2006Mar,56,1.9,,,,5,50,40,5,,,,,,
2006Mar,57,,,,,,,,,,,,,,
2006Mar,59,2,,,,,35,50,15,,,,,,
2006Mar,60,1.8,,5,10,20,25,20,15,5,,,,,
2006Mar,61,2,,,,10,30,50,10,,,,,,
2006Mar,62,,,,,,,,,,,,,,
2006Mar,63,1.7,,,,30,50,20,,,,,,,
2006Mar,67,2,,,,,,,,,,,,,
2006Mar,68,,,,,,,,,,,,,,
2006Mar,70,1.9,,,,10,55,35,,,,,,,
2006Mar,71,1.9,3,5,8,22,25,22,8,5,2,,,,
2006Mar,73,1.9,,,,,,,,,,,,,
2006Mar,76,1.7,.5,2,10,20,35,20,10,2,.5,,,,
2006Mar,80,1.6,,,,,,,,,,,,,
2006Mar,82,1.2,,8,15,55,15,7,,,,,,,
2006Mar,85,,,,,,,,,,,,,,
2006Mar,88,1.8,,,5,20,35,25,15,,,,,,
2006Mar,89,1.8,,,,20,40,30,10,,,,,,
2006Mar,90,1.8,0,1,5,15,60,15,3,1,0,,,,
2006Mar,91,2,,0,1.3,12,36.7,36.7,12,1.3,0,,,,
2006Mar,92,,,,,,,,,,,,,,
2006Mar,93,1.8,,,,10,70,20,,,,,,,
2006Mar,94,2.1,,,,10,25,30,25,10,,,,,
2006Mar,95,1.6,0,6,14,27,25,19,9,0,0,,,,
2006Mar,96,2,,,2,15,35,35,10,3,,,,,
2006Mar,97,1.5,,,5,40,45,10,,,,,,,
2008,1,2,,5,10,15,20,20,15,10,5,,,,
2008,2,1.6,0,3,9,23,29,20,12,4,0,,,,
2008,3,2,0,5,5,20,20,20,20,10,0,,,,
2008,4,2,,,,,50,50,,,,,,,
2008,5,,,,,15,70,15,,,,,,,
2008,7,1.9,,,,,,,,,,,,,
2008,9,1.8,,,5,10,40,30,10,5,,,,,
2008,10,1.8,.81975289,2.27764832,8.40957197,18.18316733,25.61337451,23.5109516,14.06219199,5.47847772,1.64486368,,,,
2008,11,1.8,,,,10,60,30,,,,,,,
2008,14,1.5,,,,,,,,,,,,,
2008,15,1.7,,5,5,20,35,20,15,,,,,,
2008,16,2.1,5,7,9,11,16,18,13,12,9,,,,
2008,17,1.5,,5,15,20,20,20,15,5,,,,,
2008,20,2,,,,,30,70,,,,,,,
2008,22,1.7,0,5,15,20,40,15,5,0,0,,,,
2008,23,2.3,1,3,5,10,30,35,10,5,1,,,,
2008,24,1.9,,,5,10,35,35,15,,,,,,
2008,26,1.8,,5,12.5,20,25,20,12.5,5,,,,,
2008,28,2,2,3,7,15,25,25,15,5,3,,,,
2008,29,1.8,,,,15,70,15,,,,,,,
2008,30,2.2,,,,,40,60,,,,,,,
2008,31,1.9,,,,,,,,,,,,,
2008,32,,,,,,,,,,,,,,
2008,33,2,,,,10,40,40,10,,,,,,
2008,35,,,,,,,,,,,,,,
2008,36,2.3,,,5,15,20,35,20,5,,,,,
2008,37,2,,,,,50,50,,,,,,,
2008,38,,,,,,,,,,,,,,
2008,39,1.8,,,5,25,30,25,10,5,,,,,
2008,40,1.7,,,,,100,,,,,,,,
2008,41,2.7,,,,,,,,,,,,,
2008,42,1.5,,,,40,60,,,,,,,,
2008,45,,,,,,,,,,,,,,
2008,47,,,,,,,,,,,,,,
2008,48,,,,,,,,,,,,,,
2008,50,,,,,,,,,,,,,,
2008,52,2,,,,25,50,25,,,,,,,
2008,54,1.7,,,10,20,50,10,10,,,,,,
2008,56,1.8,,,5,15,45,30,5,,,,,,
2008,57,,,,,,,,,,,,,,
2008,59,2,,,,,40,50,10,,,,,,
2008,60,2.2,,,10,15,25,25,15,10,,,,,
2008,61,,,,,,,,,,,,,,
2008,62,,,,,,,,,,,,,,
2008,63,1.8,,,,30,40,30,,,,,,,
2008,67,2,,,,,,,,,,,,,
2008,68,,,,,,,,,,,,,,
2008,70,,,,,,,,,,,,,,
2008,71,2,4,7,10,18,22,18,10,7,4,,,,
2008,73,,,,,,,,,,,,,,
2008,76,1.9,1,3,5,15,35,25,10,5,1,,,,
2008,80,1.6,,,,,,,,,,,,,
2008,82,,,,,,,,,,,,,,
2008,85,2,,,,,,,,,,,,,
2008,88,1.8,,,5,20,35,25,15,,,,,,
2008,89,1.8,,,5,5,40,25,10,10,5,,,,
2008,90,2,1,2,3,18,30,40,3,2,1,,,,
2008,91,2,,.5988024,4.19161677,15.46906188,29.74051896,29.74051896,15.46906188,4.19161677,.5988024,,,,
2008,92,,,,,,,,,,,,,,
2008,93,2.4,,,,,10,50,40,,,,,,
2008,94,2.3,,,,10,25,30,25,10,,,,,
2008,95,1.6,3,7,13,21,24,18,11,3,0,,,,
2008,96,,,,,,,,,,,,,,
2008,97,1.7,,,5,25,60,10,,,,,,,
,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,
2004,1,1.5,,,15,35,35,15,,,,,,,
2004,2,1.5,0,2,7,32,35,18,6,0,0,0,,,
2004,3,1.7,0,0,10,30,30,20,10,0,0,0,,,
2004,4,1.7,,,,20,60,20,,,,,,,
2004,5,1.7,,,10,25,60,5,,,,,,,
2004,7,1.6,,,,,,,,,,,,,
2004,9,1.8,,,,,60,40,,,,,,,
2004,10,1.62828668,.056389,.64495732,6.56036681,25.13717495,38.2593102,23.20543546,5.5875084,.52910559,.01947527,.000277,,,
2004,11,1.5,,,,50,50,,,,,,,,
2004,14,1.4,,,10,50,40,,,,,,,,
2004,15,2,,,5,15,35,35,10,,,,,,
2004,16,1.4,4,7,12,23,20,20,9,5,0,0,,,
2004,17,1.8,,5,10,20,25,20,15,5,,,,,
2004,20,1.5,,,,20,80,,,,,,,,
2004,22,1.5,5,8,12,30,30,15,0,0,0,0,,,
2004,23,1.9,,,5,30,45,20,,,,,,,
2004,24,1.7,,,5,20,50,20,5,,,,,,
2004,26,1.6,,,5,30,40,20,5,,,,,,
2004,28,2.2,,,5,10,30,50,5,,,,,,
2004,29,1.5,,,,15,70,15,,,,,,,
2004,30,1.6,,,,35,65,,,,,,,,
2004,31,1.4,,,5,50,40,5,,,,,,,
2004,32,1.7,,5,10,20,30,20,10,5,,,,,
2004,33,1.7,,,,15,80,5,,,,,,,
2004,35,1.9,,,,,70,30,,,,,,,
2004,36,1.8,,,5,15,45,30,5,,,,,,
2004,37,1.7,,,,50,50,,,,,,,,
2004,38,1.3,,,10,80,10,,,,,,,,
2004,39,1.5,,,15,30,40,15,,,,,,,
2004,40,1.4,,,,90,10,,,,,,,,
2004,41,1.7,,,,10,80,10,,,,,,,
2004,42,1.4,0,5,15,32,28,15,5,0,0,0,,,
2004,45,1.9,,,,,50,50,,,,,,,
2004,47,1.3,,,,90,10,,,,,,,,
2004,48,1.4,,,,50,50,,,,,,,,
2004,50,1.6,,,,,100,,,,,,,,
2004,52,1.3,,,15,50,35,,,,,,,,
2004,54,1.6,,,,40,60,,,,,,,,
2004,56,1.4,,,10,45,40,5,,,,,,,
2004,57,1.7,,,,,,,,,,,,,
2004,59,1.6,,,10,30,45,15,,,,,,,
2004,60,1.7,,,,25,50,25,,,,,,,
2004,61,1.8,,,,30,50,20,,,,,,,
2004,62,1.75,,,,10,60,30,,,,,,,
2004,63,1.5,,,,40,60,,,,,,,,
2004,67,1.8,,10,15,20,30,20,5,,,,,,
2004,68,1.9,1,3,10,10,25,25,10,10,5,1,,,
2004,70,1.6,,,,20,80,,,,,,,,
2004,71,1.8,1,3,8,20,23,23,15,5,2,,,,
2004,73,1.4,,,,60,40,,,,,,,,
2004,76,1.4,,2.5,15,45,30,7.5,,,,,,,
2004,80,1.8,8.19615715,7.29049864,10.63605786,13.49129657,14.87910336,14.26764548,11.89542791,8.62296637,5.43477821,5.28606844,,,
2004,82,1.4,,5,15,50,25,5,,,,,,,
2004,85,1.7,,,5,40,50,5,,,,,,,
2004,88,2,,,10,25,30,30,5,,,,,,
2004,89,1.7,,,,20,50,30,,,,,,,
2004,90,1.6,0,1,2,6,65,25,1,0,0,0,,,
2004,91,1.3,7.40740741,11.31131131,18.21821822,21.82182182,19.41941942,12.71271271,6.20620621,2.2022022,.6006006,.1001001,,,
2004,92,1.6,2.44,4.53,12.46,20.84,24.14,19.36,10.76,4.14,1.1,.23,,,
2004,93,1.9,,,,5,60,35,,,,,,,
2004,94,1.7,,,10,25,30,25,10,,,,,,
2004,95,1.7,0,0,0,34,41,25,0,0,0,0,,,
2004,96,1.5,,,,35,60,5,,,,,,,
2004,97,1.4,,,20,60,20,,,,,,,,
2004Q4,1,1.8,,5,10,25,35,20,5,,,,,,
2004Q4,2,2.5,0,1,4,10,18,25,24,16,2,0,,,
2004Q4,3,2.2,0,0,10,10,20,20,20,10,10,0,,,
2004Q4,4,2.1,,,,,40,50,10,,,,,,
2004Q4,5,2.5,,10,10,20,50,10,,,,,,,
2004Q4,7,2,,,,,,,,,,,,,
2004Q4,9,2,,,,,50,50,,,,,,,
2004Q4,10,2.08423702,.00153415,.03626399,.85528216,7.66511266,27.06780281,37.98917663,21.24585948,4.71395235,.41092476,.01409101,,,
2004Q4,11,1.9,,,,,60,40,,,,,,,
2004Q4,14,1.8,,,,30,60,10,,,,,,,
2004Q4,15,2.5,,,5,5,20,30,30,10,,,,,
2004Q4,16,1.8,0,12,16,19,24,16,6,4,2,1,,,
2004Q4,17,2.2,,5,5,10,20,25,25,10,,,,,
2004Q4,20,1.3,,,,70,30,,,,,,,,
2004Q4,22,1.7,0,5,20,20,40,15,0,0,0,0,,,
2004Q4,23,2.1,,,5,15,30,35,15,,,,,,
2004Q4,24,1.8,,5,10,15,30,25,10,5,,,,,
2004Q4,26,2,,,5,15,30,30,15,5,,,,,
2004Q4,28,2.8,,,5,10,30,40,15,,,,,,
2004Q4,29,1.9,,,,20,70,10,,,,,,,
2004Q4,30,,,,,,,,,,,,,,
2004Q4,31,1.5,,,5,45,47,3,,,,,,,
2004Q4,32,2.1,,5,5,10,20,35,20,5,,,,,
2004Q4,33,1.8,,,,10,80,10,,,,,,,
2004Q4,35,1.8,,,,,60,40,,,,,,,
2004Q4,36,2.4,,,,5,20,35,30,10,,,,,
2004Q4,37,2,,,,,60,40,,,,,,,
2004Q4,38,1.5,,,,40,60,,,,,,,,
2004Q4,39,1.8,,,10,15,35,30,10,,,,,,
2004Q4,40,1.7,,,,100,,,,,,,,,
2004Q4,41,1.7,,,,,,,,,,,,,
2004Q4,42,2,0,0,5,10,30,35,15,5,0,0,,,
2004Q4,45,,,,,,,,,,,,,,
2004Q4,47,1.5,,,,30,70,,,,,,,,
2004Q4,48,1.7,,,,50,50,,,,,,,,
2004Q4,50,1.9,,,,,50,50,,,,,,,
2004Q4,52,1.4,,,15,50,35,,,,,,,,
2004Q4,54,1.9,,,,10,50,30,10,,,,,,
2004Q4,56,1.7,,,5,35,50,10,,,,,,,
2004Q4,57,2.1,,,,,,,,,,,,,
2004Q4,59,2,,,,25,30,40,5,,,,,,
2004Q4,60,2.1,,,,15,25,35,15,10,,,,,
2004Q4,61,2.6,,,,5,30,30,30,5,,,,,
2004Q4,62,,,,,,,,,,,,,,
2004Q4,63,2.4,,,,,,,,,,,,,
2004Q4,67,,,,,,,,,,,,,,
2004Q4,68,2.4,1,3,10,10,14,30,16,10,5,1,,,
2004Q4,70,1.8,,,,20,75,5,,,,,,,
2004Q4,71,2.3,1,3,7,18,23,26,15,5,2,,,,
2004Q4,73,,,,,,,,,,,,,,
2004Q4,76,1.7,.5,2,10,20,35,20,10,2,.5,,,,
2004Q4,80,2.25,,,,,,,,,,,,,
2004Q4,82,1.6,,,5,25,55,10,5,,,,,,
2004Q4,85,2.2,,,,10,30,50,10,,,,,,
2004Q4,88,2.5,,,5,15,25,30,20,5,,,,,
2004Q4,89,2.1,,,,20,50,30,,,,,,,
2004Q4,90,1.8,0,1,1,5,55,35,3,0,0,0,,,
2004Q4,91,1.5,.5988024,4.19161677,15.46906188,29.74051896,29.74051896,15.46906188,4.19161677,.5988024,0,0,,,
2004Q4,92,2.03,1.2,2.3,6.95,13.73,20.08,21.69,17.36,10.29,4.51,1.89,,,
2004Q4,93,2,,,,,50,50,,,,,,,
2004Q4,94,1.8,,,10,25,30,25,10,,,,,,
2004Q4,95,1.9,0,0,0,21,32,30,14,3,0,0,,,
2004Q4,96,1.9,,,,30,50,20,,,,,,,
2004Q4,97,1.7,,,10,30,50,10,,,,,,,
2005,1,1.9,,,10,15,30,25,15,5,,,,,
2005,2,2.4,0,1,4,10,18,25,24,16,2,0,,,
2005,3,2.5,0,0,0,20,20,20,25,15,0,0,,,
2005,4,2.2,,,,,30,60,10,,,,,,
2005,5,2,,,,10,20,50,20,,,,,,
2005,7,2.4,,,,,,,,,,,,,
2005,9,2.1,,,,,40,60,,,,,,,
2005,10,2.29374995,.00022452,.00738653,.25797722,3.427243,17.85662627,36.86469425,30.31979165,9.91945473,1.28080294,.0657989,,,
2005,11,2.1,,,,,30,70,,,,,,,
2005,14,1.9,,,10,20,50,20,,,,,,,
2005,15,2.5,,,5,5,20,30,30,10,,,,,
2005,16,1.6,0,2,8,18,24,20,18,7,3,0,,,
2005,17,2.2,,,5,15,20,25,20,10,5,,,,
2005,20,2.3,,,,,10,80,10,,,,,,
2005,22,1.9,0,5,10,20,30,25,10,0,0,0,,,
2005,23,2.3,,2.5,5,10,30,35,15,2.5,,,,,
2005,24,2,,,5,15,30,30,15,5,,,,,
2005,26,2.1,,,,5,30,40,20,5,,,,,
2005,28,2.4,,5,5,10,30,40,10,,,,,,
2005,29,2.1,,,,,20,70,10,,,,,,
2005,30,2,,,,50,50,,,,,,,,
2005,31,1.8,,,10,30,35,25,,,,,,,
2005,32,2,,5,5,10,20,35,20,5,,,,,
2005,33,2,,,,10,40,40,10,,,,,,
2005,35,,,,,,,,,,,,,,
2005,36,2.4,,,,10,30,40,20,,,,,,
2005,37,2,,,,,60,40,,,,,,,
2005,38,2.1,,,,,40,60,,,,,,,
