INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5,,,,
2003Dec,22,1.7,0,5,10,25,30,20,5,3,2,,,,
2003Dec,26,1.8,0,0,10,20,40,20,10,0,0,,,,
2003Dec,28,1.8,0,0,0,50,50,0,0,0,0,,,,
2003Dec,29,1.5,0,0,0,25,60,15,0,0,0,,,,
2003Dec,30,,,,,,,,,,,,,,
2003Dec,31,1.9,,,,,,,,,,,,,
2003Dec,32,2,,,,,,,,,,,,,
2003Dec,33,2,0,0,0,0,50,50,0,0,0,,,,
2003Dec,35,,,,,,,,,,,,,,
2003Dec,36,1.8,0,0,0,5,35,30,15,10,5,,,,
2003Dec,37,1.8,0,0,0,0,70,30,0,0,0,,,,
2003Dec,39,1.8,0,0,5,20,40,20,10,5,0,,,,
2003Dec,40,2,0,0,0,0,100,0,0,0,0,,,,
2003Dec,41,1.8,,,,,,,,,,,,,
2003Dec,42,1.6,0,0,0,40,60,0,0,0,0,,,,
2003Dec,47,2,0,0,0,0,40,60,0,0,0,,,,
2003Dec,48,2,0,0,0,20,40,30,10,0,0,,,,
2003Dec,50,2.2,0,0,0,0,25,50,25,0,0,,,,
2003Dec,52,1.8,0,0,10,20,40,20,10,0,0,,,,
2003Dec,53,2.3,0,0,0,0,30,60,10,0,0,,,,
2003Dec,54,1.2,0,0,10,40,40,10,0,0,0,,,,
2003Dec,56,1.9,0,0,0,5,45,40,10,0,0,,,,
2003Dec,57,,,,,,,,,,,,,,
2003Dec,59,1.9,0,0,5,30,40,15,5,5,0,,,,
2003Dec,61,1.6,0,0,0,25,50,25,0,0,0,,,,
2003Dec,62,,,,,,,,,,,,,,
2003Dec,63,1.8,,,,,,,,,,,,,
2003Dec,64,,,,,,,,,,,,,,
2003Dec,65,2,0,0,0,10,40,40,10,0,0,,,,
2003Dec,68,,,,,,,,,,,,,,
2003Dec,72,1.7,8,10,13,16,20,13,9,6,5,,,,
2003Dec,73,1.5,0,0,0,50,50,0,0,0,0,,,,
2003Dec,76,2.2,.5,2.5,5,10,20,25,20,10,7,,,,
2003Dec,80,1.8,,,,,,,,,,,,,
2003Dec,84,2,0,0,3,15,35,30,12,4,1,,,,
2003Dec,85,2.3,0,0,0,15,20,30,20,15,0,,,,
2003Dec,87,1.9,0,0,5,20,30,30,10,5,0,,,,
2003Dec,89,1.9,0,0,5,15,40,30,10,0,0,,,,
2003Dec,90,1.5,0,0,0,10,85,5,0,0,0,,,,
2003Dec,91,2.2,.00000002,.00006,.03028366,2.24466291,26.11044796,52.04626736,18.45474629,1.10335388,.01017832,,,,
2003Dec,92,2.1,0,3.18172194,6.67145944,13.73426596,20.92675813,23.60375932,19.70487199,12.17716323,0,,,,
2003Dec,93,2,0,0,0,0,80,20,0,0,0,,,,
2003Dec,94,2.4,0,0,0,0,25,50,25,0,0,,,,
2003Dec,95,1.6,0,8,13,23,27,19,10,0,0,,,,
2003Dec,96,2,0,0,5,10,40,30,10,5,0,,,,
2006,1,2,0,5,10,15,20,20,15,10,5,,,,
2006,2,2,0,0,0,10,20,40,20,10,0,,,,
2006,3,2,0,0,0,20,30,30,20,0,0,,,,
2006,4,2,0,0,0,0,50,50,0,0,0,,,,
2006,7,,,,,,,,,,,,,,
2006,10,,,,,,,,,,,,,,
2006,11,1.8,0,0,0,10,60,30,0,0,0,,,,
2006,14,1.5,,,,,,,,,,,,,
2006,15,1.75,0,0,5,10,45,30,5,5,0,,,,
2006,16,2.5,5,5,10,10,15,25,15,10,5,,,,
2006,17,1.5,0,5,10,35,35,10,5,0,0,,,,
2006,20,2,0,0,0,0,50,50,0,0,0,,,,
2006,22,1.7,0,5,10,30,35,10,5,4,1,,,,
2006,26,1.7,0,5,10,20,35,15,10,5,0,,,,
2006,28,1.5,0,0,0,50,50,0,0,0,0,,,,
2006,29,,,,,,,,,,,,,,
2006,30,,,,,,,,,,,,,,
2006,31,1.8,,,,,,,,,,,,,
2006,32,,,,,,,,,,,,,,
2006,33,2,0,0,0,0,50,50,0,0,0,,,,
2006,35,,,,,,,,,,,,,,
2006,36,2,0,0,5,10,25,30,15,10,5,,,,
2006,37,2,0,0,0,0,50,50,0,0,0,,,,
2006,39,1.9,0,0,5,15,30,30,15,5,0,,,,
2006,40,1.8,0,0,0,20,70,10,0,0,0,,,,
2006,41,1.8,,,,,,,,,,,,,
2006,42,1.6,0,0,0,40,60,0,0,0,0,,,,
2006,47,,,,,,,,,,,,,,
2006,48,1.8,0,0,0,30,40,30,0,0,0,,,,
2006,50,,,,,,,,,,,,,,
2006,52,1.7,0,5,15,20,20,20,15,5,0,,,,
2006,53,2,0,0,0,20,60,20,0,0,0,,,,
2006,54,1.5,0,0,10,40,40,10,0,0,0,,,,
2006,56,1.5,,,,,,,,,,,,,
2006,57,,,,,,,,,,,,,,
2006,59,1.8,0,0,0,0,100,0,0,0,0,,,,
2006,61,,,,,,,,,,,,,,
2006,62,,,,,,,,,,,,,,
2006,63,1.9,0,0,0,33.33333333,33.33333333,33.33333333,0,0,0,,,,
2006,64,,,,,,,,,,,,,,
2006,65,2,0,0,0,10,40,40,10,0,0,,,,
2006,68,,,,,,,,,,,,,,
2006,72,1.6,6,6,10,15,18,15,12,8,10,,,,
2006,73,,,,,,,,,,,,,,
2006,76,2,1,2,5,13,18,22.5,18,13,7.5,,,,
2006,80,1.9,,,,,,,,,,,,,
2006,84,1.8,0,0,3,10,40,25,15,5,2,,,,
2006,85,2,,,,,,,,,,,,,
2006,87,1.5,0,0,15,30,40,10,5,0,0,,,,
2006,89,1.8,0,0,5,5,40,25,10,10,5,,,,
2006,90,2,0,0,0,0,15,70,15,0,0,,,,
2006,91,2.1,0,0,.0000019,.13499482,30.71875654,66.87124053,2.27466612,.00034008,0,,,,
2006,92,,,,,,,,,,,,,,
2006,93,2,0,0,0,0,80,20,0,0,0,,,,
2006,94,2.5,0,0,0,15,20,30,20,15,0,,,,
2006,95,1.6,0,7,15,21,25,17,10,5,0,,,,
2006,96,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,
2002,1,1.3,0,0,25,40,25,10,0,0,0,0,,,
2002,2,1,0,10,40,40,10,0,0,0,0,0,,,
2002,3,1.1,0,10,20,60,10,0,0,0,0,0,,,
2002,4,1.2,0,0,20,60,20,0,0,0,0,0,,,
2002,7,1.3,,,,,,,,,,,,,
2002,10,1.2,0,0,10,70,20,0,0,0,0,0,,,
2002,11,1.1,0,0,30,60,10,0,0,0,0,0,,,
2002,14,1.4,0,0,10,50,40,0,0,0,0,0,,,
2002,15,1.75,0,0,0,10,55,25,10,0,0,0,,,
2002,16,1.1,10,12,18,20,18,12,5,5,0,0,,,
2002,17,1.7,0,5,20,30,40,5,0,0,0,0,,,
2002,20,1.3,0,0,0,75,25,0,0,0,0,0,,,
2002,22,.8,0,15,40,25,15,5,0,0,0,0,,,
2002,26,.9,0,10,40,40,10,0,0,0,0,0,,,
2002,28,1,0,0,25,70,5,0,0,0,0,0,,,
2002,29,1.1,0,0,15,75,10,0,0,0,0,0,,,
2002,30,1.4,0,0,10,55,35,0,0,0,0,0,,,
2002,31,1.1,0,0,10,90,0,0,0,0,0,0,,,
2002,32,1.6,0,5,10,25,35,20,5,0,0,0,,,
2002,33,2,0,0,0,0,50,50,0,0,0,0,,,
2002,35,1.6,0,0,0,20,70,10,0,0,0,0,,,
2002,36,1.6,0,0,10,35,45,10,0,0,0,0,,,
2002,37,1.1,0,0,10,80,10,0,0,0,0,0,,,
2002,39,1.36,0,0,10,50,35,5,0,0,0,0,,,
2002,40,1.4,0,0,0,35,65,0,0,0,0,0,,,
2002,41,1.2,0,0,20,80,0,0,0,0,0,0,,,
2002,42,1.3,0,0,30,60,10,0,0,0,0,0,,,
2002,47,.9,0,0,50,50,0,0,0,0,0,0,,,
2002,48,1.4,0,0,0,20,50,30,0,0,0,0,,,
2002,50,1.4,0,0,0,75,25,0,0,0,0,0,,,
2002,52,.9,,,,,,,,,,,,,
2002,53,1,0,0,20,60,20,0,0,0,0,0,,,
2002,54,1.1,0,0,10,50,40,0,0,0,0,0,,,
2002,56,1.6,0,0,5,35,45,15,0,0,0,0,,,
2002,57,1.5,0,0,15,80,5,0,0,0,0,0,,,
2002,59,1.3,0,0,20,45,25,10,0,0,0,0,,,
2002,61,1.2,0,0,25,45,30,0,0,0,0,0,,,
2002,62,1.25,0,0,5,75,15,5,0,0,0,0,,,
2002,63,1.1,0,0,20,70,10,0,0,0,0,0,,,
2002,64,1.25,,,,,,,,,,,,,
2002,65,1.3,0,0,0,45,35,20,0,0,0,0,,,
2002,68,1.4,3,8,12,21,19,10,10,7,6,4,,,
2002,72,.8,4,20,35,25,10,4,2,0,0,0,,,
2002,73,2,0,0,0,5,35,60,0,0,0,0,,,
2002,76,1.5,18,13,16,18,16,12,5,1,.5,.5,,,
2002,80,1.4,4.13205591,8.64292465,16.73237146,22.87877987,22.09714769,15.07517031,7.26357676,2.4710505,.59332924,.11359362,,,
2002,84,1.3,0,2,20,43,25,10,0,0,0,0,,,
2002,85,1.3,0,0,7,63,30,0,0,0,0,0,,,
2002,87,1.1,0,5,30,40,15,10,0,0,0,0,,,
2002,89,1.3,0,0,15,50,30,5,0,0,0,0,,,
2002,90,1.3,0,0,5,90,5,0,0,0,0,0,,,
2002,91,1.3,.00034008,.05770865,2.21695747,22.60467924,44.26656129,26.84784191,3.87091463,.13392715,.00106766,.0000019,,,
2002,92,3.3,,,,,,,,,,,,,
2002,93,1.5,0,0,10,30,50,10,0,0,0,0,,,
2002,94,2.1,0,0,0,0,30,50,20,0,0,0,,,
2002,95,1.17546248,6,12,23,26,19,10,4,0,0,0,,,
2002,96,1.2,0,0,35,50,15,0,0,0,0,0,,,
2002Q3,1,1.2,0,5,15,30,25,15,10,0,0,0,,,
2002Q3,2,2,0,0,0,0,30,40,30,0,0,0,,,
2002Q3,3,1.8,0,0,10,20,30,30,10,0,0,0,,,
2002Q3,4,1.4,0,0,0,50,50,0,0,0,0,0,,,
2002Q3,7,1.5,,,,,,,,,,,,,
2002Q3,10,,,,,,,,,,,,,,
2002Q3,11,3,0,0,0,0,0,0,50,50,0,0,,,
2002Q3,14,1.8,0,0,0,10,70,20,0,0,0,0,,,
2002Q3,15,2.1,0,0,0,5,40,45,10,0,0,0,,,
2002Q3,16,1.4,,,,,,,,,,,,,
2002Q3,17,2,0,0,5,10,20,40,20,5,0,0,,,
2002Q3,20,2.2,0,0,0,0,10,75,15,0,0,0,,,
2002Q3,22,.6,5,15,40,25,10,5,0,0,0,0,,,
2002Q3,26,.9,0,10,40,40,10,0,0,0,0,0,,,
2002Q3,28,1.2,0,0,15,70,15,0,0,0,0,0,,,
2002Q3,29,1.1,0,0,15,75,10,0,0,0,0,0,,,
2002Q3,30,,,,,,,,,,,,,,
2002Q3,31,1.1,,,,,,,,,,,,,
2002Q3,32,1.8,0,0,5,25,35,30,5,0,0,0,,,
2002Q3,33,2.2,0,0,0,0,30,70,0,0,0,0,,,
2002Q3,35,2,0,0,0,20,30,50,0,0,0,0,,,
2002Q3,36,2.2,0,0,0,10,30,40,15,5,0,0,,,
2002Q3,37,1.3,0,0,10,70,20,0,0,0,0,0,,,
2002Q3,39,1.5,0,0,15,35,35,15,0,0,0,0,,,
2002Q3,40,1.5,0,0,0,25,75,0,0,0,0,0,,,
2002Q3,41,1.4,,,,,,,,,,,,,
2002Q3,42,1.6,0,0,0,30,60,10,0,0,0,0,,,
2002Q3,47,1,0,0,20,70,10,0,0,0,0,0,,,
2002Q3,48,2.1,0,0,0,0,30,50,20,0,0,0,,,
2002Q3,50,1.3,0,0,0,75,25,0,0,0,0,0,,,
2002Q3,52,1,0,10,20,40,20,10,0,0,0,0,,,
2002Q3,53,1.3,0,0,0,60,40,0,0,0,0,0,,,
2002Q3,54,1.2,0,0,10,50,40,0,0,0,0,0,,,
2002Q3,56,1.9,0,0,0,10,60,30,0,0,0,0,,,
2002Q3,57,,,,,,,,,,,,,,
2002Q3,59,1.6,0,0,5,10,35,30,20,0,0,0,,,
2002Q3,61,1.3,0,0,15,45,40,0,0,0,0,0,,,
2002Q3,62,,,,,,,,,,,,,,
2002Q3,63,3.1,,,,,,,,,,,,,
2002Q3,64,,,,,,,,,,,,,,
2002Q3,65,2.5,0,0,0,10,20,25,35,10,0,0,,,
2002Q3,68,,,,,,,,,,,,,,
2002Q3,72,.9,3,20,35,25,10,4,2,1,0,0,,,
2002Q3,73,2,,,,,,,,,,,,,
2002Q3,76,1.8,4,6,11,17,20,18,12,6,5,1,,,
2002Q3,80,1.6,,,,,,,,,,,,,
2002Q3,84,,,,,,,,,,,,,,
2002Q3,85,1.6,0,0,0,35,60,5,0,0,0,0,,,
2002Q3,87,1.6,0,5,10,35,40,10,0,0,0,0,,,
2002Q3,89,1.7,0,0,5,15,50,20,10,0,0,0,,,
2002Q3,90,1.4,0,0,0,80,20,0,0,0,0,0,,,
2002Q3,91,1.4,0,.00000027,.00884419,4.77903277,61.36600706,33.22514773,.62073894,.00022904,0,0,,,
2002Q3,92,3.2,,,,,,,,,,,,,
2002Q3,93,2,0,0,0,0,50,50,0,0,0,0,,,
2002Q3,94,2.4,0,0,0,0,25,50,25,0,0,0,,,
2002Q3,95,1.5,9,9,16,17,19,14,11,5,0,0,,,
2002Q3,96,1.3,0,5,20,45,25,5,0,0,0,0,,,
2003,1,2.1,0,0,5,15,25,30,20,5,0,0,,,
2003,2,2.3,0,0,0,0,30,40,30,0,0,0,,,
2003,3,2.6,0,0,0,0,10,30,30,30,0,0,,,
2003,4,2.6,0,0,0,0,0,20,60,20,0,0,,,
2003,7,3,,,,,,,,,,,,,
2003,10,2.5,0,0,0,0,10,30,50,10,0,0,,,
2003,11,2.9,0,0,0,0,0,0,60,40,0,0,,,
2003,14,2.9,0,0,0,0,0,10,60,30,0,0,,,
2003,15,2,0,0,0,10,35,35,20,0,0,0,,,
2003,16,2,10,5,10,12,18,20,10,5,5,5,,,
2003,17,2.3,0,0,5,15,20,40,20,0,0,0,,,
2003,20,2.4,0,0,0,0,10,75,15,0,0,0,,,
2003,22,2,0,0,5,15,25,30,18,5,2,0,,,
2003,26,2,0,0,5,10,35,35,10,5,0,0,,,
2003,28,2.3,0,0,0,10,15,50,15,10,0,0,,,
2003,29,2.5,0,0,0,0,0,25,60,15,0,0,,,
2003,30,2.7,0,0,0,0,0,25,50,25,0,0,,,
2003,31,3,,,,,,,,,,,,,
2003,32,,,,,,,,,,,,,,
2003,33,2.5,0,0,0,0,0,50,50,0,0,0,,,
2003,35,,,,,,,,,,,,,,
2003,36,2.6,0,0,0,5,10,30,40,10,5,0,,,
2003,37,2.2,0,0,0,0,10,80,10,0,0,0,,,
2003,39,2.9,0,0,0,0,5,15,35,35,10,0,,,
2003,40,2.7,0,0,0,25,75,0,0,0,0,0,,,
2003,41,2.5,0,0,0,0,0,40,60,0,0,0,,,
2003,42,2.8,0,0,0,0,0,20,70,10,0,0,,,
2003,47,2.6,0,0,0,0,10,30,60,0,0,0,,,
2003,48,2.7,0,0,0,0,20,30,40,10,0,0,,,
2003,50,2.5,0,0,0,0,0,25,50,25,0,0,,,
2003,52,3.1,0,0,0,10,20,20,20,20,10,0,,,
2003,53,2.8,0,0,0,0,0,40,60,0,0,0,,,
