INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2012,52,1.9,0,0,0,0,8,22,45,20,4,1,0,0,,,,,,,
2012,54,2,,,,,5,10,30,40,10,5,,,,,,,,,
2012,57,1.8,,,,,,,,,,,,,,,,,,,
2012,67,1.5,,,,5,10,20,30,20,10,5,,,,,,,,,
2012,68,1.4,,,,0,25,35,25,10,5,0,,,,,,,,,
2012,70,1.9,,,,,,,65,35,,,,,,,,,,,
2012,80,1.8,.0000000726,.0000190671,.0031878332,.1736375305,3.1375062391,19.162210939,40.2297286903,29.2832064368,7.3621025147,.6302028443,.018027966,.0001698664,,,,,,,
2012,82,2.1,,,,,,,,,,,,,,,,,,,
2012,84,1.9,0,0,0,0,3,17,33,30,11,4,1,1,,,,,,,
2012,85,1.83,.0000521537,.002508728,.0622837092,.792987976,5.1992432334,17.6219141132,30.9647997869,28.2505976687,13.3790097123,3.2826378965,.4159356944,.0280293277,,,,,,,
2012,88,2,,,,,5,10,20,30,20,10,5,,,,,,,,
2012,89,1.6,,,,7.5,10,22,25,18,7.5,5,5,,,,,,,,
2012,91,1.1,0,0,0,5,30,55,10,0,0,0,0,0,,,,,,,
2012,92,1.9,.0000001373,.0000429401,.0048527248,.2000061741,3.0445684048,14.5596074819,36.2736612002,34.9865364527,9.3643430618,1.4922519485,.0728139478,.001315526,,,,,,,
2012,93,2.3,,,,,,,5,80,15,,,,,,,,,,
2012,94,2.8,,,,1,3,4,5,10,40,19,10,8,,,,,,,
2012,95,1.8894767442,0,.5813953488,1.8255813953,2.5813953488,7.2325581395,22.9534883721,35.4302325583,16.6279069767,7.2093023256,2.5697674419,1.8255813953,1.1627906977,,,,,,,
2012,96,1.9,,,,,,15,40,30,10,5,,,,,,,,,
2012,98,1.7,,,,,10,30,35,15,10,,,,,,,,,,
2012,99,2,,,,,,,40,60,,,,,,,,,,,
2012,102,2.1,,,,,1,4,25,50,15,4,1,,,,,,,,
2012,103,2.1,,,,2.5,5,10,25,30,20,5,2.5,,,,,,,,
2012,104,2,0,0,0,0,5,10,15,40,25,5,0,0,,,,,,,
2012,106,1.7,,,,,,35,40,25,,,,,,,,,,,
2012,107,1.9,.0000001373,.0000429401,.0048527248,.2000061741,3.0445684048,14.5596074819,36.2736612002,34.9865364527,9.3643430618,1.4922519485,.0728139478,.001315526,,,,,,,
2012,108,1.8160128632,,,,.04,7.98,21.74,33.61,25.09,10.99,.55,,,,,,,,,
2012,109,2.2,.5,1,2,5,9,10,18,30,18,5,1,.5,,,,,,,
2012,110,1.5,0,.0000000183,.0000896457,.0512455975,3.6150598308,34.6010548794,50.1058399817,11.2653356389,.3599071977,.0014664994,.0000007106,0,,,,,,,
2012,111,,,,,,,,,,,,,,,,,,,,
2012,112,1.9,,,,,5,10,30,30,25,,,,,,,,,,
2012Dec,1,1,,,,,20,60,20,,,,,,,,,,,,
2012Dec,2,2.2,,,,,,10,20,35,25,10,,,,,,,,,
2012Dec,3,,,,,,,,,,,,,,,,,,,,
2012Dec,4,2,,,,,5,15,30,30,15,5,,,,,,,,,
2012Dec,5,1.6,,,,,10,40,40,10,,,,,,,,,,,
2012Dec,6,2,,,,,,,35,50,15,,,,,,,,,,
2012Dec,7,.9,,,,,,,,,,,,,,,,,,,
2012Dec,8,1.9,,,,3,6,10,33,32,13,3,,,,,,,,,
2012Dec,14,2.1,,,,,,,,,,,,,,,,,,,
2012Dec,15,1.8,,,,,,25,40,20,15,,,,,,,,,,
2012Dec,16,1.8,0,2,3,7,8,15,24,18,14,7,2,0,,,,,,,
2012Dec,20,1.6,,,,,7,30,50,13,,,,,,,,,,,
2012Dec,22,1.7,,,,,5,25,40,25,5,,,,,,,,,,
2012Dec,23,1.2,,,,5,20,25,20,15,10,5,,,,,,,,,
2012Dec,24,1.8,,,,2.5,12.5,15,35,20,12.5,2.5,,,,,,,,,
2012Dec,29,2,,,,,,20,40,40,,,,,,,,,,,
2012Dec,30,.5,,,,30,50,20,,,,,,,,,,,,,
2012Dec,31,1.8,,,,,10,20,35,20,15,,,,,,,,,,
2012Dec,32,,,,,,,,,,,,,,,,,,,,
2012Dec,33,1.8,,,,,10,20,40,20,10,,,,,,,,,,
2012Dec,35,,,,,,,,,,,,,,,,,,,,
2012Dec,36,1.8,,,,,5,15,30,30,15,5,,,,,,,,,
2012Dec,37,2,,,,,,2,40,49,9,,,,,,,,,,
2012Dec,38,1.6,,,,,,20,50,30,,,,,,,,,,,
2012Dec,39,2,,,,,,5,30,55,10,,,,,,,,,,
2012Dec,41,1.8,,,,,,,,,,,,,,,,,,,
2012Dec,47,2,0,2,3,5,15,16,18,18,15,5,3,0,,,,,,,
2012Dec,48,1.5,,,,,,,,,,,,,,,,,,,
2012Dec,52,1.5,0,0,0,0,8,28,45,15,3,1,0,0,,,,,,,
2012Dec,54,1.7,,,,,5,10,40,30,10,5,,,,,,,,,
2012Dec,57,,,,,,,,,,,,,,,,,,,,
2012Dec,67,,,,,,,,,,,,,,,,,,,,
2012Dec,68,,,,,,,,,,,,,,,,,,,,
2012Dec,70,1.5,,,,,,25,75,,,,,,,,,,,,
2012Dec,80,,,,,,,,,,,,,,,,,,,,
2012Dec,82,1.9,,,,,,,,,,,,,,,,,,,
2012Dec,84,,,,,,,,,,,,,,,,,,,,
2012Dec,85,1.54,.0483424142,.3253038367,1.6445752896,5.6896385146,13.4776798031,21.8684418209,24.3104962921,18.5167856123,9.6621901407,3.4529482658,.8447110453,.1588869647,,,,,,,
2012Dec,88,2,,,,2.5,5,10,17.5,25,20,12.5,5,2.5,,,,,,,
2012Dec,89,1.8,,,,7.5,10,20,25,20,7.5,5,5,,,,,,,,
2012Dec,91,.6,0,0,5,20,55,15,5,0,0,0,0,0,,,,,,,
2012Dec,92,1.5,.2625768118,1.0150405024,3.4219270327,8.5114158764,15.6231641454,18.9399879428,21.4570497079,17.5578777573,7.9373877717,3.8000092413,1.162004491,.3115587193,,,,,,,
2012Dec,93,1.9,,,,,,,55,45,,,,,,,,,,,
2012Dec,94,3.3,,,,,1,1.5,3.5,4,6,44,25,15,,,,,,,
2012Dec,95,1.1051785714,0,3.75,6.75,15,22.1428571429,35.1428571427,9.4285714286,5,2.1428571429,.6428571429,0,0,,,,,,,
2012Dec,96,1.4,,,,5,10,35,30,15,5,,,,,,,,,,
2012Dec,98,1,,,5,15,17.5,25,17.5,15,5,,,,,,,,,,
2012Dec,99,1.7,,,,,,,,,,,,,,,,,,,
2012Dec,102,1.5,,,.25,1,7.5,22.5,40,20,7.5,1,.25,,,,,,,,
2012Dec,103,1.6,,,,2.5,10,25,30,20,10,2.5,,,,,,,,,
2012Dec,104,1.6,0,0,0,5,10,15,35,20,10,5,0,0,,,,,,,
2012Dec,106,1.2,,,,,,,,,,,,,,,,,,,
2012Dec,107,1.5,.2625768118,1.0150405024,3.4219270327,8.5114158764,15.6231641454,18.9399879428,21.4570497079,17.5578777573,7.9373877717,3.8000092413,1.162004491,.3115587193,,,,,,,
2012Dec,108,1.7857353504,,,,.55,9.78,21.99,31.96,23.57,11.16,.99,,,,,,,,,
2012Dec,109,1.8,.5,.5,2,5,9,20,30,21,8,2,1,1,,,,,,,
2012Dec,110,1.5,.1681774885,.5203097925,2.3392341194,6.8203803797,14.2305244225,21.2526510969,22.7218073942,17.3908144935,9.5280831772,3.7360668993,1.0481423024,.2438084339,,,,,,,
2012Dec,111,,,,,,,,,,,,,,,,,,,,
2012Dec,112,1.9,,,,,5,15,40,30,10,,,,,,,,,,
2013,1,1.8,,,,,5,20,60,10,5,,,,,,,,,,
2013,2,2.2,,,,,5,10,20,30,20,10,5,,,,,,,,
2013,3,,,,,,,,,,,,,,,,,,,,
2013,4,2,,,,,10,15,25,25,15,10,,,,,,,,,
2013,5,1.3,,,,,10,50,40,,,,,,,,,,,,
2013,6,2.2,,,,,,,30,50,20,,,,,,,,,,
2013,7,1,,,,,,,,,,,,,,,,,,,
2013,8,1.9,1,1,2,3,7,17,25,24,13,4,2,1,,,,,,,
2013,14,2,,,,,,,,,,,,,,,,,,,
2013,15,1.7,,,,,5,20,50,15,10,,,,,,,,,,
2013,16,1.6,1,2,3,9,12,17,22,16,8,6,3,1,,,,,,,
2013,20,1.8,,,,,,15,60,25,,,,,,,,,,,
2013,22,1.7,,,,,5,20,50,20,5,,,,,,,,,,
2013,23,1.4,,,2,5,15,25,20,15,10,5,3,,,,,,,,
2013,24,1.7,,,,5,10,20,30,20,10,5,,,,,,,,,
2013,29,2,,,,,,20,40,40,,,,,,,,,,,
2013,30,,,,,,,,,,,,,,,,,,,,
2013,31,1.9,,,,5,10,15,40,20,10,,,,,,,,,,
2013,32,1.5,,,1,3,13,29,33,16,3,1,1,,,,,,,,
2013,33,2,,,,,10,20,20,20,20,10,,,,,,,,,
2013,35,,,,,,,,,,,,,,,,,,,,
2013,36,2,,,,,5,10,20,35,20,5,5,,,,,,,,
2013,37,2.2,,,,,,5,34,48,12,1,,,,,,,,,
2013,38,1.7,,,,,,20,50,30,,,,,,,,,,,
2013,39,1.6,,,,,5,15,60,15,5,,,,,,,,,,
2013,41,1.8,,,,,,,70,30,,,,,,,,,,,
2013,47,1.8,0,2,3,5,15,16,19,17,15,5,3,0,,,,,,,
2013,48,,,,,,,,,,,,,,,,,,,,
2013,52,1.4,0,0,0,0,13,35,25,18,6,2,1,0,,,,,,,
2013,54,1.5,,,,5,10,30,40,10,5,,,,,,,,,,
2013,57,1.7,,,,,,,,,,,,,,,,,,,
2013,67,2,,,,,5,10,20,30,20,10,5,,,,,,,,
2013,68,1.1,,,,10,22.5,37.5,25,5,0,0,,,,,,,,,
2013,70,1.4,,,,,,55,45,,,,,,,,,,,,
2013,80,1.4,.0159251826,.1564081764,1.3097022201,6.2271632095,17.2759831534,28.0038885377,26.5408278164,14.7060979323,4.7600016718,.8986802707,.0987766234,.0065452057,,,,,,,
2013,82,1.5,,,,,,,,,,,,,,,,,,,
2013,84,1.9,1,1,1,1,6,15,27,23,15,7,2,1,,,,,,,
2013,85,1.32,.1243165637,.6954370288,2.9751407669,8.7122992043,17.4719659832,24.0036241808,22.594614751,14.5718023775,6.4373917433,1.9472885981,.403132468,.0629863344,,,,,,,
2013,88,1.9,,,2.5,5,10,20,25,20,10,5,2.5,,,,,,,,
2013,89,1.8,,,2.5,7.5,10,17.5,25,17.5,7.5,5,5,2.5,,,,,,,
2013,91,.5,0,0,10,20,60,10,0,0,0,0,0,0,,,,,,,
2013,92,1.4,.077802646,.5347133909,2.6344237936,8.5241460278,18.1268961707,22.7298272459,23.9522965331,16.0694292521,5.2999732063,1.7064960756,.3052737582,.0387218998,,,,,,,
2013,93,2,,,,,,,50,50,,,,,,,,,,,
2013,94,2.4,,,,,2,7.5,12.5,32,20,16,8,2,,,,,,,
2013,95,1.8019767442,0,1.5813953488,3.3255813953,4.5813953488,7.2325581395,21.9534883721,30.9302325583,18.6279069767,7.2093023256,2.0697674419,1.3255813953,1.1627906977,,,,,,,
2013,96,1.3,,,,5,25,35,20,10,5,,,,,,,,,,
2013,98,1.4,,,,10,15,30,22.5,10,7.5,5,,,,,,,,,
2013,99,1.6,,,,,,30,60,10,,,,,,,,,,,
2013,102,1.5,.25,1,2.5,5,7.5,20,35,15,7.5,5,1,.25,,,,,,,
2013,103,1.7,,,,2.5,10,20,30,20,10,5,2.5,,,,,,,,
2013,104,1.6,0,0,0,5,10,20,35,15,10,5,0,0,,,,,,,
2013,106,1.5,,,,,15,30,35,20,,,,,,,,,,,
2013,107,1.4,.077802646,.5347133909,2.6344237936,8.5241460278,18.1268961707,22.7298272459,23.9522965331,16.0694292521,5.2999732063,1.7064960756,.3052737582,.0387218998,,,,,,,
2013,108,1.665534546,,,,2.01,12.88,24.81,31.34,20.47,8.29,.2,,,,,,,,,
2013,109,1.9,.5,.5,3,8,10,18,26,19,10.5,3,1,.5,,,,,,,
2013,110,1.5,0,.0000000752,.0002063797,.0771264635,4.1329271126,34.4647890804,48.8423296025,12.0030016017,.4768210858,.0027963251,.0000022733,.0000000002,,,,,,,
2013,111,,,,,,,,,,,,,,,,,,,,
2013,112,1.9,,,,,5,15,40,30,10,,,,,,,,,,
2013Dec,1,1.8,,,,,,15,70,15,,,,,,,,,,,
2013Dec,2,2,,,,,5,10,25,30,15,10,5,,,,,,,,
2013Dec,3,,,,,,,,,,,,,,,,,,,,
2013Dec,4,1.7,,,,5,10,20,30,20,10,5,,,,,,,,,
2013Dec,5,1,,,,5,40,40,15,,,,,,,,,,,,
2013Dec,6,1.9,,,,,,,40,40,20,,,,,,,,,,
2013Dec,7,1.1,,,,,,,,,,,,,,,,,,,
2013Dec,8,2,1,2,3,4,12,16,20,22,13,4,2,1,,,,,,,
2013Dec,14,1.9,,,,,,,,,,,,,,,,,,,
2013Dec,15,1.8,,,,,5,20,40,20,15,,,,,,,,,,
2013Dec,16,1.6,1,2,3,9,12,17,22,16,8,6,3,1,,,,,,,
2013Dec,20,1.9,,,,,5,20,45,30,,,,,,,,,,,
2013Dec,22,1.8,,,,,10,25,30,25,10,,,,,,,,,,
2013Dec,23,1.3,,,2,5,15,25,20,15,10,5,3,,,,,,,,
2013Dec,24,1.6,,,,5,12.5,20,30,15,12.5,5,,,,,,,,,
2013Dec,29,2,,,,,,20,40,40,,,,,,,,,,,
2013Dec,30,,,,,,,,,,,,,,,,,,,,
2013Dec,31,2,,,,,10,15,20,35,15,5,,,,,,,,,
2013Dec,32,,,,,,,,,,,,,,,,,,,,
2013Dec,33,2,,,,,10,20,20,20,20,10,,,,,,,,,
2013Dec,35,,,,,,,,,,,,,,,,,,,,
2013Dec,36,2.2,,,,,,5,15,35,30,10,5,,,,,,,,
2013Dec,37,1.8,,,,,,3,46,44,6,1,,,,,,,,,
2013Dec,38,1.9,,,,,,20,50,30,,,,,,,,,,,
2013Dec,39,1.7,,,,,5,15,65,15,,,,,,,,,,,
2013Dec,41,1.7,,,,,,,,,,,,,,,,,,,
2013Dec,47,1.9,0,2,3,5,15,16,18,18,15,5,3,0,,,,,,,
2013Dec,48,,,,,,,,,,,,,,,,,,,,
2013Dec,52,1.6,0,0,0,0,6,25,47,18,4,0,0,0,,,,,,,
2013Dec,54,1.5,,,,5,10,30,40,10,5,,,,,,,,,,
2013Dec,57,,,,,,,,,,,,,,,,,,,,
2013Dec,67,,,,,,,,,,,,,,,,,,,,
2013Dec,68,,,,,,,,,,,,,,,,,,,,
2013Dec,70,1.5,,,,,,30,60,10,,,,,,,,,,,
2013Dec,80,,,,,,,,,,,,,,,,,,,,
2013Dec,82,1.4,,,,,,,,,,,,,,,,,,,
2013Dec,84,,,,,,,,,,,,,,,,,,,,
2013Dec,85,1.43,.5703126333,1.547514331,4.1830094821,8.8496638324,14.6550962607,18.9977561191,19.2788964632,15.3154262719,9.5242369072,4.6361691711,1.7663532673,.6755652607,,,,,,,
2013Dec,88,2,,,,2,4,11,21,24,21,11,4,2,,,,,,,
2013Dec,89,2,,,2.5,7.5,10,15,25,20,7.5,5,5,2.5,,,,,,,
2013Dec,91,.7,0,0,5,15,70,10,0,0,0,0,0,0,,,,,,,
2013Dec,92,1.5,.5408894152,1.5324891156,4.2383787862,9.0886102295,15.1125026588,17.4545769345,19.7113454419,16.9208398717,8.4319535607,4.6270200717,1.7161369032,.625257011,,,,,,,
2013Dec,93,1.9,,,,,,5,50,45,,,,,,,,,,,
2013Dec,94,1.8,1,2,3,4,12,15,24,14,10,7,5,3,,,,,,,
2013Dec,95,1.6576785714,0,0,1,8.75,15.8928571429,21.1428571429,29.9285714284,15,5.1428571429,3.1428571429,0,0,,,,,,,
2013Dec,96,,,,,,,,,,,,,,,,,,,,
2013Dec,98,1.6,,,,5,15,20,30,15,10,5,,,,,,,,,
2013Dec,99,1.7,,,,,,,,,,,,,,,,,,,
2013Dec,102,1.7,1,1.5,2.5,5,10,15,30,15,10,5,2.5,2.5,,,,,,,
2013Dec,103,1.8,,,,2.5,10,20,30,20,10,5,2.5,,,,,,,,
2013Dec,104,1.8,0,0,0,5,10,20,35,15,10,5,0,0,,,,,,,
2013Dec,106,1.8,,,,,,,,,,,,,,,,,,,
2013Dec,107,1.5,.5408894152,1.5324891156,4.2383787862,9.0886102295,15.1125026588,17.4545769345,19.7113454419,16.9208398717,8.4319535607,4.6270200717,1.7161369032,.625257011,,,,,,,
2013Dec,108,1.58,,,,3.41,14.88,26.69,30.11,18.43,6.47,.01,,,,,,,,,
2013Dec,109,1.5,1,1,2,5,10,21,26,21,8,3,1,1,,,,,,,
2013Dec,110,1.6,.1339162574,.4195246155,1.928123769,5.8097894327,12.6531926467,19.9228929889,22.6817452729,18.6719426998,11.1138819352,4.7823123878,1.4873061961,.395371798,,,,,,,
2013Dec,111,,,,,,,,,,,,,,,,,,,,
2013Dec,112,2.2,,,,,5,15,30,40,10,,,,,,,,,,
2016,1,1.9,,,,,,15,70,15,,,,,,,,,,,
2016,2,2,,2,4,6,10,17,22,16,10,7,5,1,,,,,,,
2016,3,2,1,1,1,2,5,15,25,25,10,8,2,5,,,,,,,
2016,4,1.8,,,,5,10,20,25,20,15,5,,,,,,,,,
2016,5,1.8,,,,,5,30,60,5,,,,,,,,,,,
2016,6,2,,,,,,5,45,45,5,,,,,,,,,,
2016,7,2,,,,,,,,,,,,,,,,,,,
2016,8,2,,,1,2,9,17,23,25,15,5,2,1,,,,,,,
2016,14,2,,,,,,,,,,,,,,,,,,,
2016,15,1.9,,,,,5,20,35,25,10,5,,,,,,,,,
2016,16,1.8,5,5,6,7,13,14,16,12,9,7,5,1,,,,,,,
2016,20,2,,,,,,10,35,40,15,,,,,,,,,,
2016,22,1.8,,,,,5,20,50,20,5,,,,,,,,,,
2016,23,2.8,,,1,3,6,10,15,20,25,15,5,,,,,,,,
2016,24,1.9,,,,10,12.5,15,25,17.5,12.5,7.5,,,,,,,,,
2016,29,2.5,,,,,,,20,40,40,,,,,,,,,,
2016,30,1.9,,,,,,,,,,,,,,,,,,,
2016,31,2,,,,,5,10,30,35,15,5,,,,,,,,,
2016,32,,,,,,,,,,,,,,,,,,,,
2016,33,2,,,,10,10,10,20,20,10,10,10,,,,,,,,
2016,35,,,,,,,,,,,,,,,,,,,,
2016,36,1.8,,,,,10,20,30,25,10,5,,,,,,,,,
2016,37,2.2,,,,,,5,22,46,22,5,,,,,,,,,
2016,38,,,,,,,,,,,,,,,,,,,,
2016,39,1.9,,,,,5,15,65,15,,,,,,,,,,,
2016,41,1.9,,,,,,,,,,,,,,,,,,,
2016,47,2,,,,,,,,,,,,,,,,,,,
2016,48,,,,,,,,,,,,,,,,,,,,
2016,52,2,0,0,0,1,2,8,30,40,16,3,0,0,,,,,,,
2016,54,1.9,,,,5,5,25,35,20,5,5,,,,,,,,,
2016,57,,,,,,,,,,,,,,,,,,,,
2016,67,,,,,,,,,,,,,,,,,,,,
2016,68,1.8,,,,2.5,7.5,20,35,25,7.5,2.5,,,,,,,,,
2016,70,1.9,,,,,,10,70,20,,,,,,,,,,,
2016,80,,,,,,,,,,,,,,,,,,,,
2016,82,,,,,,,,,,,,,,,,,,,,
2016,84,1.9,1,1,1,2,7,17,24,23,18,3,2,1,,,,,,,
2016,85,,,,,,,,,,,,,,,,,,,,
2016,88,1.9,,,2.5,7.5,12.5,17.5,20,17.5,12.5,7.5,2.5,,,,,,,,
2016,89,2,,,2.5,7.5,10,10,20,20,10,10,7.5,2.5,,,,,,,
2016,91,,,,,,,,,,,,,,,,,,,,
2016,92,1.9,.0065867382,.0712159078,.5347133909,2.6344237936,8.5241460278,15.8794719347,24.9772514819,25.9251480882,13.1330907874,6.263460116,1.7064960756,.3439956579,,,,,,,
2016,93,2,,,,,,5,45,45,5,,,,,,,,,,
2016,94,1.8,,,2,4,12,16,27.5,20,8,7.5,3,,,,,,,,
2016,95,1.8316666667,0,0,0,4.6666666667,7,28.3333333333,33.3333333333,15.3333333333,6.6666666667,4.6666666667,0,0,,,,,,,
2016,96,,,,,,,,,,,,,,,,,,,,
2016,98,2.1,,,,,,10,30,35,15,10,,,,,,,,,
2016,99,2.2,,,,,,,20,60,20,,,,,,,,,,
2016,102,2,1,1.5,2.5,5,10,17.5,30,12.5,10,5,2.5,2.5,,,,,,,
2016,103,2,,,,2.5,5,15,25,30,15,5,2.5,,,,,,,,
2016,104,2,0,0,0,5,5,10,25,30,15,5,5,0,,,,,,,
2016,106,1.8,,,,,,,,,,,,,,,,,,,
2016,107,1.9,.0065867382,.0712159078,.5347133909,2.6344237936,8.5241460278,15.8794719347,24.9772514819,25.9251480882,13.1330907874,6.263460116,1.7064960756,.3439956579,,,,,,,
2016,108,1.718865625,,,,1.96,11.99,22.89,30.32,21.4,10.37,1.07,,,,,,,,,
2016,109,2,1,2,4,6,9,10,17,23,15,8,4,1,,,,,,,
2016,110,2,0,0,0,0,0,.0000000001,11.9299504972,88.0699280423,.0001214604,0,0,0,,,,,,,
2016,111,,,,,,,,,,,,,,,,,,,,
2016,112,2.5,,,,,,10,20,30,30,10,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,
2012,1,.3,,5,30,60,5,,,,,,,,,,,,,,
2012,2,.8,,,10,20,25,20,15,10,,,,,,,,,,,
2012,3,-1.5,30,20,20,15,8,3,2,1,1,,,,,,,,,,
2012,4,-.2,10,20,35,20,10,5,0,0,0,0,,,,,,,,,
2012,5,-.5,,40,50,10,,,,,,,,,,,,,,,
2012,6,0,,,20,60,15,5,,,,,,,,,,,,,
2012,7,-.7,,,,,,,,,,,,,,,,,,,
2012,8,.6,5,10,17,24,26,12,5,1,,,,,,,,,,,
2012,14,0,,,,,,,,,,,,,,,,,,,
2012,15,.3,,5,25,30,20,10,5,5,,,,,,,,,,,
2012,16,.4,8,13,20,22,20,10,4,2,1,0,0,0,,,,,,,
2012,20,.3,,5,25,40,25,5,,,,,,,,,,,,,
2012,22,-.1,,15,40,40,5,,,,,,,,,,,,,,
2012,23,-.4,15,20,25,20,15,5,,,,,,,,,,,,,
2012,24,0,,5,20,35,25,15,0,,,,,,,,,,,,
2012,29,-.2,,20,40,40,,,,,,,,,,,,,,,
2012,30,-.2,7,30,30,20,8,5,,,,,,,,,,,,,
2012,31,.2,5,10,25,40,15,5,,,,,,,,,,,,,
2012,32,-.1,8,16,25,22,15,9,3,1,1,,,,,,,,,,
2012,33,-.2,15,20,30,20,15,,,,,,,,,,,,,,
2012,35,0,,10,30,50,10,,,,,,,,,,,,,,
2012,36,.9,,,,15,35,30,20,,,,,,,,,,,,
2012,37,0,,8,46,44,2,,,,,,,,,,,,,,
2012,38,-.3,,10,70,20,,,,,,,,,,,,,,,
2012,39,0,,10,25,55,10,,,,,,,,,,,,,,
2012,41,-.3,,20,60,20,,,,,,,,,,,,,,,
2012,47,0,8,15,20,21,14,10,7,4,1,0,0,0,,,,,,,
2012,48,0,,5,50,40,5,,,,,,,,,,,,,,
2012,52,0,0,8,35,40,13,3,1,0,0,0,0,0,,,,,,,
2012,54,-.5,15,30,30,15,5,5,,,,,,,,,,,,,
2012,57,0,,,,,,,,,,,,,,,,,,,
2012,67,-.5,10,20,30,20,10,5,5,,,,,,,,,,,,
2012,68,-.2,10,25,35,20,10,0,0,0,0,0,0,0,,,,,,,
2012,70,-.6,,70,30,,,,,,,,,,,,,,,,
2012,80,0,23.2317518621,11.853184903,13.5261965584,13.6895276633,12.2877805071,9.7820514716,6.9064758543,4.3246492402,2.4016524323,1.1828525718,.5166636361,.2972132998,,,,,,,
2012,82,-1,,,,,,,,,,,,,,,,,,,
2012,84,-.7,20,25,21,15,12,5,2,0,0,0,0,0,,,,,,,
2012,85,-.45,17.6555617253,23.8606511575,27.6300332445,19.6218219264,8.5427275031,2.2781558771,.3716723604,.0370399211,.0022510944,.0000832912,.0000018732,.0000000258,,,,,,,
2012,88,-.29,10,25,30,20,10,5,,,,,,,,,,,,,
2012,89,-.3,20,15,30,15,15,5,,,,,,,,,,,,,
2012,91,-.8,30,50,15,5,0,0,0,0,0,0,0,0,,,,,,,
2012,92,.5,6.6807201269,9.1848052663,14.9882284795,19.1462461272,19.1462461274,13.7481412418,9.7526866699,5.0779127661,1.5607321213,.5553941088,.1308576371,.0280293277,,,,,,,
2012,93,.2,,,20,60,20,,,,,,,,,,,,,,
2012,94,-.7,32,40,20.5,4,2,1,.5,,,,,,,,,,,,
2012,95,-.1521774194,21.4677419355,27.1290322581,32.9677419354,6.2258064516,2.8387096774,3.5161290323,2.1290322581,.9677419355,1.064516129,.9032258065,.564516129,.2258064516,,,,,,,
2012,96,-.5,10,30,40,15,5,,,,,,,,,,,,,,
2012,98,.2,5,10,20,30,20,10,5,,,,,,,,,,,,
2012,99,-.3,,40,60,,,,,,,,,,,,,,,,
2012,102,-.1,5,12.5,50,25,7.5,,,,,,,,,,,,,,
2012,103,.6,2.5,10,20,25,30,10,2.5,,,,,,,,,,,,
