INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5,,,,
2006,1,2.2,,,,,3,90,7,,,,,,
2006,2,2.1,,,,,20,80,,,,,,,
2006,3,2.3,,,,,25,50,25,,,,,,
2006,4,2.4,,,,,,100,,,,,,,
2006,5,2.1,,,,,10,90,,,,,,,
2006,7,2.2,,,,,,,,,,,,,
2006,9,2.25,,,,,20,60,20,,,,,,
2006,10,2.2,0,0,0,0,4,94,2,0,0,,,,
2006,11,2.3,,,,,10,80,10,,,,,,
2006,14,2.4,,,,,,100,,,,,,,
2006,15,2.2,,,,,5,95,,,,,,,
2006,16,2.2,0,1,4,10,20,40,20,4,1,,,,
2006,18,2.3,0,0,0,0,0,95,5,0,0,,,,
2006,19,2.3,,,,,,75,25,,,,,,
2006,20,2.2,,,,,4,95,1,,,,,,
2006,22,2.2,0,0,0,0,10,85,5,0,0,,,,
2006,23,2.2,,,,,1,98,1,,,,,,
2006,24,2.2,,,,,,100,,,,,,,
2006,26,2.2,,,,,2.5,95,2.5,,,,,,
2006,30,2.2,,,,,,100,,,,,,,
2006,32,2.2,,,,,10,80,10,,,,,,
2006,33,1.9,,,,,50,50,,,,,,,
2006,35,2.2,,,,,10,80,10,,,,,,
2006,36,2.1,,,,,30,55,15,,,,,,
2006,37,2.3,,,,,,100,,,,,,,
2006,38,2.3,,,,,10,80,10,,,,,,
2006,39,2.2,,,,,5,90,5,,,,,,
2006,40,2.3,,,,,,100,,,,,,,
2006,41,2.3,,,,,,90,10,,,,,,
2006,45,2.3,,,,,20,50,30,,,,,,
2006,47,2.2,0,0,5,10,25,50,10,0,0,,,,
2006,48,2.3,,,,,,,,,,,,,
2006,52,2.3,,,,,2.5,95,2.5,,,,,,
2006,54,2.2,,,,,20,60,20,,,,,,
2006,56,2.2,,,,,,90,10,,,,,,
2006,57,2.1,,,,,,,,,,,,,
2006,58,2.2,,,,,,,,,,,,,
2006,59,2.2,,,,,5,90,5,,,,,,
2006,60,2.2,,,,,2,98,,,,,,,
2006,61,2.2,,,,,10,80,10,,,,,,
2006,63,2.3,,,,,,95,5,,,,,,
2006,67,2.2,,,,,30,50,20,,,,,,
2006,68,2.2,1,3,8,10,25,31,18,3,1,,,,
2006,70,2.2,,,,,,100,,,,,,,
2006,72,2.1,0,0,0,2,20,68,10,0,0,,,,
2006,73,2.2,,,,,,100,,,,,,,
2006,76,2.2,0,0,0,3.170398765456470000000000000000000000000000000000000000000000000000000000000000000000000000000E-101,.0000000201579006558766,99.9999999798421,0,0,0,,,,
2006,80,2.2,0,0,0,.000008642447690832,4.07321092946257,91.8535608561795,4.07321092946258,.000008642447690832,0,,,,
2006,82,2.2,,,,,30,60,10,,,,,,
2006,84,2.2,0,0,0,0,0,100,0,0,0,,,,
2006,85,2.2,,,,,,100,,,,,,,
2006,88,2.2,,,,,,90,10,,,,,,
2006,89,2.2,,,,,25,40,35,,,,,,
2006,91,2.2,0,0,0,0,30,45,15,10,0,,,,
2006,92,2.2,0,0,0,0,.00000777461183455994,99.9999922253882,0,0,0,,,,
2006,93,2.2,,,,,5,90,5,,,,,,
2006,94,2.2,,,,0,7,85,8,0,,,,,
2006,95,2.3,0,0,0,0,2,96,2,0,0,,,,
2006,96,2.2,,,,,10,90,,,,,,,
2006,97,2.2,0,0,0,0,0,100,0,0,0,,,,
2006,98,2.3,,,,,5,90,5,,,,,,
2006,99,2.3,,,,,25,70,5,,,,,,
2006,100,2.2,,,,,2.5,95,2.5,,,,,,
2007,1,2.3,,,,5,20,45,20,10,,,,,
2007,2,1.9,,,6,14,35,35,10,,,,,,
2007,3,2.1,,,,,30,50,20,,,,,,
2007,4,2.3,,,,,45,50,5,,,,,,
2007,5,1.9,,,,15,50,30,5,,,,,,
2007,7,2,,,,,,,,,,,,,
2007,9,2.25,,,,,20,60,20,,,,,,
2007,10,2.14,.216322509321554,.800718890240193,4.39610892371887,12.2771535480008,22.7581191688245,26.109483010877,19.3970443031891,9.89718641758832,4.14786322823961,,,,
2007,11,2.1,,,,,35,60,5,,,,,,
2007,14,2.1,,,,,20,80,,,,,,,
2007,15,1.9,,,,5,55,35,5,,,,,,
2007,16,1.9,0,0,8,20,22,20,16,10,4,,,,
2007,18,2,0,0,0,10,25,50,15,0,0,,,,
2007,19,2.2,,,,,10,90,,,,,,,
2007,20,1.9,,,5,20,40,25,10,,,,,,
2007,22,2,0,0,0,0,20,70,10,0,0,,,,
2007,23,1.7,,,5,20,35,25,10,5,,,,,
2007,24,2.2048914944319,,,,,30,50,20,,,,,,
2007,26,2,,,,15,35,40,10,,,,,,
2007,30,2.1,,,,,10,80,10,,,,,,
2007,32,2,1,5,10,18,25,30,8,2,1,,,,
2007,33,2.5,,,,,,40,60,,,,,,
2007,35,2.1,,,,,20,70,10,,,,,,
2007,36,2.2,,,,,25,50,25,,,,,,
2007,37,2.1,,,,,15,85,,,,,,,
2007,38,2.1,,,,,20,60,20,,,,,,
2007,39,2.3,,,,5,15,45,25,10,,,,,
2007,40,2.2,,,,,25,75,,,,,,,
2007,41,2.2,,,,,20,70,10,,,,,,
2007,45,2.3,,,,5,20,50,20,5,,,,,
2007,47,2.2,0,0,3,13,17,42,20,5,0,,,,
2007,48,2.3,,,,,,,,,,,,,
2007,52,2.2,,,,,15,75,10,,,,,,
2007,54,1.9,,,,20,40,40,,,,,,,
2007,56,2.2,,,,,15,60,25,,,,,,
2007,57,2.3,,,,,,,,,,,,,
2007,58,1.8,,,.1,30.5,49.1,20.3,,,,,,,
2007,59,2,,,,,40,50,10,,,,,,
2007,60,2.2,,,,,40,40,20,,,,,,
2007,61,1.9,,,,5,50,40,5,,,,,,
2007,63,2,,,,,20,70,10,,,,,,
2007,67,2,,,,10,25,30,25,10,,,,,
2007,68,2.1,1,3,8,10,28,31,15,3,1,,,,
2007,70,2.1,,,,,35,65,,,,,,,
2007,72,2.2,0,0,0,10,35,45,10,0,0,,,,
2007,73,2.3,,,,,15,65,20,,,,,,
2007,76,2.2,.011172634090976,.191801203573719,1.78153776186925,8.72411153148433,22.5941828133009,30.9603012822897,23.2977496334119,9.80003737800915,2.6391057619701,,,,
2007,80,2.4,.000347389729948855,.0126371693020544,.317383192206167,3.42785090314948,16.2059435160854,33.7667132626916,31.1236295714663,12.6850207723953,2.46047422297374,,,,
2007,82,2.1,,,,5,35,55,5,,,,,,
2007,84,2.2,0,0,0,2,30,43,20,5,0,,,,
2007,85,2.1,,,,,20,70,10,,,,,,
2007,88,2.1,,,,5,20,40,30,5,,,,,
2007,89,2,,,,,15,40,35,10,,,,,
2007,91,2.1,0,0,0,0,35,40,15,10,0,,,,
2007,92,1.9,.000626623907471976,.00537487609252802,.5112145,9.473984,40.0088,40.0088,9.474,.511200000000001,.0059999999999949,,,,
2007,93,2.2,,,,,20,60,20,,,,,,
2007,94,2.2,,,,7.5,27.5,35,25,5,,,,,
2007,95,2.2,0,0,0,1,25,55,18,1,0,,,,
2007,96,2.1,,,,5,30,55,10,,,,,,
2007,97,2.1,0,0,3,12,35,40,10,0,0,,,,
2007,98,2.1,,,,,30,50,20,,,,,,
2007,99,2,,,,10,25,55,10,,,,,,
2007,100,2.3,,,,5,10,70,10,5,,,,,
2007Sep,1,2.3,,,,10,22,25,23,15,5,,,,
2007Sep,2,1.8,,4,8,15,27,24,15,7,,,,,
2007Sep,3,,,,,,15,70,15,,,,,,
2007Sep,4,2,,,,5,40,45,10,,,,,,
2007Sep,5,1.8,,,5,25,40,25,5,,,,,,
2007Sep,7,1.6,,,,,,,,,,,,,
2007Sep,9,2.3,,,,,25,50,25,,,,,,
2007Sep,10,2.2,.167678628779089,.65207425816407,3.33206514249319,10.154304207534,21.651708104342,26.0558728018433,20.4539044416807,12.0524634697761,5.47992894538759,,,,
2007Sep,11,1.9,,,,,60,35,5,,,,,,
2007Sep,14,,,,,,,,,,,,,,
2007Sep,15,1.8,,,,10,55,30,5,,,,,,
2007Sep,16,1.8,0,0,10,18,22,20,16,10,4,,,,
2007Sep,18,2,,,,,,,,,,,,,
2007Sep,19,2.1,,,,,30,70,,,,,,,
2007Sep,20,1.7,,,5,20,40,25,10,,,,,,
2007Sep,22,2,0,0,0,0,35,60,5,0,0,,,,
2007Sep,23,1.8,,3,10,21,32,21,10,3,,,,,
2007Sep,24,2.1,,,,,40,50,10,,,,,,
2007Sep,26,1.9,,,,15,37.5,37.5,10,,,,,,
2007Sep,30,2.1,,,,,40,60,,,,,,,
2007Sep,32,2,1,5,10,21,30,25,7,1,,,,,
2007Sep,33,2.3,,,,,10,80,10,,,,,,
2007Sep,35,2.1,,,,,30,60,10,,,,,,
2007Sep,36,2.2,,,,,20,50,30,,,,,,
2007Sep,37,2,,,,,50,50,,,,,,,
2007Sep,38,2,,,,,10,80,10,,,,,,
2007Sep,39,2.5,,,,,15,30,35,15,5,,,,
2007Sep,40,,,,,,,,,,,,,,
2007Sep,41,2.1,,,,,,,,,,,,,
2007Sep,45,,,,,,,,,,,,,,
2007Sep,47,2.4,0,2.5,5,10,20,35,25,2.5,0,,,,
2007Sep,48,2.2,,,,,,,,,,,,,
2007Sep,52,1.9,,,,5,80,15,,,,,,,
2007Sep,54,1.9,,,,20,60,20,,,,,,,
2007Sep,56,2.1,,,,,20,60,20,,,,,,
2007Sep,57,,,,,,,,,,,,,,
2007Sep,58,,,,,,,,,,,,,,
2007Sep,59,2.1,,,,,,,,,,,,,
2007Sep,60,2.2,,,,,40,40,20,,,,,,
2007Sep,61,1.7,,,,10,40,40,10,,,,,,
2007Sep,63,1.8,,,,,50,40,10,,,,,,
2007Sep,67,,,,,,,,,,,,,,
2007Sep,68,,,,,,,,,,,,,,
2007Sep,70,2.1,,,,,45,55,,,,,,,
2007Sep,72,2.2,0,0,1,12,34,39,13,1,0,,,,
2007Sep,73,,,,,,,,,,,,,,
2007Sep,76,2.2,,,,,,,,,,,,,
2007Sep,80,,,,,,,,,,,,,,
2007Sep,82,2.1,,,,5,35,55,5,,,,,,
2007Sep,84,2.1,0,0,0,10,30,40,15,5,0,,,,
2007Sep,85,2.1,,,,5,20,50,20,5,,,,,
2007Sep,88,2,,,5,10,20,35,20,5,5,,,,
2007Sep,89,2.2,,,,,25,40,35,,,,,,
2007Sep,91,2,0,0,0,0,40,40,10,10,0,,,,
2007Sep,92,1.9,.0129204,.1830316,2.527548,14.0905,33.186,33.186,14.0905,2.5275,.195999999999996,,,,
2007Sep,93,2.2,,,,,20,60,20,,,,,,
2007Sep,94,2.3,,,,5,25,40,25,5,,,,,
2007Sep,95,2.2,0,0,0,6,25,49,17,3,0,,,,
2007Sep,96,2.2,,,,10,35,45,10,,,,,,
2007Sep,97,2.2,0,0,3,12,35,40,10,0,0,,,,
2007Sep,98,2.1,,,,,35,40,25,,,,,,
2007Sep,99,2,,,,10,25,55,10,,,,,,
2007Sep,100,2.3,,,,2.5,15,65,15,2.5,,,,,
2008,1,2.1,,,,5,20,35,20,15,5,,,,
2008,2,1.8,,,4,14,37,37,8,,,,,,
2008,3,2,,,,10,30,50,10,,,,,,
2008,4,2,,,,,50,50,,,,,,,
2008,5,1.7,,,,25,60,15,,,,,,,
2008,7,1.8,,,,,,,,,,,,,
2008,9,2.2,,,,5,15,60,15,5,,,,,
2008,10,2,.383042512515963,1.26182116584047,5.47847772338019,14.062191992091,23.5109515977598,25.6133745061611,18.1831673304807,8.4095719651441,3.09740120662665,,,,
2008,11,1.8,,,,5,75,20,,,,,,,
2008,14,1.6,,,,20,65,15,,,,,,,
2008,15,1.7,,,,10,60,25,5,,,,,,
2008,16,1.9,0,0,8,20,22,20,16,10,4,,,,
2008,18,2,,,,,,,,,,,,,
2008,19,1.8,,,,,75,25,,,,,,,
2008,20,1.8,,,5,20,40,25,10,,,,,,
2008,22,1.8,0,0,0,10,65,25,0,0,0,,,,
2008,23,1.6,1,3,10,22,27,20,10,5,2,,,,
2008,24,1.7,,,5,25,45,15,10,,,,,,
2008,26,1.8,,,,15,40,35,10,,,,,,
2008,30,1.9,,,,,70,30,,,,,,,
2008,32,,,,,,,,,,,,,,
2008,33,2.1,,,,,40,60,,,,,,,
2008,35,2,,,,,30,60,10,,,,,,
2008,36,2.4,,,,,15,50,35,,,,,,
2008,37,2.1,,,,,15,85,,,,,,,
2008,38,1.7,,,,10,60,30,,,,,,,
2008,39,2,,,5,15,30,30,15,5,,,,,
2008,40,,,,,,,,,,,,,,
2008,41,2,,,,,40,50,10,,,,,,
2008,45,,,,,,,,,,,,,,
2008,47,2,0,0,10,15,30,35,7.5,2.5,0,,,,
2008,48,,,,,,,,,,,,,,
2008,52,1.8,,,,5,80,15,,,,,,,
2008,54,1.9,,,,20,60,20,,,,,,,
2008,56,1.8,,,,10,70,20,,,,,,,
2008,57,1.7,,,,,,,,,,,,,
2008,58,1.6,,,4.5,39.6,45.5,10.4,,,,,,,
2008,59,2,,,,5,35,45,15,,,,,,
2008,60,1.7,,,5,15,45,30,5,,,,,,
2008,61,1.8,,,,15,40,40,5,,,,,,
2008,63,1.8,,,,10,60,20,10,,,,,,
2008,67,2,,,,10,25,30,25,10,,,,,
2008,68,1.8,1,3,10,17,40,19,6,3,1,,,,
2008,70,1.7,,,,,65,35,,,,,,,
2008,72,2,0,0,0,10,37,42,11,0,0,,,,
2008,73,2,,,,,25,55,20,,,,,,
2008,76,,,,,,,,,,,,,,
2008,80,2.1,.136474438619216,.790816085429291,4.11216076459995,12.6427412177678,23.8432634709521,27.6013202617487,19.6156331988171,8.55511576945928,2.70247479260656,,,,
2008,82,1.7,,,,22.5,55,22.5,,,,,,,
2008,84,1.8,0,0,0,12,36,34,15,3,0,,,,
2008,85,,,,,,,,,,,,,,
2008,88,1.8,,,5,10,35,30,15,5,,,,,
2008,89,1.9,,,,15,40,30,10,5,,,,,
2008,91,2,0,0,0,0,40,40,10,10,0,,,,
2008,92,1.8,.134996,.846532,5.699172,18.5684,31.3695,27.5159,12.5279,2.9546,.383,,,,
2008,93,2,,,,,40,55,5,,,,,,
2008,94,1.9,,,,15,35,25,20,5,,,,,
2008,95,1.9,0,0,4,16,34,31,12,3,0,,,,
2008,96,,,,,,,,,,,,,,
2008,97,1.8,0,0,4,10,48,29,8,1,0,,,,
2008,98,1.8,,,,20,50,30,,,,,,,
2008,99,1.9,,,,10,50,30,10,,,,,,
2008,100,2.1,,,,4,20,60,15,1,,,,,
2008Sep,1,2.1,,,4,16,18,20,17,16,9,,,,
2008Sep,2,1.8,,5,10,21,27,20,12,5,,,,,
2008Sep,3,,,,,,40,40,20,,,,,,
2008Sep,4,2,,,,5,40,45,10,,,,,,
2008Sep,5,1.6,,,10,20,50,20,,,,,,,
2008Sep,7,1.8,,,,,,,,,,,,,
2008Sep,9,2.2,,,,5,30,50,10,5,,,,,
2008Sep,10,1.9,.564919404176878,1.71008679944181,6.84612199377841,16.1281185366202,24.7507532441548,24.7507532878106,16.1281185366202,6.84612199377841,2.27500620361869,,,,
2008Sep,11,1.9,,,,,60,35,5,,,,,,
2008Sep,14,,,,,,,,,,,,,,
2008Sep,15,1.7,,,,15,55,20,10,,,,,,
2008Sep,16,1.9,0,3,13,18,20,18,15,10,3,,,,
2008Sep,18,2,,,,,,,,,,,,,
2008Sep,19,1.8,,,,,75,25,,,,,,,
2008Sep,20,1.9,,,5,20,40,25,10,,,,,,
2008Sep,22,1.7,0,0,0,5,75,20,0,0,0,,,,
2008Sep,23,1.8,1,5,10,20,25,20,13,5,1,,,,
2008Sep,24,1.7,,,5,25,45,20,5,,,,,,
2008Sep,26,1.7,,,5,10,40,30,15,,,,,,
2008Sep,30,1.9,,,,,60,40,,,,,,,
2008Sep,32,,,,,,,,,,,,,,
